sample_key,user_id,target_group,history_length,passage_index,recency_rank,recency_quartile,history_item,full_legal_ce,removed_legal_ce,removal_improvement,harmful,competitive_steps
AQZH7YTWQPOBE:27:B00D0GYMTG,AQZH7YTWQPOBE,tail,20,16,15,3,B0081MYU1E,0.21550648694392294,0.2579041221179068,-0.04239763517398387,0,4
AQZH7YTWQPOBE:27:B00D0GYMTG,AQZH7YTWQPOBE,tail,20,17,16,3,B0081MWEYE,0.21550648694392294,0.22499296197202057,-0.00948647502809763,0,4
AQZH7YTWQPOBE:27:B00D0GYMTG,AQZH7YTWQPOBE,tail,20,18,17,3,B0081MR4SK,0.21550648694392294,0.18930100230500102,0.026205484638921916,0,4
AQZH7YTWQPOBE:27:B00D0GYMTG,AQZH7YTWQPOBE,tail,20,19,18,3,B007OOJJ1G,0.21550648694392294,0.25402212725020945,-0.038515640306286514,0,4
AQZH7YTWQPOBE:27:B00D0GYMTG,AQZH7YTWQPOBE,tail,20,20,19,3,B006CD29MG,0.21550648694392294,0.20453423901926726,0.010972247924655676,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,1,0,0,B00FBWFVK6,0.9672571234987117,0.9573527574539185,0.009904366044793278,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,2,1,0,B00BPRLGSW,0.9672571234987117,1.0084958714578534,-0.04123874795914162,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,3,2,0,B00BFRNQL2,0.9672571234987117,1.0013706243771594,-0.03411350087844767,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,4,3,0,B00ANLNU30,0.9672571234987117,0.9378686937270686,0.029388429771643132,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,5,4,0,B00CI6J20S,0.9672571234987117,0.8371524852409493,0.13010463825776242,1,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,6,5,1,B00AW6XYLE,0.9672571234987117,0.9353672787547112,0.031889844744000584,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,7,6,1,B007X8ZZRU,0.9672571234987117,1.0132946049270686,-0.04603748142835684,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,8,7,1,B002DHC6FA,0.9672571234987117,0.9921085141832009,-0.02485139068448916,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,9,8,1,B000E9BW18,0.9672571234987117,0.9599082999920938,0.007348823506617919,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,10,9,1,B008HYGFIC,0.9672571234987117,0.9740599604556337,-0.006802836956921965,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,11,10,2,B006ROJJCS,0.9672571234987117,0.9701169356994797,-0.0028598122007679194,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,12,11,2,B006P135E6,0.9672571234987117,1.0045189997181296,-0.0372618762194179,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,13,12,2,B007X904J8,0.9672571234987117,0.9291421258967603,0.03811499760195147,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,14,13,2,B007RM5DTC,0.9672571234987117,0.9842219048296101,-0.016964781330898404,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,15,14,2,B008HYGFGE,0.9672571234987117,0.9590933269646484,0.008163796534063295,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,16,15,3,B0085UA6YM,0.9672571234987117,1.2076969761401415,-0.24043985264142975,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,17,16,3,B006ROJLT4,0.9672571234987117,1.2111511674302164,-0.2438940439315047,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,18,17,3,B006CC0PEQ,0.9672571234987117,0.9236718128086068,0.04358531069010496,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,19,18,3,B004SMX7YC,0.9672571234987117,1.152422360581113,-0.1851652370824013,0,4
AR33KU52LIBF1:23:B00EDBZ0L6,AR33KU52LIBF1,head,20,20,19,3,B0040GK7I0,0.9672571234987117,0.947326415203861,0.019930708294850774,0,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,1,0,0,B007RM5CO8,0.7547772200778127,0.6374042499810457,0.11737297009676695,1,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,2,1,0,B006IGJ1MS,0.7547772200778127,0.68050248734653,0.07427473273128271,1,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,3,2,1,B005WYFLNU,0.7547772200778127,0.7001158595085144,0.05466136056929827,1,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,4,3,1,B004K1EZ38,0.7547772200778127,0.8303287359885871,-0.07555151591077447,0,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,5,4,2,B0037W5Y2W,0.7547772200778127,0.7394279921427369,0.01534922793507576,0,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,6,5,2,B0037UUZQY,0.7547772200778127,0.7595479134470224,-0.004770693369209766,0,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,7,6,3,B0037UT3E4,0.7547772200778127,0.7841111626476049,-0.02933394256979227,0,4
AR34KYQYANTT7:8:B0012NSMEK,AR34KYQYANTT7,tail,8,8,7,3,B00005JG3Y,0.7547772200778127,0.8778761103749275,-0.12309889029711485,0,4
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,1,0,0,B00CXLQI3W,0.9757630775372187,0.9292874212066332,0.04647565633058548,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,2,1,0,B00ARQW0N2,0.9757630775372187,0.9404033422470093,0.035359735290209415,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,3,2,0,B00CG0CL1S,0.9757630775372187,0.8968104918797811,0.07895258565743757,1,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,4,3,0,B00D38UBJ6,0.9757630775372187,1.0382588307062786,-0.062495753169059864,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,5,4,0,B00169PN1K,0.9757630775372187,0.970101693024238,0.005661384512980705,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,6,5,1,B00B28IQ50,0.9757630775372187,0.9361275856693586,0.039635491867860084,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,7,6,1,B00BPRLGSW,0.9757630775372187,0.9805145412683487,-0.004751463731130001,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,8,7,1,B00ATWUE1O,0.9757630775372187,1.0210338284571965,-0.04527075091997779,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,9,8,1,B002YIV1AE,0.9757630775372187,0.9695648315052191,0.006198246031999588,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,10,9,1,B00CKH9NS6,0.9757630775372187,1.0422410170237224,-0.06647793948650371,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,11,10,2,B00DECZ5AQ,0.9757630775372187,0.9796796068549156,-0.003916529317696926,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,12,11,2,B00CS1WD9A,0.9757630775372187,0.9288373837868372,0.04692569375038147,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,13,12,2,B00CG0CKVE,0.9757630775372187,1.0914152103165786,-0.11565213277935993,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,14,13,2,B00B6BR55U,0.9757630775372187,0.9358737133443356,0.03988936419288314,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,15,14,2,B0089RPUHO,0.9757630775372187,0.9498448533316454,0.025918224205573326,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,16,15,3,B000GDDKLC,0.9757630775372187,0.9947931605080763,-0.01903008297085762,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,17,16,3,B00B2HH10M,0.9757630775372187,1.0702655017375946,-0.09450242420037591,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,18,17,3,B00CRZXUZI,0.9757630775372187,1.111355870962143,-0.13559279342492425,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,19,18,3,B00AJE1CY0,0.9757630775372187,1.0440098233520985,-0.06824674581487977,0,3
ARPB88E6F2MFR:67:B00H5HFERA,ARPB88E6F2MFR,head,20,20,19,3,B007G3VBOI,0.9757630775372187,1.0713020736972492,-0.09553899616003048,0,3
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,1,0,0,B0054KKEL6,1.5321463346481323,2.178115725517273,-0.6459693908691406,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,2,1,0,B009PLLF9K,1.5321463346481323,1.6887902095913887,-0.15664387494325638,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,3,2,0,B007J3F9A2,1.5321463346481323,1.5525596663355827,-0.02041333168745041,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,4,3,0,B0083SSLRU,1.5321463346481323,1.541926547884941,-0.009780213236808777,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,5,4,0,B00859GIQ8,1.5321463346481323,1.522076815366745,0.010069519281387329,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,6,5,1,B006O6FJ0A,1.5321463346481323,1.5390163213014603,-0.006869986653327942,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,7,6,1,B006ROJI06,1.5321463346481323,1.496801272034645,0.035345062613487244,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,8,7,1,B006CC0PEQ,1.5321463346481323,1.4935315996408463,0.03861473500728607,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,9,8,1,B005E7A202,1.5321463346481323,1.4977416843175888,0.03440465033054352,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,10,9,2,B00421AGOI,1.5321463346481323,1.5863957852125168,-0.05424945056438446,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,11,10,2,B00421AGJI,1.5321463346481323,1.5237176343798637,0.008428700268268585,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,12,11,2,B004P971L8,1.5321463346481323,1.5358147025108337,-0.003668367862701416,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,13,12,2,B003AJ7PGA,1.5321463346481323,1.5644008666276932,-0.03225453197956085,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,14,13,3,B00134O7QU,1.5321463346481323,1.486462377011776,0.045683957636356354,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,15,14,3,B00138RVKK,1.5321463346481323,1.5408807545900345,-0.00873441994190216,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,16,15,3,B0002AUWKG,1.5321463346481323,1.5976782441139221,-0.0655319094657898,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,17,16,3,B0006NDDEQ,1.5321463346481323,1.554932489991188,-0.022786155343055725,0,4
ASJ0MKRFZC47B:18:B008DLS2SU,ASJ0MKRFZC47B,tail,18,18,17,3,B0017KOE5O,1.5321463346481323,1.5237017273902893,0.008444607257843018,0,4
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,1,0,0,B00CJHZRW8,1.374801737566789,1.5891338686148326,-0.21433213104804372,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,2,1,0,B000GDDKLC,1.374801737566789,1.392604749649763,-0.01780301208297419,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,3,2,0,B00C6PSBE4,1.374801737566789,1.4490542362133663,-0.07425249864657735,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,4,3,1,B00CDGV5UI,1.374801737566789,1.3600352977712948,0.01476643979549408,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,5,4,1,B00BIDJP2W,1.374801737566789,1.331030050913493,0.043771686653296005,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,6,5,1,B007DB2VZQ,1.374801737566789,1.6038047174612682,-0.22900297989447926,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,7,6,2,B00555TFC4,1.374801737566789,1.3571182787418365,0.01768345882495237,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,8,7,2,B00859GIQ8,1.374801737566789,1.3263968452811241,0.0484048922856648,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,9,8,2,B006CC0PEQ,1.374801737566789,1.4202571387092273,-0.0454554011424384,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,10,9,3,B0050QQQ2K,1.374801737566789,1.431275171538194,-0.05647343397140503,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,11,10,3,B004P98R66,1.374801737566789,1.3695772178471088,0.005224519719680076,0,3
ATLO3YXU2BC16:12:B00CKH9QWO,ATLO3YXU2BC16,head,12,12,11,3,B003WE8TRC,1.374801737566789,1.5978235205014546,-0.22302178293466568,0,3
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,1,0,0,B004RKP35Q,0.20909088663756847,0.7638974506407976,-0.5548065640032291,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,2,1,0,B003FLMZN6,0.20909088663756847,0.19577031955122948,0.013320567086338997,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,3,2,0,B003FLMZMW,0.20909088663756847,0.20418103970587254,0.004909846931695938,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,4,3,0,B0030F67N6,0.20909088663756847,0.2138681299984455,-0.004777243360877037,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,5,4,1,B002B555RU,0.20909088663756847,0.20909442380070686,-3.5371631383895874e-06,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,6,5,1,B0001AEZTG,0.20909088663756847,0.20762570947408676,0.0014651771634817123,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,7,6,1,B008IZH4EO,0.20909088663756847,0.2097037397325039,-0.0006128530949354172,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,8,7,2,B00499CV2I,0.20909088663756847,0.2142199706286192,-0.00512908399105072,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,9,8,2,B0044KN81K,0.20909088663756847,0.2156124860048294,-0.006521599367260933,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,10,9,2,B002YQU0T4,0.20909088663756847,0.2090787459164858,1.2140721082687378e-05,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,11,10,3,B00388J1UQ,0.20909088663756847,0.20970365218818188,-0.0006127655506134033,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,12,11,3,B003CRM902,0.20909088663756847,0.205857302993536,0.0032335836440324783,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,13,12,3,B00388H3G0,0.20909088663756847,0.23545300401747227,-0.026362117379903793,0,4
ATTSRFD8TJE6R:14:B004RQAANK,ATTSRFD8TJE6R,tail,14,14,13,3,B00383PNKS,0.20909088663756847,0.216351680457592,-0.007260793820023537,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,1,0,0,B007X8ZZRU,0.6140324799343944,0.688341990346089,-0.07430951041169465,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,2,1,0,B000B8L48S,0.6140324799343944,0.6080870404839516,0.005945439450442791,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,3,2,0,B006BLH7U8,0.6140324799343944,0.6056699408218265,0.008362539112567902,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,4,3,1,B005NM4ECA,0.6140324799343944,0.5719776293262839,0.04205485060811043,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,5,4,1,B0048EKSLA,0.6140324799343944,0.7199840182438493,-0.10595153830945492,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,6,5,2,B006YKE6D2,0.6140324799343944,0.6266242656856775,-0.012591785751283169,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,7,6,2,B003F7YMG8,0.6140324799343944,0.6211240496486425,-0.00709156971424818,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,8,7,3,B00421AGOS,0.6140324799343944,0.6344672981649637,-0.020434818230569363,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,9,8,3,B005G2R3K2,0.6140324799343944,0.5988412844017148,0.015191195532679558,0,4
AU1SKSAF00JJH:10:B0002CYTXK,AU1SKSAF00JJH,head,10,10,9,3,B003AIM52A,0.6140324799343944,0.6559000629931688,-0.04186758305877447,0,4
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,1,0,0,B00CTJOL32,2.239114178965489,2.6272502740224204,-0.3881360950569315,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,2,1,0,B00CKH9SQS,2.239114178965489,2.020491180320581,0.21862299864490797,1,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,3,2,0,B00CI6J5JQ,2.239114178965489,2.200939327478409,0.03817485148708011,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,4,3,0,B005QZP31U,2.239114178965489,2.346281216790279,-0.10716703782478998,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,5,4,0,B00CRZXUZI,2.239114178965489,2.231324151158333,0.007790027807156097,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,6,5,1,B00CKH9URK,2.239114178965489,2.2655827874938645,-0.026468608528375626,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,7,6,1,B00CDGA69Y,2.239114178965489,2.232759257157644,0.0063549218078451375,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,8,7,1,B00757D4V8,2.239114178965489,2.2828893375893435,-0.043775158623854615,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,9,8,1,B009Q3J99A,2.239114178965489,2.25742515300711,-0.018310974041621186,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,10,9,1,B00BIDJP2W,2.239114178965489,2.134213129679362,0.10490104928612709,1,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,11,10,2,B009Q3JECW,2.239114178965489,2.2323509665826955,0.0067632123827934265,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,12,11,2,B008KGR1YO,2.239114178965489,2.2130107705791793,0.026103408386309646,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,13,12,2,B007U7LZOG,2.239114178965489,2.2693454486628375,-0.030231269697348573,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,14,13,2,B005LH6GM8,2.239114178965489,2.257469485203425,-0.01835530623793602,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,15,14,2,B004PBJFO2,2.239114178965489,2.222104145834843,0.017010033130645752,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,16,15,3,B008KCQRPW,2.239114178965489,2.24660666535298,-0.007492486387491226,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,17,16,3,B001VG7USC,2.239114178965489,2.268471042315165,-0.029356863349676132,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,18,17,3,B0002HWFBS,2.239114178965489,2.220943962534269,0.018170216431220076,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,19,18,3,B00508OLNY,2.239114178965489,2.271002488831679,-0.03188830986618996,0,3
AUV3OR951650C:30:B009AW94T2,AUV3OR951650C,tail,20,20,19,3,B008EG7KTQ,2.239114178965489,2.2699672182401023,-0.03085303927461336,0,3
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,1,0,0,B004Z7H2EQ,1.8873040631588083,1.8714324291067896,0.015871634052018635,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,2,1,0,B007U7M0WM,1.8873040631588083,1.8285936058091465,0.05871045734966174,1,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,3,2,1,B000VNVVK4,1.8873040631588083,2.087125872640172,-0.19982180948136374,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,4,3,1,B000GKD09C,1.8873040631588083,1.9825637577741873,-0.09525969461537898,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,5,4,2,B00001ZWV7,1.8873040631588083,1.9083404503762722,-0.021036387217463925,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,6,5,2,B0089RPUHO,1.8873040631588083,1.9494961127638817,-0.06219204960507341,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,7,6,3,B008DFT6OA,1.8873040631588083,1.8815566640987527,0.0057473990600556135,0,4
AUYKXRJOPHWG2:8:B004V3PS72,AUYKXRJOPHWG2,head,8,8,7,3,B0088LQZOI,1.8873040631588083,1.943565960653359,-0.056261897494550794,0,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,1,0,0,B007WW28K4,1.2779551669955254,1.6228646785020828,-0.34490951150655746,0,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,2,1,0,B007ADIOO4,1.2779551669955254,1.0530309528112411,0.2249242141842842,1,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,3,2,1,B006O6EIEI,1.2779551669955254,1.495612472295761,-0.21765730530023575,0,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,4,3,2,B006HCVT5A,1.2779551669955254,1.2318066228181124,0.04614854417741299,0,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,5,4,3,B005VPRE3U,1.2779551669955254,1.391586922109127,-0.11363175511360168,0,4
AV17US5798MNY:6:B0083TXX9U,AV17US5798MNY,head,6,6,5,3,B007BFPTGC,1.2779551669955254,1.2432166188955307,0.03473854809999466,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,1,0,0,B000K3C2QC,0.5738677061581257,0.7045958620437887,-0.130728155885663,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,2,1,0,B005A29Z5Y,0.5738677061581257,0.5695479749574588,0.004319731200666865,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,3,2,0,B00540V0HS,0.5738677061581257,0.5641475459688081,0.00972016018931754,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,4,3,1,B004INGVIU,0.5738677061581257,0.5803784749532497,-0.006510768795124022,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,5,4,1,B00491ORGO,0.5738677061581257,0.5753962320450228,-0.001528525886897114,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,6,5,1,B002TI6XAM,0.5738677061581257,0.5620426917876102,0.011825014370515419,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,7,6,2,B00134V53S,0.5738677061581257,0.5634092539658013,0.01045845219232433,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,8,7,2,B000LFSQSC,0.5738677061581257,0.6430151795175334,-0.06914747335940774,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,9,8,2,B00004TQMQ,0.5738677061581257,0.5729752857841959,0.0008924203739297809,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,10,9,3,B003JQT4Y0,0.5738677061581257,0.5687404661875917,0.005127239970533992,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,11,10,3,B003A2JCR2,0.5738677061581257,0.5759602484904462,-0.0020925423323205905,0,4
AVG49SHSNXUU8:12:B000LFUKV8,AVG49SHSNXUU8,tail,12,12,11,3,B000K3BZNS,0.5738677061581257,0.6331367526054237,-0.059269046447298024,0,4
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,1,0,0,B00AOHDC6I,1.695146878560384,1.9233959118525188,-0.22824903329213475,0,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,2,1,0,B004VPQEAU,1.695146878560384,1.5733393430709839,0.12180753548940015,1,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,3,2,0,B002NPBT50,1.695146878560384,1.690663496653239,0.004483381907145034,0,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,4,3,0,B0083TXXE0,1.695146878560384,1.8323614597320557,-0.13721458117167162,0,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,5,4,0,B006ROJP7M,1.695146878560384,1.973983645439148,-0.2788367668787639,0,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,6,5,1,B004JXWTIU,1.695146878560384,1.6926287810007732,0.0025180975596108546,0,3
AVHN134ADVP4R:23:B009Q3JECW,AVHN134ADVP4R,head,20,7,6,1,B0084BPZES,1.695146878560384,1.6906232039133708,0.004523674647013198,0,3
