item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B006GL7TII,7,nonzero_bottom50,10,7,7,79,79,0,75,34,41,79,38,41,75,75,0,41,41,0.4533333333333333,13,13,13,7,7,7,20,12,20,18,0,18,4,0,4,8,0,8,0,0,0
B006GOQ8RI,4,nonzero_bottom50,10,7,7,79,79,0,80,34,46,79,33,46,80,80,0,46,46,0.425,10,10,10,7,7,7,5,5,5,42,9,42,4,0,4,7,0,7,0,0,0
B006GQ9G34,3,nonzero_bottom50,10,7,7,79,79,0,104,34,70,79,9,70,104,104,0,70,70,0.3269230769230769,21,21,21,5,5,5,9,6,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQB6BE,8,top50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,20,20,20,5,5,5,9,7,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQCMJO,12,top50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,20,20,20,5,5,5,9,7,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQE27E,7,nonzero_bottom50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,19,19,19,5,5,5,9,8,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQEI0A,8,top50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,19,19,19,5,5,5,9,8,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQEWEC,5,nonzero_bottom50,10,7,7,78,78,0,102,35,67,78,11,67,102,102,0,67,67,0.3431372549019608,19,19,19,5,5,5,9,9,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQFHYG,9,top50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,19,19,19,5,5,5,9,8,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQG9GQ,16,top50,10,7,7,78,78,0,101,35,66,78,12,66,101,101,0,66,66,0.3465346534653465,19,19,19,5,5,5,9,9,9,52,0,52,4,0,4,7,0,7,0,0,0
B006GQH096,6,nonzero_bottom50,10,7,7,79,79,0,104,34,70,79,9,70,104,104,0,70,70,0.3269230769230769,21,21,21,5,5,5,9,6,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQHYW4,6,nonzero_bottom50,10,7,7,78,78,0,102,35,67,78,11,67,102,102,0,67,67,0.3431372549019608,19,19,19,5,5,5,9,9,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQO2Z6,8,top50,10,7,7,78,78,0,101,35,66,78,12,66,101,101,0,66,66,0.3465346534653465,18,18,18,5,5,5,9,9,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQPZ8E,22,top50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,20,20,20,5,5,5,9,7,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQSBZS,9,top50,10,7,7,79,79,0,106,34,72,79,7,72,106,106,0,72,72,0.32075471698113206,23,23,23,5,5,5,9,4,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQSH0C,4,nonzero_bottom50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,19,19,19,5,5,5,9,8,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQSS7O,6,nonzero_bottom50,10,7,7,80,80,0,102,33,69,80,11,69,102,102,0,69,69,0.3235294117647059,19,19,19,5,5,5,9,7,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GQTZ8A,15,top50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,20,20,20,5,5,5,9,7,9,52,0,52,4,0,4,8,0,8,0,0,0
B006GSPDVG,5,nonzero_bottom50,10,7,7,79,79,0,137,34,103,79,0,79,137,117,20,83,79,0.24817518248175183,18,18,18,5,5,5,9,9,9,87,0,82,4,0,0,9,0,0,0,0,0
B006GTKSHY,33,top50,10,7,7,81,81,0,247,32,215,81,0,81,247,117,130,85,81,0.12955465587044535,15,15,15,6,6,6,8,8,8,201,0,85,5,0,0,7,0,0,0,0,0
B006GWDBZ2,4,nonzero_bottom50,10,7,7,79,79,0,417,34,383,79,0,79,417,117,300,83,79,0.0815347721822542,12,12,12,4,4,4,13,13,13,368,2,85,6,0,0,9,0,0,0,0,0
B006GXG6FI,14,top50,10,7,7,80,80,0,56,33,23,80,57,23,56,56,0,23,23,0.5892857142857143,18,18,18,4,4,4,12,9,12,5,0,5,4,0,4,8,0,8,0,0,0
B006GXUMRG,5,nonzero_bottom50,10,8,8,79,79,0,327,33,294,79,0,79,327,116,211,83,79,0.10091743119266056,19,19,19,5,5,5,19,7,19,209,0,70,4,0,0,8,0,0,57,0,0
B006GXUMSU,7,nonzero_bottom50,10,8,8,79,79,0,329,33,296,79,0,79,329,116,213,83,79,0.10030395136778116,20,20,20,5,5,5,19,6,19,209,0,69,4,0,0,9,0,0,57,0,0
B006H2Z564,5,nonzero_bottom50,10,7,7,79,79,0,64,34,30,79,49,30,64,64,0,30,30,0.53125,14,14,14,7,7,7,12,11,12,14,0,14,4,0,4,8,0,8,0,0,0
B006H2Z58C,12,top50,10,7,7,80,80,0,68,33,35,80,45,35,68,68,0,35,35,0.4852941176470588,14,14,14,7,7,7,13,10,13,18,0,18,4,0,4,7,0,7,0,0,0
B006H2Z5KK,19,top50,10,7,7,79,79,0,63,34,29,79,50,29,63,63,0,29,29,0.5396825396825397,14,14,14,7,7,7,13,11,13,12,0,12,4,0,4,8,0,8,0,0,0
B006H2Z6T0,8,top50,10,8,8,80,80,0,56,32,24,80,56,24,56,56,0,24,24,0.5714285714285714,14,14,14,7,7,7,13,9,13,5,0,5,4,0,4,8,0,8,0,0,0
B006H2ZASC,12,top50,10,7,7,79,79,0,65,34,31,79,48,31,65,65,0,31,31,0.5230769230769231,14,14,14,7,7,7,13,11,13,14,0,14,4,0,4,8,0,8,0,0,0
B006H2ZBKY,4,nonzero_bottom50,10,8,8,79,79,0,62,33,29,79,50,29,62,62,0,29,29,0.532258064516129,14,14,14,7,7,7,12,10,12,12,0,12,4,0,4,8,0,8,0,0,0
B006HE8AGY,6,nonzero_bottom50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,24,24,24,5,5,5,18,3,18,21,0,21,5,0,5,8,0,8,0,0,0
B006HI60EY,3,nonzero_bottom50,10,7,7,79,79,0,114,34,80,79,0,79,114,114,0,80,79,0.2982456140350877,22,22,22,4,4,4,20,6,20,52,0,52,4,0,4,7,0,7,0,0,0
B006HJPQ0M,4,nonzero_bottom50,10,7,7,79,79,0,123,34,89,79,0,79,123,117,6,83,79,0.2764227642276423,24,24,24,4,4,4,10,4,10,69,0,69,4,0,4,7,0,1,0,0,0
B006HJPT7W,24,top50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,27,27,27,4,4,4,10,1,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HJQX04,6,nonzero_bottom50,10,7,7,79,79,0,151,34,117,79,0,79,151,117,34,83,79,0.2251655629139073,26,26,26,4,4,4,10,2,10,94,0,74,4,0,0,8,0,0,0,0,0
B006HJR2Q8,5,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,23,23,23,4,4,4,10,5,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HJRQ1O,6,nonzero_bottom50,10,7,7,79,79,0,80,34,46,79,33,46,80,80,0,46,46,0.425,26,26,26,4,4,4,10,2,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HJRU6U,5,nonzero_bottom50,10,7,7,79,79,0,81,34,47,79,32,47,81,81,0,47,47,0.41975308641975306,27,27,27,4,4,4,10,1,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HK7ECY,7,nonzero_bottom50,10,7,7,79,79,0,74,34,40,79,39,40,74,74,0,40,40,0.4594594594594595,20,20,20,4,4,4,10,8,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HKAC6O,4,nonzero_bottom50,10,7,7,79,79,0,106,34,72,79,7,72,106,106,0,72,72,0.32075471698113206,24,24,24,4,4,4,10,4,10,51,0,51,4,0,4,8,0,8,0,0,0
B006HKAF3Y,5,nonzero_bottom50,10,7,7,79,79,0,96,34,62,79,17,62,96,96,0,62,62,0.3541666666666667,10,10,10,4,4,4,10,10,10,56,7,56,4,0,4,7,0,7,0,0,0
B006HKCR9O,6,nonzero_bottom50,10,7,7,79,79,0,155,34,121,79,0,79,155,117,38,83,79,0.21935483870967742,28,28,28,4,4,4,10,0,10,97,0,72,4,0,0,7,0,0,0,0,0
B006HKE2TC,2,nonzero_bottom50,10,7,7,79,79,0,77,34,43,79,36,43,77,77,0,43,43,0.44155844155844154,24,24,24,4,4,4,10,4,10,23,0,23,4,0,4,7,0,7,0,0,0
B006HKODSC,6,nonzero_bottom50,10,7,7,79,79,0,103,34,69,79,10,69,103,103,0,69,69,0.3300970873786408,16,16,16,4,4,4,10,10,10,57,1,57,4,0,4,7,0,7,0,0,0
B006HKR6OK,14,top50,10,7,7,79,79,0,78,34,44,79,35,44,78,78,0,44,44,0.4358974358974359,21,21,21,4,4,4,15,7,15,23,0,23,4,0,4,6,0,6,0,0,0
B006HL4KXO,5,nonzero_bottom50,10,7,7,79,79,0,79,34,45,79,34,45,79,79,0,45,45,0.43037974683544306,25,25,25,4,4,4,10,3,10,23,0,23,4,0,4,8,0,8,0,0,0
B006HMARMG,5,nonzero_bottom50,10,7,7,79,79,0,246,34,212,79,0,79,246,117,129,83,79,0.13821138211382114,22,22,22,5,5,5,10,5,10,190,0,77,5,0,0,9,0,0,0,0,0
B006HT0AK8,24,top50,10,7,7,79,79,0,121,34,87,79,0,79,121,117,4,83,79,0.2809917355371901,8,8,8,4,4,4,8,8,8,85,11,85,4,0,4,7,0,3,0,0,0
B006HTNOHY,3,nonzero_bottom50,10,7,7,79,79,0,173,34,139,79,0,79,173,117,56,83,79,0.19653179190751446,20,20,20,6,6,6,14,6,14,115,0,74,5,0,0,8,0,0,0,0,0
B006HWGSEM,8,top50,10,7,7,79,79,0,215,34,181,79,0,79,215,117,98,83,79,0.15813953488372093,31,31,31,5,2,5,22,0,22,141,0,56,4,0,0,7,0,0,0,0,0
B006I333X4,7,nonzero_bottom50,10,7,7,79,79,0,131,34,97,79,0,79,131,117,14,83,79,0.2595419847328244,21,21,21,4,4,4,14,7,14,74,0,74,4,0,0,9,0,0,0,0,0
B006I334GU,4,nonzero_bottom50,10,7,7,79,79,0,121,34,87,79,0,79,121,117,4,83,79,0.2809917355371901,21,21,21,6,6,6,9,5,9,68,0,68,4,0,4,8,0,4,0,0,0
B006I3361S,8,top50,10,7,7,79,79,0,107,34,73,79,6,73,107,107,0,73,73,0.3177570093457944,20,20,20,6,6,6,9,6,9,55,0,55,4,0,4,8,0,8,0,0,0
B006I336FO,6,nonzero_bottom50,10,7,7,79,79,0,131,34,97,79,0,79,131,117,14,83,79,0.2595419847328244,20,20,20,6,6,6,9,6,9,80,0,79,4,0,0,7,0,0,0,0,0
B006I337GC,5,nonzero_bottom50,10,7,7,79,79,0,108,34,74,79,5,74,108,108,0,74,74,0.3148148148148148,19,19,19,6,6,6,14,7,14,53,0,53,4,0,4,7,0,7,0,0,0
B006I33WQM,3,nonzero_bottom50,10,7,7,79,79,0,135,34,101,79,0,79,135,117,18,83,79,0.2518518518518518,17,17,17,4,4,4,17,11,17,80,0,76,4,0,0,8,0,0,0,0,0
B006I8KLRU,6,nonzero_bottom50,10,7,7,79,79,0,529,34,495,79,0,79,529,117,412,83,79,0.06427221172022685,15,15,15,6,6,6,15,11,15,476,0,78,4,0,0,8,0,0,0,0,0
B006I9RQBI,5,nonzero_bottom50,10,7,7,79,79,0,311,34,277,79,0,79,311,117,194,83,79,0.10932475884244373,7,7,7,5,5,5,12,12,12,271,7,90,4,0,0,7,0,0,0,0,0
B006IBM21K,80,top50,10,7,7,79,79,0,120,34,86,79,0,79,120,117,3,83,79,0.2833333333333333,21,21,21,5,0,5,15,0,15,18,0,18,5,0,5,8,0,5,42,12,42
B006IOYZ4E,3,nonzero_bottom50,10,7,7,79,79,0,68,34,34,79,45,34,68,68,0,34,34,0.5,26,26,26,5,5,5,13,1,13,5,0,5,4,0,4,10,0,10,0,0,0
B006J11NKK,5,nonzero_bottom50,10,7,7,79,79,0,179,34,145,79,0,79,179,117,62,83,79,0.18994413407821228,23,23,23,5,5,5,18,4,18,114,0,68,4,0,0,10,0,0,0,0,0
B006J2I65Y,4,nonzero_bottom50,10,7,7,79,79,0,100,34,66,79,13,66,100,100,0,66,66,0.34,13,13,13,5,5,5,11,11,11,6,2,6,4,0,4,8,0,8,47,0,47
B006J44ICC,10,top50,10,7,7,79,79,0,89,34,55,79,24,55,89,89,0,55,55,0.38202247191011235,14,14,14,6,6,6,13,12,13,39,0,39,4,0,4,8,0,8,0,0,0
B006J5V6ZI,8,top50,10,7,7,79,79,0,424,34,390,79,0,79,424,117,307,83,79,0.08018867924528301,13,13,13,5,5,5,15,14,15,370,0,81,4,0,0,8,0,0,3,0,0
B006J5V9IC,5,nonzero_bottom50,10,7,7,79,79,0,272,34,238,79,0,79,272,117,155,83,79,0.125,9,9,9,5,5,5,15,15,15,189,2,85,5,0,0,8,0,0,35,0,0
B006J5YANS,2,nonzero_bottom50,10,8,8,79,79,0,311,33,278,79,0,79,311,116,195,83,79,0.10610932475884244,16,16,16,4,4,4,14,11,14,260,0,79,4,0,0,8,0,0,0,0,0
B006J5YB2I,3,nonzero_bottom50,10,8,8,79,79,0,307,33,274,79,0,79,307,116,191,83,79,0.10749185667752444,16,16,16,4,4,4,9,9,9,260,1,84,5,0,0,8,0,0,0,0,0
B006J5YBJG,3,nonzero_bottom50,10,8,8,79,79,0,307,33,274,79,0,79,307,116,191,83,79,0.10749185667752444,16,16,16,4,4,4,9,9,9,260,1,84,5,0,0,8,0,0,0,0,0
B006J6R23M,5,nonzero_bottom50,10,7,7,79,79,0,126,34,92,79,0,79,126,117,9,83,79,0.2698412698412698,17,17,17,4,4,4,10,10,10,78,0,78,5,0,4,7,0,0,0,0,0
B006JAVW02,4,nonzero_bottom50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,8,8,8,5,5,5,11,11,11,58,7,58,4,0,4,8,0,8,0,0,0
B006JKX5RK,5,nonzero_bottom50,10,7,7,79,79,0,131,34,97,79,0,79,131,117,14,83,79,0.2595419847328244,15,15,15,4,4,4,11,11,11,84,1,84,4,0,0,8,0,0,0,0,0
B006JKX5TS,3,nonzero_bottom50,10,8,8,79,79,0,132,33,99,79,0,79,132,116,16,83,79,0.25,18,18,18,4,4,4,10,9,10,84,0,81,4,0,0,7,0,0,0,0,0
B006JKX5ZM,4,nonzero_bottom50,10,8,8,79,79,0,134,33,101,79,0,79,134,116,18,83,79,0.2462686567164179,19,19,19,4,4,4,10,8,10,84,0,80,4,0,0,8,0,0,0,0,0
B006JU247M,4,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,11,11,11,5,5,5,14,14,14,35,1,35,4,0,4,8,0,8,0,0,0
B006JZ0IRA,5,nonzero_bottom50,10,7,7,79,79,0,98,34,64,79,15,64,98,98,0,64,64,0.3469387755102041,15,15,15,4,4,4,5,5,5,57,7,57,4,0,4,8,0,8,0,0,0
B006JZ0L7C,4,nonzero_bottom50,10,7,7,80,80,0,125,33,92,80,0,80,125,117,8,84,80,0.264,13,13,13,5,5,5,5,5,5,85,7,85,4,0,4,8,0,0,0,0,0
B006JZ46KU,6,nonzero_bottom50,10,7,7,80,80,0,133,33,100,80,0,80,133,117,16,84,80,0.24812030075187969,22,22,22,5,5,5,9,4,9,80,0,78,4,0,0,8,0,0,0,0,0
B006K25ZYI,3,nonzero_bottom50,10,7,7,79,79,0,116,34,82,79,0,79,116,116,0,82,79,0.29310344827586204,13,13,13,5,5,5,17,14,17,65,0,65,4,0,4,7,0,7,0,0,0
B006K26D9E,9,top50,10,7,7,79,79,0,110,34,76,79,3,76,110,110,0,76,76,0.3090909090909091,18,18,18,5,5,5,17,9,17,54,0,54,4,0,4,7,0,7,0,0,0
B006K3ONSQ,14,top50,10,7,7,79,79,0,59,34,25,79,54,25,59,59,0,25,25,0.576271186440678,11,11,11,5,5,5,9,4,9,5,0,5,4,0,4,8,0,8,11,11,11
B006K9OQSC,64,top50,10,7,7,79,79,0,120,34,86,79,0,79,120,117,3,83,79,0.2833333333333333,15,15,15,5,5,5,12,12,12,72,0,72,4,0,4,7,0,4,0,0,0
B006KA23MM,5,nonzero_bottom50,10,7,7,79,79,0,266,34,232,79,0,79,266,117,149,83,79,0.12781954887218044,24,24,24,5,5,5,20,3,20,200,0,65,4,0,0,8,0,0,0,0,0
B006KFWPNO,4,nonzero_bottom50,10,7,7,79,79,0,63,34,29,79,50,29,63,63,0,29,29,0.5396825396825397,20,20,20,5,5,5,16,7,16,5,0,5,4,0,4,8,0,8,0,0,0
B006KTTGC8,6,nonzero_bottom50,10,7,7,80,80,0,289,33,256,80,0,80,289,117,172,84,80,0.11418685121107267,7,7,7,5,5,5,9,9,9,251,9,93,5,0,0,7,0,0,0,0,0
B006KWA6EW,5,nonzero_bottom50,10,7,7,79,79,0,203,34,169,79,0,79,203,117,86,83,79,0.16748768472906403,31,31,31,5,0,5,17,0,17,129,0,56,4,0,0,7,0,0,4,2,4
B006KXA7EU,8,top50,10,7,7,79,79,0,257,34,223,79,0,79,257,117,140,83,79,0.13229571984435798,25,25,25,4,4,4,12,3,12,199,0,73,4,0,0,8,0,0,0,0,0
B006KXC5BI,5,nonzero_bottom50,10,7,7,79,79,0,305,34,271,79,0,79,305,117,188,83,79,0.11147540983606558,21,21,21,4,4,4,17,7,17,247,0,72,4,0,0,7,0,0,0,0,0
B006KXDWJC,3,nonzero_bottom50,10,7,7,79,79,0,231,34,197,79,0,79,231,117,114,83,79,0.1471861471861472,20,20,20,4,4,4,12,8,12,178,0,78,4,0,0,8,0,0,0,0,0
B006KZ6VH0,4,nonzero_bottom50,10,7,7,79,79,0,61,34,27,79,52,27,61,61,0,27,27,0.5573770491803278,13,13,13,6,6,6,12,12,12,13,0,13,4,0,4,8,0,8,0,0,0
B006L0XVEU,11,top50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,28,28,28,5,5,5,8,0,8,28,0,28,4,0,4,8,0,8,0,0,0
B006L16BHS,70,top50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,23,23,23,5,5,5,14,4,14,13,0,13,4,0,4,7,0,7,0,0,0
B006L1DNWY,244,top50,10,7,7,79,79,0,94,34,60,79,19,60,94,94,0,60,60,0.3617021276595745,11,11,11,4,4,4,13,13,13,47,3,47,4,0,4,5,0,5,4,0,4
B006L2137A,74,top50,10,7,7,78,78,0,57,35,22,78,56,22,57,57,0,22,22,0.6140350877192983,15,15,15,5,5,5,16,13,16,5,0,5,4,0,4,7,0,7,0,0,0
B006L2137U,79,top50,10,7,7,78,78,0,65,35,30,78,48,30,65,65,0,30,30,0.5384615384615384,19,19,19,5,5,5,20,9,20,5,0,5,4,0,4,7,0,7,0,0,0
B006L5BPCU,7,nonzero_bottom50,10,7,7,79,79,0,71,34,37,79,42,37,71,71,0,37,37,0.4788732394366197,19,19,19,8,7,8,15,0,15,5,0,5,4,0,4,8,0,8,6,6,6
B006L5XS8E,8,top50,10,7,7,79,79,0,129,34,95,79,0,79,129,117,12,83,79,0.26356589147286824,21,21,21,5,5,5,17,6,17,70,0,70,4,0,0,7,0,0,0,0,0
B006L67FKK,6,nonzero_bottom50,10,7,7,79,79,0,97,34,63,79,16,63,97,97,0,63,63,0.35051546391752575,4,4,4,4,4,4,15,9,15,40,0,40,4,0,4,10,0,10,13,13,13
B006L68P18,5,nonzero_bottom50,10,7,7,79,79,0,109,34,75,79,4,75,109,109,0,75,75,0.3119266055045872,4,4,4,4,4,4,15,12,15,58,0,58,4,0,4,7,0,7,10,10,10
B006L6A06Q,69,top50,10,7,7,78,78,0,58,35,23,78,55,23,58,58,0,23,23,0.603448275862069,20,20,20,6,6,6,9,5,9,5,0,5,4,0,4,7,0,7,1,1,1
B006L6A10G,63,top50,10,7,7,78,78,0,59,35,24,78,54,24,59,59,0,24,24,0.5932203389830508,20,20,20,6,6,6,9,5,9,5,0,5,4,0,4,8,0,8,1,1,1
B006L6A9NK,62,top50,10,7,7,78,78,0,65,35,30,78,48,30,65,65,0,30,30,0.5384615384615384,23,23,23,6,6,6,13,2,13,5,0,5,4,0,4,7,0,7,1,1,1
B006L6AA8Y,61,top50,10,7,7,79,79,0,58,34,24,79,55,24,58,58,0,24,24,0.5862068965517241,19,19,19,6,6,6,9,5,9,5,0,5,4,0,4,8,0,8,1,1,1
B006L6U0JI,6,nonzero_bottom50,10,7,7,80,80,0,232,33,199,80,0,80,232,117,115,84,80,0.14224137931034483,20,20,20,4,4,4,9,7,9,182,0,81,4,0,0,8,0,0,0,0,0
B006L7SF4O,7,nonzero_bottom50,10,7,7,80,80,0,116,33,83,80,0,80,116,116,0,83,80,0.28448275862068967,15,15,15,7,7,7,10,9,10,68,0,68,4,0,4,7,0,7,0,0,0
B006LF04LS,4,nonzero_bottom50,10,7,7,79,79,0,54,34,20,79,59,20,54,54,0,20,20,0.6296296296296297,11,11,11,4,4,4,10,10,10,13,6,13,4,0,4,7,0,7,0,0,0
B006LF5WTC,4,nonzero_bottom50,10,7,7,79,79,0,102,34,68,79,11,68,102,102,0,68,68,0.3333333333333333,28,28,28,5,5,5,13,0,13,39,0,39,4,0,4,8,0,8,0,0,0
B006LFO7KW,4,nonzero_bottom50,10,7,7,79,79,0,219,34,185,79,0,79,219,117,102,83,79,0.1552511415525114,21,21,21,3,3,3,14,8,14,162,0,76,4,0,0,10,0,0,0,0,0
B006LFPF9E,10,top50,10,7,7,80,80,0,90,33,57,80,23,57,90,90,0,57,57,0.36666666666666664,28,28,28,4,4,4,13,0,13,28,0,28,4,0,4,8,0,8,0,0,0
B006LFZTWC,4,nonzero_bottom50,10,7,7,78,78,0,72,35,37,78,41,37,72,72,0,37,37,0.4861111111111111,14,14,14,4,4,4,20,15,20,17,0,17,4,0,4,8,0,8,0,0,0
B006LPVGCO,5,nonzero_bottom50,10,7,7,79,79,0,91,34,57,79,22,57,91,91,0,57,57,0.37362637362637363,25,25,25,4,4,4,10,3,10,34,0,34,4,0,4,9,0,9,0,0,0
B006LPWIQ2,4,nonzero_bottom50,10,7,7,79,79,0,70,34,36,79,43,36,70,70,0,36,36,0.4857142857142857,26,26,26,4,4,4,10,2,10,11,0,11,4,0,4,10,0,10,0,0,0
B006LQ41SO,4,nonzero_bottom50,10,7,7,78,78,0,103,35,68,78,10,68,103,103,0,68,68,0.33980582524271846,30,30,30,5,4,5,16,0,16,35,0,35,4,0,4,8,0,8,0,0,0
B006LRRQK8,16,top50,10,7,7,80,80,0,64,33,31,80,49,31,64,64,0,31,31,0.515625,12,12,12,4,4,4,20,15,20,12,0,12,4,0,4,7,0,7,0,0,0
B006LSRPWQ,4,nonzero_bottom50,10,7,7,80,80,0,317,33,284,80,0,80,317,117,200,84,80,0.10410094637223975,28,28,28,5,4,5,19,0,19,246,0,62,4,0,0,10,0,0,0,0,0
B006LSRPX0,9,top50,10,7,7,79,79,0,99,34,65,79,14,65,99,99,0,65,65,0.3434343434343434,28,28,28,8,5,8,19,0,19,26,0,26,4,0,4,9,0,9,0,0,0
B006LTF6J4,5,nonzero_bottom50,10,7,7,80,80,0,51,33,18,80,62,18,51,51,0,18,18,0.6470588235294118,13,13,13,4,4,4,10,10,10,6,3,6,4,0,4,9,0,9,0,0,0
B006LUAYZO,4,nonzero_bottom50,10,7,7,79,79,0,94,34,60,79,19,60,94,94,0,60,60,0.3617021276595745,13,13,13,6,6,6,10,10,10,46,2,46,4,0,4,10,0,10,0,0,0
B006LUC52E,5,nonzero_bottom50,10,7,7,79,79,0,82,34,48,79,31,48,82,82,0,48,48,0.4146341463414634,15,15,15,6,6,6,10,10,10,32,0,32,4,0,4,10,0,10,0,0,0
B006LUDGR2,7,nonzero_bottom50,10,7,7,79,79,0,57,34,23,79,56,23,57,57,0,23,23,0.5964912280701754,11,11,11,6,6,6,10,10,10,11,4,11,4,0,4,10,0,10,0,0,0
B006LXPRBW,6,nonzero_bottom50,10,7,7,79,79,0,92,34,58,79,21,58,92,92,0,58,58,0.3695652173913043,18,18,18,5,5,5,18,9,18,34,0,34,4,0,4,8,0,8,0,0,0
B006M1AN4E,9,top50,10,7,7,79,79,0,66,34,32,79,47,32,66,66,0,32,32,0.5151515151515151,22,22,22,8,8,8,15,2,15,5,0,5,4,0,4,7,0,7,0,0,0
B006M1AQDM,14,top50,10,7,7,79,79,0,68,34,34,79,45,34,68,68,0,34,34,0.5,24,24,24,8,8,8,15,0,15,5,0,5,4,0,4,7,0,7,0,0,0
B006MA94PO,8,top50,10,7,7,79,79,0,86,34,52,79,27,52,86,86,0,52,52,0.3953488372093023,27,27,27,5,5,5,10,0,10,27,0,27,4,0,4,8,0,8,0,0,0
B006MAPN4K,9,top50,10,7,7,79,79,0,70,34,36,79,43,36,70,70,0,36,36,0.4857142857142857,16,16,16,5,5,5,10,10,10,22,0,22,4,0,4,8,0,8,0,0,0
B006MMOVOQ,7,nonzero_bottom50,10,7,7,79,79,0,106,34,72,79,7,72,106,106,0,72,72,0.32075471698113206,16,16,16,6,6,6,15,10,15,53,0,53,4,0,4,7,0,7,0,0,0
B006MRM2P6,4,nonzero_bottom50,10,7,7,79,79,0,142,34,108,79,0,79,142,117,25,83,79,0.23943661971830985,9,9,9,5,5,5,13,13,13,98,4,87,4,0,0,8,0,0,0,0,0
B006MRM2TC,21,top50,10,7,7,79,79,0,194,34,160,79,0,79,194,117,77,83,79,0.17525773195876287,9,9,9,5,5,5,13,13,13,43,4,43,4,0,0,7,0,0,107,0,43
B006MRM2TW,27,top50,10,7,7,79,79,0,164,34,130,79,0,79,164,117,47,83,79,0.2073170731707317,9,9,9,5,5,5,17,17,17,107,0,83,4,0,0,8,0,0,8,0,0
B006MRPMMG,6,nonzero_bottom50,10,7,7,79,79,0,66,34,32,79,47,32,66,66,0,32,32,0.5151515151515151,4,4,4,4,3,4,9,0,9,5,0,5,4,0,4,7,0,7,26,25,26
B006MUT06M,6,nonzero_bottom50,10,7,7,79,79,0,142,34,108,79,0,79,142,117,25,83,79,0.23943661971830985,15,15,15,6,6,6,12,11,12,92,0,81,4,0,0,8,0,0,0,0,0
B006N3JOT6,5,nonzero_bottom50,10,7,7,79,79,0,191,34,157,79,0,79,191,117,74,83,79,0.17801047120418848,11,11,11,4,4,4,13,13,13,146,3,86,4,0,0,8,0,0,0,0,0
B006N9LWWW,3,nonzero_bottom50,10,7,7,79,79,0,56,34,22,79,57,22,56,56,0,22,22,0.6071428571428571,20,20,20,5,5,5,9,7,9,5,0,5,4,0,4,8,0,8,0,0,0
