parent,left_item,right_item,left_train_freq,right_train_freq,delta_lp_last,delta_amplification,non_tie,concordant
3127 14095 12493 4911 2771,B003AU5YOE,B004GPJM90,8,4,-0.8613853454589844,-0.18746295629437348,1,1
3127 14095 12493 4911 2771,B003AU5YPS,B004GPJM90,7,4,0.5797557830810547,-0.13481922280895198,1,0
3127 14095 12493 4911 8636,B002XEWO2S,B004HIVX3Y,4,7,-1.428410530090332,-0.8259066704058853,1,1
3127 14095 28376 7403 715,B00D97QN6Q,B00D97SNG4,3,6,-1.007370948791504,-0.4877032063451381,1,1
3127 21622 23004 2157,B004XE0JJQ,B004XOILTG,2,4,0.05525970458984375,-1.0397717886451758,1,0
3127 22215 185 7860 12012,B000N1RVJO,B001PJXGJ2,5,5,0.1263446807861328,-0.10008345855698231,1,0
3127 22215 185 23588,B00322TY5K,B00322XVEU,4,5,1.5082664489746094,0.8979415932059602,1,1
3127 22215 185 23588 2452,B000099Z7R,B000E7RH46,8,6,0.8308439254760742,0.49491740008543506,1,1
3127 22215 185 23588 2452,B000099Z7R,B000TKDMYM,8,10,2.3187618255615234,-1.0334184201960852,1,0
3127 22215 185 23588 2452,B000099Z7R,B00124X5YQ,8,5,3.131382465362549,-1.2403833929296226,1,0
3127 22215 185 23588 2452,B000099Z7R,B0012534X2,8,5,-0.16560840606689453,-2.0694325717284254,1,1
3127 22215 185 23588 2452,B000099Z7R,B00322XV8Q,8,9,-0.4413013458251953,-0.06672891154304583,1,1
3127 22215 185 23588 2452,B000099Z7R,B004JRMIDM,8,8,0.4803600311279297,-0.38347496095078704,1,0
3127 22215 185 23588 2452,B0006NM1K8,B000E7RH46,3,6,0.7105569839477539,1.7368805721745746,1,1
3127 22215 185 23588 2452,B0006NM1K8,B000N1RVJ4,3,2,1.3393964767456055,-0.09097177820572888,1,0
3127 22215 185 23588 2452,B0006NM1K8,B00124X5YQ,3,5,3.0110955238342285,0.001579779159516903,1,1
3127 22215 185 23588 2452,B0006NM1K8,B0012534X2,3,5,-0.28589534759521484,-0.8274693996392859,1,1
3127 22215 185 23588 2452,B000E7RH46,B000TKDMYM,6,10,1.4879179000854492,-1.5283358202815203,1,0
3127 22215 185 23588 2452,B000E7RH46,B00124X5YQ,6,5,2.3005385398864746,-1.7353007930150577,1,0
3127 22215 185 23588 2452,B000E7RH46,B0012534X2,6,5,-0.9964523315429688,-2.5643499718138605,1,1
3127 22215 185 23588 2452,B000E7RH46,B00322XV8Q,6,9,-1.2721452713012695,-0.5616463116284809,1,1
3127 22215 185 23588 2452,B000E7RH46,B004JRMIDM,6,8,-0.35048389434814453,-0.8783923610362221,1,1
3127 22215 185 23588 2452,B000TKDMYM,B00124X5YQ,10,5,0.8126206398010254,-0.20696497273353742,1,0
3127 22215 185 23588 2452,B000TKDMYM,B0012534X2,10,5,-2.484370231628418,-1.0360141515323402,1,1
3127 22215 185 23588 2452,B000TKDMYM,B00322XV8Q,10,9,-2.7600631713867188,0.9666895086530394,1,0
3127 22215 185 23588 2452,B000TKDMYM,B004JRMIDM,10,8,-1.8384017944335938,0.6499434592452982,1,0
3127 22215 185 23588 2452,B00124X5YQ,B0012534X2,5,5,-3.2969908714294434,-0.8290491787988028,1,1
3127 22215 185 23588 2452,B00124X5YQ,B00322XV8Q,5,9,-3.572683811187744,1.1736544813865768,1,0
3127 22215 185 23588 2452,B00124X5YQ,B004JRMIDM,5,8,-2.651022434234619,0.8569084319788356,1,0
3127 22215 185 23588 2452,B0012534X2,B00322XV8Q,5,9,-0.2756929397583008,2.0027036601853796,1,0
3127 22215 185 23588 2452,B0012534X2,B004JRMIDM,5,8,0.6459684371948242,1.6859576107776384,1,1
3127 22215 185 23588 2452,B00322XV8Q,B004JRMIDM,9,8,0.921661376953125,-0.3167460494077412,1,0
3127 24078 2138 5734,B00135C75W,B00641HM7I,4,2,-3.6867332458496094,-1.021651247531981,1,1
3127 24078 2138 5734 6097,B0012SDXUI,B0012SFM6G,8,10,0.5192928314208984,-0.624496247869283,1,0
3127 24078 2138 5734 6097,B0012SDXUI,B00314WFYQ,8,7,1.2196903228759766,-0.5527165654751514,1,0
3127 24078 2138 5734 6097,B0012SFM6G,B00314WFYQ,10,7,0.7003974914550781,0.07177968239413168,1,1
3186 4650 5846 202,B0042QS7G2,B004A1QUFY,5,4,3.894073486328125,-1.4390725664672797,1,0
3186 4650 5846 202,B0042QS7G2,B004L28TEW,5,5,6.847578048706055,-0.7707054149058195,1,0
3186 4650 5846 202,B0042QS7G2,B00A15IT7K,5,6,9.314868927001953,0.3904272307436223,1,1
3186 4650 5846 202,B004A1QUFY,B004L28TEW,4,5,2.9535045623779297,0.6683671515614602,1,1
3186 4650 5846 202,B004A1QUFY,B00A15IT7K,4,6,5.420795440673828,1.829499797210902,1,1
3186 4650 5846 202,B004L28TEW,B00A15IT7K,5,6,2.4672908782958984,1.1611326456494417,1,1
3186 4650 5846 19834,B0037UT1RI,B0042ESGP6,5,8,-2.973165512084961,0.9971891330171765,1,0
3186 4650 5846 19834 202,B0037UUZQY,B0042ESGS8,16,13,-0.9408702850341797,-0.1087601198484256,1,1
3186 4650 19834 5846,B003NE50NW,B0055WPZDU,5,6,7.954428672790527,0.7058862063373752,1,1
3186 10451 3573 10878,B00C6PRQPO,B00C6Q9688,4,3,3.862630844116211,-0.5204758795981519,1,0
3186 10451 10878 20212,B00CSGYLQI,B00F5Y4C7I,4,2,-6.037530899047852,-0.23638877806423153,1,1
3186 13243 19270 2748 2774,B00C18BWYW,B00C74HRSA,26,31,-1.6902637481689453,-0.1698307623694193,1,1
3186 19121 4115 152,B000BVCKKG,B004XJBW5G,3,2,4.121866226196289,0.1358015411590614,1,1
3186 19121 23623 5303,B0040I1MNC,B0043FEE0A,7,12,14.20706844329834,-1.4595516313932997,1,0
3186 23623 24124 5303,B005VPRCP0,B00EDBZ58E,13,14,-5.260528564453125,0.06807044729093192,1,0
3203 610 1033 2234,B003HC8ZSW,B0043E0XJM,21,29,6.390185356140137,0.4443680033590791,1,1
3203 610 4005 5094 12795,B00144J9ZI,B0014X98FK,19,18,0.02262115478515625,0.05264373348542151,1,1
3203 733 6904 8944,B00388A4UW,B00388GPNC,7,7,-2.4649105072021484,-0.4864341706418305,1,1
3203 799 16595 6255 8432,B002VBXPRQ,B002VBXPSK,15,18,-0.9655523300170898,-0.09566774408031264,1,1
3203 2246 9211 28105,B001GWIB52,B001GWQAGO,7,4,0.43192481994628906,-0.7308875085427928,1,0
3203 2246 9211 28105,B001GWQAGO,B0042VJG6C,4,3,-4.819143295288086,0.9052408956875713,1,0
3203 9052 12965 16188,B00006IJSH,B000NYT1SU,16,13,-7.257561683654785,-1.141888272149929,1,1
4183 4414 444 5011,B00840LCB4,B008IT5DAM,8,4,2.3683605194091797,-1.1335122319071154,1,0
4183 6769 5253 30738,B000068E6D,B000H28FKS,7,9,0.6571140289306641,-0.23638877806422975,1,0
4183 7620 813 6242 1040,B004T0CQ0Y,B004T0CTCY,9,6,0.012769699096679688,0.6503645758403014,1,1
5364 387 4550 7089 3112,B009B7F6CA,B009B7F6DO,8,8,-0.033077239990234375,-1.0310189975355808,1,1
5364 809 21940 28890 19760,1933054913,B0043WHUBS,10,8,0.06629276275634766,0.2738294506485399,1,1
5364 809 21940 28890 19760,B0043WCAPY,B0043WHUBS,4,8,0.20739173889160156,-0.27497542118266693,1,0
5364 2383 21956 6179 2377,B00006IBP3,B00006IBP6,5,6,-0.36574745178222656,-0.09009304352703928,1,1
5364 2935 6471 8950,B0084JUNVU,B0084JUNXS,3,5,-1.4544906616210938,-1.0776910235074695,1,1
5364 2935 29072 9135,B00062J99K,B0033VHDK8,13,15,-1.3210620880126953,2.7615572143309794,1,0
5364 3337 7089 8950 521,B006QW9HK0,B006UBLZNY,11,16,-0.9638681411743164,-0.44000175685596155,1,1
5364 4226 21601 5128,B001BSBYAU,B00295WCJQ,23,29,2.59442138671875,0.29850416288186477,1,1
5364 6235 4226 1040,B0006NDDEQ,B0021EWY4S,6,8,11.028379440307617,1.5657978623240663,1,1
5364 13966 904 1558,B001VDRGO8,B001VDRGQG,15,9,-1.296957015991211,-1.733187939674922,1,1
5364 13966 26311 11999 3476,B00004YSXF,B00004YTJE,8,4,1.6344938278198242,0.609671458402623,1,1
5364 14957 1641 12807 1111,B0060JVSTW,B0060JVU72,30,20,0.08459663391113281,0.28866240499715,1,1
5364 14957 3801 19311,B000GR9O9U,B0081WUUAY,4,4,1.70263671875,0.6157605169445244,1,1
5364 14957 8320 4595 15447,B004ND3CIC,B004ND7FOY,6,8,0.4580364227294922,-0.20574362961334636,1,0
5364 14957 24236 813 13278,B0001OM1B6,B0001OM1CA,6,5,0.950225830078125,0.2267733193647885,1,1
5364 17334 4358 6179,B00006IFJ5,B0017GM4WI,9,5,-2.3270320892333984,2.079020577666041,1,0
5364 29072 12288 27161,B002EODQBA,B002M28AOW,6,3,-5.345035552978516,3.183988565867761,1,0
9062 1501 9079 25226 7328,B006ROJJ2I,B006ROJJCS,44,37,0.6046867370605469,-0.1666983149485235,1,0
9062 1501 9079 25226 7328,B006ROJJ2I,B006ROJJE6,44,48,1.4264507293701172,-0.455708697352482,1,0
9062 1501 9079 25226 7328,B006ROJJCS,B006ROJJE6,37,48,0.8217639923095703,-0.2890103824039585,1,0
9062 1913 15133 3760 2428,B0076TRWWC,B0076TRX62,5,3,-0.4797821044921875,0.40435707475380234,1,0
9062 4987 15133 9502 25055,B000K3A1JW,B000K3BZNS,5,5,1.7342643737792969,0.43936665978384504,1,1
9062 4987 15133 9502 25055,B000K3A1JW,B000K3C2QC,5,4,0.5678443908691406,0.725195163586303,1,1
9062 4987 15133 9502 25055,B000K3A1JW,B000LFSQSC,5,9,2.96268367767334,0.12921173148000697,1,1
9062 4987 15133 9502 25055,B000K3A1JW,B000LFUKV8,5,4,-0.048870086669921875,0.8407080507081464,1,0
9062 4987 15133 9502 25055,B000K3BZNS,B000K3C2QC,5,4,-1.1664199829101562,0.28582850380245794,1,0
9062 4987 15133 9502 25055,B000K3BZNS,B000LFSQSC,5,9,1.228419303894043,-0.31015492830383806,1,0
9062 4987 15133 9502 25055,B000K3BZNS,B000LFUKV8,5,4,-1.7831344604492188,0.4013413909243013,1,0
9062 4987 15133 9502 25055,B000K3C2QC,B000LFUKV8,4,4,-0.6167144775390625,0.11551288712184338,1,0
9062 9079 25226 7328 6929,B001R6AFLK,B005GOPU2S,45,48,-2.270427703857422,1.3832496105587806,1,0
9062 9079 25226 7328 6929,B001R6AFLK,B006ROJQR6,45,36,-1.9945507049560547,1.2395714604206578,1,0
9062 9079 25226 7328 6929,B001R6AFLK,B006ROJQRG,45,44,0.018524169921875,0.7322548320466646,1,1
9062 9079 25226 7328 6929,B001R6AFLK,B006ROJQRQ,45,45,-0.6622352600097656,0.7340930064220705,1,0
9062 9079 25226 7328 6929,B001R6AFLK,B006ROJQTE,45,42,-1.1631431579589844,1.3196434909535393,1,0
9062 9079 25226 7328 6929,B001R6AFLK,B006ROJQZS,45,43,-1.4686355590820312,0.9481537434298248,1,0
9062 9079 25226 7328 6929,B005GOPU2S,B006ROJQR6,48,36,0.2758769989013672,-0.1436781501381228,1,0
9062 9079 25226 7328 6929,B005GOPU2S,B006ROJQRG,48,44,2.288951873779297,-0.650994778512116,1,0
9062 9079 25226 7328 6929,B005GOPU2S,B006ROJQRQ,48,45,1.6081924438476562,-0.6491566041367101,1,0
9062 9079 25226 7328 6929,B005GOPU2S,B006ROJQTE,48,42,1.1072845458984375,-0.06360611960524132,1,0
9062 9079 25226 7328 6929,B005GOPU2S,B006ROJQZS,48,43,0.8017921447753906,-0.43509586712895576,1,0
9062 9079 25226 7328 6929,B006ROJQR6,B006ROJQRG,36,44,2.0130748748779297,-0.5073166283739932,1,0
9062 9079 25226 7328 6929,B006ROJQR6,B006ROJQRQ,36,45,1.332315444946289,-0.5054784539985873,1,0
9062 9079 25226 7328 6929,B006ROJQR6,B006ROJQTE,36,42,0.8314075469970703,0.08007203053288148,1,1
9062 9079 25226 7328 6929,B006ROJQR6,B006ROJQZS,36,43,0.5259151458740234,-0.29141771699083296,1,0
9062 9079 25226 7328 6929,B006ROJQRG,B006ROJQRQ,44,45,-0.6807594299316406,0.0018381743754058988,1,0
9062 9079 25226 7328 6929,B006ROJQRG,B006ROJQTE,44,42,-1.1816673278808594,0.5873886589068746,1,0
9062 9079 25226 7328 6929,B006ROJQRG,B006ROJQZS,44,43,-1.4871597290039062,0.2158989113831602,1,0
9062 9079 25226 7328 6929,B006ROJQRQ,B006ROJQTE,45,42,-0.5009078979492188,0.5855504845314687,1,0
9062 9079 25226 7328 6929,B006ROJQRQ,B006ROJQZS,45,43,-0.8064002990722656,0.2140607370077543,1,0
9062 9079 25226 7328 6929,B006ROJQTE,B006ROJQZS,42,43,-0.3054924011230469,-0.37148974752371444,1,1
9062 12124 330 26327 725,B009Q3J99A,B009Q3JBCK,52,52,-0.7541656494140625,-0.18249178404774913,1,1
9062 25226 9079 15916 16180,B003S3RGJO,B004ID9K56,3,3,-0.1279764175415039,-1.1370785694959054,1,1
9062 27184 15754 4353 5661,B004O0TOJA,B004O0TOJK,21,22,0.37551021575927734,-0.04076752977254827,1,0
11109 7895 1000 2647 31692,B004OSHXYK,B004OSOLWW,4,3,-1.2826528549194336,-0.05541583914156867,1,1
11109 8511 2248 11064,B000GL1DJ0,B000PEN8U0,8,13,-10.468835830688477,1.5583218130501155,1,0
11109 8511 2248 11064,B000GL1DJ0,B001BC73Y2,8,13,-0.6265335083007812,1.5583218130501155,1,0
11109 8511 2248 11064,B000GL1DJ0,B001GIK6EU,8,5,2.4431800842285156,2.2715293030567345,1,1
11109 8511 2248 11064,B000PEN8U0,B001BC73Y2,13,13,9.842302322387695,0.0,0,0
11109 9124 27215 388 138,B006P135E6,B006P135EQ,35,45,0.03765392303466797,-0.2461304484305984,1,0
11109 18459 17165 1976 158,B000O5HGI0,B0014US7BO,5,9,-0.5405387878417969,-0.32564987478787444,1,1
11109 18603 22015 2837 2662,B0017QDVTI,B00358EOI8,4,8,0.2268524169921875,-0.5853450339012429,1,0
11109 19239 22385 30872 23269,B006NJZ1H4,B007CFCXTC,5,4,-0.3554410934448242,0.1277216958159837,1,0
11109 21820 16713 7234 17132,B001GUFOVS,B005N6Z1OQ,5,5,0.34569644927978516,-0.581029882439239,1,0
11109 25933 5414 14740 3065,B000TTOCH4,B001TNVYVQ,4,8,-1.2613372802734375,0.019131018250709175,1,0
11109 25933 5414 14740 3065,B000TTOCH4,B003BCTJ6U,4,5,-0.15680313110351562,0.4068210405193007,1,0
11109 25933 5414 14740 3065,B000TTOCH4,B004HBOT5U,4,5,0.5355415344238281,-0.08787520131680715,1,0
11109 25933 5414 14740 3065,B001TNVYVQ,B003BCTJ6U,8,5,1.1045341491699219,0.3876900222685915,1,1
11109 25933 5414 14740 3065,B001TNVYVQ,B004HBOT5U,8,5,1.7968788146972656,-0.10700621956751633,1,0
11109 25933 5414 14740 3065,B003BCTJ6U,B004HBOT5U,5,5,0.6923446655273438,-0.49469624183610783,1,0
11604 703 1109 3005,B0058NTJSI,B008B68IMM,32,16,-7.510038375854492,0.8929910880461005,1,0
11604 2157 26946 11933 1370,B0063NLQJW,B0085MOPM4,13,7,0.5029268264770508,0.289904425550775,1,1
11604 3515 1497 2414,B0042ESIYA,B00C6Q3UNK,4,8,-7.37830924987793,0.9881552931037998,1,0
11604 3515 1497 2414,B006O6ETYC,B00C6Q3UNK,9,8,-5.392162322998047,-0.1335794129851653,1,1
11604 3564 2924 9492 9379,B00F14IM5K,B00F14IMIM,4,4,0.8992862701416016,-0.39246102368495706,1,0
11604 4008 3062 13127,B00BBQGXTE,B00BBQGYT8,3,5,0.8016223907470703,0.10008345855698231,1,1
11604 5296 21940 3233 3654,B006O6EPKK,B006O6EPP0,18,14,0.5641059875488281,0.12320186117434595,1,1
11604 6541 11492 693 3954,B008B68IK4,B008B68IN6,16,12,-1.0818004608154297,0.43536536543948756,1,0
11604 6541 11492 693 3954,B008B68IK4,B008B68ING,16,10,-1.8097476959228516,0.4619852070776389,1,0
11604 6541 11492 693 3954,B008B68IN6,B008B68ING,12,10,-0.7279472351074219,0.026619841638151343,1,0
11604 7718 3654 27740 1890,B00DOWXXM8,B00DOX32UK,8,6,-0.14899635314941406,0.004639482514900095,1,0
11604 7718 25360 3654,B004XPIPT6,B007RE0SE0,12,11,5.4333295822143555,-0.06851326122419543,1,0
11604 9492 193 7576 1313,B0057067SC,B008B68J2Q,32,32,0.655303955078125,0.11403717333084806,1,1
11604 9728 10433 21995 967,B0060S30PI,B0060S315W,16,8,0.8397655487060547,-0.6297265153353822,1,0
11604 9728 10433 21995 967,B0060S30QC,B0060S315W,6,8,-0.5442228317260742,-0.6253680230094218,1,1
11604 17670 16456 9543 1990,B00C6PRL18,B00C6PSJOG,9,8,2.712656021118164,0.01656040856914487,1,1
11604 17670 16456 9543 1990,B00C6PRL18,B00C6PT13Y,9,8,0.5531597137451172,-0.02199858503453811,1,0
11604 17670 16456 9543 1990,B00C6PSJOG,B00C6PT13Y,8,8,-2.159496307373047,-0.03855899360368298,1,1
11604 20434 6995 15431 576,B00FJ7M35Y,B00FJ7M368,6,8,-0.0687875747680664,-0.005321520318654294,1,1
11604 24046 3515 1497 2093,B0063NLRYQ,B0063NLSAY,12,10,1.6524276733398438,0.3114725850929023,1,1
11604 24046 3515 1497 2093,B0063NLRYQ,B0067F7RLM,12,11,0.8951225280761719,-0.5211580250984422,1,0
11604 24046 3515 1497 2093,B0063NLSAY,B0067F7RLM,10,11,-0.7573051452636719,-0.8326306101913445,1,1
11604 24046 3515 1497 2414,B005IGU9IE,B0063NLRSC,11,14,0.45559024810791016,-0.06695564511331753,1,0
11604 31572 4858 10328 10093,B004XPIQ5E,B004XPIQ7C,6,10,-0.03329181671142578,-0.420732580238953,1,1
12603 1673 2250 9905 6331,B009B1H2QE,B009BA52L2,3,3,-0.7485504150390625,0.11122563511022321,1,0
12603 6331 615 2213 19336,B0090GWSWS,B0090GWU08,12,12,-1.33172607421875,-0.5498722876628932,1,1
12603 6331 615 2213 19336,B0090GWSWS,B0090GWU7Q,12,10,0.5756616592407227,-0.2324180568774441,1,0
12603 6331 615 2213 19336,B0090GWU08,B0090GWU7Q,12,10,1.9073877334594727,0.3174542307854491,1,1
12603 6331 615 9305 2213,B0090HDMP4,B0090HDMW2,7,11,-1.4632043838500977,-0.1750487974648749,1,1
12603 6331 628 5828 6876,B007NLO6B8,B007NLO6CW,18,11,-1.1191940307617188,-0.2940693296370789,1,1
12603 6331 628 5828 6876,B007NLO6CW,B007NLPHUC,11,8,-0.9767189025878906,-0.4715242117044678,1,1
12603 6331 628 5828 6876,B007NLO6IG,B007NLO6JA,5,4,0.9856367111206055,0.13863530454269757,1,1
12603 6331 628 5828 6876,B007NLO6IG,B007NLPHUC,5,8,-2.0458927154541016,-0.4973534621772995,1,1
12603 6331 628 5828 6876,B007NLO6IG,B007NLPI9W,5,5,-1.248856544494629,0.4987226015947481,1,0
12603 6331 628 5828 6876,B007NLO6JA,B007NLPHUC,4,8,-3.031529426574707,-0.635988766719997,1,1
12603 6331 628 5828 6876,B007NLO6JA,B007NLPI9W,4,5,-2.2344932556152344,0.36008729705205056,1,0
12603 6331 628 5828 6876,B007NLPHUC,B007NLPI9W,8,5,0.7970361709594727,0.9960760637720476,1,1
12603 6331 5828 6876 11081,B004J7D9MQ,B004J7GKRM,6,6,2.892536163330078,0.4653632496892346,1,1
12603 6331 5828 6876 11081,B004J7D9MQ,B004RJ263E,6,10,2.030111312866211,0.3740539151769653,1,1
12603 6331 5828 6876 11081,B004J7D9MQ,B004RJ5A00,6,7,3.11830997467041,-0.23619126670668322,1,0
12603 6331 5828 6876 11081,B004J7D9MQ,B004RKP35Q,6,12,4.346639633178711,-0.17012951602858983,1,0
12603 6331 5828 6876 11081,B004J7D9MQ,B004RKTA9Q,6,12,3.996234893798828,-0.025811757117571332,1,0
12603 6331 5828 6876 11081,B004J7GKRM,B004RJ263E,6,10,-0.8624248504638672,-0.0913093345122693,1,1
12603 6331 5828 6876 11081,B004J7GKRM,B004RJ5A00,6,7,0.22577381134033203,-0.7015545163959178,1,0
12603 6331 5828 6876 11081,B004J7GKRM,B004RKP35Q,6,12,1.4541034698486328,-0.6354927657178244,1,0
12603 6331 5828 6876 11081,B004J7GKRM,B004RKTA9Q,6,12,1.10369873046875,-0.4911750068068059,1,0
12603 6331 5828 6876 11081,B004QXY4ZE,B004RJ5A3M,23,15,0.5134916305541992,-0.11811011606388089,1,0
12603 6331 5828 6876 11081,B004QXY4ZE,B004RKP35Q,23,12,2.557767868041992,-1.8049017847734143,1,0
12603 6331 5828 6876 11081,B004QXY4ZE,B004RKTA9Q,23,12,2.2073631286621094,-1.6605840258623958,1,0
12603 6331 5828 6876 11081,B004QXY4ZE,B004RQ64Q2,23,13,1.0766124725341797,-0.9775152768795623,1,0
12603 6331 5828 6876 11081,B004QXY4ZE,B004RQAANK,23,14,-0.0020799636840820312,-1.8169405805764063,1,1
12603 6331 5828 6876 11081,B004RJ263E,B004RJ5A00,10,7,1.0881986618041992,-0.6102451818836485,1,0
12603 6331 5828 6876 11081,B004RJ263E,B004RJ5A3M,10,15,0.27225208282470703,1.1426082375039783,1,1
12603 6331 5828 6876 11081,B004RJ263E,B004RKP35Q,10,12,2.3165283203125,-0.5441834312055551,1,0
12603 6331 5828 6876 11081,B004RJ263E,B004RKTA9Q,10,12,1.9661235809326172,-0.3998656722945366,1,0
12603 6331 5828 6876 11081,B004RJ263E,B004RQ64Q2,10,13,0.8353729248046875,0.2832030766882969,1,1
12603 6331 5828 6876 11081,B004RJ263E,B004RQAANK,10,14,-0.24331951141357422,-0.5562222270085471,1,1
12603 6331 5828 6876 11081,B004RJ5A00,B004RKP35Q,7,12,1.2283296585083008,0.06606175067809339,1,1
12603 6331 5828 6876 11081,B004RJ5A00,B004RKTA9Q,7,12,0.877924919128418,0.2103795095891119,1,1
12603 6331 5828 6876 11081,B004RJ5A00,B004RQ64Q2,7,13,-0.2528257369995117,0.8934482585719454,1,0
12603 6331 5828 6876 11081,B004RJ5A00,B004RQAANK,7,14,-1.3315181732177734,0.05402295487510145,1,0
12603 6331 5828 6876 11081,B004RJ5A3M,B004RKP35Q,15,12,2.044276237487793,-1.6867916687095335,1,0
12603 6331 5828 6876 11081,B004RJ5A3M,B004RKTA9Q,15,12,1.6938714981079102,-1.542473909798515,1,0
12603 6331 5828 6876 11081,B004RJ5A3M,B004RQ64Q2,15,13,0.5631208419799805,-0.8594051608156814,1,0
12603 6331 5828 6876 11081,B004RJ5A3M,B004RQAANK,15,14,-0.5155715942382812,-1.6988304645125254,1,1
12603 6331 5828 6876 11081,B004RKP35Q,B004RKTA9Q,12,12,-0.3504047393798828,0.1443177589110185,1,0
12603 6331 5828 6876 11081,B004RKP35Q,B004RQ64Q2,12,13,-1.4811553955078125,0.827386507893852,1,0
12603 6331 5828 6876 11081,B004RKP35Q,B004RQAANK,12,14,-2.559847831726074,-0.012038795802991942,1,1
12603 6331 5828 6876 11081,B004RKTA9Q,B004RQ64Q2,12,13,-1.1307506561279297,0.6830687489828335,1,0
12603 6331 5828 6876 11081,B004RKTA9Q,B004RQAANK,12,14,-2.2094430923461914,-0.15635655471401044,1,1
12603 6331 5828 6876 11081,B004RQ64Q2,B004RQAANK,13,14,-1.0786924362182617,-0.839425303696844,1,1
12603 6331 11081 5727,B005CADZ82,B00913V6BY,10,5,-4.308086395263672,0.7243361492523697,1,0
14295 664 16054 14973 11268,B00DGQP3WU,B00DGQP40Q,21,15,1.0531034469604492,-0.036287997800715566,1,0
14295 1840 11404 629,B008GPMF9A,B008GPMF9U,6,6,2.2900466918945312,-1.3594671188867462,1,0
14295 1871 6714 30885,B001DZMITW,B001E8F912,13,15,0.7572078704833984,1.048430723133249,1,1
14295 2461 4232 1207 1840,B00C6PSQAS,B00C6PSSLU,7,9,0.12433338165283203,-0.25861191484893986,1,0
14295 2461 4232 1207 1840,B00C6PSQAS,B00C6Q3W6K,7,4,0.9989538192749023,-0.06820825002653486,1,0
14295 2461 4232 1207 1840,B00C6PSQAS,B00C6Q62P8,7,8,1.885711669921875,-0.859437614937816,1,0
14295 2461 4232 1207 1840,B00C6PSQAS,B00CEQ15SY,7,4,0.456207275390625,-0.09469986547351006,1,0
14295 2461 4232 1207 1840,B00C6PSSLU,B00C6Q62P8,9,8,1.761378288269043,-0.6008257000888761,1,0
14295 2461 4232 1207 1840,B00C6PUTDK,B00C6PVSBM,3,3,1.5556392669677734,0.026317308317374,1,1
14295 2461 4232 1207 1840,B00C6PUTDK,B00C6Q2TRI,3,2,1.342538833618164,0.5728610146854436,1,1
14295 2461 4232 1207 1840,B00C6PUTDK,B00C6Q3W6K,3,4,0.7375516891479492,0.4616353795752186,1,1
14295 2461 4232 1207 1840,B00C6PUTDK,B00CEQ15SY,3,4,0.19480514526367188,0.4351437641282434,1,1
14295 2461 4232 1207 1840,B00C6PVSBM,B00C6Q2TRI,3,2,-0.21310043334960938,0.5465437063680696,1,0
14295 2461 4232 1207 1840,B00C6PVSBM,B00C6Q3W6K,3,4,-0.8180875778198242,0.4353180712578446,1,0
14295 2461 4232 1207 1840,B00C6PVSBM,B00CEQ15SY,3,4,-1.3608341217041016,0.4088264558108694,1,0
14295 2461 4232 1207 1840,B00C6Q2TRI,B00C6Q3W6K,2,4,-0.6049871444702148,-0.11122563511022499,1,1
14295 2461 4232 1207 1840,B00C6Q2TRI,B00CEQ15SY,2,4,-1.1477336883544922,-0.1377172505572002,1,1
14295 2461 4232 1207 1840,B00C6Q3W6K,B00C6Q62P8,4,8,0.8867578506469727,-0.7912293649112812,1,0
14295 2461 4232 1207 1840,B00C6Q3W6K,B00CEQ15SY,4,4,-0.5427465438842773,-0.026491615446975203,1,1
14295 2461 4232 1207 1840,B00C6Q62P8,B00CEQ15SY,8,4,-1.42950439453125,0.764737749464306,1,0
14295 3112 7428 15765 82,B000A7S596,B000A7S5AK,10,5,0.1481790542602539,0.3757522107896545,1,1
14295 3624 4232 1207,B007RDGK1G,B007RM5CMK,5,7,-5.425907135009766,-0.13056935132876113,1,1
14295 3624 4232 1207 19121,B006O6ECQ2,B006O6EDB6,5,4,0.7882051467895508,-0.00940077428470687,1,0
14295 3858 11831 2480,B0007XIDVS,B0007XIZ0C,5,5,3.075958251953125,-0.07275935428242875,1,0
14295 3858 11831 2480,B0007XIDVS,B0007XIZ0M,5,5,-2.0559215545654297,-2.944438979166442,1,1
14295 3858 11831 2480,B0007XIZ0C,B0007XIZ0M,5,5,-5.131879806518555,-2.8716796248840133,1,1
14295 3858 17633 2595 27330,B0007XIZ1G,B0007XIZ1Q,9,6,-0.67083740234375,0.3197703870032811,1,0
14295 3858 17633 2595 27330,B0007XIZ1G,B0007XIZ20,9,7,-1.1714057922363281,0.17666954336260865,1,0
14295 3858 17633 2595 27330,B0007XIZ1Q,B0007XIZ20,6,7,-0.5005683898925781,-0.14310084364067244,1,1
14295 4046 1489 15956 13478,B004KU7PFY,B004KU9S9K,10,5,0.9400453567504883,-0.7589829854941286,1,0
14295 4046 1489 15956 13478,B004KU7PFY,B004LE7ESW,10,12,-1.0426216125488281,-0.2061581880148431,1,1
14295 4046 1489 15956 13478,B004KU7PFY,B004M8R9F0,10,7,0.9399929046630859,-0.9616519988278291,1,0
14295 4046 1489 15956 13478,B004KU9S9K,B004M8R9F0,5,7,-5.245208740234375e-05,-0.20266901333370058,1,1
14295 4046 1489 15956 13478,B004LE7ESW,B004M8R9F0,12,7,1.982614517211914,-0.755493810812986,1,0
14295 4232 5840 9935 2381,B002EQYI2Y,B002U4PH2K,7,8,-0.17657852172851562,-0.1365269016043218,1,1
