item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B009BA52L2,5,128,64,64,128,123,42,64,106,6,6,29,29,80,63,-17,0,9,9,5,5,14,14,29,27,4,0,9,0,4,4
B009C02OIU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,13,13,48,25,0,0,0,0,0,0
B009CE6NLU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,10,10,26,17,4,0,8,0,16,16
B009CIJ17E,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,26,26,37,14,0,0,0,0,0,0
B009CZW6K6,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,8,8,5,5,10,10,59,37,0,0,0,0,0,0
B009D647ZQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,28,28,5,5,13,13,37,14,0,0,0,0,0,0
B009D8CVHK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,28,28,26,3,0,0,0,0,0,0
B009D8ZQ9U,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,23,23,5,5,13,13,39,16,0,0,0,0,2,2
B009D958FG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,21,21,5,5,13,13,28,5,0,0,0,0,15,15
B009DOYVB8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,20,20,48,25,0,0,0,0,0,0
B009DP6OGC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,25,25,27,10,5,0,0,0,0,0
B009DPJ6U8,5,128,64,64,128,92,41,51,92,5,5,29,29,50,50,0,0,12,12,5,5,10,10,5,5,4,4,9,9,0,0
B009DQGLFA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,56,33,0,0,0,0,0,0
B009EUUYYY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,19,19,42,19,0,0,0,0,0,0
B009F00PYC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,14,14,48,25,0,0,0,0,0,0
B009F0HGY4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,28,28,34,11,0,0,0,0,0,0
B009F7L4TA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,10,10,59,36,0,0,0,0,0,0
B009F7OQ54,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,9,9,59,37,0,0,0,0,0,0
B009F7OQY0,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,24,24,5,5,11,11,41,20,0,0,0,0,0,0
B009F7OR0S,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,26,26,5,5,11,11,39,18,0,0,0,0,0,0
B009F7OREO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,12,12,56,33,0,0,0,0,0,0
B009F7ORF8,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,26,26,5,5,11,11,40,18,0,0,0,0,0,0
B009F7ORG2,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,26,26,5,5,11,11,40,18,0,0,0,0,0,0
B009F7ORQW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,59,36,0,0,0,0,0,0
B009F7ORR6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,59,36,0,0,0,0,0,0
B009F7OS52,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,26,26,0,0,0,0,29,6
B009F7OSKC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B009F7OT38,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,11,11,47,24,0,0,0,0,0,0
B009F7OTHY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,12,12,51,28,0,0,0,0,4,4
B009F7OTJM,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,12,12,54,32,0,0,0,0,0,0
B009F7OUD2,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,5,5,5,5,16,16,50,28,0,0,0,0,5,5
B009F7OUE6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,16,16,48,25,0,0,0,0,5,5
B009F7OUPK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,4,4,61,38,0,0,0,0,0,0
B009F7OUQY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B009F7OUR8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,11,11,54,31,0,0,0,0,0,0
B009F7OV5E,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,14,14,57,34,0,0,0,0,0,0
B009F7OVOK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,16,16,52,29,0,0,0,0,0,0
B009F7OW0S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,16,16,52,29,0,0,0,0,0,0
B009F7OW12,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,16,16,52,30,0,0,0,0,0,0
B009F7OWF8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,16,16,49,26,0,0,0,0,0,0
B009F7OWGW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,16,16,52,29,0,0,0,0,0,0
B009F7OWYY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,11,11,57,34,0,0,0,0,0,0
B009F7OXCA,5,128,64,64,128,91,41,50,91,5,5,29,29,49,49,0,0,5,5,5,5,17,17,5,5,4,4,8,8,0,0
B009F7OXE8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,9,9,62,39,0,0,0,0,0,0
B009F7OXEI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,16,16,54,31,0,0,0,0,0,0
B009F7OXPC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,18,18,42,19,0,0,0,0,0,0
B009F7S3A8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,12,12,58,35,0,0,0,0,0,0
B009FRSH6S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,24,24,5,5,13,13,29,11,4,0,0,0,6,6
B009FRT0T6,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,24,24,5,5,13,13,33,11,0,0,0,0,6,6
B009FU8RT2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,11,11,58,35,0,0,0,0,0,0
B009H0EFGE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,10,10,62,39,0,0,0,0,0,0
B009HIM6H6,5,128,64,64,128,127,41,64,105,5,5,29,29,85,63,-22,0,22,22,5,5,18,18,22,15,4,0,9,0,0,0
B009I5X1FY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,22,22,5,5,10,10,42,23,3,0,0,0,0,0
B009I8AOX8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,12,12,51,28,0,0,0,0,0,0
B009JAY21A,5,128,64,64,128,91,41,50,91,5,5,29,29,49,49,0,0,7,7,5,5,13,13,5,5,5,5,9,9,0,0
B009JBCF5Y,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,14,14,52,29,0,0,0,0,0,0
B009JGR4JQ,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,15,15,5,5,9,9,20,20,0,0,0,0,32,10
B009JYYXSI,5,128,64,64,128,91,42,49,91,5,5,30,30,48,48,0,0,7,7,5,5,10,10,8,8,4,4,9,9,0,0
B009JYYXV0,5,128,64,64,128,116,41,64,105,5,5,29,29,74,63,-11,0,9,9,5,5,10,10,33,33,4,2,8,0,0,0
B009K4E4ZE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,19,19,45,22,0,0,0,0,0,0
B009K4E59O,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,19,19,44,21,0,0,0,0,0,0
B009K4E5LM,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,12,12,5,5,19,19,46,24,0,0,0,0,0,0
B009K4E6KW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,19,19,45,22,0,0,0,0,0,0
B009K54T5S,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,9,9,0,0,0,0,46,23
B009K7JZKU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,15,15,53,30,0,0,0,0,0,0
B009KA0X30,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,16,16,47,24,0,0,0,0,6,6
B009KBFXWK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,9,9,58,35,0,0,0,0,0,0
B009L8159C,5,128,64,64,128,126,41,64,105,5,5,29,29,84,63,-21,0,12,12,5,5,17,17,31,26,6,0,8,0,0,0
B009L9QZUA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,10,10,54,31,0,0,0,0,4,4
B009LY72LQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,53,30,0,0,0,0,0,0
B009M2RUWI,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,18,18,5,5,16,16,43,21,0,0,0,0,0,0
B009M2RUX2,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,12,12,5,5,16,16,49,27,0,0,0,0,0,0
B009M2T7K6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B009M6G1YC,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,14,14,52,30,0,0,0,0,0,0
B009MDU3CG,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,23,23,5,5,28,28,26,4,0,0,0,0,0,0
B009NFCZVU,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,12,12,55,32,0,0,0,0,0,0
B009NFFY90,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,19,19,48,25,0,0,0,0,0,0
B009NFFYJK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,19,19,47,24,0,0,0,0,0,0
B009NFFYWM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,19,19,41,18,0,0,0,0,0,0
B009NFFZH6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,19,19,45,22,0,0,0,0,0,0
B009NFFZTO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,19,19,45,22,0,0,0,0,0,0
B009NFG39K,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,13,13,5,5,21,21,43,21,0,0,0,0,0,0
B009NHVMZ8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,15,15,48,25,0,0,0,0,0,0
B009NHVN16,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,15,15,47,24,0,0,0,0,0,0
B009NHVN6G,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,15,15,49,26,0,0,0,0,0,0
B009NIMG1Q,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,12,12,57,34,0,0,0,0,0,0
B009NIRREM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,14,14,50,27,0,0,0,0,0,0
B009NUTBSK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,14,14,49,26,0,0,0,0,0,0
B009OLANMG,5,128,64,64,128,85,42,43,85,5,5,30,30,42,42,0,0,7,7,5,5,7,7,5,5,5,5,8,8,0,0
B009P4I5FO,5,128,64,64,128,128,43,64,107,5,5,31,31,84,63,-21,0,42,42,5,4,12,12,19,0,0,0,0,0,2,2
B009PAXP4O,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,22,22,5,5,13,13,41,18,0,0,0,0,1,1
B009PLLF9K,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,27,27,5,5,9,9,42,19,0,0,0,0,0,0
B009PLLFAE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,25,25,5,5,9,9,44,21,0,0,0,0,0,0
B009PLLG9O,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,14,14,48,25,0,0,0,0,0,0
B009PMV8IC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,14,14,50,27,0,0,0,0,0,0
B009PP7IYM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,4,4,5,5,13,13,39,16,0,0,0,0,20,20
B009Q02D5K,5,128,64,64,128,112,42,64,106,5,5,30,30,69,63,-6,0,20,20,5,5,19,19,5,5,6,6,9,3,0,0
B009Q3J99A,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,8,8,5,5,15,15,54,32,0,0,0,0,0,0
B009Q3JBCK,5,128,64,64,128,128,44,64,108,6,6,31,31,83,63,-20,0,8,8,5,5,15,15,52,32,0,0,0,0,0,0
B009Q3JECW,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,7,7,5,5,15,15,55,33,0,0,0,0,0,0
B009Q3YW1A,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,9,9,40,17,0,0,0,0,18,18
B009QRD6GS,5,128,64,64,128,120,41,64,105,5,5,29,29,78,63,-15,0,11,11,5,5,12,12,32,32,4,0,9,0,0,0
B009QUGMOS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,7,7,5,5,16,16,50,32,4,0,0,0,0,0
B009QZ30EI,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,15,15,5,5,12,12,50,28,0,0,0,0,0,0
B009QZ30FM,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,13,13,5,5,12,12,52,30,0,0,0,0,0,0
B009R4UNBQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,25,25,5,5,14,14,25,2,0,0,0,0,13,13
B009R5SE2A,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,13,13,46,23,0,0,0,0,0,0
B009R65QIO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,10,10,54,31,0,0,0,0,0,0
B009RHOARG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,19,19,5,5,13,13,38,23,4,0,2,0,0,0
B009RROA26,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,20,20,43,20,0,0,0,0,2,2
B009RTGBIA,5,128,64,64,128,124,41,64,105,5,5,29,29,82,63,-19,0,7,7,5,5,12,12,33,28,4,0,8,0,7,7
B009RWMCY4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,11,11,48,25,0,0,0,0,4,4
B009SAAV0C,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,7,7,5,5,9,9,61,39,0,0,0,0,0,0
B009SE5DRO,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,22,22,5,5,28,28,24,2,0,0,0,0,2,2
B009SEOV40,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,4,4,5,5,28,28,24,2,0,0,0,0,20,20
B009SH8PQ2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,14,14,52,29,0,0,0,0,0,0
B009SH8RRO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,8,8,59,39,2,0,0,0,0,0
B009SKDQ36,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,12,12,39,28,4,0,6,0,0,0
B009SL3V7Q,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,11,11,52,29,0,0,0,0,0,0
B009T1O7VY,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,11,11,47,24,0,0,0,0,0,0
B009T45X78,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,12,12,49,26,0,0,0,0,0,0
B009T45X82,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,12,12,44,25,0,0,0,0,3,0
B009T45XDW,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,13,13,52,29,0,0,0,0,0,0
B009T45XN2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,13,13,52,29,0,0,0,0,0,0
B009T45XNM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,23,23,5,5,13,13,42,19,0,0,0,0,0,0
B009T45XVE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,20,20,5,5,13,13,45,22,0,0,0,0,0,0
B009T45XY6,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,13,13,48,25,0,0,0,0,0,0
B009T88RJK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,10,10,53,30,0,0,0,0,0,0
B009TBEF8Y,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,17,17,48,25,0,0,0,0,0,0
B009TCTENE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,15,15,50,27,0,0,0,0,0,0
B009TCYJP2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,10,10,54,31,0,0,0,0,0,0
B009TCYJT8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,10,10,53,30,0,0,0,0,0,0
B009TCYK2E,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,14,14,5,5,10,10,54,31,0,0,0,0,0,0
B009TCYK74,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,10,10,57,34,0,0,0,0,0,0
B009TMYBZU,5,128,64,64,128,115,41,64,105,5,5,29,29,73,63,-10,0,11,11,5,5,13,13,27,27,4,3,8,0,0,0
B009TN0EFK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,12,12,51,28,0,0,0,0,0,0
B009TN0EGE,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,11,11,5,5,11,11,56,33,0,0,0,0,0,0
B009TN9OW4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,13,13,53,30,0,0,0,0,0,0
B009TNOF9G,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,9,9,5,5,9,9,59,37,0,0,0,0,0,0
B009TQA8NK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,20,20,46,23,0,0,0,0,0,0
B009TQA8O4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,20,20,45,22,0,0,0,0,0,0
B009TQA8OY,5,128,64,64,128,93,41,52,93,5,5,29,29,51,51,0,0,5,5,5,5,20,20,5,5,5,5,6,6,0,0
B009UCEGCM,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,11,11,58,35,0,0,0,0,0,0
B009USOCR0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,10,10,50,27,0,0,0,0,0,0
B009VE38CI,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,10,10,5,5,10,10,56,35,0,0,0,0,0,0
B009VE38D2,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,11,11,5,5,11,11,55,33,0,0,0,0,0,0
B009VKM5BC,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,4,4,62,39,0,0,0,0,0,0
B009VR1IV8,5,128,64,64,128,100,41,59,100,5,5,29,29,58,58,0,0,8,8,5,5,10,10,17,17,4,4,9,9,0,0
B009VSNN74,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,7,7,5,5,11,11,59,37,0,0,0,0,0,0
B009WC1RQS,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,6,6,5,5,20,20,48,25,0,0,0,0,3,3
B009WICGWQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,15,15,5,5,7,7,56,33,0,0,0,0,0,0
B009WLPEJA,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,12,12,49,26,0,0,0,0,8,8
B009WVWTEI,5,128,64,64,128,99,41,58,99,5,5,29,29,57,57,0,0,15,15,5,5,14,14,5,5,4,4,9,9,0,0
B009X9GM10,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,56,33,0,0,0,0,0,0
B009X9GM7E,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,10,10,56,33,0,0,0,0,0,0
B009XB9AOO,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,18,18,5,5,9,9,51,28,0,0,0,0,0,0
B009XBA390,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,11,11,5,5,9,9,57,35,0,0,0,0,0,0
B009XIHP9O,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,21,21,5,5,12,12,45,22,0,0,0,0,0,0
B009XNAW8U,5,128,64,64,128,120,42,64,106,5,5,30,30,77,63,-14,0,19,19,5,5,15,15,20,20,4,0,9,0,0,0
B009Y5SD42,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,11,11,55,32,0,0,0,0,0,0
B009Y943F6,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,24,24,5,5,12,12,40,19,0,0,0,0,0,0
B009Y94H1G,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,24,24,5,5,12,12,40,19,0,0,0,0,0,0
B009Y95BB6,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,20,20,5,5,12,12,44,23,0,0,0,0,0,0
B009Y96PDO,5,128,64,64,128,128,43,64,107,6,6,30,30,84,63,-21,0,25,25,5,5,12,12,39,18,0,0,0,0,0,0
B009Y983Q6,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,21,21,5,5,12,12,44,22,0,0,0,0,0,0
B009YZRJ0G,5,128,64,64,128,103,41,62,103,5,5,29,29,61,61,0,0,14,14,5,5,13,13,12,12,4,4,8,8,0,0
B009YZXM9I,5,128,64,64,128,102,41,61,102,5,5,29,29,60,60,0,0,8,8,5,5,14,14,15,15,4,4,9,9,0,0
B009Z1K5TG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,17,17,5,5,12,12,49,26,0,0,0,0,0,0
B009Z1K67W,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,18,18,5,5,12,12,47,25,0,0,0,0,0,0
B009Z7E8HK,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,30,30,5,5,7,7,41,18,0,0,0,0,0,0
B009Z7E8I4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,7,7,55,32,0,0,0,0,0,0
B009ZCT8R0,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,12,12,5,5,13,13,25,15,4,0,7,0,14,14
B009ZH229Q,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,44,44,5,1,12,12,18,0,0,0,0,0,3,3
B009ZNJZV8,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,9,9,56,33,0,0,0,0,0,0
B009ZOQVE6,5,128,64,64,128,91,41,50,91,5,5,29,29,49,49,0,0,8,8,5,5,11,11,5,5,6,6,9,9,0,0
B009ZTUFP2,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,9,9,5,5,20,20,49,26,0,0,0,0,0,0
B009ZTUG2Y,5,128,64,64,128,128,42,64,106,5,5,30,30,85,63,-22,0,18,18,5,5,18,18,41,19,0,0,0,0,0,0
B009ZXLU0C,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,14,14,51,28,0,0,0,0,0,0
B00A0E16IQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,10,10,5,5,14,14,54,31,0,0,0,0,0,0
B00A0GNOVQ,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,5,5,5,5,12,12,61,38,0,0,0,0,0,0
B00A0TLM94,5,128,64,64,128,128,40,64,104,5,5,28,28,87,63,-24,0,5,5,5,5,10,10,64,40,0,0,0,0,0,0
B00A1419ZA,5,128,64,64,128,111,41,64,105,5,5,29,29,69,63,-6,0,14,14,5,5,18,18,14,14,5,5,8,2,0,0
B00A152LXI,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,37,37,5,5,11,11,30,7,0,0,0,0,0,0
B00A15IT7K,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,16,16,5,5,10,10,52,29,0,0,0,0,0,0
B00A1ATPOG,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,13,13,5,5,12,12,53,30,0,0,0,0,0,0
B00A1T6R8Y,5,128,64,64,128,90,41,49,90,5,5,29,29,48,48,0,0,9,9,5,5,11,11,5,5,4,4,9,9,0,0
B00A1T6RD4,5,128,64,64,128,128,41,64,105,5,5,29,29,86,63,-23,0,8,8,5,5,11,11,59,36,0,0,0,0,0,0
B00A29T6F4,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,10,10,5,5,7,7,60,38,0,0,0,0,0,0
B00A29U2TS,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,10,10,5,5,10,10,57,35,0,0,0,0,0,0
B00A2HD40E,5,128,64,64,128,128,42,64,106,6,6,29,29,85,63,-22,0,7,7,5,5,14,14,56,34,0,0,0,0,0,0
