dataset,sample_key,user_id,item,history_rank_from_recent,coarse_start,fine_passage,fine_start,lexical_token_count,matched_cosine,mean_mismatch_cosine,matched_minus_mean_mismatch,hard_margin,top1_correct,mismatch
Beauty,A2RWW8CG5J444W:5:B006ZBI33Y,A2RWW8CG5J444W,B004NFTGA8,0,5,1,2,7,0.4477611482143402,0.304818332195282,0.14294281601905823,0.04881012439727783,1,0
Beauty,A2RWW8CG5J444W:5:B006ZBI33Y,A2RWW8CG5J444W,B004HYLTTG,1,14,2,2,7,0.5086633563041687,0.22390933334827423,0.28475402295589447,0.23783230781555176,1,0
Beauty,A2RWW8CG5J444W:5:B006ZBI33Y,A2RWW8CG5J444W,B0048ICI3C,2,23,3,2,7,0.42481333017349243,0.24558965861797333,0.1792236715555191,0.11860370635986328,1,0
Beauty,A2RWW8CG5J444W:5:B006ZBI33Y,A2RWW8CG5J444W,B003PLFHC2,3,32,4,2,7,0.2932484745979309,0.1638856679201126,0.1293628066778183,0.0926063060760498,1,0
Beauty,A2RWW8CG5J444W:5:B006ZBI33Y,A2RWW8CG5J444W,B003I6MLN2,4,41,5,2,7,0.21386976540088654,0.17101383209228516,0.04285593330860138,0.02119159698486328,1,0
Beauty,A3CWI7X18MW2TF:12:B001DKK7Y0,A3CWI7X18MW2TF,B004IQA3TU,0,5,1,2,7,0.5330603718757629,0.26417940855026245,0.2688809633255005,0.20444101095199585,1,0
Beauty,A3CWI7X18MW2TF:12:B001DKK7Y0,A3CWI7X18MW2TF,B0045WBFAI,1,14,2,2,7,0.48836296796798706,0.27504825592041016,0.2133147120475769,0.1138332188129425,1,0
Beauty,A3CWI7X18MW2TF:12:B001DKK7Y0,A3CWI7X18MW2TF,B001XXEW3E,2,23,3,2,7,0.49449217319488525,0.30736812949180603,0.18712404370307922,0.12039801478385925,1,0
Beauty,A3CWI7X18MW2TF:12:B001DKK7Y0,A3CWI7X18MW2TF,B001UE60E0,3,32,4,2,8,0.3032330274581909,0.28019872307777405,0.02303430438041687,-0.04053682088851929,0,1
Beauty,A3CWI7X18MW2TF:12:B001DKK7Y0,A3CWI7X18MW2TF,B001FYV0HM,4,42,5,2,7,0.2810140550136566,0.25777310132980347,0.02324095368385315,-0.041913509368896484,0,1
Beauty,A3E4DQ85ZXKRCK:5:B005TI7Q3C,A3E4DQ85ZXKRCK,B001KYO2M2,0,5,1,2,7,0.4504452645778656,0.24141395092010498,0.20903131365776062,0.16470348834991455,1,0
Beauty,A3E4DQ85ZXKRCK:5:B005TI7Q3C,A3E4DQ85ZXKRCK,B000PLUZL8,1,14,2,2,8,0.4063507318496704,0.2177349328994751,0.1886157989501953,0.1159343421459198,1,0
Beauty,A3E4DQ85ZXKRCK:5:B005TI7Q3C,A3E4DQ85ZXKRCK,B000EGIEYY,2,24,3,2,7,0.4071597754955292,0.2216404229402542,0.18551935255527496,0.132004976272583,1,0
Beauty,A3E4DQ85ZXKRCK:5:B005TI7Q3C,A3E4DQ85ZXKRCK,B001JQLNJG,3,33,4,2,7,0.27610987424850464,0.1731167733669281,0.10299310088157654,0.05625775456428528,1,0
Beauty,A3E4DQ85ZXKRCK:5:B005TI7Q3C,A3E4DQ85ZXKRCK,B0018SAJAY,4,42,5,2,7,0.27328944206237793,0.25786760449409485,0.015421837568283081,-0.03384217619895935,0,1
Beauty,A26KSU7PQYAEWU:9:B004WC2H8A,A26KSU7PQYAEWU,B000N2IGWY,0,5,1,2,7,0.4917217493057251,0.28074195981025696,0.21097978949546814,0.133049875497818,1,0
Beauty,A26KSU7PQYAEWU:9:B004WC2H8A,A26KSU7PQYAEWU,B002DL9M2G,1,14,2,2,7,0.39988791942596436,0.26806527376174927,0.1318226456642151,0.05897963047027588,1,0
Beauty,A26KSU7PQYAEWU:9:B004WC2H8A,A26KSU7PQYAEWU,B006POOQ1E,2,23,3,2,7,0.4583432674407959,0.21165309846401215,0.24669016897678375,0.21231280267238617,1,0
Beauty,A26KSU7PQYAEWU:9:B004WC2H8A,A26KSU7PQYAEWU,B003JFBXMM,3,32,4,2,7,0.36828094720840454,0.2332141250371933,0.13506682217121124,0.05551868677139282,1,0
Beauty,A26KSU7PQYAEWU:9:B004WC2H8A,A26KSU7PQYAEWU,B002MSN3QQ,4,41,5,2,7,0.2594784200191498,0.27076447010040283,-0.011286050081253052,-0.09162792563438416,0,1
Beauty,A1CRXCI3SAVCGV:13:B006Z9E5ZG,A1CRXCI3SAVCGV,B003UJHSUI,0,5,1,2,7,0.5018674731254578,0.30478596687316895,0.19708150625228882,0.16725507378578186,1,0
Beauty,A1CRXCI3SAVCGV:13:B006Z9E5ZG,A1CRXCI3SAVCGV,B0035RKSYS,1,14,2,2,7,0.3842681050300598,0.2641485929489136,0.12011951208114624,0.07964268326759338,1,0
Beauty,A1CRXCI3SAVCGV:13:B006Z9E5ZG,A1CRXCI3SAVCGV,B002FGKPWK,2,23,3,2,7,0.3528518080711365,0.22596794366836548,0.126883864402771,0.09637880325317383,1,0
Beauty,A1CRXCI3SAVCGV:13:B006Z9E5ZG,A1CRXCI3SAVCGV,B001NYMTOC,3,32,4,2,7,0.3824891448020935,0.21670523285865784,0.16578391194343567,0.12162378430366516,1,0
Beauty,A1CRXCI3SAVCGV:13:B006Z9E5ZG,A1CRXCI3SAVCGV,B001B4NBOQ,4,41,5,2,7,0.38699907064437866,0.2740681767463684,0.11293089389801025,0.08541113138198853,1,0
Beauty,A2CHTRYAGL7P04:22:B001ADQUWS,A2CHTRYAGL7P04,B001QD0OYM,0,5,1,2,7,0.32327789068222046,0.22651365399360657,0.09676423668861389,0.08378350734710693,1,0
Beauty,A2CHTRYAGL7P04:22:B001ADQUWS,A2CHTRYAGL7P04,B00005REAQ,1,14,2,2,7,0.43407607078552246,0.18248015642166138,0.2515959143638611,0.2092454433441162,1,0
Beauty,A2CHTRYAGL7P04:22:B001ADQUWS,A2CHTRYAGL7P04,B001IMSIYY,2,23,3,2,7,0.2853267788887024,0.23827816545963287,0.04704861342906952,-0.034049034118652344,0,1
Beauty,A2CHTRYAGL7P04:22:B001ADQUWS,A2CHTRYAGL7P04,B00016WULK,3,32,4,2,8,0.3811022937297821,0.2601029872894287,0.1209993064403534,0.041086822748184204,1,0
Beauty,A2CHTRYAGL7P04:22:B001ADQUWS,A2CHTRYAGL7P04,B001DNZJW2,4,42,5,2,7,0.34057584404945374,0.16090574860572815,0.17967009544372559,0.11036607623100281,1,0
Beauty,A29TNG9LTFP5LB:5:B00493YBXG,A29TNG9LTFP5LB,B003O4BWV0,0,5,1,2,7,0.47966358065605164,0.38515007495880127,0.09451350569725037,0.012619495391845703,1,0
Beauty,A29TNG9LTFP5LB:5:B00493YBXG,A29TNG9LTFP5LB,B0002Z81O0,1,14,2,2,7,0.30162253975868225,0.12659798562526703,0.17502455413341522,0.11614537239074707,1,0
Beauty,A29TNG9LTFP5LB:5:B00493YBXG,A29TNG9LTFP5LB,B00021C1LI,2,23,3,2,7,0.4532240629196167,0.15889710187911987,0.2943269610404968,0.2774275094270706,1,0
Beauty,A29TNG9LTFP5LB:5:B00493YBXG,A29TNG9LTFP5LB,B000FVEKUU,3,32,4,2,7,0.2475748211145401,0.2012200653553009,0.0463547557592392,0.011299952864646912,1,0
Beauty,A29TNG9LTFP5LB:5:B00493YBXG,A29TNG9LTFP5LB,B0017ZDH52,4,41,5,2,7,0.39044055342674255,0.27098536491394043,0.11945518851280212,0.06631678342819214,1,0
Beauty,A2UPIF2SIAXZCK:6:B0071OF8CI,A2UPIF2SIAXZCK,B002QG6P9G,0,5,1,2,7,0.4831574559211731,0.29757457971572876,0.18558287620544434,0.1149103045463562,1,0
Beauty,A2UPIF2SIAXZCK:6:B0071OF8CI,A2UPIF2SIAXZCK,B005MG86TY,1,14,2,2,7,0.3676533102989197,0.2796747386455536,0.08797857165336609,0.041953980922698975,1,0
Beauty,A2UPIF2SIAXZCK:6:B0071OF8CI,A2UPIF2SIAXZCK,B006QO4BRM,2,23,3,2,7,0.3884401023387909,0.3037702143192291,0.08466988801956177,0.0364895761013031,1,0
Beauty,A2UPIF2SIAXZCK:6:B0071OF8CI,A2UPIF2SIAXZCK,B006HKR6OK,3,32,4,2,7,0.4448308050632477,0.2713262736797333,0.1735045313835144,0.11648070812225342,1,0
Beauty,A2UPIF2SIAXZCK:6:B0071OF8CI,A2UPIF2SIAXZCK,B006HWGSEM,4,41,5,2,7,0.3418015241622925,0.3056817650794983,0.03611975908279419,0.026419222354888916,1,0
Beauty,A267U5ACM1VWHW:8:B0000C0XL8,A267U5ACM1VWHW,B000L596FE,0,5,1,2,7,0.39784449338912964,0.17134831845760345,0.22649617493152618,0.166745126247406,1,0
Beauty,A267U5ACM1VWHW:8:B0000C0XL8,A267U5ACM1VWHW,B0002VHBTU,1,14,2,2,7,0.40502381324768066,0.15082953870296478,0.2541942745447159,0.21007084846496582,1,0
Beauty,A267U5ACM1VWHW:8:B0000C0XL8,A267U5ACM1VWHW,B003YM5RA4,2,23,3,2,8,0.45105689764022827,0.22285547852516174,0.22820141911506653,0.1831284463405609,1,0
Beauty,A267U5ACM1VWHW:8:B0000C0XL8,A267U5ACM1VWHW,B000142P12,3,33,4,2,7,0.2966524362564087,0.26723647117614746,0.02941596508026123,-0.032864272594451904,0,1
Beauty,A267U5ACM1VWHW:8:B0000C0XL8,A267U5ACM1VWHW,B00128ANOW,4,42,5,2,7,0.35912713408470154,0.3002757728099823,0.05885136127471924,-0.008449286222457886,0,1
Beauty,A5QD41TZU3WHU:6:B000WN593I,A5QD41TZU3WHU,B000NOFZTY,0,5,1,2,7,0.35407158732414246,0.2201913297176361,0.13388025760650635,0.09428024291992188,1,0
Beauty,A5QD41TZU3WHU:6:B000WN593I,A5QD41TZU3WHU,B001330XFA,1,14,2,2,7,0.34856247901916504,0.20226943492889404,0.146293044090271,0.0980638861656189,1,0
Beauty,A5QD41TZU3WHU:6:B000WN593I,A5QD41TZU3WHU,B00CP4QZ8U,2,23,3,2,7,0.38722074031829834,0.16345031559467316,0.22377042472362518,0.2018330693244934,1,0
Beauty,A5QD41TZU3WHU:6:B000WN593I,A5QD41TZU3WHU,B003EGZZ1G,3,32,4,2,7,0.41098907589912415,0.2996457815170288,0.11134329438209534,0.08126387000083923,1,0
Beauty,A5QD41TZU3WHU:6:B000WN593I,A5QD41TZU3WHU,B002T5NMGS,4,41,5,2,7,0.26856356859207153,0.23380404710769653,0.034759521484375,0.010220050811767578,1,0
Beauty,A3Q1J68QY1MZQ9:14:B00CBD0M8Y,A3Q1J68QY1MZQ9,B00GTBZXTC,0,5,1,2,7,0.5547597408294678,0.3382722735404968,0.21648746728897095,0.016739964485168457,1,0
Beauty,A3Q1J68QY1MZQ9:14:B00CBD0M8Y,A3Q1J68QY1MZQ9,B00GTBZOVE,1,14,2,2,7,0.5692901611328125,0.32822611927986145,0.24106404185295105,0.06524872779846191,1,0
Beauty,A3Q1J68QY1MZQ9:14:B00CBD0M8Y,A3Q1J68QY1MZQ9,B00G7U29KQ,2,23,3,2,7,0.5536474585533142,0.3213362693786621,0.2323111891746521,0.11591213941574097,1,0
Beauty,A3Q1J68QY1MZQ9:14:B00CBD0M8Y,A3Q1J68QY1MZQ9,B00GNA9KKM,3,32,4,2,7,0.326466828584671,0.304767370223999,0.021699458360671997,-0.06699296832084656,0,1
Beauty,A3Q1J68QY1MZQ9:14:B00CBD0M8Y,A3Q1J68QY1MZQ9,B00C64GX4K,4,41,5,2,7,0.17463086545467377,0.293407678604126,-0.11877681314945221,-0.21001754701137543,0,1
Beauty,AITPVQ9TKUIZT:14:B000N773K0,AITPVQ9TKUIZT,B0006GZAKI,0,5,1,2,7,0.4551538825035095,0.33554258942604065,0.11961129307746887,0.04458567500114441,1,0
Beauty,AITPVQ9TKUIZT:14:B000N773K0,AITPVQ9TKUIZT,B002XY7HDE,1,14,2,2,7,0.4213103652000427,0.19306984543800354,0.22824051976203918,0.18970155715942383,1,0
Beauty,AITPVQ9TKUIZT:14:B000N773K0,AITPVQ9TKUIZT,B00006JN4F,2,23,3,2,7,0.4205530285835266,0.19395539164543152,0.2265976369380951,0.15850141644477844,1,0
Beauty,AITPVQ9TKUIZT:14:B000N773K0,AITPVQ9TKUIZT,B002RDBL7Y,3,32,4,2,7,0.3075414299964905,0.27867063879966736,0.02887079119682312,-0.03503015637397766,0,1
Beauty,AITPVQ9TKUIZT:14:B000N773K0,AITPVQ9TKUIZT,B001MIZMN4,4,41,5,2,7,0.2895005941390991,0.23090362548828125,0.05859696865081787,0.0034809112548828125,1,0
Beauty,A2LBR5V8W5JCHD:8:B006QFCDDK,A2LBR5V8W5JCHD,B008BDQKQQ,0,5,1,2,7,0.3911847472190857,0.3390086889266968,0.052176058292388916,-0.03742149472236633,0,1
Beauty,A2LBR5V8W5JCHD:8:B006QFCDDK,A2LBR5V8W5JCHD,B001BALMCS,1,14,2,2,7,0.4411628246307373,0.19736501574516296,0.24379780888557434,0.13742250204086304,1,0
Beauty,A2LBR5V8W5JCHD:8:B006QFCDDK,A2LBR5V8W5JCHD,B0079V6ZAC,2,23,3,2,7,0.45356285572052,0.24270018935203552,0.2108626663684845,0.16437619924545288,1,0
Beauty,A2LBR5V8W5JCHD:8:B006QFCDDK,A2LBR5V8W5JCHD,B005JVFP0U,3,32,4,2,8,0.35973405838012695,0.28286129236221313,0.07687276601791382,0.013955891132354736,1,0
Beauty,A2LBR5V8W5JCHD:8:B006QFCDDK,A2LBR5V8W5JCHD,B005KO7NK6,4,42,5,2,8,0.2544146478176117,0.28923270106315613,-0.034818053245544434,-0.06794512271881104,0,1
Beauty,A20VAHDMLHVWG1:16:B0092SVTGA,A20VAHDMLHVWG1,B004Y9GS0E,0,5,1,2,7,0.44127824902534485,0.19522109627723694,0.2460571527481079,0.2060372680425644,1,0
Beauty,A20VAHDMLHVWG1:16:B0092SVTGA,A20VAHDMLHVWG1,B0019IVEEI,1,14,2,2,7,0.4052450656890869,0.22080585360527039,0.18443921208381653,0.13393232226371765,1,0
Beauty,A20VAHDMLHVWG1:16:B0092SVTGA,A20VAHDMLHVWG1,B0047WX5B8,2,23,3,2,7,0.412524551153183,0.30364009737968445,0.10888445377349854,0.03721758723258972,1,0
Beauty,A20VAHDMLHVWG1:16:B0092SVTGA,A20VAHDMLHVWG1,B0039PZQ2U,3,32,4,2,7,0.33698034286499023,0.2911529541015625,0.045827388763427734,0.0009322166442871094,1,0
Beauty,A20VAHDMLHVWG1:16:B0092SVTGA,A20VAHDMLHVWG1,B001Q878WI,4,41,5,2,7,0.384998619556427,0.2342970371246338,0.1507015824317932,0.1048952043056488,1,0
Beauty,A3QOAEXTCJAU13:12:B003GVCU62,A3QOAEXTCJAU13,B0032H4FPO,0,5,1,2,7,0.405823677778244,0.2640126943588257,0.14181098341941833,0.06331226229667664,1,0
Beauty,A3QOAEXTCJAU13:12:B003GVCU62,A3QOAEXTCJAU13,B002NYERPU,1,14,2,2,7,0.3896659016609192,0.16713041067123413,0.22253549098968506,0.1358720064163208,1,0
Beauty,A3QOAEXTCJAU13:12:B003GVCU62,A3QOAEXTCJAU13,B000L9YYTS,2,23,3,2,7,0.42559099197387695,0.22879920899868011,0.19679178297519684,0.1686730682849884,1,0
Beauty,A3QOAEXTCJAU13:12:B003GVCU62,A3QOAEXTCJAU13,B000AMHWCW,3,32,4,2,7,0.2979867160320282,0.20746181905269623,0.09052489697933197,0.03074553608894348,1,0
Beauty,A3QOAEXTCJAU13:12:B003GVCU62,A3QOAEXTCJAU13,B008U1Q4DI,4,41,5,2,7,0.15916438400745392,0.21074998378753662,-0.0515855997800827,-0.0956379622220993,0,1
Beauty,AUFD1F1DZKLWX:12:B00157DO4Q,AUFD1F1DZKLWX,B0098JU8TW,0,5,1,2,7,0.5418761372566223,0.38676217198371887,0.15511396527290344,0.0571766197681427,1,0
Beauty,AUFD1F1DZKLWX:12:B00157DO4Q,AUFD1F1DZKLWX,B0098JU8TC,1,14,2,2,7,0.47663289308547974,0.35757893323898315,0.11905395984649658,-0.026644349098205566,0,1
Beauty,AUFD1F1DZKLWX:12:B00157DO4Q,AUFD1F1DZKLWX,B0098JU8T2,2,23,3,2,7,0.46883857250213623,0.3411446511745453,0.12769392132759094,-0.01784452795982361,0,1
Beauty,AUFD1F1DZKLWX:12:B00157DO4Q,AUFD1F1DZKLWX,B006UETRWC,3,32,4,2,7,0.3329053521156311,0.1590934693813324,0.1738118827342987,0.1653822958469391,1,0
Beauty,AUFD1F1DZKLWX:12:B00157DO4Q,AUFD1F1DZKLWX,B004KNE2IO,4,41,5,2,7,0.3908187448978424,0.17623785138130188,0.21458089351654053,0.17564329504966736,1,0
Beauty,A2E52KEGFRHSJ5:10:B004D2DR0Q,A2E52KEGFRHSJ5,B0018DAUKI,0,5,1,2,7,0.49564826488494873,0.2899080216884613,0.20574024319648743,0.16508382558822632,1,0
Beauty,A2E52KEGFRHSJ5:10:B004D2DR0Q,A2E52KEGFRHSJ5,B00C8YCFU4,1,14,2,2,7,0.38457489013671875,0.19391308724880219,0.19066180288791656,0.15086010098457336,1,0
Beauty,A2E52KEGFRHSJ5:10:B004D2DR0Q,A2E52KEGFRHSJ5,B0076L9BHE,2,23,3,2,7,0.3923414647579193,0.25163665413856506,0.14070481061935425,0.03130584955215454,1,0
Beauty,A2E52KEGFRHSJ5:10:B004D2DR0Q,A2E52KEGFRHSJ5,B001PTK3TS,3,32,4,2,7,0.30020275712013245,0.21482369303703308,0.08537906408309937,0.008463501930236816,1,0
Beauty,A2E52KEGFRHSJ5:10:B004D2DR0Q,A2E52KEGFRHSJ5,B0019D2ZUK,4,41,5,2,7,0.25197601318359375,0.18036548793315887,0.07161052525043488,0.03573763370513916,1,0
Beauty,ARIZ8PY9ULPHH:6:B00DCNBST4,ARIZ8PY9ULPHH,B002PBHQP4,0,5,1,2,7,0.5126001238822937,0.32175809144973755,0.19084203243255615,0.148920476436615,1,0
Beauty,ARIZ8PY9ULPHH:6:B00DCNBST4,ARIZ8PY9ULPHH,B00AHF1GTM,1,14,2,2,7,0.38315945863723755,0.2599828839302063,0.12317657470703125,0.05211085081100464,1,0
Beauty,ARIZ8PY9ULPHH:6:B00DCNBST4,ARIZ8PY9ULPHH,B004Z209HS,2,23,3,2,7,0.4778863489627838,0.272769570350647,0.20511677861213684,0.15443086624145508,1,0
Beauty,ARIZ8PY9ULPHH:6:B00DCNBST4,ARIZ8PY9ULPHH,B008DCP8I6,3,32,4,2,7,0.24964508414268494,0.27893146872520447,-0.02928638458251953,-0.05616769194602966,0,1
Beauty,ARIZ8PY9ULPHH:6:B00DCNBST4,ARIZ8PY9ULPHH,B002SFVP2W,4,41,5,2,7,0.4133385419845581,0.15581616759300232,0.2575223743915558,0.20838263630867004,1,0
Beauty,A1MK4CJDSXKF8Z:20:B00KQVTX06,A1MK4CJDSXKF8Z,B00L2K53BS,0,5,1,2,7,0.5330854058265686,0.3365776836872101,0.19650772213935852,0.14555400609970093,1,0
Beauty,A1MK4CJDSXKF8Z:20:B00KQVTX06,A1MK4CJDSXKF8Z,B00JNI1DZQ,1,14,2,2,7,0.47074100375175476,0.31441688537597656,0.1563241183757782,0.07455947995185852,1,0
Beauty,A1MK4CJDSXKF8Z:20:B00KQVTX06,A1MK4CJDSXKF8Z,B00KQ4PEBU,2,23,3,2,7,0.5678532123565674,0.4024498462677002,0.1654033660888672,0.11678522825241089,1,0
Beauty,A1MK4CJDSXKF8Z:20:B00KQVTX06,A1MK4CJDSXKF8Z,B00KQBR9FM,3,32,4,2,7,0.3946755528450012,0.48619726300239563,-0.09152171015739441,-0.1328839659690857,0,1
Beauty,A1MK4CJDSXKF8Z:20:B00KQVTX06,A1MK4CJDSXKF8Z,B00GCQMSVA,4,41,5,2,7,0.46622419357299805,0.4097825884819031,0.05644160509109497,0.002715855836868286,1,0
Beauty,A3OXM4NUGQKIQ0:9:B002UUT3AG,A3OXM4NUGQKIQ0,B0028K3J9O,0,5,1,2,7,0.5749348402023315,0.38757267594337463,0.1873621642589569,0.12056151032447815,1,0
Beauty,A3OXM4NUGQKIQ0:9:B002UUT3AG,A3OXM4NUGQKIQ0,B001LF4G6W,1,14,2,2,7,0.5228057503700256,0.362175315618515,0.16063043475151062,0.0670495331287384,1,0
Beauty,A3OXM4NUGQKIQ0:9:B002UUT3AG,A3OXM4NUGQKIQ0,B001LF4I8I,2,23,3,2,7,0.5379144549369812,0.3217410147190094,0.2161734402179718,0.15582194924354553,1,0
Beauty,A3OXM4NUGQKIQ0:9:B002UUT3AG,A3OXM4NUGQKIQ0,B001D0IWDS,3,32,4,2,7,0.40507397055625916,0.3890056908130646,0.01606827974319458,-0.04263085126876831,0,1
Beauty,A3OXM4NUGQKIQ0:9:B002UUT3AG,A3OXM4NUGQKIQ0,B001E6G6FC,4,41,5,2,7,0.3956308662891388,0.39057573676109314,0.005055129528045654,-0.01210823655128479,0,1
Beauty,A1J5W4RL2Q2RNA:6:B00A76CPUA,A1J5W4RL2Q2RNA,B008PEXV3Q,0,5,1,2,7,0.4316890835762024,0.3356856405735016,0.0960034430027008,-0.03187870979309082,0,1
Beauty,A1J5W4RL2Q2RNA:6:B00A76CPUA,A1J5W4RL2Q2RNA,B00AZBWA5W,1,14,2,2,7,0.41890037059783936,0.2374618947505951,0.18143847584724426,0.07916182279586792,1,0
Beauty,A1J5W4RL2Q2RNA:6:B00A76CPUA,A1J5W4RL2Q2RNA,B00A363EPO,2,23,3,2,7,0.5560141801834106,0.28101348876953125,0.2750006914138794,0.18405070900917053,1,0
Beauty,A1J5W4RL2Q2RNA:6:B00A76CPUA,A1J5W4RL2Q2RNA,B00876T3W0,3,32,4,2,7,0.1588420271873474,0.3654506206512451,-0.2066085934638977,-0.2632814049720764,0,1
Beauty,A1J5W4RL2Q2RNA:6:B00A76CPUA,A1J5W4RL2Q2RNA,B005WTYEYW,4,41,5,2,7,0.34262725710868835,0.26174280047416687,0.08088445663452148,-0.013971835374832153,0,1
Beauty,AMUBKA81U7DKM:5:B001330XFA,AMUBKA81U7DKM,B001KYW7KQ,0,5,1,2,7,0.4827423095703125,0.3223917782306671,0.16035053133964539,0.0948488712310791,1,0
Beauty,AMUBKA81U7DKM:5:B001330XFA,AMUBKA81U7DKM,B0009R33U8,1,14,2,2,7,0.3860865533351898,0.20049825310707092,0.1855883002281189,0.11474490165710449,1,0
Beauty,AMUBKA81U7DKM:5:B001330XFA,AMUBKA81U7DKM,B000142OZY,2,23,3,2,7,0.42069557309150696,0.22530175745487213,0.19539381563663483,0.15341442823410034,1,0
Beauty,AMUBKA81U7DKM:5:B001330XFA,AMUBKA81U7DKM,B000IF5C96,3,32,4,2,7,0.32092463970184326,0.2998881936073303,0.02103644609451294,-0.04025202989578247,0,1
Beauty,AMUBKA81U7DKM:5:B001330XFA,AMUBKA81U7DKM,B00022WA9K,4,41,5,2,7,0.3354157507419586,0.2830776870250702,0.05233806371688843,0.023109912872314453,1,0
Beauty,A32O98PFC3OP7K:8:B00GLS519U,A32O98PFC3OP7K,B000PHRIYE,0,5,1,2,7,0.4737684726715088,0.2621122896671295,0.21165618300437927,0.1540217101573944,1,0
Beauty,A32O98PFC3OP7K:8:B00GLS519U,A32O98PFC3OP7K,B00BB8ZHJE,1,14,2,2,7,0.4796508550643921,0.25310152769088745,0.22654932737350464,0.19947901368141174,1,0
Beauty,A32O98PFC3OP7K:8:B00GLS519U,A32O98PFC3OP7K,B009XRFA88,2,23,3,2,7,0.3466559648513794,0.30034756660461426,0.04630839824676514,-0.04258719086647034,0,1
Beauty,A32O98PFC3OP7K:8:B00GLS519U,A32O98PFC3OP7K,B003S19S9W,3,32,4,2,7,0.35066401958465576,0.2864716053009033,0.06419241428375244,0.00666472315788269,1,0
Beauty,A32O98PFC3OP7K:8:B00GLS519U,A32O98PFC3OP7K,B002VH64KA,4,41,5,2,7,0.3895338773727417,0.22055433690547943,0.16897954046726227,0.10713618993759155,1,0
Beauty,A1T0UERVEUPYSK:11:B0043OYFKU,A1T0UERVEUPYSK,B001OMI93S,0,5,1,2,7,0.5150883197784424,0.24753114581108093,0.26755717396736145,0.2401127815246582,1,0
Beauty,A1T0UERVEUPYSK:11:B0043OYFKU,A1T0UERVEUPYSK,B002DP1A18,1,14,2,2,7,0.4352920651435852,0.30941152572631836,0.12588053941726685,0.0752531886100769,1,0
Beauty,A1T0UERVEUPYSK:11:B0043OYFKU,A1T0UERVEUPYSK,B000674XN2,2,23,3,2,7,0.44701695442199707,0.2810368537902832,0.16598010063171387,0.12302327156066895,1,0
Beauty,A1T0UERVEUPYSK:11:B0043OYFKU,A1T0UERVEUPYSK,B000VDUOFM,3,32,4,2,7,0.32835662364959717,0.20102792978286743,0.12732869386672974,0.10801254212856293,1,0
Beauty,A1T0UERVEUPYSK:11:B0043OYFKU,A1T0UERVEUPYSK,B0009RF9OG,4,41,5,2,8,0.3203563392162323,0.16092480719089508,0.15943153202533722,0.1153976172208786,1,0
Beauty,A1LLVNWLFQV9PN:7:B006I8KLRU,A1LLVNWLFQV9PN,B000P9B3R0,0,5,1,2,7,0.43945175409317017,0.2591067850589752,0.18034496903419495,0.055907756090164185,1,0
Beauty,A1LLVNWLFQV9PN:7:B006I8KLRU,A1LLVNWLFQV9PN,B002T5OM1M,1,14,2,2,7,0.35953548550605774,0.25507453083992004,0.1044609546661377,0.01639065146446228,1,0
Beauty,A1LLVNWLFQV9PN:7:B006I8KLRU,A1LLVNWLFQV9PN,B002DMK0KS,2,23,3,2,7,0.46470701694488525,0.19378629326820374,0.2709207236766815,0.20126229524612427,1,0
Beauty,A1LLVNWLFQV9PN:7:B006I8KLRU,A1LLVNWLFQV9PN,B002BWOXWG,3,32,4,2,7,0.3112829029560089,0.18436402082443237,0.12691888213157654,0.02773904800415039,1,0
Beauty,A1LLVNWLFQV9PN:7:B006I8KLRU,A1LLVNWLFQV9PN,B000YTA4TO,4,41,5,2,7,0.27716314792633057,0.16265077888965607,0.1145123690366745,0.06018741428852081,1,0
Beauty,A3GAIYE8D53CXF:7:B003Y58F14,A3GAIYE8D53CXF,B0014G59F0,0,5,1,2,7,0.40309542417526245,0.29563766717910767,0.10745775699615479,0.0380578339099884,1,0
Beauty,A3GAIYE8D53CXF:7:B003Y58F14,A3GAIYE8D53CXF,B0063TFLG0,1,14,2,2,7,0.44352203607559204,0.21217834949493408,0.23134368658065796,0.15884637832641602,1,0
Beauty,A3GAIYE8D53CXF:7:B003Y58F14,A3GAIYE8D53CXF,B005SPWI3O,2,23,3,2,7,0.4533902704715729,0.253234326839447,0.20015594363212585,0.14257168769836426,1,0
Beauty,A3GAIYE8D53CXF:7:B003Y58F14,A3GAIYE8D53CXF,B000Y038CS,3,32,4,2,7,0.28668615221977234,0.21824727952480316,0.06843887269496918,0.04848712682723999,1,0
Beauty,A3GAIYE8D53CXF:7:B003Y58F14,A3GAIYE8D53CXF,B00027D6SE,4,41,5,2,7,0.3671312928199768,0.2008681297302246,0.1662631630897522,0.14845480024814606,1,0
Beauty,A3AIL332D1GIX5:7:B0039KOL1W,A3AIL332D1GIX5,B0063TFLG0,0,5,1,2,7,0.48447999358177185,0.37273359298706055,0.1117464005947113,0.04918944835662842,1,0
Beauty,A3AIL332D1GIX5:7:B0039KOL1W,A3AIL332D1GIX5,B009WLX83Y,1,14,2,2,7,0.5404127836227417,0.3650905191898346,0.1753222644329071,0.11776763200759888,1,0
Beauty,A3AIL332D1GIX5:7:B0039KOL1W,A3AIL332D1GIX5,B009IROM5A,2,23,3,2,7,0.44829022884368896,0.32508623600006104,0.12320399284362793,0.07279163599014282,1,0
Beauty,A3AIL332D1GIX5:7:B0039KOL1W,A3AIL332D1GIX5,B007N16KOY,3,32,4,2,7,0.3690163493156433,0.29045748710632324,0.07855886220932007,0.04400664567947388,1,0
