user_id	fold	history_length	target_frequency	tail_mass	effective_lambda	beta	gamma	baseline_rank	fixed_p9c_rank	oof_rank
A1LBN7NBE3ONGG	3	4	26	0.000000	1.00000000	0.5	1.0	51	51	51
A25FY0JD54B09P	0	6	5	0.200000	0.80000000	0.5	1.0	51	51	51
A15N8A446WLYP3	1	6	55	0.300000	0.70000000	0.5	1.0	51	51	51
A27YHTJAGR2ZKV	2	4	21	0.200000	0.80000000	0.5	1.0	51	51	51
A34C2Q6KO2S5HP	1	5	15	0.000000	1.00000000	0.5	1.0	51	51	51
A3R1EB0IGE3CC7	4	3	1	0.300000	0.70000000	0.5	1.0	3	2	2
A3CNBO3RDKDLKS	3	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
AHK7BOR8TMNXZ	3	3	215	0.100000	0.90000000	0.5	1.0	43	31	46
A27R2V3WLS43LP	3	7	2	0.100000	0.90000000	0.5	1.0	51	51	51
A1FP6T5XNVHXMG	2	4	59	0.000000	1.00000000	0.5	1.0	33	30	31
A2TVN9OUZU6MPP	3	5	31	0.200000	0.80000000	0.5	1.0	51	51	51
A141A7NBD1DOCX	2	3	9	0.200000	0.80000000	0.5	1.0	51	51	51
A2NRJ2VF144BGH	0	3	34	0.000000	1.00000000	0.5	1.0	51	51	51
A3A6PC9R9AMOMP	0	4	13	0.100000	0.90000000	0.5	1.0	51	51	51
A2JBL3R6JH5WYE	3	5	23	0.100000	0.90000000	0.5	1.0	51	51	51
A3RZ3YCOPB9N6K	1	4	49	0.300000	0.70000000	0.5	1.0	51	51	51
A31BW0YPX8OGZQ	4	3	5	0.100000	0.90000000	0.5	1.0	5	7	3
A1U26MFJAA1BB5	1	10	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2RJCHNUGQEL2O	3	20	55	0.300000	0.70000000	0.5	1.0	51	51	51
AE1CBRX14Q277	3	3	8	0.300000	0.70000000	0.5	1.0	51	51	51
A3IAU6ZPVF2R5K	2	8	27	0.000000	1.00000000	0.5	1.0	51	51	51
A1S1IP62GI71D0	4	5	22	0.000000	1.00000000	0.5	1.0	51	51	51
A17G0JG8F053K1	3	6	7	0.300000	0.70000000	0.5	1.0	51	51	51
A3EWUMHYMPD7IB	4	4	52	0.000000	1.00000000	0.5	1.0	51	51	51
AWNWOMUT9HS2D	2	5	35	0.000000	1.00000000	0.5	1.0	25	47	48
A2ZMREY8VDLABB	1	3	18	0.000000	1.00000000	0.5	1.0	51	51	51
A2IDJJYOH0PMEE	0	3	10	0.300000	0.70000000	0.5	1.0	51	51	51
AF3X7J0XC391L	4	6	17	0.000000	1.00000000	0.5	1.0	51	51	51
A2P75XMYB7UX7N	3	4	15	0.000000	1.00000000	0.5	1.0	51	51	51
A2M9JE3YW25ZW6	2	8	97	0.200000	0.80000000	0.5	1.0	51	51	51
A9JBDVICSSLKA	0	3	39	0.200000	0.80000000	0.5	1.0	34	23	25
AKPIO58VTF59D	3	3	36	0.100000	0.90000000	0.5	1.0	51	51	51
A2IUAT0NF7OVTC	1	3	27	0.000000	1.00000000	0.5	1.0	51	51	51
A254P0X7IFBHJR	0	3	11	0.300000	0.70000000	0.5	1.0	51	51	51
A1HU6O32WH7F52	2	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
A23WKN7HJMASPY	1	4	10	0.000000	1.00000000	0.5	1.0	19	16	11
A327P1Y6CLLNB2	1	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A2BPW4E23DNLZ6	4	3	13	0.500000	0.50000000	0.5	1.0	51	51	51
A16RKBCGFDMI8H	2	9	9	0.200000	0.80000000	0.5	1.0	51	51	51
A34P0BUUAUYPOJ	1	7	5	0.200000	0.80000000	0.5	1.0	1	1	1
A289TP9PLLQVLQ	2	4	7	0.100000	0.90000000	0.5	1.0	51	51	51
A34W59GPOUKU8L	1	11	11	0.000000	1.00000000	0.5	1.0	40	23	19
A3AHOSISKNBLZ6	4	3	4	0.200000	0.80000000	0.5	1.0	5	5	5
A3MVEFIY483CX1	3	12	4	0.400000	0.60000000	0.5	1.0	3	3	3
A25LSGSKKB5AHJ	4	3	46	0.000000	1.00000000	0.5	1.0	1	1	1
A2KWE2ZM1EEBGJ	0	20	1	0.200000	0.80000000	0.5	1.0	51	51	51
A2XB3CNCYBRJVA	3	12	9	0.500000	0.50000000	0.5	1.0	18	12	12
AYBGHRN5D1FB2	1	3	25	0.000000	1.00000000	0.5	1.0	51	51	51
A3FBS8I5QDJ2JW	3	3	30	0.200000	0.80000000	0.5	1.0	51	51	51
A30KBJ77PO1GE6	1	3	32	0.100000	0.90000000	0.5	1.0	9	19	23
A273PTX1KD95FU	4	4	9	0.100000	0.90000000	0.5	1.0	51	51	51
A115ZXFLSNN5GG	2	5	4	0.200000	0.80000000	0.5	1.0	51	51	51
A2GYW3KS5L5K7K	3	5	44	0.100000	0.90000000	0.5	1.0	13	11	15
AX3K1C6BXJVST	2	4	17	0.200000	0.80000000	0.5	1.0	7	7	7
A183RT2EJOJT8L	4	8	8	0.400000	0.60000000	0.5	1.0	51	51	51
AACQH2NVMMM54	2	3	9	0.200000	0.80000000	0.5	1.0	1	3	3
A1Q9UVHD2PGCVU	4	20	1	0.200000	0.80000000	0.5	1.0	2	18	8
A32BMZA1GEVCU3	1	6	9	0.100000	0.90000000	0.5	1.0	51	51	51
A24ZLAOG87HBST	0	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
A1VZ3P7V23EUHA	3	6	12	0.000000	1.00000000	0.5	1.0	51	51	51
A1ORGY041O4KB2	3	5	2	0.200000	0.80000000	0.5	1.0	51	51	51
A1DFC5PWJECJBX	3	4	8	0.000000	1.00000000	0.5	1.0	51	51	51
A4CL3D1XP3JQT	2	3	14	0.100000	0.90000000	0.5	1.0	51	51	51
A3Q8LROBADQOSC	2	3	2	0.400000	0.60000000	0.5	1.0	51	51	51
A1UF3F3UAAPGQM	4	3	37	0.200000	0.80000000	0.5	1.0	51	51	51
A1GTFKOAZT8GQL	1	14	10	0.000000	1.00000000	0.5	1.0	38	29	20
A2YBWEYLTIF9VE	2	5	6	0.400000	0.60000000	0.5	1.0	51	51	51
A2DX0UKT7FXCPN	1	6	11	0.200000	0.80000000	0.5	1.0	51	51	51
AD0JB2LCMXPV6	2	6	6	0.200000	0.80000000	0.5	1.0	51	51	51
A1H6BSP99AB6ZH	1	5	22	0.300000	0.70000000	0.5	1.0	15	13	15
A19BSL8DK1YT87	2	5	52	0.100000	0.90000000	0.5	1.0	27	21	23
A3MEMX0XF00TBD	1	20	11	0.000000	1.00000000	0.5	1.0	51	51	51
AXVQOR3H4JDC2	0	4	2	0.500000	0.50000000	0.5	1.0	51	51	51
A2X05X9H7Z7MVI	0	3	4	0.300000	0.70000000	0.5	1.0	51	51	51
A3BHZT28G6RUPU	0	4	3	0.600000	0.40000000	0.5	1.0	51	51	51
ALJ56KALYHUVH	4	4	4	0.400000	0.60000000	0.5	1.0	51	51	51
A3SOFFD1YQ23WN	2	10	9	0.000000	1.00000000	0.5	1.0	51	51	51
A3JVUAN6RI36EE	2	4	12	0.100000	0.90000000	0.5	1.0	51	51	51
A3UW5BDKLDFT6K	4	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
AAP0J12JUSRV0	2	6	9	0.000000	1.00000000	0.5	1.0	51	51	51
AET8K4U1FHU87	4	6	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2BH6HF3QVOUY9	1	11	9	0.200000	0.80000000	0.5	1.0	51	51	51
A2DCMCTT3YV0A3	2	3	8	0.200000	0.80000000	0.5	1.0	51	51	51
A2JZ2F37ES248T	4	3	16	0.000000	1.00000000	0.5	1.0	13	7	4
A26FX2091HJNIE	4	5	9	0.100000	0.90000000	0.5	1.0	10	13	13
A2T9WCS02OA907	1	12	25	0.300000	0.70000000	0.5	1.0	51	51	51
A2EIZTSNBS63VA	2	4	13	0.000000	1.00000000	0.5	1.0	51	51	51
AIAI8FEIFIV1T	4	6	31	0.400000	0.60000000	0.5	1.0	51	51	51
A1AYVGYE7V4T93	2	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A1OMH391D5ONR2	4	3	39	0.200000	0.80000000	0.5	1.0	51	51	51
A2ZMOGW5Q38DGO	0	4	68	0.200000	0.80000000	0.5	1.0	1	1	1
A1VROSP8YSWDGE	0	5	5	0.500000	0.50000000	0.5	1.0	51	51	51
ARP1C0ENEVWQU	2	5	2	0.400000	0.60000000	0.5	1.0	51	51	51
A39ML9TQJU4WN0	1	3	19	0.500000	0.50000000	0.5	1.0	7	9	8
AFVKI7BCS3FSX	1	3	8	0.300000	0.70000000	0.5	1.0	1	1	1
AVC89VGX9U9BX	3	20	16	0.100000	0.90000000	0.5	1.0	51	51	51
A2FRG1RW35UFUX	4	13	2	0.600000	0.40000000	0.5	1.0	1	2	2
A3GZSOZGCZ5KUF	2	5	10	0.000000	1.00000000	0.5	1.0	51	51	51
A1MZZ88T6JRXCV	1	3	4	0.100000	0.90000000	0.5	1.0	51	51	51
A2QVBSOJZ4RJ8O	1	3	31	0.000000	1.00000000	0.5	1.0	51	51	51
A2LZMD9YOXCNSP	0	7	6	0.100000	0.90000000	0.5	1.0	51	51	51
A3F1UYG3P3DGJS	1	5	13	0.300000	0.70000000	0.5	1.0	51	51	51
A3V1AAVEZBGEJ0	3	9	13	0.200000	0.80000000	0.5	1.0	1	1	1
A1GP7SFKQ719HI	4	10	18	0.500000	0.50000000	0.5	1.0	51	51	51
A8M8TYEJP58E3	4	3	5	0.400000	0.60000000	0.5	1.0	10	7	6
A2PGY99KUUQKTS	3	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
A28XKGHLARSPQQ	1	3	56	0.100000	0.90000000	0.5	1.0	51	51	51
AJTOYZH56459I	0	5	2	0.000000	1.00000000	0.5	1.0	51	51	51
A1QJZTOIQ0EU88	4	3	6	0.300000	0.70000000	0.5	1.0	51	51	51
AEWQENYAQQ6WY	4	5	29	0.300000	0.70000000	0.5	1.0	51	51	51
AFZM9FF9YRXLA	1	16	14	0.200000	0.80000000	0.5	1.0	2	2	2
AHPIAD7T6WFL9	2	4	16	0.000000	1.00000000	0.5	1.0	51	51	51
A2BL2GP44159DK	1	3	29	0.000000	1.00000000	0.5	1.0	51	51	51
A21XZ829ISM2H	1	4	10	0.100000	0.90000000	0.5	1.0	51	51	51
A3E8J8Z7AR0IM1	2	3	40	0.000000	1.00000000	0.5	1.0	51	51	51
A1FCQI065T3HYH	2	5	47	0.000000	1.00000000	0.5	1.0	51	51	51
A226VGZWOEBPGL	3	9	70	0.000000	1.00000000	0.5	1.0	51	51	51
AXYM52DNK6NDF	1	11	23	0.500000	0.50000000	0.5	1.0	51	51	51
A2SM54CMWYY1LT	0	4	7	0.300000	0.70000000	0.5	1.0	3	2	2
A3FMPPK0F3Q213	1	11	25	0.000000	1.00000000	0.5	1.0	51	51	51
A1M0JILIURABYY	2	4	5	0.000000	1.00000000	0.5	1.0	51	51	51
A2S5M7NAP0DH1M	4	3	127	0.100000	0.90000000	0.5	1.0	51	51	51
A2NVHGZJW0Z1CO	2	13	2	0.100000	0.90000000	0.5	1.0	51	51	51
A2ASTZQKKHFFB2	3	6	132	0.000000	1.00000000	0.5	1.0	8	5	13
A39D1K8VP8GY4K	0	4	14	0.100000	0.90000000	0.5	1.0	51	51	51
ADX9NTN40T1HN	1	6	33	0.000000	1.00000000	0.5	1.0	51	51	51
A11DLWWD0138XT	1	11	39	0.400000	0.60000000	0.5	1.0	51	51	51
A3SE49YW4G92A	4	4	30	0.100000	0.90000000	0.5	1.0	51	51	51
A21FDAQPYSDQ2A	2	3	45	0.000000	1.00000000	0.5	1.0	51	51	51
A1LQTUWV0GH4EZ	4	3	13	0.100000	0.90000000	0.5	1.0	51	51	51
A2ZBVPPIYJ5IGS	3	3	13	0.100000	0.90000000	0.5	1.0	4	2	2
A25EHZNTPJ3OA9	2	5	3	0.100000	0.90000000	0.5	1.0	51	51	51
A133JMKGD0K4S	4	4	4	0.100000	0.90000000	0.5	1.0	51	51	51
A9D25J81K1ZSB	0	3	18	0.000000	1.00000000	0.5	1.0	35	35	25
A2G5SXR8FO17SI	1	8	6	0.200000	0.80000000	0.5	1.0	51	51	51
A19PPMZ6D4XQ58	4	3	11	0.300000	0.70000000	0.5	1.0	51	51	51
A7HUMX97N6J2R	0	5	11	0.000000	1.00000000	0.5	1.0	51	51	51
ACR4A8H4J7YNA	2	8	1	0.200000	0.80000000	0.5	1.0	51	51	51
ANK79R2F73IWL	3	3	31	0.200000	0.80000000	0.5	1.0	51	51	51
A3FNV09127NV3G	0	5	36	0.500000	0.50000000	0.5	1.0	51	51	51
A2PJFG5U89NJ35	0	20	6	0.200000	0.80000000	0.5	1.0	51	51	51
A1EDJIFWMNCRVE	3	6	41	0.100000	0.90000000	0.5	1.0	3	2	3
A2WQSJ8U3S2OVH	1	4	9	0.100000	0.90000000	0.5	1.0	51	51	51
APBUXYQ7IZ0N8	0	9	4	0.300000	0.70000000	0.5	1.0	51	51	51
A1562TY6LNVPG6	2	3	10	0.200000	0.80000000	0.5	1.0	51	51	51
A2AUXC3HGZIJ9J	2	4	29	0.000000	1.00000000	0.5	1.0	51	51	51
AC84B9PO1ILCT	4	4	8	0.200000	0.80000000	0.5	1.0	51	51	51
A1WDO0595L09CF	4	10	6	0.200000	0.80000000	0.5	1.0	1	1	1
A2CQPE55ACXIJD	0	6	6	0.200000	0.80000000	0.5	1.0	2	2	2
A25X61MAEHATP	4	3	1	0.100000	0.90000000	0.5	1.0	51	51	51
AMRMK86X3PKXD	1	3	31	0.000000	1.00000000	0.5	1.0	51	51	51
AYF32TN4IVMPI	2	4	7	0.100000	0.90000000	0.5	1.0	30	26	20
A34O5K7G8Z7A1N	3	3	6	0.400000	0.60000000	0.5	1.0	51	51	51
A3JEPPCGV55FAQ	1	12	5	0.100000	0.90000000	0.5	1.0	51	51	51
A3EBBNVQ496VX5	2	6	4	0.300000	0.70000000	0.5	1.0	51	51	51
A1N5YUTZXJX001	1	4	55	0.100000	0.90000000	0.5	1.0	51	51	51
A1ZO9OBHLID7KM	2	3	24	0.000000	1.00000000	0.5	1.0	51	51	51
A2404X4FBJZ80T	4	3	3	0.300000	0.70000000	0.5	1.0	1	1	1
A188JOXWF4EY1R	0	12	13	0.000000	1.00000000	0.5	1.0	19	19	9
A1EZPO478GVX2V	0	4	73	0.200000	0.80000000	0.5	1.0	51	51	51
A2R4I4YP4ICFEW	1	3	23	0.000000	1.00000000	0.5	1.0	1	1	1
A3G0ARA86SET36	4	3	71	0.100000	0.90000000	0.5	1.0	51	51	51
AXJTNYD3UK1BP	4	4	52	0.100000	0.90000000	0.5	1.0	51	51	51
A1G3DK63ZPHA7O	0	4	10	0.300000	0.70000000	0.5	1.0	51	51	51
A2PE3XCTPIMRF5	4	3	5	0.100000	0.90000000	0.5	1.0	51	51	51
A37BCCEYC3WOPM	0	3	31	0.000000	1.00000000	0.5	1.0	51	51	51
A1ELYMBBVAR2WN	2	3	31	0.000000	1.00000000	0.5	1.0	51	51	51
A1KAEG9HIGL8BB	4	3	6	0.300000	0.70000000	0.5	1.0	5	2	3
A34LNM3QX070HL	1	5	2	0.000000	1.00000000	0.5	1.0	51	51	51
A71GDRJYGMFE9	2	10	23	0.100000	0.90000000	0.5	1.0	51	51	51
A3DUXQS3UTA2Y4	0	6	19	0.400000	0.60000000	0.5	1.0	51	51	51
AYRG78R5UMBZX	2	4	3	0.300000	0.70000000	0.5	1.0	3	3	3
AN0TJIZD4B58E	4	3	0	0.400000	0.60000000	0.5	1.0	51	51	51
A3JXUG9ZFWA3NJ	2	5	7	0.200000	0.80000000	0.5	1.0	51	51	51
A30UIZJMFL9PLT	0	9	22	0.000000	1.00000000	0.5	1.0	30	13	9
A27EPKAU7527OA	0	4	4	0.000000	1.00000000	0.5	1.0	51	51	51
A3M13FJ36WY3NA	1	4	3	0.200000	0.80000000	0.5	1.0	51	51	51
A3FUOHN96YPZD1	3	7	40	0.100000	0.90000000	0.5	1.0	51	51	51
A2NQOGRXNRXY1V	2	9	5	0.400000	0.60000000	0.5	1.0	51	51	51
A1N7HHTP02O4VU	0	10	9	0.200000	0.80000000	0.5	1.0	51	51	51
A35SJXBGJG948J	2	5	72	0.200000	0.80000000	0.5	1.0	26	14	20
A1S27P7KJO9I96	3	20	5	0.100000	0.90000000	0.5	1.0	51	51	51
A70LAVL50J55W	1	3	7	0.200000	0.80000000	0.5	1.0	51	51	51
A24TZ1PYV2JNM0	0	5	1	0.100000	0.90000000	0.5	1.0	51	51	51
A2X21KXCZKDQQE	3	3	13	0.300000	0.70000000	0.5	1.0	48	21	25
A1ZYY139397TYP	4	4	5	0.100000	0.90000000	0.5	1.0	51	51	51
A2Y3CC95T33QWS	0	10	30	0.100000	0.90000000	0.5	1.0	51	51	51
A2BWA85KJPOY31	0	6	6	0.200000	0.80000000	0.5	1.0	51	51	51
A23FM0S3J3JYAL	0	4	4	0.200000	0.80000000	0.5	1.0	51	51	51
A3G0FEWUT5RS7G	0	18	38	0.100000	0.90000000	0.5	1.0	51	51	51
A2KVKBIXBL9802	0	3	130	0.500000	0.50000000	0.5	1.0	21	13	17
ABFJUYIFAXX1A	0	15	62	0.000000	1.00000000	0.5	1.0	32	29	36
AX7UFAGQCJZC7	0	3	2	0.200000	0.80000000	0.5	1.0	51	51	51
A1R5ZIFHDSU6HQ	0	4	21	0.100000	0.90000000	0.5	1.0	20	15	17
A3E7E854VCA4E7	2	20	39	0.200000	0.80000000	0.5	1.0	51	51	51
A2QULJQETCF6RV	3	3	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2MBBVZA3GKXJZ	0	8	22	0.000000	1.00000000	0.5	1.0	51	51	51
A3G51YFJ29PZ79	1	9	1	0.300000	0.70000000	0.5	1.0	51	51	51
A1OOMSOB6SNMNJ	2	8	39	0.000000	1.00000000	0.5	1.0	51	51	51
A2K22IGDSNM0WY	1	3	17	0.000000	1.00000000	0.5	1.0	51	51	51
A3MIJQFIERDZ0R	2	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A31XW1RTQ4ZG9W	2	3	16	0.000000	1.00000000	0.5	1.0	51	51	51
A1IL6W1NK05UW9	2	3	39	0.000000	1.00000000	0.5	1.0	17	6	5
A2YIE3VQ9WSZ1	3	3	16	0.200000	0.80000000	0.5	1.0	51	51	51
A294BMWLWEKF8C	2	3	37	0.100000	0.90000000	0.5	1.0	1	1	1
A2INRER5MU0UGF	0	10	21	0.300000	0.70000000	0.5	1.0	51	51	51
A1IJ4Z3204XZ6N	3	5	8	0.100000	0.90000000	0.5	1.0	51	51	51
ANO9SHL0H3C29	2	10	56	0.100000	0.90000000	0.5	1.0	51	51	51
A1FER4S6HTVILN	3	3	15	0.300000	0.70000000	0.5	1.0	51	51	51
A3FFNWA0T3QXDN	2	5	4	0.200000	0.80000000	0.5	1.0	51	51	51
A9LOS31C3AP3E	4	3	11	0.100000	0.90000000	0.5	1.0	51	51	51
A20NAN7TTY8YKP	2	4	4	0.600000	0.40000000	0.5	1.0	1	1	1
A3RRQ3WXJSLD4	4	4	3	0.100000	0.90000000	0.5	1.0	51	51	51
A16BYDIT21IYHR	3	3	176	0.000000	1.00000000	0.5	1.0	2	1	1
A1RGHQ7MGULXY6	0	3	6	0.000000	1.00000000	0.5	1.0	51	51	51
A1QO88MU0PYJON	2	20	13	0.300000	0.70000000	0.5	1.0	51	51	51
A1A5ZHL0FXK69O	3	3	14	0.100000	0.90000000	0.5	1.0	51	51	51
A2KF5MLHBZ2TJS	2	6	7	0.200000	0.80000000	0.5	1.0	51	51	51
A15TM3K5VLY6FC	0	3	17	0.800000	0.20000000	0.5	1.0	51	51	51
A3LWV94ZSGJANY	1	10	132	0.100000	0.90000000	0.5	1.0	25	17	30
A2VRAT69JDAD3W	2	11	11	0.100000	0.90000000	0.5	1.0	51	51	51
A5I03TZD4J96V	4	15	37	0.200000	0.80000000	0.5	1.0	36	36	36
A2BFXDXGTIXQG3	0	19	26	0.200000	0.80000000	0.5	1.0	51	51	51
A1845PSXOAPXYS	3	3	12	0.000000	1.00000000	0.5	1.0	51	51	51
A1RHM0REK6U595	4	3	7	0.100000	0.90000000	0.5	1.0	1	1	1
A2Z610QN7YLLVU	1	4	13	0.000000	1.00000000	0.5	1.0	5	15	16
A3RFZIB1DP6NTS	3	6	33	0.100000	0.90000000	0.5	1.0	51	51	51
A2ZCFVF6U2AHSN	1	3	11	0.200000	0.80000000	0.5	1.0	3	2	2
A1NKBIS7Y459NQ	0	3	5	0.200000	0.80000000	0.5	1.0	13	28	18
A1BSKN1R7N6282	4	3	92	0.500000	0.50000000	0.5	1.0	51	51	51
A43VF9NNHSLKJ	3	5	12	0.500000	0.50000000	0.5	1.0	12	11	12
A1G6Z363WYCX7V	1	6	5	0.000000	1.00000000	0.5	1.0	51	51	51
AB8R2DMFXDLKJ	1	5	35	0.200000	0.80000000	0.5	1.0	51	51	51
A11UMT3MKBSPW2	3	3	36	0.100000	0.90000000	0.5	1.0	51	51	51
A1XG8IS1J7M2RQ	4	6	4	0.300000	0.70000000	0.5	1.0	51	51	51
A36LMQHUQVIZ94	3	5	2	0.100000	0.90000000	0.5	1.0	51	51	51
ABBBP0HLLXJZ9	0	4	2	0.400000	0.60000000	0.5	1.0	51	51	51
A2OK61KBUCMXR1	0	4	68	0.100000	0.90000000	0.5	1.0	51	51	51
AYKCTUS0XQBGD	2	4	14	0.100000	0.90000000	0.5	1.0	51	51	51
A1OV0M4S68I34Q	3	4	5	0.300000	0.70000000	0.5	1.0	12	10	5
A94OBPAGEJK5F	2	10	6	0.200000	0.80000000	0.5	1.0	51	51	51
A2ARYU8MJASROQ	4	9	14	0.200000	0.80000000	0.5	1.0	1	1	1
AZOCGY2PBYHCI	3	20	3	0.400000	0.60000000	0.5	1.0	51	51	51
A2A33KJUP7T2FK	0	16	15	0.100000	0.90000000	0.5	1.0	51	51	51
A17QUXW76BSXNJ	1	8	7	0.100000	0.90000000	0.5	1.0	51	51	51
A1W3QGIQL9KFJA	3	3	1	0.200000	0.80000000	0.5	1.0	51	51	51
A1OMXVXXP07F05	0	6	10	0.100000	0.90000000	0.5	1.0	51	51	51
A3ADU4J047UKT1	0	15	32	0.000000	1.00000000	0.5	1.0	51	51	51
A25TDT8EOMCLFO	4	3	5	0.200000	0.80000000	0.5	1.0	2	2	2
A252YXZ4AOM15Y	4	4	34	0.300000	0.70000000	0.5	1.0	6	7	9
A3CMG2LKTF8NL3	2	8	6	0.100000	0.90000000	0.5	1.0	51	51	51
A120DADS9WILNI	1	9	22	0.100000	0.90000000	0.5	1.0	51	51	51
APX1KADFQIR8C	3	3	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2DTXQE1G307XN	2	6	5	0.000000	1.00000000	0.5	1.0	51	51	51
A2EKPIN655LOW8	4	8	165	0.200000	0.80000000	0.5	1.0	1	1	1
A1VQI32QPYXU6F	3	8	34	0.000000	1.00000000	0.5	1.0	51	51	51
A31AVXMESQRQAC	1	20	8	0.000000	1.00000000	0.5	1.0	51	51	51
A1WLXPXLKLJH67	2	4	2	0.200000	0.80000000	0.5	1.0	51	51	51
AVBLGXSWRN666	0	7	52	0.000000	1.00000000	0.5	1.0	29	28	38
A3LHJQYMP3HI2O	3	3	3	0.100000	0.90000000	0.5	1.0	51	51	51
A2TKZ9P58497WU	1	9	14	0.100000	0.90000000	0.5	1.0	51	51	51
ARR0Y7HVYARMU	2	4	4	0.100000	0.90000000	0.5	1.0	51	51	51
A20O5DSIY2DY09	2	4	15	0.000000	1.00000000	0.5	1.0	51	51	51
A27M75LRSJ788H	1	3	21	0.000000	1.00000000	0.5	1.0	51	51	51
A3P4KW0AV31WBG	1	3	37	0.100000	0.90000000	0.5	1.0	51	51	51
A2SA1FQNYT0X00	3	4	7	0.200000	0.80000000	0.5	1.0	51	51	51
A2MY6VH7BTUBA3	1	7	151	0.000000	1.00000000	0.5	1.0	25	15	27
A1D7UE3ILUOIK0	3	3	5	0.000000	1.00000000	0.5	1.0	51	51	51
A3U457Z5B0SGQI	4	4	20	0.000000	1.00000000	0.5	1.0	51	51	51
A3DURFM75XV494	2	4	47	0.300000	0.70000000	0.5	1.0	9	4	7
ANUJTB160A13Z	1	3	78	0.100000	0.90000000	0.5	1.0	51	51	51
A1YZ7V6PBG7MP0	2	3	20	0.200000	0.80000000	0.5	1.0	51	51	51
A2VX99RIUGBJPY	0	4	13	0.000000	1.00000000	0.5	1.0	51	51	51
A19D3N662QS9WD	4	20	21	0.200000	0.80000000	0.5	1.0	51	51	51
A2I8DPUY5YIPZ9	3	3	34	0.400000	0.60000000	0.5	1.0	51	51	51
A3LR35M01DZECL	3	6	14	0.000000	1.00000000	0.5	1.0	51	51	51
A13VQOHTI1AU8Y	4	3	12	0.200000	0.80000000	0.5	1.0	51	51	51
A3H79D2ZEFRG8P	0	4	26	0.200000	0.80000000	0.5	1.0	51	51	51
AQE2B2QSZG0HY	0	13	27	0.000000	1.00000000	0.5	1.0	51	51	51
A36HWYY56YNRIC	0	4	2	0.200000	0.80000000	0.5	1.0	51	51	51
A1CKQTCEX5LMGD	0	4	63	0.000000	1.00000000	0.5	1.0	51	51	51
A2FIJBOV5DQH8L	3	3	16	0.000000	1.00000000	0.5	1.0	10	5	5
A2AVFX1X3IT9V	1	3	21	0.000000	1.00000000	0.5	1.0	51	51	51
A3A3QC4EIPRXRG	4	3	2	0.000000	1.00000000	0.5	1.0	51	51	51
A3FKPBNI7UWQFW	1	17	4	0.000000	1.00000000	0.5	1.0	51	51	51
A3773ALYKAUZIV	0	3	4	0.200000	0.80000000	0.5	1.0	51	51	51
A3MFCKCUSW5OGE	2	3	3	0.400000	0.60000000	0.5	1.0	51	51	51
A116WCMYV1U2IK	1	3	39	0.200000	0.80000000	0.5	1.0	51	51	51
A3JBCTR66S74WA	4	4	5	0.500000	0.50000000	0.5	1.0	51	51	51
A1LP3NYDYTQ81V	2	3	46	0.200000	0.80000000	0.5	1.0	30	7	10
A36MP37DITBU6F	2	20	18	0.100000	0.90000000	0.5	1.0	11	3	5
A3MSH2YW203752	0	20	3	0.600000	0.40000000	0.5	1.0	51	51	51
A2M1QMMRCPNIII	1	6	5	0.200000	0.80000000	0.5	1.0	23	39	29
AUFJL24JEUCT3	0	3	5	0.400000	0.60000000	0.5	1.0	51	51	51
ABPMTO5KKM88S	0	3	28	0.100000	0.90000000	0.5	1.0	51	51	51
A1F0O32S9QGOQU	2	4	20	0.100000	0.90000000	0.5	1.0	1	1	1
A1YHCTKR6KOMYH	1	9	9	0.100000	0.90000000	0.5	1.0	51	51	51
APVFWB9W1QUMK	3	4	51	0.300000	0.70000000	0.5	1.0	26	17	24
AJIBD4O7QZF4S	3	5	11	0.100000	0.90000000	0.5	1.0	51	51	51
A1R6DKN9YQ2YU1	4	20	4	0.000000	1.00000000	0.5	1.0	51	51	51
A29XWDJKTCE5L0	1	5	3	0.100000	0.90000000	0.5	1.0	51	51	51
A2W01XX106L8V1	3	3	19	0.200000	0.80000000	0.5	1.0	51	51	51
A1XWB8ODFNIS61	4	6	29	0.000000	1.00000000	0.5	1.0	51	51	51
A3JSCYTKY0HSAX	4	3	3	0.000000	1.00000000	0.5	1.0	51	51	51
A31WX20XMKOJS1	0	3	31	0.100000	0.90000000	0.5	1.0	51	51	51
AMRM5RGR7NI5Q	3	3	8	0.000000	1.00000000	0.5	1.0	51	51	51
A2RRN14ZRKY1U5	1	3	6	0.200000	0.80000000	0.5	1.0	51	51	51
A7U49Y3GNOJ5F	3	7	7	0.100000	0.90000000	0.5	1.0	14	13	14
A3N980PX9MQUOY	0	7	8	0.500000	0.50000000	0.5	1.0	51	51	51
