user_id	fold
A16ILM5MAO58UJ	4
A2IX78SEP2XHA	3
A16UK2V1WOW1RK	2
A1DMHJOSVTMUEU	0
A3VGT9DDGFER6J	2
A2W44YQFS5TAZH	4
A68L7AYW2VU4M	2
AQAGMNGCI9V55	1
AUTJ2G8CMUT6H	1
A1OKNIKI54VQ1K	3
A336PDROMWEDWL	4
A1YCBDFBAYBSEZ	1
APKJ6STP6ABGC	1
A3GME584I1ZSWR	4
A1K8LA8DUV718Q	2
A3I4N0N168IQ4B	2
A1FKGHZYT64TYG	0
A1RLGLP70NMFYC	1
A12455DQBMT7M9	2
A4P2P0GAMR7XX	3
A1EKUXN0797J7R	4
A1435P5AMCPB3X	1
A2GF3ULRE98H5R	0
A2ZX3CGI6PM4X1	3
A33RVIXZ0C9H0E	2
A3VM9MDLT1CLQF	0
A1374WD5JUH37P	1
A13PCCEY84UW1K	0
A19IR9JE0IF9T5	4
A2WKX9G7UIUE7S	3
AW5MEPS7F3A4W	4
A14ISULXGBR9QR	3
A1KAUAZIYQ6FRV	2
A3R9X26QGDP7LM	2
A1MPWLA14I9OWW	2
A1PMCLA7UNNFKJ	2
A1ZIP67FA7RQO5	2
A18IESULI4N6Z0	1
A5N3LRVSC01Z5	0
A3U1HYTYA1OVUF	1
A4YYDUZOTPTIX	2
A2900PFIZYAJ0H	4
A33L621NTGEXR0	4
A1S6ONDYQTBUJP	1
A1C9TZQOILOSWV	3
A1KSDP5TP2IGWD	0
AZ1O9M3N835QB	3
AUFI2Z95B4SMF	0
A3CW5EHY41TCH1	4
A2F7XU97CYFHDY	3
A34WEU9SRGHCVM	2
A3C76TC9M78NYC	1
A1BPYFQGHDT5N7	3
A2MHCX35WWRMOQ	1
A1AHHLID42XCXY	1
A44DKG8IGKJQY	0
A386OYK6OGHL0V	1
A1P0JXSAV0NFTW	3
A4D5B7Q8A7PA6	4
A1826DTT6K67FL	2
A7HUI8GAXWF6A	1
AWXFCMX1ERS6N	3
A1JL8QKD1S4YP0	1
A16KSJPKS03OQJ	4
A1EU73CDBOWSJL	2
A1XDBGYGNQTRRH	4
A27YFWQ9I63IS4	0
A34IS8UWEQLWOL	2
A3PC0L6BU3ZF8T	2
A1FRADBDXQPJJC	1
AZFHSPEZUPGD2	3
A1BXVZSQOJE6UE	4
A2WI2U6OAXM8CF	3
A3K8QLOXZ7VQDQ	2
A3UXO8Z83AQRK8	4
APVLI8PO3OAPN	3
A16EIVIBBXFAQ0	2
AMOVO1IZB70YO	2
A3T4RR60X5EAN4	2
A2XYH8IHILWW7X	3
A1IR1G77FS3FF8	4
A2LIOYTH2PF9QO	4
A33Q3SFE86P8SX	2
A3BGLFNUNFQPIG	2
AI3DQ5RVI1N8M	2
ABQEDHBG91BBR	1
A2AIDHD1M9L1W2	1
A1378ZJMWCTVT3	1
A2RRFLV45IFCA9	0
ADB8XCKNSDY5Z	2
A1KKE6VX8VPWZK	2
ACX47XOXQRIEA	3
A190KFHYIEOZOM	2
A2WD0WFFAW7R61	1
A3VZ19VIUS87CT	4
AHQFMGLIDNKTI	4
A1KBSMM92C8TP0	2
A3HKCH8GRNQR9P	3
AJWPHIIV8I87Q	2
A1LYC5O475BSAI	3
AQWSPFJS2ENQK	1
A22BB0PM3MX2DG	1
A3MINCOO65ZNQN	0
A1WNDI1XMA7NWX	0
A370LEGDL7SL3N	4
A2F7QC6Q9KP5SV	4
A1U18GUY30RD60	3
AKFLWRYLFGDIO	2
A1YGF9FFKQEB9N	0
A1LIV3VUYJG926	3
A3KWAN5J031OOU	1
A1U0OF3A6LBN2U	2
AZZLI36GZV6ZD	0
A2SM4UDA4BMFJS	2
A38K04MT5LR0JC	1
A87XOGZ17HCO7	3
A3845G5NW1T2WB	1
A19HGTMJKQQH08	0
A2N9ZKPXQGMX37	0
A1VH028NKF3A8	3
A2UHL9J4ZTXU4J	4
AM3XNQU9TZBD8	0
A3E9OF02SA70D9	4
AFBQOWA0R85E9	4
AQ7OXNWMPS34N	1
A3T2W1FQOCPT8D	4
A2HZKWV36U9SXM	2
A1GCGLDIX0CPZG	0
A2CIIP3HLFC6HM	2
A3DGWKQFZ11K9P	2
AO2DZ7WIPM74U	2
AKIGT1NHQSI55	4
A1H2BU215K551Z	3
A3K97VYT51QMK3	4
A39OB0ZGA1FTM7	4
A1CKAJWYF8QU7F	3
A2ZO5SU0ESSB1N	1
AIK0G28AWIL17	4
A2A3CI3XZHETIY	4
A39KAKDBGBF6O7	1
A3OPXNND84JPV6	4
A3BFV8HLWUUVD1	0
AE8Q83EUYOQ6L	1
A1C1BUGBR3EIT3	1
A2D0G3K909TSCH	0
AK2AG4ED6BLUE	4
A3Q1QHUK0JDLIE	0
ACB3H4J10R728	4
A2PBTYKR8TB9R0	3
A1TG76TCWUS443	1
A3PPKA8HD3N3H	3
A2ZR07I4F88UXF	3
A1I7WLVQJRY8NF	1
A1W2FVTA1RBXYX	2
A1GCCGKRNHEAVO	4
A13MB2B1MS0X94	4
A1LBN7NBE3ONGG	3
A25FY0JD54B09P	0
A15N8A446WLYP3	1
A27YHTJAGR2ZKV	2
A34C2Q6KO2S5HP	1
A3R1EB0IGE3CC7	4
A3CNBO3RDKDLKS	3
AHK7BOR8TMNXZ	3
A27R2V3WLS43LP	3
A1FP6T5XNVHXMG	2
A2TVN9OUZU6MPP	3
A141A7NBD1DOCX	2
A2NRJ2VF144BGH	0
A3A6PC9R9AMOMP	0
A2JBL3R6JH5WYE	3
A3RZ3YCOPB9N6K	1
A31BW0YPX8OGZQ	4
A1U26MFJAA1BB5	1
A2RJCHNUGQEL2O	3
AE1CBRX14Q277	3
A3IAU6ZPVF2R5K	2
A1S1IP62GI71D0	4
A17G0JG8F053K1	3
A3EWUMHYMPD7IB	4
AWNWOMUT9HS2D	2
A2ZMREY8VDLABB	1
A2IDJJYOH0PMEE	0
AF3X7J0XC391L	4
A2P75XMYB7UX7N	3
A2M9JE3YW25ZW6	2
A9JBDVICSSLKA	0
AKPIO58VTF59D	3
A2IUAT0NF7OVTC	1
A254P0X7IFBHJR	0
A1HU6O32WH7F52	2
A23WKN7HJMASPY	1
A327P1Y6CLLNB2	1
A2BPW4E23DNLZ6	4
A16RKBCGFDMI8H	2
A34P0BUUAUYPOJ	1
A289TP9PLLQVLQ	2
A34W59GPOUKU8L	1
A3AHOSISKNBLZ6	4
A3MVEFIY483CX1	3
A25LSGSKKB5AHJ	4
A2KWE2ZM1EEBGJ	0
A2XB3CNCYBRJVA	3
AYBGHRN5D1FB2	1
A3FBS8I5QDJ2JW	3
A30KBJ77PO1GE6	1
A273PTX1KD95FU	4
A115ZXFLSNN5GG	2
A2GYW3KS5L5K7K	3
AX3K1C6BXJVST	2
A183RT2EJOJT8L	4
AACQH2NVMMM54	2
A1Q9UVHD2PGCVU	4
A32BMZA1GEVCU3	1
A24ZLAOG87HBST	0
A1VZ3P7V23EUHA	3
A1ORGY041O4KB2	3
A1DFC5PWJECJBX	3
A4CL3D1XP3JQT	2
A3Q8LROBADQOSC	2
A1UF3F3UAAPGQM	4
A1GTFKOAZT8GQL	1
A2YBWEYLTIF9VE	2
A2DX0UKT7FXCPN	1
AD0JB2LCMXPV6	2
A1H6BSP99AB6ZH	1
A19BSL8DK1YT87	2
A3MEMX0XF00TBD	1
AXVQOR3H4JDC2	0
A2X05X9H7Z7MVI	0
A3BHZT28G6RUPU	0
ALJ56KALYHUVH	4
A3SOFFD1YQ23WN	2
A3JVUAN6RI36EE	2
A3UW5BDKLDFT6K	4
AAP0J12JUSRV0	2
AET8K4U1FHU87	4
A2BH6HF3QVOUY9	1
A2DCMCTT3YV0A3	2
A2JZ2F37ES248T	4
A26FX2091HJNIE	4
A2T9WCS02OA907	1
A2EIZTSNBS63VA	2
AIAI8FEIFIV1T	4
A1AYVGYE7V4T93	2
A1OMH391D5ONR2	4
A2ZMOGW5Q38DGO	0
A1VROSP8YSWDGE	0
ARP1C0ENEVWQU	2
A39ML9TQJU4WN0	1
AFVKI7BCS3FSX	1
AVC89VGX9U9BX	3
A2FRG1RW35UFUX	4
A3GZSOZGCZ5KUF	2
A1MZZ88T6JRXCV	1
A2QVBSOJZ4RJ8O	1
A2LZMD9YOXCNSP	0
A3F1UYG3P3DGJS	1
A3V1AAVEZBGEJ0	3
A1GP7SFKQ719HI	4
A8M8TYEJP58E3	4
A2PGY99KUUQKTS	3
A28XKGHLARSPQQ	1
AJTOYZH56459I	0
A1QJZTOIQ0EU88	4
AEWQENYAQQ6WY	4
AFZM9FF9YRXLA	1
AHPIAD7T6WFL9	2
A2BL2GP44159DK	1
A21XZ829ISM2H	1
A3E8J8Z7AR0IM1	2
A1FCQI065T3HYH	2
A226VGZWOEBPGL	3
AXYM52DNK6NDF	1
A2SM54CMWYY1LT	0
A3FMPPK0F3Q213	1
A1M0JILIURABYY	2
A2S5M7NAP0DH1M	4
A2NVHGZJW0Z1CO	2
A2ASTZQKKHFFB2	3
A39D1K8VP8GY4K	0
ADX9NTN40T1HN	1
A11DLWWD0138XT	1
A3SE49YW4G92A	4
A21FDAQPYSDQ2A	2
A1LQTUWV0GH4EZ	4
A2ZBVPPIYJ5IGS	3
A25EHZNTPJ3OA9	2
A133JMKGD0K4S	4
A9D25J81K1ZSB	0
A2G5SXR8FO17SI	1
A19PPMZ6D4XQ58	4
A7HUMX97N6J2R	0
ACR4A8H4J7YNA	2
ANK79R2F73IWL	3
A3FNV09127NV3G	0
A2PJFG5U89NJ35	0
A1EDJIFWMNCRVE	3
A2WQSJ8U3S2OVH	1
APBUXYQ7IZ0N8	0
A1562TY6LNVPG6	2
A2AUXC3HGZIJ9J	2
AC84B9PO1ILCT	4
A1WDO0595L09CF	4
A2CQPE55ACXIJD	0
A25X61MAEHATP	4
AMRMK86X3PKXD	1
AYF32TN4IVMPI	2
A34O5K7G8Z7A1N	3
A3JEPPCGV55FAQ	1
A3EBBNVQ496VX5	2
A1N5YUTZXJX001	1
A1ZO9OBHLID7KM	2
A2404X4FBJZ80T	4
A188JOXWF4EY1R	0
A1EZPO478GVX2V	0
A2R4I4YP4ICFEW	1
A3G0ARA86SET36	4
AXJTNYD3UK1BP	4
A1G3DK63ZPHA7O	0
A2PE3XCTPIMRF5	4
A37BCCEYC3WOPM	0
A1ELYMBBVAR2WN	2
A1KAEG9HIGL8BB	4
A34LNM3QX070HL	1
A71GDRJYGMFE9	2
A3DUXQS3UTA2Y4	0
AYRG78R5UMBZX	2
AN0TJIZD4B58E	4
A3JXUG9ZFWA3NJ	2
A30UIZJMFL9PLT	0
A27EPKAU7527OA	0
A3M13FJ36WY3NA	1
A3FUOHN96YPZD1	3
A2NQOGRXNRXY1V	2
A1N7HHTP02O4VU	0
A35SJXBGJG948J	2
A1S27P7KJO9I96	3
A70LAVL50J55W	1
A24TZ1PYV2JNM0	0
A2X21KXCZKDQQE	3
A1ZYY139397TYP	4
A2Y3CC95T33QWS	0
A2BWA85KJPOY31	0
A23FM0S3J3JYAL	0
A3G0FEWUT5RS7G	0
A2KVKBIXBL9802	0
ABFJUYIFAXX1A	0
AX7UFAGQCJZC7	0
A1R5ZIFHDSU6HQ	0
A3E7E854VCA4E7	2
A2QULJQETCF6RV	3
A2MBBVZA3GKXJZ	0
A3G51YFJ29PZ79	1
A1OOMSOB6SNMNJ	2
A2K22IGDSNM0WY	1
A3MIJQFIERDZ0R	2
A31XW1RTQ4ZG9W	2
A1IL6W1NK05UW9	2
A2YIE3VQ9WSZ1	3
A294BMWLWEKF8C	2
A2INRER5MU0UGF	0
A1IJ4Z3204XZ6N	3
ANO9SHL0H3C29	2
A1FER4S6HTVILN	3
A3FFNWA0T3QXDN	2
A9LOS31C3AP3E	4
A20NAN7TTY8YKP	2
A3RRQ3WXJSLD4	4
A16BYDIT21IYHR	3
A1RGHQ7MGULXY6	0
A1QO88MU0PYJON	2
A1A5ZHL0FXK69O	3
A2KF5MLHBZ2TJS	2
A15TM3K5VLY6FC	0
A3LWV94ZSGJANY	1
A2VRAT69JDAD3W	2
A5I03TZD4J96V	4
A2BFXDXGTIXQG3	0
A1845PSXOAPXYS	3
A1RHM0REK6U595	4
A2Z610QN7YLLVU	1
A3RFZIB1DP6NTS	3
A2ZCFVF6U2AHSN	1
A1NKBIS7Y459NQ	0
A1BSKN1R7N6282	4
A43VF9NNHSLKJ	3
A1G6Z363WYCX7V	1
AB8R2DMFXDLKJ	1
A11UMT3MKBSPW2	3
A1XG8IS1J7M2RQ	4
A36LMQHUQVIZ94	3
ABBBP0HLLXJZ9	0
A2OK61KBUCMXR1	0
AYKCTUS0XQBGD	2
A1OV0M4S68I34Q	3
A94OBPAGEJK5F	2
A2ARYU8MJASROQ	4
AZOCGY2PBYHCI	3
A2A33KJUP7T2FK	0
A17QUXW76BSXNJ	1
A1W3QGIQL9KFJA	3
A1OMXVXXP07F05	0
A3ADU4J047UKT1	0
A25TDT8EOMCLFO	4
A252YXZ4AOM15Y	4
A3CMG2LKTF8NL3	2
A120DADS9WILNI	1
APX1KADFQIR8C	3
A2DTXQE1G307XN	2
A2EKPIN655LOW8	4
A1VQI32QPYXU6F	3
A31AVXMESQRQAC	1
A1WLXPXLKLJH67	2
AVBLGXSWRN666	0
A3LHJQYMP3HI2O	3
A2TKZ9P58497WU	1
ARR0Y7HVYARMU	2
A20O5DSIY2DY09	2
A27M75LRSJ788H	1
A3P4KW0AV31WBG	1
A2SA1FQNYT0X00	3
A2MY6VH7BTUBA3	1
A1D7UE3ILUOIK0	3
A3U457Z5B0SGQI	4
A3DURFM75XV494	2
ANUJTB160A13Z	1
A1YZ7V6PBG7MP0	2
A2VX99RIUGBJPY	0
A19D3N662QS9WD	4
A2I8DPUY5YIPZ9	3
A3LR35M01DZECL	3
A13VQOHTI1AU8Y	4
A3H79D2ZEFRG8P	0
AQE2B2QSZG0HY	0
A36HWYY56YNRIC	0
A1CKQTCEX5LMGD	0
A2FIJBOV5DQH8L	3
A2AVFX1X3IT9V	1
A3A3QC4EIPRXRG	4
A3FKPBNI7UWQFW	1
A3773ALYKAUZIV	0
A3MFCKCUSW5OGE	2
A116WCMYV1U2IK	1
A3JBCTR66S74WA	4
A1LP3NYDYTQ81V	2
A36MP37DITBU6F	2
A3MSH2YW203752	0
A2M1QMMRCPNIII	1
AUFJL24JEUCT3	0
ABPMTO5KKM88S	0
A1F0O32S9QGOQU	2
A1YHCTKR6KOMYH	1
APVFWB9W1QUMK	3
AJIBD4O7QZF4S	3
A1R6DKN9YQ2YU1	4
A29XWDJKTCE5L0	1
A2W01XX106L8V1	3
A1XWB8ODFNIS61	4
A3JSCYTKY0HSAX	4
A31WX20XMKOJS1	0
AMRM5RGR7NI5Q	3
A2RRN14ZRKY1U5	1
A7U49Y3GNOJ5F	3
A3N980PX9MQUOY	0
A10C5CJK1YKGV0	4
A38YG5WVWQXW2F	2
ARE1X8Z9127UW	0
A2MO8L4JCFCPSG	2
A2IDL9AFN5VN8L	2
A243LSI3VCVMJ	2
A17R3NJ8FG9PMD	2
A1PV7WG9ES31Y7	4
A1S41XL290P4BD	1
AF2HX24P7K1FF	4
A9LNWA25IM2DX	2
A374ZM7127ODCT	2
A1W1BFA2EN27KG	2
A1L9O8FL2REQTE	0
A1RA0W4PVJTAMC	2
A22WYGNIDFQYII	4
AIF56B9ZSUX09	0
A1FUBPW8U2RYUY	2
A25GGC20VE58NT	1
A3EU85ZEFKBHSQ	0
A1QACB8S7QQ2B8	2
A2NVQZ4Y7Y0J1R	2
A2RY11QR4J8N27	2
A1GHZY5ZMRVN8Q	4
A2HPQ2H97EKBCH	4
ANU41GDKJ1EW	4
A3LD93WDUDND53	0
A3FUSN31CB5NJG	3
A5GG6WTTGPNWW	1
A1NH1M2FNSGMOR	2
A3MDETK0D5UAIN	1
A3M1828J960UUM	0
AH5CA8MFL7S9B	0
A2CRIQOX1SYA3I	2
A108FVW1AQ73T2	0
A2IG80GAYLP6G3	0
AORQRKMOQ5DMP	3
A3AIYGOLJB0GAM	4
A3VPYJC8NO9LCI	0
A1D1SVAWJBVGYP	2
A2Y3EIC15JB7MV	3
A1EKMYQS62GNII	3
A1JKOJOCNVKZ63	2
A2HT5G3JJ10WM9	0
A3ERQ8VYGYMK8W	1
A292V24Y5TJIIC	4
A2K03ZJDDD6I3S	3
A3EBIWJSJ7AQ1E	1
A1CY5WN9WX3X4	1
A2H6KJNUY9XRX4	3
A2GSY9DM54Y0HS	1
AOY0MTT5RENX6	4
A1RUBF0FK78E5Y	1
A3V17QB8SZLYIH	1
A2KV9CT1CGLC1E	4
A2BV2UQHZBMKRS	2
A1IVNI7RMAB3PS	1
A1L7OVB1ZCV8P4	0
AIHSWEBG8HEX1	1
A3JX1D26WFEXOS	0
A2M4QLZVCER27A	0
ANIRELKAL9FBK	4
A55AP6DYU1Z5C	2
AT1RF4WNPGGLC	4
AHQ13I9CI4US6	1
A3H2BWZ5ZMVIHP	4
AG5942NI7JAH1	0
A3QGOJS5W1Y3SW	1
ATWFCEO96LKNY	4
A2WVRAWNXC5DHP	1
A16IQIEFLGEQCB	4
A3513M2E6P93SD	0
A35751H4QC47V9	2
A2K2424WQE0T1D	3
A4C14F8ZVVWJI	1
AYPEPA3VS4KDM	0
A24PIR3Q8QGVMB	3
A1G3LQTNG8V4HU	3
A2LZMJ2G5XCK52	4
A7DD82ZPBD04A	0
A1W9OSF4ZWL94R	0
A3OFLIA0S929XR	3
A2BEJ4EZGGI2Y4	1
A38Y2TS5E5TL21	4
A5KMMY627T3W	2
A2TQO3RX378S1H	4
A2BP3I62PRSIEL	4
A2D4HV3HGEEA74	0
A3LJBAB0VHJ0AD	0
A1N6O662DRMWQ6	3
A3LZ0E3MHF4YX0	4
A2045ZUB7SC8BV	4
A28ZJHH3V1J6NG	4
A2OBDNQ5ZYU1L8	3
A1TL6BYW8C4SVF	3
A2LEVKA3U6CXX7	3
A1HBC0NBQJHT7X	1
A1FR4GFP0PBVGG	4
A28S4MC198E19Z	4
AN0VTBLCUF29X	1
A17XHMSY833L93	4
AIH25VYUTQPQI	3
AFBIGYJTZCB42	4
A1U37MTKV0BPL0	3
A1GAEORWPBZ7DG	0
ACJWWWSYDWR8T	1
A1TNZKPRGUMSMI	1
A2VR5FF0M37ZYH	2
A25PIL7VU8VBSR	0
A29VVGSKKN8QEN	1
A1H2BLICVBKVQR	1
A3PQWC8FCFW87F	3
A2EF1KIQ7TMPPF	4
AHALATPYHRDV6	0
A218NB41IQE8B4	2
A2XA8CW5DF4MNZ	0
A233POKHW514QD	0
A1OP4JV3DLZRBZ	1
A10L198Q8ZKC0H	4
A2P7ZAAGYILOPS	4
AL0X8Q2SH2WFU	0
A1V2MTM0L5KUAW	0
A3LG1IJ7UV79GR	3
A31R3OHF6CWQ25	4
A38CMMSZPWD9UL	4
A3RJQ63HTSKS1I	1
AOKHFIISQN6C7	1
A33C8DIGBUG4QO	4
A1C5IG1QOOW3GS	0
A358L6CZZ5ZKM5	4
AU9QWTX259BVR	4
AG0830H1DBLD	0
A3JK7YIN7IZF2K	3
A2CDY3039RUN0H	0
A299S5HUIWSL8F	3
AC1AN5L1MLERM	0
A2UKT61KI6L496	4
APPQH34KRA3LB	4
A1J5FNJLW42BL8	3
AB1A7G26PVJDA	2
A3875HXDA477XJ	0
A2UEOYW1YH7SHT	2
A2YCEKVUN1W5F1	1
A3Q99KOV47QSCU	4
A2IKCYDHAJR4KL	1
A3DEMJM66762AA	1
AJ84NM13BG7O9	1
A04295422T2ZG087R17FX	0
AB5XV8MH5IK1R	2
A2C5V5VRE1FK3W	4
A2RE6UNC258LUK	2
A1JB0YM1Z44EAU	2
A2P4R74K9Q1E6K	1
A1QF4GY1H0KCWN	3
A9LQOZ23Z3WD2	4
A33HWB3M8NWQ58	2
A36BQWQPYU6FRM	2
A1WW5MICMSHZLK	0
A1XNGAZP0EZ4KA	3
AAO899GUBI3DK	4
AWJ8ZN7KLIAHR	3
A2K0QLST7946WU	0
A2PX1CDIU81W0T	3
A1OE0D4YFK8VXR	2
A3SPENWJVW3OBC	4
A2GPILDZSIJKYH	0
ATJF5QEVNMWIL	4
A27NLYFT6LHTKC	3
A3UTGEEK1W1O5N	1
A1Z55FISZGOMC7	2
A1JG6B1QOQ3AH4	2
AAHP5SI5Z5NFM	0
A3ARDLC6KTLIEY	3
A3OYP39J6S4CSF	1
A401HW4RAZSR2	1
A30Y2EWCJGEU13	1
A3QTZ4APZVX6O3	0
ANAN3CF77MMQG	4
A16UMRK4UTVERP	4
AG71XMQGQ2UTJ	2
A1G836QEJX40XL	1
A3SD3E6FIS6CS9	4
AGWQ8QB25XBYV	0
A32Y18WU5JG7KC	2
AQWYMRMASUDVO	3
A24ZEH6X4AJNR4	4
A21CAAE8X3KOVD	1
A1O9BEDVTRI5JI	1
ATBKQO3B1GRTX	4
A10CGTF3GZ2V65	3
AWSG5DCUAV744	4
A6HO1UBMBOZTY	3
A3PP8YYMEAAMHM	2
A20DNGGAHQMSWI	4
AZ09VU36EIHDT	4
A3SAU1A0IEYDNX	0
A106UZ0MA2S2FO	0
A261P36T13YP98	4
A2F04CXDQV30VR	0
A1KHK2DZOF99ON	0
A34I7RTKWED4DW	1
AIL4J5XX7Y8HK	4
A16GBXDS51J019	0
A3O169AQVVY4UR	2
A31TPEC5395NO3	3
A1PZ0MCL9ZW25Y	4
AVOQPXXL459Q5	0
A36F9MMTQKDCBO	0
A8710RWTFG3IY	3
A2AX8V5PKMODK5	1
A2V4B7582F4YGJ	4
A127F7JRHTDM0D	1
A2Q8P1XIH2I0NP	2
A1L4GFXNIMA96D	3
A3BSLKWTI70WH	0
A1ISQ3ZM74GMHZ	4
A2B0VG9ZIQ4C0H	2
AEN3M6RYKACUT	0
A2GR3VV12UFZXT	2
A2D41AU29LFKTW	4
A2L847N207IETR	0
AM3EHV20YJ91P	3
A27GF6DTHFBI3Q	4
A1HJV5IHYTBXEQ	2
A336NN57HXAVYV	4
A18LHSXQVNNAEY	0
ABTDY7MOT11BY	4
A3087POU28X66P	1
A1PUGP8IXD1BA9	3
A3GS7OZXUEW48R	1
A3RBQNP8V5K4RL	2
A22YBUWSHU3MZR	1
A188MS61AE9ZER	0
A2ETJW1PNAJYR9	0
A3UKWQS8SRW6IO	4
A1PHQLBFDVE1OO	4
A36BYHZVFZH8ZW	4
AKJF4JB6TV90L	1
A3VSBJEA4KBGBP	3
A3FR4QXW7JF15E	4
A3OZCQAVS7NGUN	2
A186697K4XKXQL	1
APN9PG112AYXJ	4
A1Y0G1GW6WJ34Z	2
AC47IWPO8Z4UA	1
A10XULCDFD8VC7	0
A2T3ON1EA9VERR	2
A3N67LZ7S89MYN	0
A1QO3KFVEFYPJG	1
A3BL564DYD9MJY	0
A2HRYSRE2MMTAS	1
A3K18IM154VJ9R	2
A10A4M8O47EWXS	1
A3684FFQPI7LRE	1
AEDMSCIX5E9JK	4
A1RLQXYNCMWRWN	4
A3TMOO270P4QKP	4
AWMBV8N9C1OY3	0
A3R88DXQOV6TKE	0
A19XMHRB3G4DIR	1
A1C78IVZE1PN04	4
A17TH0YOIOVJ1N	4
A1W30QJ01OVUOM	3
A33OXQ0GCNLWQC	2
A19A7Y40KRE3D8	1
A2S0OCLA202TIH	2
A30WCQDBLY7G64	3
A2Q1L1DVG9LOOS	0
AUIDZ4I9M9S2O	2
A1RU64L75RFN3B	2
A12F1134XZ5V1Q	3
A9KQZB6Q5Z17D	1
AYR0DRU48KRMC	0
AOIWI5KK6SPMD	3
A1FVZY822MPIW6	1
A2S4T2IRTTV9JT	4
A3AB8VAUQY88VP	2
A2VLTVTIIP92RD	1
A3I1AO65LBA2O6	2
A1ZDQZQ7YSMT1I	3
A15Q9YEG1XPEJN	3
AJCK6OKNWGIYG	3
A2KOOQINUMPGDZ	0
ACDNGINX4M4QA	4
AMSZXR1PDP3NS	2
A28EPFLFDW05C0	2
A311TUM28ELG76	2
AIKRT1RWLHTLH	4
A3N762HD1Y25QV	4
A18MVTKTTE8OS8	3
A1HLB4YYHBKVEE	3
A28MHD2DDY6DXB	1
A1L775KXVAPFRC	3
A1BMXQ0RUGEBE3	0
A14Z6D3IRJ23F7	0
A7INGAHQIWQ1	2
AH9HJFWMRF0U3	4
A31G8KZ37SL7BN	1
A3LA4U6TFX4MG	0
A3ILO637M9PLDP	3
A3NNFCL3ORBQUI	4
A1IGVFP8PYGPTO	2
A3P0VX9YFUXO33	4
A2WX0LP3O1D06Y	1
A3QIG40MRJNULX	4
A1NTBF49XJFKNJ	4
A14OHJ9ZMITW3O	2
A3IUMV0T5KAQMD	2
AO9HR7WAPX7PW	2
ADYIAC3MCSL93	1
ALKDL3UEHSDPC	3
A1RR8MILLMBI8N	0
A3R84TMCITP3RV	3
A2KXYQLE7Y7Q63	3
A3CPL126VL12H8	0
ADI8E65OC3OKL	4
A63ALOKUS9XHG	2
A1J8Y90DLZDTB	2
A1W2DKEAR4GC7P	2
A3QMSZMR1R2F6Z	4
APXVA0ZDDW3FV	4
A1M50LAH30B02A	1
AOVI5Y45L6B0J	3
A3AZIU63WQK6R	4
A2GHA6ANXOOM3L	3
A2WLNSZ9U0T1S3	1
A127O6CWXTMSTU	4
A1SN0GF90DLUHI	1
A3O3AYO9T29HLT	3
A3VAZACWL96VW2	3
A2VDRGDAXHZDOQ	1
A10OSI9F8DGUT8	1
A3NZACSRMBHHGC	1
A3SMT15X2QVUR8	2
A16K45X7JARLCP	2
A3RVGO71T040G5	1
A31DVKL8JE4XAH	3
A1D0APMZUU1MYX	2
A2UR9GEIULV4Y0	1
A3GMRYV7VAYK5Q	3
AQF25DIBDDJXE	0
A2NN1KIYEM2SKS	0
A234X1MVIMPMMC	3
A1OQLL63CMQMO8	0
A1D4EDOMG7QU3K	0
A3P8E9WXRAD8MA	0
A3YAIGMXF3049	2
A35J8V529D6MM8	1
A32UIU20HTSM0T	1
A1W9DJJ666BCW4	1
AJQ53OSTIYXIO	1
A26DQMYF5E0GL6	1
AI0O9MNYHSXGR	3
A2YIRIQQVWFI6V	2
A1X09KP7JNVG8Q	3
AOPQLW9M43I1F	1
A3S7Z7N3H9ORLQ	0
A8W5EF7MWF8T7	0
A5NY78TDV87VO	2
A2AP3QDAN4W0XK	2
A1YCW8OIH42SJN	2
A3QYG9JZABBTB5	1
A2K8PA9SCEEUM7	3
AK45UG2TEYCOP	2
A1MIOPOJI98HMF	0
A1Q3MDPIS017JE	0
A21SESEJ8E52B7	2
A1SNMKC1836UOU	0
A16HYY05X493A6	4
A2UQVT77H9CZ7B	2
A1XFI340SHOS5K	3
A21FWV7IMMPSXP	0
A3BWPSYJ3WNHBR	1
A1Y39T2CT36YL0	0
A1H0HI1DFYEUMW	4
A3HUOLUSKJV56M	0
AY9PZ39IZHS84	0
ALR1JTJ9HND9V	1
A1MPBX67TPMD0W	2
A3CL98FXI2UCML	3
A6O7JMG88WFPN	0
A14C65X2PJPQMT	3
A149JRLX4KYPOO	1
A3SQBT0V79SSGD	1
ARJNQD1WFYGW4	2
AMWFU85TFBZXO	3
A2HN943685953U	4
AKVERUGYL6GYY	2
A224I5WR8UQDDC	0
A2IUZCVF2UMOUB	4
A3LH77PBDFEO3F	0
A35MDIBPAX9X7U	0
A2D3Z8IGW9RJ4K	3
ASYYRFYAH13QM	2
A2W8OF3Q9YAPK1	2
A2WF0MSN1CHXCY	0
A2WS6FMF750EI9	0
AQJUB96Y7X59A	4
AE9H83YV1VU2G	0
A1PO5M2023Q8Y6	4
AT28RL25Q2OLK	0
AMAP59JLRPA31	3
ACPSENP0EQE49	0
A1QTUB8V21CEZ3	1
A33CZXFFYPV3KP	1
A15OAS39003U5R	3
A1ZQHHYXQBH16L	4
A18X40685QFFT0	1
A3HW4K5IVFW495	0
AEGQH2RIRCU93	2
