dataset,user,split,sample_hash,depth,child_count,history_length,metadata_tokens_mean,metadata_tokens_min,metadata_missing_fraction,unique_neighbors_mean,semantic_entropy,semantic_margin,semantic_max_probability,collaborative_entropy,collaborative_margin,collaborative_max_probability,full_entropy,full_margin,full_max_probability,semantic_collaborative_js,semantic_collaborative_top1_agree,lp_semantic,lp_collaborative20,lp_full5,lp_full10,lp_full20,u_semantic,u_collaborative,u_k5,u_k10,u_k20
Beauty,A2N9Z1V4GTHHX6,fit,02a44d17cfe49a78f84943cfb4b74e825a3c2be24502024bd1cf02b294f8bbae,5,1,3.0,335.3333333333333,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2N9Z1V4GTHHX6,fit,02a44d17cfe49a78f84943cfb4b74e825a3c2be24502024bd1cf02b294f8bbae,6,1,3.0,335.3333333333333,76.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,0,108,7.0,145.85714285714286,60.0,0.0,20.0,3.792692184448242,0.08424315601587296,0.16617628931999207,3.9813685417175293,0.007058091461658478,0.07515736669301987,3.9813685417175293,0.007058091461658478,0.07515736669301987,0.04121852666139603,1.0,-1.794706106185913,-2.5881712436676025,-2.0148606300354004,-2.2422537803649902,-2.5881712436676025,0.0,-0.7934651374816895,-0.2201545238494873,-0.22739315032958984,-0.3459174633026123
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,1,16,7.0,145.85714285714286,60.0,0.0,20.0,1.962691068649292,0.08849035203456879,0.261542946100235,0.8341770768165588,0.7110922485589981,0.7865915298461914,0.8341770768165588,0.7110922485589981,0.7865915298461914,0.2809291481971741,1.0,-7.015804290771484,-4.307928562164307,-3.00393009185791,-4.885765552520752,-4.307928562164307,0.0,2.7078757286071777,4.011874198913574,-1.8818354606628418,0.5778369903564453
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,2,1,7.0,145.85714285714286,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,3,1,7.0,145.85714285714286,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,4,1,7.0,145.85714285714286,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,5,1,7.0,145.85714285714286,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A30YFGWIM47DJZ,fit,02a5509489f36180ff0d2975dc16c527c6fdee82b7b842e523b75675848086a2,6,1,7.0,145.85714285714286,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,0,108,3.0,196.0,150.0,0.0,20.0,3.8389744758605957,0.08934683352708817,0.16189312934875488,2.6212470531463623,0.4683583825826645,0.5139332413673401,2.6212470531463623,0.4683583825826645,0.5139332413673401,0.10920815169811249,1.0,-3.8236875534057617,-3.0883989334106445,-3.337421417236328,-3.0450024604797363,-3.0883989334106445,0.0,0.7352886199951172,0.4862661361694336,0.2924189567565918,-0.0433964729309082
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,1,42,3.0,196.0,150.0,0.0,20.0,1.6522350311279297,0.39848724007606506,0.5572760701179504,0.9192036986351013,0.7658718675374985,0.8139846324920654,0.9192036986351013,0.7658718675374985,0.8139846324920654,0.06794467568397522,1.0,-0.5846945643424988,-0.20581381022930145,-0.0911003053188324,-0.16056345403194427,-0.20581381022930145,0.0,0.3788807541131973,0.4935942590236664,-0.06946314871311188,-0.04525035619735718
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,2,9,3.0,196.0,150.0,0.0,20.0,1.0976895093917847,0.17491787672042847,0.5348494648933411,1.0567824840545654,0.13687920570373535,0.5253148078918457,1.0567824840545654,0.13687920570373535,0.5253148078918457,0.021841872483491898,0.0,-1.021841287612915,-0.6437575817108154,-0.6430920362472534,-0.515129029750824,-0.6437575817108154,0.0,0.3780837059020996,0.3787492513656616,0.12796300649642944,-0.12862855195999146
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,3,1,3.0,196.0,150.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,4,1,3.0,196.0,150.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,5,1,3.0,196.0,150.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2K0D19N83G6U2,fit,02abe7da0623624b87f8d43e850cf81799692dc2b18f7405df7a33e30b61e039,6,1,3.0,196.0,150.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,0,108,4.0,81.25,60.0,0.0,20.0,3.6174802780151367,0.19943475723266602,0.2529481053352356,2.0889358520507812,0.20343640446662903,0.41439753770828247,2.0889358520507812,0.20343640446662903,0.41439753770828247,0.26593536138534546,0.0,-4.119314193725586,-0.8809295296669006,-1.4805967807769775,-1.0404444932937622,-0.8809295296669006,0.0,3.2383846640586853,2.6387174129486084,0.44015228748321533,0.15951496362686157
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,1,41,4.0,81.25,60.0,0.0,20.0,2.589951992034912,0.018334582448005676,0.16504955291748047,2.0743865966796875,0.007673203945159912,0.26481541991233826,2.0743865966796875,0.007673203945159912,0.26481541991233826,0.110361747443676,0.0,-2.437041759490967,-2.3300135135650635,-2.6702864170074463,-2.1434693336486816,-2.3300135135650635,0.0,0.10702824592590332,-0.2332446575164795,0.5268170833587646,-0.18654417991638184
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,2,1,4.0,81.25,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,3,1,4.0,81.25,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,4,1,4.0,81.25,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,5,1,4.0,81.25,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2MMDKNIM4ONRT,fit,02b139b5d5c34b0f5a695f4ec363a44885cd02c7d8be5c17b3c3d05a0a1a02fb,6,1,4.0,81.25,60.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,0,108,4.0,113.5,65.0,0.0,20.0,4.156986236572266,0.0019305385649204254,0.05659610778093338,3.152578830718994,0.012777760624885559,0.24447983503341675,3.152578830718994,0.012777760624885559,0.24447983503341675,0.20441201329231262,0.0,-8.625370025634766,-1.40862238407135,-8.699251174926758,-0.9682924747467041,-1.40862238407135,0.0,7.2167476415634155,-0.07388114929199219,7.730958700180054,-0.440329909324646
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,1,7,4.0,113.5,65.0,0.0,20.0,1.1123064756393433,0.08779099583625793,0.46362489461898804,0.0011071925982832909,0.9997830279244226,0.9998911619186401,0.0011071925982832909,0.9997830279244226,0.9998911619186401,0.23595860600471497,1.0,-0.7686794996261597,-0.00010883215873036534,-0.2477971762418747,-0.0002335037279408425,-0.00010883215873036534,0.0,0.7685706674674293,0.520882323384285,0.24756367251393385,0.00012467156921047717
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,2,1,4.0,113.5,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,3,1,4.0,113.5,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,4,1,4.0,113.5,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,5,1,4.0,113.5,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A8GNTEB5XCCA4,fit,02b78ea4574dd786f4b1d5e8d7ce98bfd0b329425747cacb3ede97caf5649228,6,1,4.0,113.5,65.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,0,108,20.0,145.05,53.0,0.0,20.0,3.4627914428710938,0.0878787636756897,0.18257354199886322,3.591254711151123,0.026312701404094696,0.09940066933631897,3.591254711151123,0.026312701404094696,0.09940066933631897,0.060008928179740906,0.0,-3.002840518951416,-3.581026792526245,-3.8519415855407715,-3.487621784210205,-3.581026792526245,0.0,-0.5781862735748291,-0.8491010665893555,0.3643198013305664,-0.09340500831604004
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,1,89,20.0,145.05,53.0,0.0,20.0,2.9600980281829834,0.04463997483253479,0.19316042959690094,0.8862722516059875,0.7059903591871262,0.7856464982032776,0.8862722516059875,0.7059903591871262,0.7856464982032776,0.5178309082984924,0.0,-5.906754016876221,-0.24124829471111298,-2.062486171722412,-0.27754470705986023,-0.24124829471111298,0.0,5.665505722165108,3.8442678451538086,1.7849414646625519,0.03629641234874725
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,2,1,20.0,145.05,53.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,3,1,20.0,145.05,53.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,4,1,20.0,145.05,53.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,5,1,20.0,145.05,53.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ADS5APY1NKTL4,fit,02b99e374aaf314973433ab8788735d297e286a215d80371b05705397af2ea5d,6,1,20.0,145.05,53.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,0,108,2.0,203.0,169.0,0.0,20.0,3.7486696243286133,0.09031739830970764,0.16778229176998138,2.492126703262329,0.1024617850780487,0.37563860416412354,2.492126703262329,0.1024617850780487,0.37563860416412354,0.11869508028030396,0.0,-2.5579304695129395,-0.9791277647018433,-1.4277986288070679,-1.049307942390442,-0.9791277647018433,0.0,1.5788027048110962,1.1301318407058716,0.378490686416626,0.07018017768859863
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,1,58,2.0,203.0,169.0,0.0,20.0,3.0243868827819824,0.03166494518518448,0.14223416149616241,0.00019045837689191103,0.9999857868168647,0.9999876022338867,0.00019045837689191103,0.9999857868168647,0.9999876022338867,0.66143798828125,0.0,-4.458333492279053,-1.2397689715726301e-05,-0.00023982033599168062,-5.519237674889155e-05,-1.2397689715726301e-05,0.0,4.458321094589337,4.458093671943061,0.00018462795924278907,4.2794687033165246e-05
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,2,1,2.0,203.0,169.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,3,1,2.0,203.0,169.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,4,1,2.0,203.0,169.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,5,1,2.0,203.0,169.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A34VC3TVGYQ018,fit,02ba24906798aae627e869e46b3b43e0eef460b3637a2e878859a3cd890edf7c,6,1,2.0,203.0,169.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,0,108,4.0,139.0,110.0,0.0,20.0,3.491748332977295,0.09775544703006744,0.21257227659225464,3.506122589111328,0.15007105469703674,0.22018638253211975,3.506122589111328,0.15007105469703674,0.22018638253211975,0.07485411316156387,0.0,-4.313625335693359,-4.79566764831543,-4.503968715667725,-4.825098514556885,-4.79566764831543,0.0,-0.4820423126220703,-0.19034337997436523,-0.32112979888916016,0.029430866241455078
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,1,133,4.0,139.0,110.0,0.0,20.0,1.850498914718628,0.44938524067401886,0.569918155670166,1.7885572910308838,0.43035101890563965,0.5789520144462585,1.7885572910308838,0.43035101890563965,0.5789520144462585,0.05521365627646446,1.0,-0.5622625350952148,-0.5465357303619385,-0.6981397271156311,-0.516977071762085,-0.5465357303619385,0.0,0.015726804733276367,-0.13587719202041626,0.18116265535354614,-0.029558658599853516
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,2,7,4.0,139.0,110.0,0.0,20.0,1.092301845550537,0.5716870352625847,0.6811828017234802,1.3171229362487793,0.3422447592020035,0.5457797050476074,1.3171229362487793,0.3422447592020035,0.5457797050476074,0.020038533955812454,1.0,-2.211869239807129,-1.5919175148010254,-1.430690050125122,-1.4389878511428833,-1.5919175148010254,0.0,0.6199517250061035,0.7811791896820068,-0.00829780101776123,-0.1529296636581421
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,3,1,4.0,139.0,110.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,4,1,4.0,139.0,110.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,5,1,4.0,139.0,110.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,ACGGGZYS19VQN,fit,02bcf22e5cd5019ae41c459a2b1beaa06a22a3e3272498d238eaeb728b9a8e83,6,1,4.0,139.0,110.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,0,108,2.0,314.0,220.0,0.0,20.0,3.951108694076538,0.04461102932691574,0.127533420920372,2.584916830062866,0.3777713105082512,0.4608810245990753,2.584916830062866,0.3777713105082512,0.4608810245990753,0.20502883195877075,0.0,-2.4898500442504883,-0.7746153473854065,-1.4870216846466064,-0.8221295475959778,-0.7746153473854065,0.0,1.7152346968650818,1.0028283596038818,0.6648921370506287,0.04751420021057129
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,1,106,2.0,314.0,220.0,0.0,20.0,2.3309402465820312,0.19475999474525452,0.3716617226600647,0.8080577850341797,0.15738964080810547,0.5702211856842041,0.8080577850341797,0.15738964080810547,0.5702211856842041,0.314532995223999,0.0,-3.0781424045562744,-0.5617309212684631,-0.12008033692836761,-0.7800391316413879,-0.5617309212684631,0.0,2.5164114832878113,2.958062067627907,-0.6599587947130203,0.2183082103729248
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,2,9,2.0,314.0,220.0,0.0,20.0,0.2340804636478424,0.9413482807576656,0.9572104811668396,0.1808749884366989,0.911753386259079,0.9558749794960022,0.1808749884366989,0.911753386259079,0.9558749794960022,0.6504098773002625,0.0,-4.1438164710998535,-0.045128125697374344,-0.11093579232692719,-0.06385537981987,-0.045128125697374344,0.0,4.098688345402479,4.032880678772926,0.04708041250705719,0.01872725412249565
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,3,1,2.0,314.0,220.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,4,1,2.0,314.0,220.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,5,1,2.0,314.0,220.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,AY9ZBOTKBA30N,fit,02bd769c57d0e18af66887b24124f2ea31377d9d3ed2fd0a841a593d3fd0706c,6,1,2.0,314.0,220.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,0,108,5.0,239.6,69.0,0.0,20.0,3.8636646270751953,0.07184536010026932,0.15364781022071838,3.5701427459716797,0.04189511388540268,0.15834307670593262,3.5701427459716797,0.04189511388540268,0.15834307670593262,0.12158910930156708,0.0,-5.8800883293151855,-6.846584796905518,-6.536423683166504,-6.269461154937744,-6.846584796905518,0.0,-0.966496467590332,-0.6563353538513184,0.26696252822875977,-0.5771236419677734
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,1,38,5.0,239.6,69.0,0.0,20.0,2.3772950172424316,0.057032033801078796,0.3054560124874115,2.4901022911071777,0.25072508305311203,0.3573630750179291,2.4901022911071777,0.25072508305311203,0.3573630750179291,0.16242538392543793,0.0,-3.3435442447662354,-3.604745864868164,-3.4390041828155518,-3.5176877975463867,-3.604745864868164,0.0,-0.2612016201019287,-0.0954599380493164,-0.07868361473083496,-0.08705806732177734
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,2,1,5.0,239.6,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,3,1,5.0,239.6,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,4,1,5.0,239.6,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,5,1,5.0,239.6,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A16NCBYGCW0WIK,fit,02bde1724f58a23e6911aab8ce5de3510a998fc8172b50fa82dca890a2ddb42e,6,1,5.0,239.6,69.0,0.0,20.0,-0.0,1.0,1.0,-0.0,1.0,1.0,-0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Beauty,A2Z80M83M48BE7,fit,02c50c723149d37bb2ada0d90643d48837b31a051baee8d8138102bb93e515a5,0,108,4.0,121.0,111.0,0.0,20.0,3.6558761596679688,0.01705097407102585,0.1386634260416031,2.8296799659729004,0.309628389775753,0.41402044892311096,2.8296799659729004,0.309628389775753,0.41402044892311096,0.07505656778812408,1.0,-1.975705623626709,-0.8818399310112,-1.675363540649414,-1.1887630224227905,-0.8818399310112,0.0,1.093865692615509,0.3003420829772949,0.48660051822662354,0.3069230914115906
