user_id	split	history_length	target_frequency	baseline_rank	fused_rank
A20XATI73LPAS1	evaluation	4	7	51	51
A2Z9S2RQD542CP	evaluation	4	7	1	1
ACTS6G5MMQMY5	evaluation	6	17	51	51
A1GE065MNI4G1E	evaluation	5	23	4	2
A2ZWJTW1DKZANF	evaluation	12	26	51	51
A37O1OK5F6N3Y5	evaluation	3	18	4	2
A24RCBRDXRXR0Y	evaluation	20	9	22	16
A1BPEZTXGJNZEP	evaluation	3	101	21	19
AM18Z931GXK1A	evaluation	4	63	51	51
A3OJX18B60PJR9	evaluation	8	28	51	51
A2NVCPRRQ1ZFXU	evaluation	4	25	1	1
A1ZN780LG9Y0K5	evaluation	3	26	51	51
A9N3G4W24YRGE	calibration	3	90	51	51
A3P4WOECOANW1M	evaluation	4	120	34	25
A1L2JFLTH89ROQ	evaluation	3	144	51	51
A3E35P575WM95K	evaluation	4	9	51	51
A3DA4LXQP4QUK5	evaluation	3	5	51	51
A2SIFAVJTRBHIU	evaluation	5	2	51	51
A3S3SYYJ549FLO	evaluation	4	17	51	51
A1Q1Z7IR79G52A	calibration	4	1	51	51
A1VWYV36WTLQR4	evaluation	3	7	51	51
A3LLEX1R9IXQSO	evaluation	5	125	51	51
A1GFTE72I9U0NW	evaluation	3	93	51	51
A3LZBN54U1MR5A	calibration	3	3	51	51
AK1N7W6DW4ITN	evaluation	4	33	51	51
A2313OA7XC7WQG	evaluation	6	11	51	51
AET8ZAVUSTU0E	evaluation	12	5	51	51
A1ODXVQ2EXOJ4V	evaluation	3	35	51	51
ADB8P0BNHKFZD	evaluation	3	14	51	51
A1QGZN7SRR122S	evaluation	4	6	3	4
AKU1TXYBJKSV6	calibration	3	5	51	51
A3GU48VNT4BCFR	calibration	5	11	51	51
A27RA84D66WW8A	calibration	3	32	51	51
AC1POD9XHBTR5	evaluation	8	4	51	51
A2R18KD5QN6ANJ	evaluation	15	21	51	51
AWYV2R69Z0GSG	evaluation	11	2	51	51
A1374RLDD5VINW	calibration	6	10	2	2
A3W0596SHT60EX	evaluation	4	3	51	51
A3NJ63C6G8EE2L	evaluation	6	8	2	2
ARS30V0AIQWUJ	evaluation	6	19	51	51
A1BCL8SR4VYQTA	evaluation	3	14	51	51
A217KTYCI8H64K	evaluation	4	8	51	51
A1Q1MUK0E5LI1C	evaluation	8	88	51	51
AAJ1IYOUIHWF	evaluation	3	27	51	51
A2ETVM09XDOUEA	evaluation	4	13	51	51
AJ75JYABQZLXQ	calibration	12	6	29	31
A2YJQ9E4B92CCN	evaluation	3	4	51	51
A7JAYWWJZDO25	evaluation	4	6	51	51
A1NU8K0Y5J5V3H	evaluation	3	145	51	51
A30I7L0ZQ5X0Y9	evaluation	3	7	51	51
AG2YXYIQ8TLTA	evaluation	20	32	49	31
A2T8T4V86QS3BR	evaluation	3	24	51	51
A2CLGDCJW4UNAG	evaluation	4	9	5	1
AW6LL8P64IMCE	evaluation	6	23	51	51
A1Y5ERIKQBEMSP	evaluation	19	50	51	51
A2EY2R6IKTIH0W	evaluation	3	3	51	51
A2HFI7BA3QNYED	evaluation	6	16	51	51
A2S0HZ2WHXRKD	calibration	3	4	51	51
A1E7FCPQ1UCK6M	evaluation	5	1	51	51
ALTNYOJ1OF3IV	evaluation	3	10	1	1
A36TWAR0ULELYY	calibration	4	4	51	51
A30CKHQ2LM6M71	calibration	7	8	10	26
A37EPXF4FM75FK	evaluation	4	8	51	51
A89IXAT2XDPND	calibration	3	5	51	51
A17E3NBADNTI3X	evaluation	8	16	24	25
A2OG9GXCPHFFFH	evaluation	11	22	51	51
A38WI2P5PHH38Y	evaluation	5	8	51	51
A1L0GXASQG2ZGV	evaluation	7	13	51	51
AIW4CHZOM5W7D	evaluation	12	25	33	25
A1M85S3L9ROA17	calibration	5	27	51	51
A38676DYX6113L	evaluation	8	7	51	51
A2E3R80XMGGYID	calibration	3	16	51	51
A1IBOECOGTSKJO	evaluation	6	9	51	51
AAKTMWTFXS4H1	evaluation	4	21	51	51
AMQTWNDUBIU0Z	evaluation	3	14	51	51
A1LIF6X67G12V5	calibration	4	16	2	1
A1ZJ6YBYWLTZ5U	calibration	5	21	51	51
A21C1AVOJVL2RM	evaluation	3	37	51	51
A39Q9G7J70A056	evaluation	19	28	51	51
AGBB5TC7F7PDV	evaluation	7	10	51	51
A1WVO00PIPF8RA	calibration	5	17	51	51
A2W7ELGTCQ0UOQ	evaluation	3	165	51	51
A3CO1P0AI9AEWR	evaluation	3	12	51	51
A331VKLDFWT57D	evaluation	3	4	51	51
A38DRSEGD05IVY	calibration	7	29	51	51
AILKGRMLEMGXC	calibration	6	27	51	51
A253TILLU81VZK	evaluation	4	43	51	51
A22EH5K9O1GLY8	evaluation	3	8	51	51
A28HLT7DDJONQG	evaluation	3	15	51	51
A3O2FKUUH6WKBG	evaluation	3	101	51	51
A2UCLYOQQZ4HWD	evaluation	5	14	9	21
AVU6L5CUCB2E7	evaluation	4	20	26	29
A35NOFKHK8P2LU	evaluation	20	8	51	51
A161ROLACFAEXH	evaluation	5	33	51	51
A1E5WXNTI7EO2A	evaluation	18	32	9	7
AQ1VDYFAZLPA2	evaluation	3	4	51	51
AV3AUFSA1DXVZ	evaluation	17	5	51	51
A1VBSQJWN6GUML	calibration	3	27	51	51
A2DUOY5JAJHVWD	evaluation	3	1	51	51
A40SPTW4TQQS0	evaluation	3	8	51	51
AKJ0XKB1V7KHC	evaluation	4	4	11	19
A14DG8LVS2MZ6O	calibration	4	4	51	51
A2Z2MUP8JRJXEU	calibration	3	58	51	51
A5JB5UALLO36M	evaluation	3	13	1	1
AXLGXPG1RZ4XC	evaluation	4	21	42	28
A2Y571POFPLOWJ	evaluation	4	2	51	51
APWNNAKW057R9	evaluation	3	7	4	3
AQYFFPKNG2BDI	evaluation	3	2	51	51
A3VEFQ25OSXMOQ	calibration	13	4	29	34
A2SXHP3384ER6W	calibration	16	14	51	51
AS66GS1PE5YVO	evaluation	3	6	51	51
A1C5IBGCPFSZY0	evaluation	8	13	24	25
A11KMEQ7LROWLP	evaluation	3	4	51	51
A18Q78Q3MLU4CM	evaluation	4	94	2	1
A1NC9AGZOBI0M1	evaluation	19	7	51	51
A24K0235PBG4LS	evaluation	3	12	51	51
AFE3S8KVNS39U	calibration	3	23	51	51
A1UGVFJ5XXVZV1	evaluation	5	103	51	51
AEQGQSTLRZULX	evaluation	5	36	51	51
A3CCJMS2TQZIY4	evaluation	4	18	51	51
A2GNU6MKR618J2	evaluation	4	23	51	51
A28S3Y2UYTP4XK	evaluation	6	44	45	39
A1XJGRFS7870WP	evaluation	6	6	51	51
A2TEKX7CFZHU51	evaluation	3	6	51	51
A15NB6PGR33G14	evaluation	3	3	51	51
A2NBGIORX94UI0	evaluation	4	36	7	9
ARPDVBJWAW9E7	evaluation	8	4	51	51
A1SPTB55B1O8BA	evaluation	3	62	51	51
A2D8ZZRX45WLSQ	calibration	4	30	7	6
A2RQN8H4RM24Q2	evaluation	3	19	51	51
A1CAA0683A5MLQ	calibration	3	3	51	51
A3G9PLKQYSBKEI	evaluation	5	41	51	51
A273EYHG5TGBMS	calibration	7	40	51	51
A1ZILSMQWL01NZ	evaluation	3	13	51	51
AMLG1XT1TENGK	evaluation	3	22	51	51
A3KMYHC1E69P32	evaluation	3	29	51	51
A21KWIQBERS54M	evaluation	3	118	51	51
A1EVV74UQYVKRY	evaluation	20	13	51	51
AD9SR8HI4ZJBX	evaluation	5	7	51	51
A2ZLWCSA4I707V	evaluation	4	6	51	51
A12XR5TDI2WIJ5	evaluation	3	3	51	51
A228DE2BF8JSC5	calibration	16	3	51	51
A2GF7Q2I3K8RIP	evaluation	3	15	51	51
A1UV8DAQ9NZG6N	evaluation	7	2	51	51
A12H962PICP3I8	evaluation	5	30	51	51
A3MPWZNB1K8J1G	calibration	6	45	51	51
AVSYVH92H3Y64	evaluation	18	48	51	51
A2MUFVNWMVN9C9	evaluation	5	23	10	2
A2UQIQUOAB47OT	calibration	3	7	51	51
A26CPEEWB2WKRE	evaluation	8	24	51	51
A3U52V5ZAHZZKU	evaluation	13	15	51	51
ABVBZVILR1FYB	calibration	4	10	1	1
A212UKX4UFSRLK	evaluation	3	24	51	51
A11C0W652QCEQ4	evaluation	3	16	51	51
APVMWJNB77FNP	evaluation	3	10	51	51
AMH9EFGTR70VG	evaluation	5	5	51	51
AXXW8MH17BNEC	evaluation	12	19	51	51
A37RS6K0AP1DQJ	calibration	3	176	51	51
A137SY2CCOWTP6	evaluation	5	12	51	51
A2KMV056844YV2	evaluation	5	2	51	51
A15JH9552LAN2M	evaluation	14	68	51	51
AIJTHUGJAR9SG	evaluation	5	2	4	5
A1T93Y7J0YV742	evaluation	3	17	51	51
A2IGDKOGZZTAGI	evaluation	3	14	51	51
A3LMWT32Y49ENJ	calibration	4	7	51	51
A2J29IVAAQ7E6E	calibration	4	8	51	51
A3U85ZZDUFS47D	evaluation	3	92	51	51
ARVVMGUTINL9R	evaluation	5	11	51	51
A3HBLJKM8GO1EL	evaluation	4	17	51	51
A3T70YYLB0E713	evaluation	5	15	51	51
AMU6SNQZDP8X6	evaluation	3	10	51	51
AIP7X9PXRM3KY	evaluation	11	88	21	17
A2BYV7S1QP2YIG	evaluation	17	11	51	51
A35O0BNO212XHX	evaluation	3	37	51	51
A2XMSZGRF5YF6S	evaluation	10	24	1	1
A2X688A16UW6LX	evaluation	3	18	51	51
A18GODMCTYF8PT	calibration	6	26	51	51
A2IHF4LLA9ANV8	evaluation	3	17	51	51
AMTKZ0I5BOYZV	calibration	3	9	51	51
A3QO4VXCK8HLU9	evaluation	7	42	51	51
A2XSWHWTLZ5H36	evaluation	12	4	51	51
A16TYZWL5CA8FN	evaluation	3	9	51	51
A1GPP1IX6JZCP0	evaluation	13	3	51	51
A1J81924NJU06G	evaluation	6	82	51	51
A3W1R3R5SRFRRF	evaluation	3	47	51	51
AUNM3BLNWRH3J	evaluation	5	4	51	51
AHW2DVAQV9JPN	evaluation	5	8	1	1
ALVCDEMVSLU6H	calibration	3	4	51	51
A1DB4ADHLOARGT	evaluation	7	10	51	51
A1FA70638OQHS1	evaluation	3	21	51	51
A3EB79KMOFHLZO	evaluation	3	4	51	51
A3GBQFV3SMMS0Q	calibration	3	50	51	51
A378SNMKK9HSZU	evaluation	3	20	3	3
A3TO4GZ35YKK1X	calibration	3	0	51	51
A173U0ME12QKF4	evaluation	5	18	51	51
A1DV412OWM9CV3	evaluation	5	4	51	51
A1QYP8SCJUEU2Q	calibration	11	6	51	51
A2GSZ4ASQZQDNM	evaluation	3	71	51	51
A17BT73RVRQYSP	evaluation	10	4	51	51
A3UYBRB74RJFXB	calibration	20	11	51	51
AV0B1VIWNAGOI	evaluation	6	4	4	2
ALWIY0BRL8GJC	evaluation	11	4	51	51
A23LPHC3CC3VGP	evaluation	7	3	39	46
A25IGEU9PP21PW	calibration	3	13	51	51
A38432EKNYOVPI	calibration	3	7	51	51
A38M0R1MTW1MQV	evaluation	8	13	51	51
A1DCXPNO3SKMO7	evaluation	4	10	51	51
A1B7PI8V2ZF2IW	evaluation	4	34	51	51
A29E053J2UCTA1	evaluation	3	19	51	51
AI61QKE683S4S	calibration	3	3	51	51
ATLMFJ6725DA	evaluation	3	9	51	51
A3HGSHD8XRG7I2	evaluation	4	3	51	51
A1W7KTV14KC1YP	evaluation	3	5	51	51
A2X04QUXQQQV25	calibration	3	9	51	51
A2CEXM2Z6P5H4R	calibration	3	15	51	51
A103PIRYKWQKR7	evaluation	9	12	51	51
A2LSIC7I3JF4OY	evaluation	4	3	51	51
A3P88K8S1G62UM	evaluation	3	2	51	51
AGNNY2OUDZ6YW	calibration	6	2	51	51
A1DYFG9VS1RLX8	evaluation	8	41	51	51
A19NRLFY57CQNK	evaluation	3	10	51	51
A2OBMHANVHK0MI	evaluation	3	3	51	51
A38E07LI5GGPNC	evaluation	3	7	51	51
A29M7R0RV3JR5A	evaluation	8	6	51	51
A3DNI0XPPC9CDT	evaluation	4	5	51	51
A1R1YI2ONII5IF	evaluation	4	4	34	29
ATANE2SC44592	evaluation	20	26	51	51
A18K5RTT7D8T1S	calibration	5	7	4	7
AO3XN9ISJCNKM	evaluation	4	24	51	51
A1HRE3Q2CBSX6G	evaluation	3	93	51	51
A36LX8G4MIPPW3	evaluation	4	43	51	51
A26USWZFF5V3T6	evaluation	8	10	51	51
A3JDZ61V5DJRTA	evaluation	4	5	51	51
A39DTE4VM2IDLR	evaluation	3	9	12	19
AXODLG0CWV639	evaluation	6	13	1	1
AG18Z04BT9WZY	evaluation	12	83	45	35
A3A93JDI1CFDI1	calibration	13	48	7	9
A2P30F9CLZOOJD	calibration	4	7	51	51
A3ZAZ8VFXQM6D	evaluation	3	10	51	51
AW1TYENSI11UK	evaluation	3	11	1	1
A1558HTACXWE2Z	evaluation	4	4	51	51
A1HLSEQ9SPO3JR	calibration	3	6	51	51
AFYSL8GPXOWYG	evaluation	5	6	33	48
A2DS8QCXON1Z4K	evaluation	4	15	16	10
A2PAC9IAV4RLWV	evaluation	4	36	40	43
AT7ETF5YJ1PX8	evaluation	5	3	51	51
A3C4VSLX0MHEQC	evaluation	5	72	51	51
A39U2C1NVCI3VW	calibration	5	30	7	4
A2DOR1U8TFZ81J	evaluation	4	6	51	51
A1EN4XAKX9LK4A	calibration	10	33	2	2
A3GAIL59ZAW7JT	evaluation	3	99	51	51
A3H3TRRGOHK7CV	evaluation	8	6	51	51
A30SDPD6JJ5R3I	evaluation	7	112	51	51
A1Y77JWIKL0VM8	evaluation	7	9	51	51
A1KFE8JI949WB	evaluation	3	16	51	51
A2U95XHDOPN61A	evaluation	6	12	51	51
A2QI1GE82K0PMH	evaluation	3	41	51	51
A1AQJ5GKTYMKMV	calibration	4	6	51	51
A2AFSJMXVDKBFM	calibration	3	12	51	51
A2T9EHCUD7CNEB	calibration	9	2	51	51
A24TVPGG6JGH4	evaluation	7	8	51	51
A83PUIHE4YN9S	calibration	6	5	51	51
ALJ658LRGCSEY	evaluation	4	14	51	51
A3QKDUQAI1OUIJ	evaluation	8	42	47	26
A2XHMLLFDJ3SUI	evaluation	3	27	51	51
A3W4D8XOGLWUN5	evaluation	3	1	51	51
A1RKMMZ5G1FYRY	evaluation	4	165	51	51
A3GXCVFBERAS59	evaluation	3	6	51	51
ACZVOG8KHVVPX	evaluation	6	7	51	51
A3RZAM2K767L4H	evaluation	8	4	51	51
AH55S1FV7JZRJ	evaluation	8	22	45	34
AFXMFSYC1P8UA	evaluation	3	34	51	51
A2Y0R9XM45HH62	evaluation	20	8	51	51
A36REAMRA19990	calibration	4	22	51	51
A29C5Z6KFJBX6K	evaluation	3	3	51	51
A10JVP8ROXXQ7B	evaluation	5	12	51	51
A1AV1EJPTMV5KW	evaluation	7	3	51	51
ARADXCOUVBS09	calibration	20	18	11	7
AFLWPS8IULKOF	calibration	3	6	51	51
A151IA6N46ZMQA	evaluation	3	38	51	51
A3UTB0QKXNY8CB	calibration	3	30	51	51
A3DQ820TK62K7H	evaluation	3	4	51	51
A24V0OH916O2TJ	evaluation	4	5	51	51
A26IRZJV6D220M	calibration	16	14	51	51
AT5Q7M7SRN3EO	calibration	6	35	51	51
A37NHGD0WTRYFH	calibration	4	18	51	51
A2100AFOHHDWW6	evaluation	5	6	51	51
A3HETHW2XD3DWH	evaluation	20	20	51	51
ADZ41I9VQK13X	evaluation	3	5	51	51
A34QTP68ZWCXK5	evaluation	9	5	51	51
A3RFWRH521CELR	calibration	4	6	51	51
A2JB3U70NTYSOD	evaluation	3	173	51	51
AY94CUC7YHCN	evaluation	3	4	51	51
A24QWJDOX918PL	evaluation	3	3	1	1
A92LDK2FCTXDN	calibration	3	5	51	51
A3KXUGUD7GGD3Z	evaluation	3	5	51	51
A178RZD8XBU145	evaluation	4	2	51	51
AWLSBBNFBIMYZ	evaluation	3	4	51	51
A19QPS78GOF43U	evaluation	3	3	51	51
A2WN1QF8GSVHYV	evaluation	5	40	51	51
A2HCO3X4M83K6F	calibration	3	6	51	51
AVZVZ4D6423I6	evaluation	7	4	51	51
A1ZSXZMXM8W95H	calibration	13	9	51	51
A26BZ815RIPTPI	evaluation	5	3	51	51
APPCJX62WKIIP	evaluation	18	8	51	51
AQYUTV8FJT74K	evaluation	3	4	51	51
A28S1ZQLK7CP89	evaluation	10	33	17	17
A1BBCMQSEJN0PP	calibration	9	19	51	51
ACJ4OWSC9AQ8E	evaluation	4	31	51	51
A1IKU3OV2ZG87I	evaluation	4	105	51	51
A153JKH35P5N2I	calibration	4	14	51	51
A1LR660Z19EW7R	evaluation	7	5	51	51
A1WV7QZ57F2CSV	evaluation	12	21	51	51
A1GSSN23YNSNTN	calibration	8	6	51	51
A38UEX6ED0R7VR	evaluation	3	22	10	6
A2ZORIZD5JTN7H	calibration	7	9	51	51
A3HUPHKBZSI9B8	evaluation	6	4	51	51
A3ENRUOY00BI5	evaluation	3	5	51	51
A1P0JSFW184ZXJ	evaluation	20	4	9	9
A4PCDJPGOG76L	evaluation	3	1	51	51
AO6VXFC1JIVHY	calibration	3	8	51	51
A2UZKG9X249UFA	evaluation	4	12	14	9
A2KVO09I5WQ8DK	calibration	5	4	51	51
A12JSZZF5BFKX2	evaluation	5	9	51	51
AFNGSJEI3YXVI	evaluation	5	3	51	51
A9IFSLWBJ2ATQ	calibration	6	4	51	51
A2DCRMMUF383EQ	evaluation	3	21	51	51
A1YTIGPH3FBZLS	evaluation	3	17	51	51
A1OK6MY2A7X7DV	calibration	6	2	51	51
AGOYTDOB23CNY	evaluation	4	4	51	51
A1ZU5FCUTPNZ1U	evaluation	4	4	51	51
A2PWOJ24VCHO5V	evaluation	5	11	51	51
A3RTNA9THAU2OP	evaluation	20	2	51	51
A1ELBAQLOJ25FC	evaluation	3	13	51	51
AYB8XLKTYMTTX	evaluation	12	28	51	51
A3K4L7GNB0Q3BM	evaluation	4	6	51	51
A94FBTSNO546F	evaluation	4	8	51	51
A2EHQDD4X4SLRJ	evaluation	3	3	51	51
A3V4OD9WI97PEX	evaluation	3	36	51	51
A26IPF4JQYN9RQ	evaluation	3	53	51	51
A27ULPK1RGCNU6	evaluation	14	4	51	51
AQ9JTZBF30IW0	evaluation	19	11	1	1
A1B0CPU9THBX0L	evaluation	3	5	51	51
A342K2WELW6HSB	evaluation	3	17	11	15
A1YPA7BY0Q0PYK	evaluation	5	6	51	51
A16SB75LK9ODWN	evaluation	3	71	51	51
A32EE6MEWM9MO2	calibration	4	6	1	1
A18C8P6TY6F3WM	evaluation	7	13	51	51
A3JFHIXVIE9KV	evaluation	3	38	51	51
A1S7IYT37QNQVY	evaluation	4	24	51	51
A1B5OR63LAAIB5	evaluation	4	5	51	51
A2GA2SO3YK6CXI	evaluation	11	18	5	4
A2HD9RUV2OQXN1	evaluation	3	41	26	26
A1BPPZINVQ2CE6	calibration	15	4	51	51
A3SB9OFQJ9WURU	calibration	4	7	51	51
A1UFS102R7NVII	evaluation	5	7	51	51
AD39FLDNEBO1P	evaluation	3	5	51	51
A2NXAV1SNXWA9H	evaluation	11	36	51	51
A1IPEWWJ6NRFGY	evaluation	4	4	51	51
AQWGI7J2PKMCD	evaluation	4	5	51	51
A1JAM10N2I0X4O	calibration	3	53	3	6
A25JTBCU1ZJLPG	evaluation	3	7	51	51
ACI4789O50TU5	evaluation	20	5	9	5
A33HOIEY6CUKU2	evaluation	5	47	51	51
A29V62XBC6CR75	evaluation	15	12	51	51
A1UIZVPLOSEG44	calibration	18	14	51	51
A341HCMGNZCBIT	evaluation	4	11	51	51
A1P1GJE2EB1FQ2	evaluation	3	9	51	51
AN0N05A9LIJEQ	evaluation	4	43	5	2
A2EKHJ5AW6XKCD	evaluation	7	3	51	51
A3UUG7KKNT5CU4	evaluation	5	15	51	51
AE4RZCGB5RDH8	calibration	3	15	51	51
A24JE2BKC1P9T6	evaluation	3	33	5	1
A3C9YGB4H90PDE	evaluation	20	29	33	26
AJ89ZV12GG42P	calibration	4	8	51	51
A1C8F8ZGRIYD8E	evaluation	6	50	51	51
A11XGM0YFOV0ZA	evaluation	3	5	51	51
A2KC90L0E239TO	calibration	13	18	51	51
A26BDXG9KVH7SU	calibration	20	10	51	51
A13EJ3RN64Q6HI	evaluation	3	27	51	51
A3CW94YYFXEBSI	calibration	4	13	51	51
A3DRJ3P6Q17108	evaluation	4	36	51	51
A2VWHMS5KYQL7F	calibration	3	20	51	51
ATT3Q86G8YJV7	calibration	4	28	51	51
A19E959HQACRZQ	evaluation	10	7	29	20
A2C7IPDYUVR844	calibration	4	16	51	51
A3SX1305WTZYXK	evaluation	3	6	51	51
AFRIWX8FP7L1P	evaluation	3	9	51	51
A3J090AM2FD86D	calibration	3	11	51	51
AEMSR4TMYD2ZA	evaluation	20	11	51	51
A1PGOZPGGG47ZQ	evaluation	4	30	5	6
A2P5B6U0PUUJ0A	evaluation	5	3	51	51
A2WXLLCQWH48D9	calibration	4	48	2	2
ANLI7FAI1NLZ1	evaluation	7	39	51	51
A2M44VYQS2JWIP	evaluation	4	2	51	51
AQW0X2731G6ZB	calibration	3	50	18	29
A3QIAS5DLDKKVQ	evaluation	3	3	51	51
A2O0LX10GV3GU0	calibration	3	8	51	51
AMDREWLSOT8ID	evaluation	6	11	51	51
ANQES731UQP4E	evaluation	4	17	51	51
A1AN6YIX1JTVJE	evaluation	3	16	51	51
A134F9G6MBP6MQ	evaluation	3	16	51	51
A32W53F4P8XMN3	evaluation	3	15	51	51
A2GPTTAFPZYOT7	evaluation	5	4	51	51
A1IJDG904N2OT6	evaluation	4	21	51	51
AN156OL5PXX5G	evaluation	3	13	51	51
A2SX8OGJMKE170	evaluation	4	34	29	27
A1Y3HMDU2DMKGD	evaluation	4	7	51	51
AYXTTIHHOIQIW	evaluation	4	11	51	51
A1LA4K5JF78BER	evaluation	13	19	51	51
A25TNBMJ4ZO7RD	evaluation	11	30	2	1
AO645B6SU6DZV	calibration	5	6	51	51
A1EVBSFB4UHH2T	evaluation	3	8	51	51
A2ZXTFYBCBZSRH	evaluation	3	6	1	1
A2LYRZVJCJMQG4	calibration	4	4	51	51
A1PN51CCZOPRIQ	calibration	3	4	51	51
AYTUX6ZQCJ17Z	evaluation	7	5	16	8
A4ZDC5CEUFH9F	evaluation	4	173	21	18
A3E7SM84WWYC8K	evaluation	5	1	51	51
A16ILM5MAO58UJ	evaluation	3	23	1	1
A2IX78SEP2XHA	evaluation	20	21	51	51
A16UK2V1WOW1RK	evaluation	4	4	7	7
A1DMHJOSVTMUEU	evaluation	5	8	51	51
A3VGT9DDGFER6J	evaluation	5	19	51	51
A2W44YQFS5TAZH	evaluation	4	18	51	51
A68L7AYW2VU4M	evaluation	5	4	7	37
AQAGMNGCI9V55	evaluation	3	2	51	51
AUTJ2G8CMUT6H	evaluation	3	38	51	51
A1OKNIKI54VQ1K	evaluation	6	4	51	51
A336PDROMWEDWL	calibration	3	26	51	51
A1YCBDFBAYBSEZ	evaluation	3	28	51	51
APKJ6STP6ABGC	evaluation	3	4	51	51
A3GME584I1ZSWR	calibration	3	5	51	51
A1K8LA8DUV718Q	evaluation	8	5	51	51
A3I4N0N168IQ4B	evaluation	14	6	51	51
A1FKGHZYT64TYG	calibration	5	16	51	51
A1RLGLP70NMFYC	evaluation	3	25	51	51
A12455DQBMT7M9	evaluation	3	6	51	51
A4P2P0GAMR7XX	evaluation	3	2	51	51
A1EKUXN0797J7R	evaluation	6	6	51	51
A1435P5AMCPB3X	evaluation	4	39	29	38
A2GF3ULRE98H5R	calibration	3	9	47	33
A2ZX3CGI6PM4X1	calibration	3	9	51	51
A33RVIXZ0C9H0E	calibration	3	99	51	51
A3VM9MDLT1CLQF	calibration	3	38	12	15
A1374WD5JUH37P	evaluation	3	68	1	1
A13PCCEY84UW1K	evaluation	4	96	27	23
A19IR9JE0IF9T5	calibration	5	2	51	51
A2WKX9G7UIUE7S	calibration	6	10	8	7
AW5MEPS7F3A4W	evaluation	3	12	10	11
A14ISULXGBR9QR	evaluation	3	3	23	25
A1KAUAZIYQ6FRV	evaluation	17	127	51	51
A3R9X26QGDP7LM	evaluation	20	92	51	51
A1MPWLA14I9OWW	evaluation	15	72	51	51
A1PMCLA7UNNFKJ	evaluation	4	26	51	51
A1ZIP67FA7RQO5	calibration	3	29	51	51
A18IESULI4N6Z0	evaluation	4	6	51	51
A5N3LRVSC01Z5	evaluation	7	20	51	51
A3U1HYTYA1OVUF	evaluation	3	11	3	6
A4YYDUZOTPTIX	evaluation	3	12	51	51
A2900PFIZYAJ0H	evaluation	3	3	51	51
A33L621NTGEXR0	calibration	3	10	51	51
A1S6ONDYQTBUJP	evaluation	3	6	51	51
A1C9TZQOILOSWV	evaluation	10	55	51	51
A1KSDP5TP2IGWD	calibration	3	72	24	10
AZ1O9M3N835QB	evaluation	3	12	51	51
AUFI2Z95B4SMF	evaluation	7	51	1	1
A3CW5EHY41TCH1	evaluation	4	9	51	51
A2F7XU97CYFHDY	evaluation	3	52	15	11
A34WEU9SRGHCVM	evaluation	9	6	51	51
A3C76TC9M78NYC	evaluation	4	9	51	51
A1BPYFQGHDT5N7	evaluation	7	23	1	1
A2MHCX35WWRMOQ	evaluation	10	4	51	51
A1AHHLID42XCXY	evaluation	3	52	51	51
A44DKG8IGKJQY	evaluation	10	2	51	51
A386OYK6OGHL0V	evaluation	4	10	51	51
A1P0JXSAV0NFTW	evaluation	8	2	51	51
A4D5B7Q8A7PA6	evaluation	7	17	51	51
A1826DTT6K67FL	evaluation	4	31	51	51
A7HUI8GAXWF6A	evaluation	3	7	51	51
AWXFCMX1ERS6N	evaluation	10	21	51	51
A1JL8QKD1S4YP0	evaluation	6	73	51	51
A16KSJPKS03OQJ	evaluation	8	59	51	51
A1EU73CDBOWSJL	evaluation	3	8	51	51
A1XDBGYGNQTRRH	evaluation	3	31	51	51
A27YFWQ9I63IS4	evaluation	3	51	47	45
A34IS8UWEQLWOL	evaluation	3	29	51	51
A3PC0L6BU3ZF8T	evaluation	5	17	20	15
A1FRADBDXQPJJC	evaluation	5	27	51	51
AZFHSPEZUPGD2	evaluation	20	17	1	1
A1BXVZSQOJE6UE	evaluation	20	17	51	51
A2WI2U6OAXM8CF	evaluation	7	5	51	51
A3K8QLOXZ7VQDQ	evaluation	6	7	51	51
A3UXO8Z83AQRK8	evaluation	3	1	51	51
APVLI8PO3OAPN	evaluation	6	34	51	51
A16EIVIBBXFAQ0	evaluation	20	2	51	51
AMOVO1IZB70YO	evaluation	7	3	51	51
A3T4RR60X5EAN4	evaluation	20	3	51	51
A2XYH8IHILWW7X	evaluation	20	18	20	15
A1IR1G77FS3FF8	evaluation	3	5	51	51
A2LIOYTH2PF9QO	evaluation	3	3	51	51
A33Q3SFE86P8SX	evaluation	7	9	25	32
A3BGLFNUNFQPIG	evaluation	5	5	51	51
AI3DQ5RVI1N8M	evaluation	3	8	51	51
ABQEDHBG91BBR	evaluation	4	22	51	51
A2AIDHD1M9L1W2	calibration	3	19	51	51
A1378ZJMWCTVT3	evaluation	5	6	3	3
A2RRFLV45IFCA9	calibration	3	15	51	51
ADB8XCKNSDY5Z	calibration	8	33	51	51
A1KKE6VX8VPWZK	evaluation	8	22	32	15
ACX47XOXQRIEA	evaluation	8	5	51	51
A190KFHYIEOZOM	evaluation	6	5	1	1
A2WD0WFFAW7R61	evaluation	4	55	51	51
A3VZ19VIUS87CT	evaluation	3	4	51	51
AHQFMGLIDNKTI	evaluation	4	4	1	3
A1KBSMM92C8TP0	evaluation	4	10	51	51
A3HKCH8GRNQR9P	calibration	3	23	51	51
AJWPHIIV8I87Q	calibration	3	44	51	51
A1LYC5O475BSAI	evaluation	4	15	51	51
AQWSPFJS2ENQK	evaluation	9	3	51	51
A22BB0PM3MX2DG	evaluation	5	4	51	51
