user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
AAOPX9PTTOP3G,fit,0dc80d80908054aec4878b75a03cad0200ce4c75edb64a8494ae8216ab533477,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,225.0,112.5,0.44538477712363334,0.36637931034482757,171.0,58.0,2.6663593966326844,2.197224577336219,0.0,5.0,-1.7815748453140259,-1.929377794265747,-0.1478029489517212,0,0.10570989646418565
A3EXUTKZCHD4ZR,fit,0dcaa6456d35f15eb5e753f24845f49066babe5d1fc453ad1c2e69f87ebf4594,6.0,116.0,19.333333333333332,33.0,0.6666666666666666,0.6666666666666666,104.0,17.333333333333332,747.0,124.5,0.677234143459518,0.13458528951486698,482.0,174.0,2.885269673234902,1.791759469228055,0.3333333333333333,5.0,-1.6442970037460327,-2.0550451278686523,-0.41074812412261963,0,0.15024197439646791
A1R6DKN9YQ2YU1,fit,0dce5461dfbadd2148a97bf70e1fe79d83265304647c874a5a04add803602f18,20.0,356.0,17.8,33.0,0.65,0.6,323.0,16.15,1272.0,63.6,0.7468428524549234,0.14904679376083188,1456.0,582.0,3.144376124876966,1.6094379124341003,0.15,5.0,-0.9780677556991577,-1.0172806978225708,-0.039212942123413086,0,0.10150801295856052
A14CH8L7LPBN8A,fit,0dd8ed164b9808b72797c6db82f9bf3fd901be485a0c96c9cec0a647c8fa6d8a,5.0,100.0,20.0,33.0,0.8,0.6,88.0,17.6,507.0,101.4,0.6072856901676538,0.27129337539432175,392.0,145.0,2.509523541574421,1.0986122886681096,0.2,5.0,-0.9108964800834656,-1.0042595863342285,-0.09336310625076294,0,0.13188869406362916
A22FW6KBK0SMKD,fit,0ddbaf48293d14001e58baa4fd94741b6716f34d82c26b6edb52098cf9de926d,8.0,194.0,24.25,33.0,0.75,0.75,174.0,21.75,623.0,77.875,0.6504523084905804,0.23822714681440443,646.0,232.0,3.5504705089578223,2.197224577336219,0.0,5.0,-1.8147624731063843,-1.9653400182724,-0.15057754516601562,0,0.13731921479365444
A302JEPH6HRPPL,fit,0df11983e5a473bf9f2c8e6323f6e808803feab99662acd35afe709952e2d172,2.0,21.0,10.5,21.0,0.5,0.5,21.0,10.5,21.0,10.5,0.9018691588785046,0.8037383177570093,165.0,57.0,3.255129170261575,3.044522437723423,0.0,5.0,-1.0444247722625732,-1.291623830795288,-0.24719905853271484,0,0.17070021364632518
A1J9T48L93OAKW,fit,0df33260c269285785b73d464c39a08cb3a0d5cb3717cc95ac0469b423558476,5.0,117.0,23.4,33.0,0.8,0.8,105.0,21.0,340.0,68.0,0.633615692095175,0.4187192118226601,404.0,145.0,3.0374600465762565,1.9459101490553132,0.2,5.0,-0.7681751847267151,-0.6809330582618713,0.08724212646484375,1,0.14493856144268594
AG1ZDUF0N9UWQ,fit,0df6868911eab99cef9aa997d444301cd8c6b6807bc551285cada36e69f6be08,3.0,96.0,32.0,34.0,1.0,1.0,88.0,29.333333333333332,151.0,50.333333333333336,0.6396651853555557,0.5443037974683544,256.0,88.0,2.219764639894546,1.6094379124341003,0.3333333333333333,5.0,-0.9313215017318726,-2.2359020709991455,-1.304580569267273,0,0.109917668128534
A3F9V6IX31DKMR,fit,0df75fceb2aac9f898b5da7c29c570543ed2fbdf500d212792cb4f6c3efcf96a,3.0,68.0,22.666666666666668,35.0,0.6666666666666666,0.6666666666666666,60.0,20.0,198.0,66.0,0.6727103672710367,0.3514644351464435,234.0,89.0,2.8170177963038974,1.791759469228055,0.3333333333333333,5.0,-1.3338558673858643,-1.1361621618270874,0.19769370555877686,1,0.16693225657272978
A39Y4ADI4F9I5U,fit,0dfc93bece90c542363716fffaf79b6840f9569fb52881b11295b77ed95dcf23,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,62.0,31.0,0.7905405405405406,0.581081081081081,135.0,58.0,3.6525941076965185,3.1780538303479453,0.0,5.0,-1.3070405721664429,-1.3567430973052979,-0.04970252513885498,0,0.21296810291812818
A2WA94ESPYZF0J,fit,0dfdb8424882e2352e3e15d970efeaeeeb88121fa59a863dcee91a97bdf67aa3,5.0,165.0,33.0,33.0,1.0,1.0,145.0,29.0,767.0,153.4,0.3605661536695628,0.3359375,430.0,145.0,2.0151517546953164,1.6094379124341003,0.4,5.0,-0.5370343327522278,-0.7487770915031433,-0.21174275875091553,0,0.09592015782268185
A3SKG857D2PO4K,fit,0dffcb781f2908862d6436fe319a15a0150a22c3953609f75c89435d3458a1db,3.0,50.0,16.666666666666668,32.0,0.6666666666666666,0.6666666666666666,47.0,15.666666666666666,50.0,16.666666666666668,0.8505794816474429,0.7264957264957265,242.0,88.0,2.2348047849880355,1.791759469228055,0.3333333333333333,5.0,-1.7484686374664307,-1.8124080896377563,-0.06393945217132568,0,0.13103754777399512
A10STX704CY2IH,fit,0e029ffe5af80dd727f545bb4f819b462a71c8c034160e6d3ed7ef7a94c6fd74,7.0,151.0,21.571428571428573,33.0,0.7142857142857143,0.7142857142857143,135.0,19.285714285714285,321.0,45.857142857142854,0.7126291687400872,0.42574257425742573,549.0,204.0,3.7175279897409497,2.3978952727983707,0.0,5.0,-1.3240909576416016,-1.7978498935699463,-0.4737589359283447,0,0.15815705725945986
A14B4MJ7KZE63B,fit,0e08684f6ff174c056eef2e917c2667754a7151a70472671212ed5b02b038a62,9.0,220.0,24.444444444444443,33.0,0.7777777777777778,0.7777777777777778,196.0,21.77777777777778,966.0,107.33333333333333,0.6113018498595422,0.1447811447811448,738.0,261.0,2.8431370172373094,1.6094379124341003,0.2222222222222222,5.0,-1.5792945623397827,-1.4514844417572021,0.12781012058258057,1,0.11905516021883818
AFN32PGTZ31MV,fit,0e0a058874d173d871dbf0a471474e5d1f01379094dd8bbc424e84831dfac1a9,6.0,150.0,25.0,33.0,0.8333333333333334,0.8333333333333334,134.0,22.333333333333332,356.0,59.333333333333336,0.6564360620873029,0.4075829383886256,477.0,175.0,3.089032044947649,2.3978952727983707,0.0,5.0,-0.8768847584724426,-0.9880400896072388,-0.11115533113479614,0,0.11142663253564529
A17TNK9SYQXZFN,fit,0e0e31bd41d3a21e989459eb860810556d19c22108df198e7cbd81b7ac9cde97,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,132.0,66.0,0.5673751095530236,0.5276073619631901,171.0,58.0,4.329346376844969,3.8066624897703196,0.0,5.0,-1.3438024520874023,-1.1538900136947632,0.18991243839263916,1,0.22025254634010538
A2A2JYDOR6GJ3E,fit,0e130c8915a25713e34cb350af64663e1202ecb46f13a9320ca44b6a4919e095,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,141.0,58.0,3.4334666422309406,2.0794415416798357,0.0,5.0,-1.4441070556640625,-1.374298334121704,0.0698087215423584,1,0.25759211367631313
A3NRUW4TP0OJIE,fit,0e14e99167a7da234166045199d76c170e5fbd3b8ebf2bd5c289d32f8d11ffaa,8.0,104.0,13.0,34.0,0.5,0.5,96.0,12.0,171.0,21.375,0.8478559710767739,0.5119047619047619,549.0,234.0,3.298571201386231,1.6094379124341003,0.5,5.0,-0.4846650958061218,-0.7594484686851501,-0.2747833728790283,0,0.21900035737624926
A2PM3BVT9TWZM2,fit,0e18d42f41a85cdb3cdaf11496182ab1792c43bce5900157f79d739f6fe83a16,6.0,121.0,20.166666666666668,33.0,0.6666666666666666,0.6666666666666666,109.0,18.166666666666668,642.0,107.0,0.6784813653629987,0.1574074074074074,465.0,174.0,4.232621918906176,3.0910424533583156,0.0,5.0,-1.2409684658050537,-1.5376884937286377,-0.296720027923584,0,0.2039722309471439
A2G82XZYUY0986,fit,0e2026a0c18f3b57d644a5edd7736c81a6050e05113810f4e765df01d643738f,3.0,102.0,34.0,35.0,1.0,1.0,90.0,30.0,661.0,220.33333333333334,0.28333344294856194,0.2413793103448276,253.0,90.0,2.9796417573294245,1.9459101490553132,0.3333333333333333,5.0,-0.5674116611480713,-0.850786566734314,-0.2833749055862427,0,0.14451380005392994
A2H74LPCO42BAJ,fit,0e2e8cad46235c6d009fa8e73d21b144a650ea40a02a60187524e5cbeb6b78e5,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,41.0,20.5,0.8385826771653544,0.6771653543307087,152.0,58.0,2.1242476210246792,1.9459101490553132,0.5,5.0,-1.5733903646469116,-1.547365665435791,0.026024699211120605,1,0.1601662998397152
A9XCW04U6X4NP,fit,0e3115f6ca6b2ac2a5797fedecb66f96defbc1892d3c1645e5f31fda13f84416,7.0,168.0,24.0,33.0,1.0,0.8571428571428571,156.0,22.285714285714285,303.0,43.285714285714285,0.7114462601966961,0.4215686274509804,602.0,203.0,3.1897767687659067,2.6390573296152584,0.0,5.0,-0.31285610795021057,-1.0192592144012451,-0.7064031362533569,0,0.09531425144641813
A26UIADA3AI330,fit,0e343356ea633fcb8d8597a9c7aa90ee5d8f3991137fb562e10c859deaaa992b,7.0,143.0,20.428571428571427,34.0,0.8571428571428571,0.7142857142857143,135.0,19.285714285714285,191.0,27.285714285714285,0.785549013965163,0.5584415584415584,581.0,204.0,2.3144530418706144,1.6094379124341003,0.42857142857142855,5.0,-0.5479267239570618,-0.8896158337593079,-0.3416891098022461,0,0.10345985992196183
A38QHZEEYZKT27,fit,0e3a0f33e2b9e01fb91a9a4ff6ab55a12de974f87225d9e3be19995c2b64fd95,7.0,155.0,22.142857142857142,33.0,0.8571428571428571,0.7142857142857143,139.0,19.857142857142858,450.0,64.28571428571429,0.6696666804027466,0.34959349593495936,570.0,203.0,2.6439558744202136,1.791759469228055,0.42857142857142855,5.0,-1.1082065105438232,-1.218584418296814,-0.11037790775299072,0,0.12577115105437356
AUEW0SKOB1XYF,fit,0e3b253a30c6e2610e48ed529fb5feaca4ddcec01ef9e771817b9230e30916df,8.0,181.0,22.625,34.0,0.75,0.75,161.0,20.125,389.0,48.625,0.7036069832944832,0.40865384615384615,627.0,235.0,3.462890479033933,2.772588722239781,0.0,5.0,-0.6606243848800659,-1.6945699453353882,-1.0339455604553223,0,0.12224829901036145
AQ3K8EDX90RVZ,fit,0e4a1b301f01d8440544214eb1e9c825b3dd48f1d73ab2bd6f3359b8870659d2,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,272.0,136.0,0.3873056464811784,0.3659574468085106,171.0,59.0,2.178354413344796,1.791759469228055,0.5,5.0,-1.0733917951583862,-1.476365327835083,-0.4029735326766968,0,0.1196891916025574
A3IZNGVJM7SE9Z,fit,0e4cff6a37e8c0f745bbe379b4130900bfdf5c296ef1f552abd536081083009f,6.0,137.0,22.833333333333332,33.0,0.8333333333333334,0.6666666666666666,121.0,20.166666666666668,200.0,33.333333333333336,0.749969437651057,0.6187050359712231,505.0,174.0,2.0985558410534697,1.6094379124341003,0.5,5.0,-1.5902626514434814,-1.7173868417739868,-0.12712419033050537,0,0.10996354113520088
A2HD9RUV2OQXN1,fit,0e5294e067fb4570c1df3e1e2bcd8264c92b03004640a22afd57b6e6e528c8bc,2.0,52.0,26.0,33.0,1.0,1.0,48.0,24.0,115.0,57.5,0.6457875457875457,0.4725274725274725,172.0,58.0,2.6020033435383976,2.5649493574615367,0.0,5.0,-1.3371963500976562,-1.3334563970565796,0.00373995304107666,0,0.09644118192674989
A12HE61UWPEV19,fit,0e65a5295047e5d362e56bbe32704de93164da0bce286ef8e9f2e41c72ea1375,2.0,57.0,28.5,33.0,1.0,1.0,53.0,26.5,62.0,31.0,0.7376832844574781,0.6935483870967742,172.0,58.0,3.7410594617760573,3.6109179126442243,0.0,5.0,-1.2331280708312988,-1.5517504215240479,-0.318622350692749,0,0.16969285634714798
A1KNM9LA9NKOWR,fit,0e65ce7b67729f0bccfa100550c8a7a527ab312211465fd4f0431f8269572a27,6.0,168.0,28.0,35.0,0.8333333333333334,0.8333333333333334,148.0,24.666666666666668,707.0,117.83333333333333,0.4906431956262431,0.3049645390070922,506.0,177.0,2.074050305710404,1.0986122886681096,0.5,5.0,-0.12209586799144745,-0.8197847604751587,-0.69768887758255,0,0.11687432225135165
A2SD01IQGOX97S,fit,0e6a7bbd3aac722dd25bed4fa724cee571f4d91b7cf21b33a39f4524b5290e58,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,74.0,37.0,0.6979874716779955,0.6910569105691057,171.0,59.0,2.756714373082491,2.0794415416798357,0.0,5.0,-1.5201683044433594,-1.698999047279358,-0.17883074283599854,0,0.12707625694575247
A200FU07IQGUD9,fit,0e77c9b0a0a16fb828344985f625b18a7aa38ab6bacce529f30dc2b1c57898a8,3.0,32.0,10.666666666666666,32.0,0.3333333333333333,0.3333333333333333,28.0,9.333333333333334,69.0,23.0,0.8525641025641025,0.5576923076923077,237.0,86.0,2.327620917156314,1.9459101490553132,0.3333333333333333,5.0,-0.3497479259967804,-0.34559696912765503,0.004150956869125366,0,0.15828933186783448
A29Z359C0UM3PG,fit,0e84dd6bcff1b2e265bc6cd8352d8db754bc364748989a33f3a8c5e418251bfe,2.0,37.0,18.5,33.0,1.0,0.5,33.0,16.5,404.0,202.0,0.5662551440329219,0.17695473251028807,172.0,58.0,2.297559925067295,2.197224577336219,0.0,5.0,-1.5737414360046387,-1.7774677276611328,-0.20372629165649414,0,0.07390745655442058
A2A85Q3LH9QVBJ,fit,0e885ea426dba60cac91fed6341495fba1329a8924ce5900342221b0d46a7062,5.0,121.0,24.2,33.0,0.8,0.8,109.0,21.8,326.0,65.2,0.6597034409346351,0.3481781376518219,383.0,145.0,3.7062694635107336,2.8903717578961645,0.0,5.0,-0.49631112813949585,-0.7682527303695679,-0.271941602230072,0,0.15510883216373442
A1CMD08Z49PGKQ,fit,0e8e3376a2a3c1d04c1b99c8863aaac374117aa26a0ce0569af71d8f4b9cd574,20.0,533.0,26.65,33.0,0.85,0.85,474.0,23.7,2851.0,142.55,0.5460831644961178,0.09287257019438445,1651.0,579.0,2.3104267990209535,1.3862943611198906,0.25,5.0,-0.47786909341812134,-3.384150743484497,-2.9062817096710205,0,0.09314789671557111
A38411TEV4YO99,fit,0e90160423e52c08328525d8e28592d338928e8ab5155f7802d2bec6e7464366,7.0,171.0,24.428571428571427,34.0,0.8571428571428571,0.7142857142857143,151.0,21.571428571428573,323.0,46.142857142857146,0.6926634675388754,0.49710982658959535,594.0,204.0,3.289737016005346,2.0794415416798357,0.0,5.0,-0.4571925103664398,-0.43790778517723083,0.019284725189208984,0,0.1265609318932076
A3GBQFV3SMMS0Q,fit,0e97bf282de9a600929bc7962b1ced29be7c6fb6eee85f7aae2380b06f0dfd53,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,197.0,98.5,0.4676392572944297,0.441025641025641,172.0,58.0,2.8535551323744377,1.9459101490553132,0.5,5.0,-1.993902564048767,-2.2590749263763428,-0.2651723623275757,0,0.17360543900413133
A1QL2MCLLMCE0W,fit,0e9c4714c09d4837f500573f250478feb0a1761be202ed201ae2084d2083c74e,3.0,68.0,22.666666666666668,33.0,1.0,0.6666666666666666,63.0,21.0,103.0,34.333333333333336,0.7473299369851093,0.5555555555555556,257.0,87.0,2.923841761395488,2.5649493574615367,0.0,5.0,-0.6461853981018066,-0.8566681146621704,-0.21048271656036377,0,0.1245858156226384
A2WAKIWHTHSZDR,fit,0e9e7b41f949377e5e2324f9f10f82ff4344e90b76f50f1cbcd570452d1d9b7b,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,183.0,91.5,0.5271791683934245,0.37719298245614036,172.0,58.0,1.5890269151739727,1.3862943611198906,1.0,5.0,-0.9785314798355103,-1.2636524438858032,-0.28512096405029297,0,0.12821836875564246
A1ZNGFZGG84K50,fit,0ea91237ac953cbfcbe8234ae57050ae19bf4d9600422a6854a29bc3d0bf36a9,3.0,52.0,17.333333333333332,33.0,1.0,0.6666666666666666,48.0,16.0,94.0,31.333333333333332,0.778393777757581,0.5341614906832298,257.0,87.0,3.0968764010683287,2.4849066497880004,0.0,5.0,-0.476706326007843,-1.8658441305160522,-1.3891377449035645,0,0.13318909421794894
A1F1HEIAW7X3H,fit,0eb9aca889b74f64b197be7db4f411d842886d5a0f4b861888cd241e56612124,5.0,99.0,19.8,33.0,0.6,0.6,87.0,17.4,268.0,53.6,0.6983829895594601,0.4215686274509804,365.0,145.0,3.21953286921716,1.9459101490553132,0.2,5.0,-1.5316345691680908,-1.802300214767456,-0.27066564559936523,0,0.18106626170980708
A21ILC74IUXA8Y,fit,0ebe46ef366ba4f5bdc829a737f64cfab3a036cd86799ae4701c5cb256b56fe5,5.0,90.0,18.0,34.0,0.8,0.6,82.0,16.4,319.0,63.8,0.7424624030011582,0.2492753623188406,386.0,147.0,2.5109934804299887,1.3862943611198906,0.4,5.0,-0.7412932515144348,-1.3125669956207275,-0.5712737441062927,0,0.13427646299837648
A2AR2ZJ1QHHK01,fit,0ebeeeff89f1977e9100c0312ca51699b4f3d958251fab0eaf6cfa278958d6a7,2.0,52.0,26.0,28.0,1.0,1.0,52.0,26.0,52.0,26.0,0.7660818713450293,0.7543859649122807,170.0,59.0,2.6208735075298213,2.197224577336219,0.0,5.0,-1.660559058189392,-1.6548516750335693,0.005707383155822754,0,0.10955349392229549
A1B29BL4GE4U87,fit,0ebf6f6e307e5ca03962081c0e5961e7720cfb8010a028a31cd010ab8cea288a,7.0,203.0,29.0,35.0,0.8571428571428571,0.8571428571428571,179.0,25.571428571428573,398.0,56.857142857142854,0.6456967239503023,0.36796536796536794,557.0,208.0,2.715409375402942,1.3862943611198906,0.2857142857142857,5.0,-1.0802001953125,-1.162843942642212,-0.08264374732971191,0,0.11137576349322079
A24Y31NWP4BPEQ,fit,0ebfacf017ca22b22a67d775d207407d77082a18b1733b66c565901345a70aad,7.0,132.0,18.857142857142858,33.0,0.5714285714285714,0.5714285714285714,116.0,16.571428571428573,236.0,33.714285714285715,0.7679821103616155,0.5512820512820513,567.0,203.0,2.8060534299100226,1.3862943611198906,0.14285714285714285,5.0,-1.7102657556533813,-1.9289629459381104,-0.218697190284729,0,0.13750246715690959
A1WSM2KPKNHC44,fit,0ec49a509db1f87173a549fe3e7c417e402f2ee2638e3196f43fce19c9111338,4.0,33.0,8.25,33.0,0.25,0.25,29.0,7.25,158.0,39.5,0.8381147540983607,0.3524590163934426,289.0,116.0,3.460271183270925,3.0910424533583156,0.0,5.0,-1.4540704488754272,-1.5227856636047363,-0.06871521472930908,0,0.1926087119865517
AUHK0NH341JEB,fit,0ec57b220234bae82f18effb1e91660603579b07519163c4fe87ce3305c35ed7,9.0,150.0,16.666666666666668,33.0,0.5555555555555556,0.5555555555555556,134.0,14.88888888888889,677.0,75.22222222222223,0.716545759978506,0.20623501199040767,659.0,261.0,2.652744043574879,1.791759469228055,0.2222222222222222,5.0,-0.9952946901321411,-1.124651551246643,-0.12935686111450195,0,0.12649180698715387
A2JYBSC22OH9E0,fit,0eee36bae0085782ddead86aafe1d53ebfd4129354c193bfc90fa3685486a0fa,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,59.0,29.5,0.796551724137931,0.593103448275862,136.0,58.0,3.558197072046732,3.0910424533583156,0.0,5.0,-0.7494438886642456,-1.3311117887496948,-0.5816679000854492,0,0.2061141106754907
AAC7F4XR6Z18B,fit,0eef25c6bc13d05046ca96adfdd423c9f458e172e3d074ef3a69af6003292262,2.0,5.0,2.5,5.0,0.5,0.0,5.0,2.5,5.0,2.5,0.9725274725274725,0.945054945054945,168.0,58.0,2.596478425445105,2.3025850929940455,0.0,5.0,-1.8104597330093384,-1.9492356777191162,-0.13877594470977783,0,0.1511690036391181
A1WAV1NWCPNI04,fit,0ef23bf24fec718f68de714823fe7c196278c8c46a43612a757ef428abdc654e,5.0,99.0,19.8,33.0,0.6,0.6,87.0,17.4,757.0,151.4,0.6181242246238438,0.13458528951486698,364.0,145.0,3.541102739166952,1.791759469228055,0.2,5.0,-1.0087964534759521,-1.3477811813354492,-0.33898472785949707,0,0.20920222153604207
A1Z2XMEI8JWEOS,fit,0efcd52d55a93c65b60bd00c0b783305e5a9c006fa088f7f0588c5c7e9bde89d,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,101.0,50.5,0.7299465240641712,0.45989304812834225,167.0,59.0,2.359249435647547,1.9459101490553132,0.5,5.0,-0.1554461568593979,-0.44360312819480896,-0.28815698623657227,0,0.16755169870100106
A227V4CHFJ29OE,fit,0f02283dc23b4a1858cc9caa4e8132aa9f82a67e9ed7e931e968b09c23768a87,4.0,100.0,25.0,34.0,0.75,0.75,88.0,22.0,279.0,69.75,0.6249660634621637,0.3881278538812785,320.0,117.0,2.833975462317393,1.9459101490553132,0.25,5.0,-1.3914700746536255,-1.6487412452697754,-0.2572711706161499,0,0.14587458994508004
A1XAI08G1SA66C,fit,0f034345aad6cc85734c1e8bbdb0bc71b38bd4ffef8ea464546b1a548b91e330,3.0,77.0,25.666666666666668,33.0,1.0,1.0,69.0,23.0,233.0,77.66666666666667,0.5956568397899815,0.3706896551724138,257.0,88.0,3.3443997196859283,3.0910424533583156,0.0,5.0,-1.5921509265899658,-1.5105196237564087,0.08163130283355713,1,0.12250565274959099
A5D9VIP0G31DI,fit,0f074f0c806cc1f2f4261948ddbd9aa4e5aa3372a439adb83a1d733f17fb99a3,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,181.0,90.5,0.5894757281553398,0.344,172.0,58.0,2.6235120360802426,2.3025850929940455,0.0,5.0,-0.9074533581733704,-0.9755451083183289,-0.0680917501449585,0,0.09271585465262094
A3OISJSXTOR2XS,fit,0f0985fd29559bf1eff71353b9e32e4812860aa18884a27645fc0d9b81f2403f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,228.0,114.0,0.433916092736951,0.3926940639269406,172.0,58.0,3.461321945737944,3.3672958299864737,0.0,5.0,-1.5300323963165283,-1.428954839706421,0.10107755661010742,1,0.14195701799551827
A1TK0U65V5PYE3,fit,0f0a9529ff5726b51af2d699bd24e46205501c6a584ce01764b82fa045b6cddc,4.0,126.0,31.5,34.0,1.0,1.0,115.0,28.75,186.0,46.5,0.6627938034188033,0.5119047619047619,341.0,118.0,3.0170472345416965,2.3025850929940455,0.0,5.0,-1.174043893814087,-1.803236722946167,-0.6291928291320801,0,0.11061140165437146
A1N61N05IPTL35,fit,0f1ed509f237c23ea6675be66a37732b7609cf52befecdfdaac1e69bd90809c8,2.0,40.0,20.0,33.0,1.0,0.5,36.0,18.0,43.0,21.5,0.8148246077912921,0.7049180327868853,172.0,58.0,2.0794415416798357,1.3862943611198906,0.5,5.0,-2.4861836433410645,-2.437129497528076,0.04905414581298828,1,0.15154770407409063
A30VCWUTDXT917,fit,0f226ccd1c0a0981c70520b52bd55f067beeee947d49b621040b85bf4ab8eae9,4.0,67.0,16.75,33.0,0.75,0.75,63.0,15.75,107.0,26.75,0.8012248330530067,0.5408805031446541,308.0,118.0,3.204597327043892,1.6094379124341003,0.25,5.0,-1.802557349205017,-2.204925537109375,-0.4023681879043579,0,0.17904957276343444
A34BGBLEA2522I,fit,0f26a37d6c701f927174d6781d2b5959db44ad5e55d4368866a9de9d741c3526,4.0,105.0,26.25,33.0,1.0,1.0,97.0,24.25,185.0,46.25,0.6840320415777298,0.4725274725274725,344.0,116.0,3.3031424113226198,2.4849066497880004,0.0,5.0,-0.962044894695282,-0.9411947131156921,0.020850181579589844,1,0.12252269240893886
A2ME89MSWVG9NF,fit,0f30a9b5c8d2cadd94d35a9affa9c2e118e2a266616c1e42505718a0d7988267,20.0,494.0,24.7,34.0,0.75,0.75,437.0,21.85,2100.0,105.0,0.571982416453241,0.16443594646271512,1576.0,583.0,2.8569409505822954,1.0986122886681096,0.3,5.0,-0.47433075308799744,-0.8822009563446045,-0.40787020325660706,0,0.11101063147520955
A2XK009VM3OBG7,fit,0f3462a8259fc9bd94afe9905abb76c6bd6509f91c2f5e8533da0af9d3210354,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,253.0,126.5,0.4289301976247477,0.3269961977186312,172.0,58.0,1.5890269151739727,1.3862943611198906,1.0,5.0,-0.11188693344593048,-1.9802656173706055,-1.8683786392211914,0,0.12488461384063185
A3TLAW3UQ8W4FR,fit,0f3697e9cfc859f229d8d21a5cdf216f16d7c59de00f8510331c9176595fbabd,6.0,123.0,20.5,33.0,0.8333333333333334,0.8333333333333334,114.0,19.0,205.0,34.166666666666664,0.7590974724964873,0.48863636363636365,478.0,174.0,2.858347875380755,1.6094379124341003,0.16666666666666666,5.0,-0.19828659296035767,-1.359325885772705,-1.1610393524169922,0,0.11813247145588687
A3234ITFF99TO2,fit,0f36c6e5e22477875783d81c21d65d3f93a8c633beb9d995b659a7ee93b200b7,6.0,57.0,9.5,33.0,0.6666666666666666,0.3333333333333333,53.0,8.833333333333334,90.0,15.0,0.8860212729892365,0.5657894736842105,484.0,174.0,2.554592687398287,1.6094379124341003,0.5,5.0,-1.1775239706039429,-1.302280068397522,-0.1247560977935791,0,0.16738306766050542
A6T098A9B0GZC,fit,0f47f284d7b102121e2bf771d6423ae24babb6555ce56dc6e02c5e071e921b46,6.0,75.0,12.5,33.0,0.5,0.5,67.0,11.166666666666666,151.0,25.166666666666668,0.8371245203843459,0.48044692737430167,445.0,174.0,2.6869840647500247,1.3862943611198906,0.3333333333333333,5.0,-0.43504229187965393,-0.8189104199409485,-0.38386812806129456,0,0.16007954950078182
A2F04VREV7SM7O,fit,0f49a546b764399c3d587906df7677c8cbee516a074950023205bbb99d3190d2,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,45.0,22.5,0.8282442748091603,0.6564885496183206,163.0,59.0,1.5890269151739727,1.3862943611198906,1.0,5.0,-1.0520639419555664,-0.9637244939804077,0.08833944797515869,1,0.17766676201166093
A2ZZR0JBXPIXHI,fit,0f4e0e4d7a221f2d70b7bb156b8ed12c9a416cc83dd1021856062b594426c944,3.0,34.0,11.333333333333334,34.0,0.3333333333333333,0.3333333333333333,30.0,10.0,35.0,11.666666666666666,0.9027777777777778,0.7083333333333334,213.0,88.0,1.8782632010564164,1.6094379124341003,0.6666666666666666,5.0,-1.1788709163665771,-1.5817897319793701,-0.40291881561279297,0,0.1715657676936978
AC5160V10S7XZ,fit,0f4e2884fe294d05436ac436f4c81e567b22705aa59ed7fe57553aef6b57cf21,3.0,76.0,25.333333333333332,33.0,1.0,1.0,68.0,22.666666666666668,998.0,332.6666666666667,0.4525681432714017,0.09277238403451996,258.0,87.0,3.404880660391017,2.3025850929940455,0.0,5.0,-1.7942686080932617,-2.1210174560546875,-0.3267488479614258,0,0.10176064844452944
A13VUNP9EECQHP,fit,0f57d1263c97a3c53d4241beae553b2062fd18f39bd269ebbdc46ae02fee93ce,2.0,62.0,31.0,33.0,1.0,1.0,58.0,29.0,157.0,78.5,0.5748476229175132,0.40186915887850466,172.0,58.0,3.0742341479588235,2.4849066497880004,0.0,5.0,-0.9855111241340637,-1.1543278694152832,-0.16881674528121948,0,0.12602577061391412
A3T08BQ4Z8Q1TP,fit,0f58974e84c050db1d9de05c15c983dffde863561e3cc9e71f3d4e583b646cc0,2.0,45.0,22.5,33.0,1.0,1.0,41.0,20.5,185.0,92.5,0.6047986762272477,0.33204633204633205,172.0,58.0,1.7005986908310775,1.6094379124341003,1.0,5.0,-1.5125740766525269,-1.5013325214385986,0.011241555213928223,0,0.11765022423526786
