user,split,target,newest_item,oldest_item,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean
AAC7F4XR6Z18B,fit,B000YEPPF2,B000H6H4II,B0002IK9CO,0eef25c6bc13d05046ca96adfdd423c9f458e172e3d074ef3a69af6003292262,2.0,5.0,2.5,5.0,0.5,0.0,5.0,2.5,5.0,2.5,0.9725274725274725,0.945054945054945,168.0,58.0,2.596478425445105,2.3025850929940455,0.0,5.0
A1WAV1NWCPNI04,fit,B004UU9W6E,B004MWN3ME,B004S6ECLU,0ef23bf24fec718f68de714823fe7c196278c8c46a43612a757ef428abdc654e,5.0,99.0,19.8,33.0,0.6,0.6,87.0,17.4,757.0,151.4,0.6181242246238438,0.13458528951486698,364.0,145.0,3.541102739166952,1.791759469228055,0.2,5.0
A1Z2XMEI8JWEOS,fit,B00804BF3Y,B002YGSRIA,B001KOTPHY,0efcd52d55a93c65b60bd00c0b783305e5a9c006fa088f7f0588c5c7e9bde89d,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,101.0,50.5,0.7299465240641712,0.45989304812834225,167.0,59.0,2.359249435647547,1.9459101490553132,0.5,5.0
A227V4CHFJ29OE,fit,B000F49UY8,B0057MGKO6,B000AKB4IM,0f02283dc23b4a1858cc9caa4e8132aa9f82a67e9ed7e931e968b09c23768a87,4.0,100.0,25.0,34.0,0.75,0.75,88.0,22.0,279.0,69.75,0.6249660634621637,0.3881278538812785,320.0,117.0,2.833975462317393,1.9459101490553132,0.25,5.0
A1XAI08G1SA66C,fit,B000NV9G88,B008HA08QQ,B005LB9EUA,0f034345aad6cc85734c1e8bbdb0bc71b38bd4ffef8ea464546b1a548b91e330,3.0,77.0,25.666666666666668,33.0,1.0,1.0,69.0,23.0,233.0,77.66666666666667,0.5956568397899815,0.3706896551724138,257.0,88.0,3.3443997196859283,3.0910424533583156,0.0,5.0
A5D9VIP0G31DI,fit,B000H6YECW,B004DZ8WYE,B0040QE5YC,0f074f0c806cc1f2f4261948ddbd9aa4e5aa3372a439adb83a1d733f17fb99a3,2.0,50.0,25.0,33.0,1.0,1.0,46.0,23.0,181.0,90.5,0.5894757281553398,0.344,172.0,58.0,2.6235120360802426,2.3025850929940455,0.0,5.0
A3OISJSXTOR2XS,fit,B00030EPJO,B00004YRPF,B00004T58G,0f0985fd29559bf1eff71353b9e32e4812860aa18884a27645fc0d9b81f2403f,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,228.0,114.0,0.433916092736951,0.3926940639269406,172.0,58.0,3.461321945737944,3.3672958299864737,0.0,5.0
A1TK0U65V5PYE3,fit,B00BGA9YZK,B000EDQGLK,B00386099K,0f0a9529ff5726b51af2d699bd24e46205501c6a584ce01764b82fa045b6cddc,4.0,126.0,31.5,34.0,1.0,1.0,115.0,28.75,186.0,46.5,0.6627938034188033,0.5119047619047619,341.0,118.0,3.0170472345416965,2.3025850929940455,0.0,5.0
A1N61N05IPTL35,fit,B003E7403Y,B001RCAE0Q,B0001ZJ7NK,0f1ed509f237c23ea6675be66a37732b7609cf52befecdfdaac1e69bd90809c8,2.0,40.0,20.0,33.0,1.0,0.5,36.0,18.0,43.0,21.5,0.8148246077912921,0.7049180327868853,172.0,58.0,2.0794415416798357,1.3862943611198906,0.5,5.0
A30VCWUTDXT917,fit,B00804BCLY,B0030F67N6,B00B8PNOM2,0f226ccd1c0a0981c70520b52bd55f067beeee947d49b621040b85bf4ab8eae9,4.0,67.0,16.75,33.0,0.75,0.75,63.0,15.75,107.0,26.75,0.8012248330530067,0.5408805031446541,308.0,118.0,3.204597327043892,1.6094379124341003,0.25,5.0
A34BGBLEA2522I,fit,B0037UP9GU,B000NV9G88,B00000IUCE,0f26a37d6c701f927174d6781d2b5959db44ad5e55d4368866a9de9d741c3526,4.0,105.0,26.25,33.0,1.0,1.0,97.0,24.25,185.0,46.25,0.6840320415777298,0.4725274725274725,344.0,116.0,3.3031424113226198,2.4849066497880004,0.0,5.0
A2ME89MSWVG9NF,fit,B00EDBYB4S,B00EDBZ3JU,B00CRZXV2A,0f30a9b5c8d2cadd94d35a9affa9c2e118e2a266616c1e42505718a0d7988267,20.0,494.0,24.7,34.0,0.75,0.75,437.0,21.85,2100.0,105.0,0.571982416453241,0.16443594646271512,1576.0,583.0,2.8569409505822954,1.0986122886681096,0.3,5.0
A2XK009VM3OBG7,fit,B00A92K0IG,B00A92GKI0,B00BJSWATQ,0f3462a8259fc9bd94afe9905abb76c6bd6509f91c2f5e8533da0af9d3210354,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,253.0,126.5,0.4289301976247477,0.3269961977186312,172.0,58.0,1.5890269151739727,1.3862943611198906,1.0,5.0
A3TLAW3UQ8W4FR,fit,B007RM5DS8,B0015U64YU,B000GKU3GU,0f3697e9cfc859f229d8d21a5cdf216f16d7c59de00f8510331c9176595fbabd,6.0,123.0,20.5,33.0,0.8333333333333334,0.8333333333333334,114.0,19.0,205.0,34.166666666666664,0.7590974724964873,0.48863636363636365,478.0,174.0,2.858347875380755,1.6094379124341003,0.16666666666666666,5.0
A3234ITFF99TO2,fit,B004FKZOV6,B003E7403Y,B0019I8OOQ,0f36c6e5e22477875783d81c21d65d3f93a8c633beb9d995b659a7ee93b200b7,6.0,57.0,9.5,33.0,0.6666666666666666,0.3333333333333333,53.0,8.833333333333334,90.0,15.0,0.8860212729892365,0.5657894736842105,484.0,174.0,2.554592687398287,1.6094379124341003,0.5,5.0
A6T098A9B0GZC,fit,B00A83PY3C,B003O85K2S,B001W0D00O,0f47f284d7b102121e2bf771d6423ae24babb6555ce56dc6e02c5e071e921b46,6.0,75.0,12.5,33.0,0.5,0.5,67.0,11.166666666666666,151.0,25.166666666666668,0.8371245203843459,0.48044692737430167,445.0,174.0,2.6869840647500247,1.3862943611198906,0.3333333333333333,5.0
A2F04VREV7SM7O,fit,B002UD8P4S,B008RLFBQ2,B00B98HG18,0f49a546b764399c3d587906df7677c8cbee516a074950023205bbb99d3190d2,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,45.0,22.5,0.8282442748091603,0.6564885496183206,163.0,59.0,1.5890269151739727,1.3862943611198906,1.0,5.0
A2ZZR0JBXPIXHI,fit,B005STDPXM,B0081WUUAY,B000FPHGW0,0f4e0e4d7a221f2d70b7bb156b8ed12c9a416cc83dd1021856062b594426c944,3.0,34.0,11.333333333333334,34.0,0.3333333333333333,0.3333333333333333,30.0,10.0,35.0,11.666666666666666,0.9027777777777778,0.7083333333333334,213.0,88.0,1.8782632010564164,1.6094379124341003,0.6666666666666666,5.0
AC5160V10S7XZ,fit,B000BVLBD8,B00012O42W,B00005KBVD,0f4e2884fe294d05436ac436f4c81e567b22705aa59ed7fe57553aef6b57cf21,3.0,76.0,25.333333333333332,33.0,1.0,1.0,68.0,22.666666666666668,998.0,332.6666666666667,0.4525681432714017,0.09277238403451996,258.0,87.0,3.404880660391017,2.3025850929940455,0.0,5.0
A13VUNP9EECQHP,fit,B004R1ZUNA,B0006IYLMO,B007J3FAJ2,0f57d1263c97a3c53d4241beae553b2062fd18f39bd269ebbdc46ae02fee93ce,2.0,62.0,31.0,33.0,1.0,1.0,58.0,29.0,157.0,78.5,0.5748476229175132,0.40186915887850466,172.0,58.0,3.0742341479588235,2.4849066497880004,0.0,5.0
A3T08BQ4Z8Q1TP,fit,B004PBLETG,B000ICXMIC,B0017VRTCI,0f58974e84c050db1d9de05c15c983dffde863561e3cc9e71f3d4e583b646cc0,2.0,45.0,22.5,33.0,1.0,1.0,41.0,20.5,185.0,92.5,0.6047986762272477,0.33204633204633205,172.0,58.0,1.7005986908310775,1.6094379124341003,1.0,5.0
ALBJMR0AL4X9Q,fit,B00A8UT56W,B007TUAKB8,B00BGT5VYY,0f84b10cab1bf658ff99e0e701ece4aecbef2b5118d15b3c2c2e0716bbaead15,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,187.0,62.333333333333336,0.6558041402937059,0.4365482233502538,223.0,88.0,1.6350915928128096,1.0986122886681096,0.6666666666666666,5.0
A6HXQP526K9W5,fit,B00CQ9T38I,B000935KMG,B0006PJ0JG,0f85eac76ce8f1e1bbfc10b995179fe7d59f362f3e18da01f0e331d6d4b7f771,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,48.0,24.0,0.8208955223880596,0.6417910447761194,149.0,58.0,2.350240182896208,1.6094379124341003,0.5,5.0
A1LGK59VMYKLG3,fit,B004J4NO10,B0043ANEEW,B000RQ59VM,0f8630b87bd7fc1921daeb5952766691c448c6f6f61b79f3e2e4fb379a324a67,6.0,127.0,21.166666666666668,34.0,1.0,0.6666666666666666,115.0,19.166666666666668,390.0,65.0,0.6639304052134096,0.37610619469026546,513.0,176.0,2.5719118585645946,1.6094379124341003,0.3333333333333333,5.0
A1IT4KXVKCGH86,fit,B0034IQB76,B002LK0MFK,B00146K0I6,0f885dd8baa900ddd19d825bcc2d7eada16a7763cd3adbd1ef30a1ed9400ee5b,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,160.0,80.0,0.5180910905461804,0.5149700598802395,172.0,58.0,3.9764833954615657,3.58351893845611,0.0,5.0
A14NYU9YYWBI7J,fit,B00417ZMB0,B0016N2E1I,B000ON50GM,0f9192de51ab0ba69514c75b6b568664ca8cc8cfa6156e370566f8e9dcb0973a,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,113.0,56.5,0.6102571830419932,0.5379746835443038,171.0,58.0,1.791759469228055,1.791759469228055,1.0,5.0
A27DE92CX538PS,fit,B002F9NH4A,B0012NSI8A,B00068Q7LC,0f987326c89891dd04deb8cec8aea462e4a2f1196e0b55bf74005e1af66e82bc,3.0,18.0,6.0,13.0,0.6666666666666666,0.3333333333333333,18.0,6.0,18.0,6.0,0.937913937913938,0.8686868686868687,248.0,87.0,2.912377203927166,1.9459101490553132,0.3333333333333333,5.0
A3H4TIVTTA5IBB,fit,B004K1EZD8,B0083TXXTA,B003A6AL8C,0fa25b72a0d7ca3e323e539c110cdca775c05b6aebd1f45974b70cda56f6bb8a,5.0,70.0,14.0,33.0,0.6,0.4,62.0,12.4,145.0,29.0,0.8169143155402697,0.4725274725274725,395.0,146.0,3.461476386873725,3.1780538303479453,0.0,5.0
A3GZ8KHONLIEIA,fit,B004C7QNMG,B0037UT2CC,B000NV9G88,0fa7633ec1047be8a24fedfe8c022a4c8fc39363ceb2309f351eb2457e4194ea,4.0,116.0,29.0,33.0,1.0,1.0,104.0,26.0,206.0,51.5,0.651849193682639,0.5088757396449705,344.0,116.0,3.58437481056899,2.6390573296152584,0.0,5.0
A2LB4FLRZG6CUV,fit,B008GPMF9U,B005HN70GM,B0027CS7DG,0fab1f3e3259d60ff346cf19c3ec42d53f123a14339c049d12c1993a0dbc9701,10.0,253.0,25.3,34.0,0.9,0.9,229.0,22.9,736.0,73.6,0.624183646007607,0.273015873015873,827.0,293.0,3.244261025028964,2.6390573296152584,0.0,5.0
A3OJJN11RPR1EL,fit,B002F9NH7W,B001IEYXAA,B00006IJE6,0fada0bbbf0eb2e6eef52fdba69c98a85f484413e914282cb907b720ef6bb703,4.0,73.0,18.25,33.0,0.75,0.75,69.0,17.25,593.0,148.25,0.6893428065798739,0.13458528951486698,307.0,116.0,4.170937804945918,3.4657359027997265,0.0,5.0
AYNRALJ4X1COS,fit,B00CMNX8WA,B00CG0CL1S,B000Q7I6VW,0fb8652b59fb329427b9556b1e55644de19a90ae70eaa4bd9d914a66ed1c448f,14.0,285.0,20.357142857142858,34.0,0.6428571428571429,0.6428571428571429,257.0,18.357142857142858,1739.0,124.21428571428571,0.659264315425351,0.1048780487804878,1045.0,410.0,3.434443592793182,1.791759469228055,0.07142857142857142,5.0
A23TGI02RB7JC,fit,B00EY2706C,B00CNNPPV6,B007X93L34,0fb98bbb2f31b741a03f484593ed3f859cd74065ecbbcdc3500547ffac5879cd,20.0,480.0,24.0,35.0,0.75,0.75,424.0,21.2,1586.0,79.3,0.6231531704508909,0.28135593220338984,1574.0,584.0,3.4360645232631404,2.3978952727983707,0.0,5.0
A1ZLD0S18W9OK8,fit,B00F4WMAI4,B004A8ZRBA,B00DPK11ZA,0fbd9730d1ff5fb32bf0f1ffdeb4116955148267499a63d7c707a91f26799625,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,237.0,79.0,0.6127438023148705,0.4187192118226601,245.0,87.0,3.720649514048711,2.3978952727983707,0.0,5.0
A3HZEQAJ0O35R2,fit,B0006PKZBI,B000KWJSKG,B000W3TD4Y,0fc65fdbe2cfa4f49997349e6f8076c977b12302dced401c65cf239776b34bd2,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,74.0,37.0,0.76875,0.5375,144.0,59.0,3.6430958573511907,2.995732273553991,0.0,5.0
A2FLJCJ3SW0TUY,fit,B001VG7USC,0979959330,B00000J0S3,0fcb76bad89931cbdac48236f6ef565e8220c523bfdb6383c0518adbe14d125e,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,333.0,166.5,0.34070227187146984,0.3346303501945525,172.0,58.0,3.341054298724904,3.044522437723423,0.0,5.0
A334RTWLLVFWDR,fit,B0050PJJPM,B004ORT3OY,B000EUHKUE,0fcb7c37f4669f8dbcceb3bb33766af67e58cff1d1b66863753523211a78f39e,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,60.0,20.0,0.863013698630137,0.589041095890411,191.0,88.0,3.583711783895873,2.197224577336219,0.0,5.0
A3DIAAWURNRABB,fit,B004S8F7QM,B00C74HY88,B007J3FBKU,0fd0e830116b1b513ebc8b581f88a9dc1fde224f67e7b34066cc7105178d0b6c,5.0,100.0,20.0,33.0,0.8,0.6,88.0,17.6,295.0,59.0,0.7029340085684505,0.3233082706766917,403.0,145.0,3.4748210914105804,1.791759469228055,0.2,5.0
AWNN8N662EOZ7,fit,B00F14IKQQ,B00F14IL06,B00DRBMQ0Q,0fda1cd3ff556bdf0d06576a20426a66b73c44389dba6e07be4692ed2cec2aba,9.0,145.0,16.11111111111111,34.0,0.5555555555555556,0.5555555555555556,129.0,14.333333333333334,498.0,55.333333333333336,0.734852437553191,0.3161764705882353,657.0,263.0,2.836739368915879,1.6094379124341003,0.1111111111111111,5.0
A3GTI284ZE3B6W,fit,B004IGF1GK,B003M2XTJ2,B000088UPW,0ff47fa5e57cbd3b9735b356312841e8cc2f6c5f73f912c1b83167f5307d92eb,9.0,202.0,22.444444444444443,34.0,1.0,0.8888888888888888,188.0,20.88888888888889,365.0,40.55555555555556,0.7285339932023056,0.417910447761194,767.0,265.0,3.1601401816842865,1.791759469228055,0.1111111111111111,5.0
A1LACH6MLQWZ,fit,B00004TZY8,B002JSM3KQ,1933054395,0ffcedc805229273b50a671abed72ce1d8b16ea82b843343a6d70f35b5e9e089,7.0,99.0,14.142857142857142,33.0,0.42857142857142855,0.42857142857142855,87.0,12.428571428571429,256.0,36.57142857142857,0.8073630741583929,0.3426294820717131,458.0,204.0,3.3310843826967056,1.3862943611198906,0.14285714285714285,5.0
A29VZ6937SCRX6,fit,B00ATA2T9Q,B00ATA2SUQ,B006CD33VW,1004c0d4b6e6d07dea3bc038ccfc251de0b995a02f026e165f794cd9d9971983,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,180.0,90.0,0.6616541353383458,0.3233082706766917,138.0,58.0,2.171902710926842,1.9459101490553132,0.5,5.0
A24718TMPXS68S,fit,B00DPK120O,B00DPK11Y6,B00DPK10O2,10062f6070836a06fe12550d124ec50fe4f6948888fdc57961b93a1337d0b2a7,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,342.0,171.0,0.3346303501945525,0.3346303501945525,172.0,58.0,3.5224525585646855,3.4339872044851463,0.0,5.0
A3N2Z3KNJW1FFG,fit,B004S8F7QM,B003UM79EU,B001W72R6A,10086fbe2819fd0ff9e5d407e0e4be951ad027a020886ebf7a961a55c643f494,3.0,23.0,7.666666666666667,23.0,0.3333333333333333,0.3333333333333333,23.0,7.666666666666667,23.0,7.666666666666667,0.9296636085626911,0.7889908256880734,211.0,87.0,2.125575649299542,1.9459101490553132,0.6666666666666666,5.0
A1BCDC7CT8NZJA,fit,B000E1PY6U,B00005BHK3,B0002TG4BS,101193eea7110237aa778db735f537de8f66f3293b8ac5521b0a6987e669f5c8,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,233.0,116.5,0.43591989987484353,0.3659574468085106,172.0,58.0,2.6390573296152584,1.3862943611198906,0.5,5.0
A3GDWNHC7Q8R4D,fit,B0076IN0U6,B000N6K5QU,B00020V58O,1015415ce2b062a2de0b999aeba0796886e6d2aea37846bed4b5d318a33154cd,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,155.0,77.5,0.5259988029328146,0.524390243902439,172.0,58.0,2.04717228111105,1.791759469228055,0.5,5.0
A2QUBJUGBUFA5A,fit,B003A0GTN4,B003A09ZKS,B001T9OVLK,1018ffb1a593d4e4b3f9c5120aebcb5951f7f94912b1e4fd50c8c99ee20ec259,3.0,73.0,24.333333333333332,33.0,1.0,1.0,69.0,23.0,88.0,29.333333333333332,0.7542418187588562,0.6417910447761194,257.0,88.0,1.9390370533210681,1.791759469228055,0.6666666666666666,5.0
AVLSGR94E3ZVE,fit,B000EVLZ9U,B007X9034O,B000F9ISX2,10203bd9ae6b048a7f3a4c8d35caea6d8489771a663618aee47dd6d1bb2dc603,9.0,185.0,20.555555555555557,33.0,0.7777777777777778,0.6666666666666666,165.0,18.333333333333332,512.0,56.888888888888886,0.7342019787339075,0.22279792746113988,701.0,262.0,3.245679537112308,2.0794415416798357,0.0,5.0
A28MIGUM4B08YV,fit,B004BVY57S,B000GL1DTA,B004VJNRKG,10278b06103d71032abe51c6f24a7100bf42543b578129863a3c50418fbd63e3,3.0,56.0,18.666666666666668,33.0,1.0,0.6666666666666666,52.0,17.333333333333332,186.0,62.0,0.7044166546006925,0.3453815261044177,258.0,87.0,3.3462391672654106,2.8903717578961645,0.0,5.0
AWCODMEOA89YZ,fit,B007Q0ONCS,B0006TPCS0,B002RL7VNY,1027c5dc73cd1542bb62aeebb284150d04d33365183139a89165031ca21a37c1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,147.0,58.0,3.524627420627918,2.772588722239781,0.0,5.0
A2LBGX3GUS2S1K,fit,B00C6Q9Y2G,B00F14IKQQ,B0007WWZLI,103e3eb2683b3b411d5d68f939ca10db5e27666bb0d2605b84a827f905e5e73b,20.0,497.0,24.85,35.0,0.8,0.8,445.0,22.25,3550.0,177.5,0.5619666648499941,0.09199134199134198,1662.0,584.0,2.586505286794785,1.6094379124341003,0.15,5.0
AI2XINIZFPBI8,fit,B00EAHXYDO,B00DELN680,B0086USOLS,103f931909ba322ccc007f58c83336f7f9d664a6613f4b5fdaf1e6352ead20c4,20.0,457.0,22.85,34.0,0.75,0.75,411.0,20.55,1812.0,90.6,0.6435995369468757,0.15985130111524162,1582.0,582.0,3.3630696826424797,1.791759469228055,0.05,5.0
A1COG6HZTWUKVV,fit,B0049B3D9G,B00499CV2I,B00296PCBU,1041abbd5da237eb55870287ce5c2a10e4bd4217d53bb4731027851f6340d59a,3.0,66.0,22.0,33.0,0.6666666666666666,0.6666666666666666,58.0,19.333333333333332,369.0,123.0,0.5886704643990034,0.225130890052356,221.0,87.0,2.5755512216158807,1.791759469228055,0.3333333333333333,5.0
A27ADCSD15F3GL,fit,B00CKH9SQS,B0089RPUHE,B002VBXPPI,1044ddc7346c8581e87bd9ad7e3f296611b87ce0975fce7bf04575c5e1517975,8.0,166.0,20.75,34.0,0.625,0.625,146.0,18.25,742.0,92.75,0.623938726228308,0.23822714681440443,589.0,236.0,3.612195261295594,2.833213344056216,0.0,5.0
A3ILO637M9PLDP,fit,B006CD2ZNY,B001US29GE,B00000DMFM,1050339de77d773ac738e24c593465ad8af6dd1335fb6cf4bad14895e04423f0,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,167.0,83.5,0.5306516199490353,0.4195121951219512,172.0,58.0,2.6235120360802426,2.3025850929940455,0.0,5.0
A28O12821HMYP8,fit,B00A8UT558,B001KAZPXG,B00000IV8B,10565c851b3b69e79c9801dc7c2225d5636d19c144625a8de9dd91118c429c17,9.0,110.0,12.222222222222221,34.0,0.5555555555555556,0.4444444444444444,98.0,10.88888888888889,361.0,40.111111111111114,0.8069912900931937,0.2982456140350877,746.0,262.0,2.780095092974651,2.0794415416798357,0.0,5.0
A3CU0QL4C4LAA8,fit,B00FAQVY5E,B006PHU4F8,B0002CYTXK,1060d5964d6e893cdb34189d055dd1a86323e472481171fc711cf01c6077bb20,8.0,133.0,16.625,34.0,0.5,0.5,117.0,14.625,1122.0,140.25,0.6716671836002401,0.10723192019950124,613.0,233.0,3.34796668053618,2.70805020110221,0.0,5.0
A3G8T4D5526VBB,fit,B004PBLP5O,B004PS8LEA,B000H6FMAA,10668bf84e4fb5cab0c06ad40ba17de692738c10cfd4bfd9cdb043c48ff526b3,4.0,39.0,9.75,33.0,0.5,0.25,35.0,8.75,184.0,46.0,0.815135046113307,0.32575757575757575,308.0,116.0,2.4444810823901952,1.6094379124341003,0.25,5.0
A1RFEO61AGIRPR,fit,B000FAB7I4,B004OFBY5M,B000KIJCYC,106cd496834bf69be516a678d0f4872eb2a28d4380564f71757768a731f0b1e4,3.0,22.0,7.333333333333333,21.0,0.6666666666666666,0.3333333333333333,22.0,7.333333333333333,22.0,7.333333333333333,0.9307480216278153,0.8037383177570093,248.0,87.0,2.7339781170647406,2.0794415416798357,0.0,5.0
A3D0PALWMQ02HN,fit,B004CFBYFO,B007Q0OF9E,B00009AWM4,107aefd10769faf63912cd40462676eecd08319a170908553adbf5851aac7bfb,3.0,101.0,33.666666666666664,34.0,1.0,1.0,89.0,29.666666666666668,151.0,50.333333333333336,0.6310543374437897,0.5862068965517241,256.0,89.0,2.824622688892621,2.6390573296152584,0.0,5.0
AO3DRAKEHY8CP,fit,B003H9NBTI,B0033Z0QO4,B007Q0OVCK,1082250c08dab43fcd13d32651ca4dea4172b1b7a216e3fa2c5f4eef4e243d55,3.0,33.0,11.0,33.0,0.3333333333333333,0.3333333333333333,29.0,9.666666666666666,133.0,44.333333333333336,0.797564687975647,0.3926940639269406,254.0,88.0,2.4092208329095515,2.197224577336219,0.0,5.0
A2OK61KBUCMXR1,fit,B004P98QGC,B0045O4Q4S,B000REP3CO,108770031f553ec4d5d941bfae1be763c1a35c7b83d2493e69a1633cd4de6681,3.0,52.0,17.333333333333332,32.0,0.6666666666666666,0.6666666666666666,48.0,16.0,63.0,21.0,0.8268505079825834,0.6692307692307692,224.0,86.0,2.771284089132736,2.70805020110221,0.0,5.0
A2CBPT24N2SQDJ,fit,B006WZNXBA,B00712NTWQ,B006XD8NBG,1099c3e2ed552d5211421148576b4856e1703ab53adae0280cacd69b27305014,2.0,66.0,33.0,33.0,1.0,1.0,58.0,29.0,183.0,91.5,0.4862084341954389,0.4574468085106383,172.0,58.0,2.0794415416798357,1.3862943611198906,0.5,5.0
A3FI4DE6ADI0PR,fit,B002MLALOK,B004OS8J98,B00005MA07,10a013ed78c09b0339e0077c7845d2f3b643d6b104ff77259f2693a4c2eb457d,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,127.0,63.5,0.7018779342723005,0.40375586854460094,138.0,58.0,3.4094620326377605,2.70805020110221,0.0,5.0
A37R3P5JFNQG8S,fit,B00ATWUE2S,B00BFRNQLW,B004478GCE,10a894e551fb4137feef1407e2aa5f2b37a2cd2909d693a4bf84ae93fc1fc381,15.0,344.0,22.933333333333334,34.0,0.7333333333333333,0.7333333333333333,308.0,20.533333333333335,872.0,58.13333333333333,0.6873748827667966,0.245014245014245,1181.0,438.0,3.285318644796594,1.791759469228055,0.06666666666666667,5.0
A270KRIQDGWS6D,fit,B008D8EGUQ,B003OA4O1Y,B00859GIQ8,10aab78166ba1d3226dcc08ab509448889e06922c3acc6f7b0aef13824af5cd4,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,75.0,37.5,0.7670807453416149,0.5341614906832298,141.0,58.0,2.5375869076169133,1.6094379124341003,0.5,5.0
A18EHF0FLYLEY7,fit,B00393I3IG,B003A6GIKW,B003WE8TRC,10ac8f777ff6bbad1aa765561e357d644f67901ee2df9f6d537633f98be5173c,2.0,62.0,31.0,33.0,1.0,1.0,58.0,29.0,74.0,37.0,0.7021573182874212,0.6564885496183206,172.0,58.0,3.5926935077902082,3.4011973816621555,0.0,5.0
A1H4ME81LZ452H,fit,B0014412KI,B000FIN2E8,B000084JMC,10ad66f9b8b3fb9022a6a9a0da5216a164b76e728a6711773ebd4b26c9c85ffb,2.0,40.0,20.0,33.0,1.0,0.5,36.0,18.0,75.0,37.5,0.7415863706186286,0.5584415584415584,172.0,58.0,3.6288538385800213,3.4965075614664802,0.0,5.0
A272WUDCEDYJSL,fit,B0002UP0IA,B007U7M0WM,B001EB9F3C,10ae9e216d8ee06a8a36b49f12ea9a0955b539284531db0253875dd14cafdf25,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,87.0,43.5,0.6670999334985792,0.6115107913669064,171.0,59.0,4.416220895792912,4.343805421853684,0.0,5.0
A2EA49SKDEPPQV,fit,B00EPKNTUO,B0088260TC,B007XVYSDE,10b80ecc813601c610137fd6750af76ad6a447441d8269f28b52c58c2f2d4c75,2.0,67.0,33.5,34.0,1.0,1.0,59.0,29.5,161.0,80.5,0.5150987224157956,0.5119047619047619,171.0,59.0,2.884160497896886,2.772588722239781,0.0,5.0
A2W8DUZ7JXIFAL,fit,B000BPN3JO,B0007LD3PG,B00004WJSN,10c30611f1b4097ea9b2be3fd34b4b46cf4eb837f3f53ad73107494ae59dc818,2.0,33.0,16.5,33.0,0.5,0.5,29.0,14.5,38.0,19.0,0.8467741935483871,0.6935483870967742,147.0,58.0,3.2050874409830836,2.772588722239781,0.0,5.0
A1YE1MVN4NQRIM,fit,B00B3YT030,B005JUV0ZU,B004478GME,10c87954d679bf0f1a9a9e68d1cf889b399bc90bd1ce681cd1b5b3c23dd203bb,5.0,132.0,26.4,33.0,0.8,0.8,116.0,23.2,371.0,74.2,0.5961022505225114,0.3706896551724138,425.0,146.0,2.0536261332248076,1.6094379124341003,0.6,5.0
A1RI676ZCGXUWF,fit,B003JQT4Y0,B0000E6ZCI,B000ETRENS,10cf19818cd291d1ca5917f7d5c8aa78a420bf3e0121f3bbaad208b568b7ddc9,9.0,285.0,31.666666666666668,33.0,1.0,1.0,253.0,28.11111111111111,1867.0,207.44444444444446,0.441208874088805,0.13870967741935483,773.0,261.0,3.407880235841097,2.0794415416798357,0.0,5.0
A1NQK5MH9GTJ6S,fit,B00FAQVY5E,B00F5Y4AKC,B001W1YG56,10d325269c490fafb34c1fea7958075447ad25ea9674176314e246ed2f3b90e0,18.0,352.0,19.555555555555557,35.0,0.6111111111111112,0.6111111111111112,312.0,17.333333333333332,1956.0,108.66666666666667,0.6599459504538483,0.10723192019950124,1335.0,526.0,3.613764787530954,2.833213344056216,0.0,5.0
A3D8XQGYC6OXP5,fit,B006G683C4,B0050P1MIO,B003SE56EK,10e0dd4bf36364ba5562edf83900392df08a533a20b9ad97016d1856da3f561e,2.0,39.0,19.5,25.0,1.0,1.0,39.0,19.5,39.0,19.5,0.8159588159588159,0.7747747747747747,170.0,60.0,2.0126758453675744,1.9459101490553132,0.5,5.0
