item,top_k_similar_item,current_tensor_width,ffnf_cf_tensor_width,ffnf_metadata_tensor_width,ffnf_tensor_width_sum,current_active_tokens,ffnf_cf_active_tokens,ffnf_metadata_active_tokens,ffnf_active_tokens,current_link_visible,ffnf_link_visible,current_cf_visible,ffnf_cf_visible,current_metadata_visible,ffnf_metadata_visible,metadata_visible_gain,link_duplication_count,current_title_visible,ffnf_title_visible,current_brand_visible,ffnf_brand_visible,current_categories_visible,ffnf_categories_visible,current_description_visible,ffnf_description_visible,current_price_visible,ffnf_price_visible,current_salesrank_visible,ffnf_salesrank_visible,current_other_metadata_visible,ffnf_other_metadata_visible
B00CLM5PEQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,10,10,11,40,0,0,0,0,0,0,0,0
B00CM6Q6X0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,46,0,5,0,10,0,0,0,0,0,0,0,0
B00CM7YTO2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,4,4,10,17,0,21,0,0,0,0,0,0
B00CMJD43C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,17,0,19,0,0,0,0,0,0
B00CMK30ZS,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,16,16,4,4,10,10,1,7,0,4,0,8,0,0
B00CNE2GOO,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,23,23,4,4,4,10,0,23,0,0,0,0,0,0
B00CNOUZE2,10,128,64,64,128,128,64,62,126,7,7,79,50,34,61,27,0,22,22,5,5,5,13,0,5,0,4,0,7,0,0
B00CNTJHQO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,0,5,0,9,0,5,0,0,0,0,14,21
B00CNWY1YY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CNXJ9SQ,10,128,64,64,128,128,64,58,122,7,7,79,50,34,57,23,0,13,13,4,4,10,10,4,13,0,4,0,8,0,0
B00CNXJND2,10,128,64,64,128,128,64,60,124,7,7,79,50,34,59,25,0,15,15,3,3,10,10,3,15,0,4,0,7,0,0
B00CNXJYUO,10,128,64,64,128,128,64,56,120,7,7,79,50,34,55,21,0,12,12,4,4,10,10,5,12,0,4,0,8,0,0
B00CNXK6WO,10,128,64,64,128,128,64,54,118,7,7,79,50,34,53,19,0,11,11,4,4,10,10,6,11,0,4,0,8,0,0
B00CNXKLA6,10,128,64,64,128,128,64,56,120,7,7,79,50,34,55,21,0,13,13,4,4,10,10,4,12,0,4,0,7,0,0
B00CO1VBDS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,3,7,0,19,0,4,0,0,0,0,20,20
B00CO94DDK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,5,5,16,16,1,30,0,0,0,0,0,0
B00CO9MFAS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,42,0,5,0,0,0,0,0,0,0,0,0,13
B00COCY1DY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,34,0,5,0,0,0,0,0,0,0,0,0,21
B00COVA5R6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,6,6,9,9,0,29,0,0,0,0,0,0
B00COVKCDS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,54,0,5,0,2,0,0,0,0,0,0,0,0
B00COVNG7W,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,19,19,5,5,7,15,0,21,0,0,0,0,0,0
B00CP0R5LK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,9,0,16,0,4,0,3,0,0
B00CP1H1JU,10,128,64,64,128,128,64,56,120,7,7,78,50,35,55,20,0,12,12,4,4,13,13,3,9,0,4,0,8,0,0
B00CP2IYU4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,2,2,2,28,0,2,0,0,0,0
B00CP4QKT4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,16,0,23,0,0,0,0,0,0
B00CP4QZ8U,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,5,5,9,16,0,21,0,0,0,0,0,0
B00CPBIW9I,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,30,30,4,7,0,10,0,13,0,0,0,0,0,0
B00CPHD29W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,37,0,6,0,16,0,1,0,0,0,0,0,0
B00CPISW7S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,45,0,5,0,8,0,2,0,0,0,0,0,0
B00CPS4F0Q,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,32,44,0,5,0,9,0,0,0,0,0,0,0,2
B00CQ05FES,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,6,6,1,13,0,5,0,5,0,4,0,0
B00CQ5C54G,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,9,9,7,15,0,21,0,0,0,0,0,0
B00CQ7PM9E,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,4,4,5,10,0,23,0,0,0,0,0,0
B00CQGUSZ8,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,10,10,4,7,0,19,0,6,0,0,0,0,17,17
B00CRKHGUS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,0,0,0,0,0,0,0,0,0,0,19,48
B00CRM2SUE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CRQPNX4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CS2W58I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,14,0,22,0,0,0,0,0,3
B00CSEIFUS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,5,5,0,5,0,13,0,1,0,0,0,0,27,34
B00CSS9ZHG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CST4AS4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,13,13,1,30,0,0,0,0,0,0
B00CTIB0ZA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,12,12,1,23,0,5,0,0,0,0
B00CTKKE7I,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,22,22,6,6,5,15,0,17,0,0,0,0,0,0
B00CTSQ6LI,10,128,64,64,128,128,64,49,113,7,7,79,50,34,48,14,0,12,12,4,4,10,10,5,5,0,4,0,8,0,0
B00CTYIMQE,10,128,64,64,128,128,64,52,116,7,7,79,50,34,51,17,0,10,10,4,4,12,12,5,8,0,4,0,8,0,0
B00CU5749S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,13,0,23,0,0,0,0,0,0
B00CWDBMSM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,40,0,0,0,0,0,0,0,0,0,0,0,20
B00CWZ0BLE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,6,23,7,7,12,23,0,0,4,4,0,0,0,0
B00CXADQ4M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CXDVRU4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00CXN66M8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,9,9,6,13,0,21,0,0,0,0,0,0
B00CY3BZGO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,10,0,23,0,0,0,0,0,0
B00CYA5E14,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,5,5,2,14,0,5,0,9,0,0,0,0
B00CYA5E1O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,5,5,2,19,5,5,3,9,0,4,0,0
B00CYDSAO4,10,128,64,64,128,128,64,60,124,7,7,77,50,36,59,23,0,13,13,6,6,15,18,0,5,0,4,0,8,0,0
B00CYN6DYI,10,128,64,64,128,128,64,64,128,7,7,77,50,36,63,27,0,21,21,5,5,8,10,0,24,0,0,0,0,0,0
B00CZCSU8K,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,12,12,4,4,15,17,0,18,0,4,0,3,0,0
B00CZE85II,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,22,22,8,8,1,13,0,17,0,0,0,0,0,0
B00CZE9YHO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,9,0,23,0,0,0,0,0,0
B00D06ARFO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,14,0,22,0,0,0,0,0,0
B00D0ANSAG,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,35,39,0,5,0,17,0,0,0,0,0,0,0,0
B00D0NLJM2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,6,8,0,9,0,11,0,4,0,0,0,0
B00D0NP5E0,10,128,64,64,128,128,64,51,115,7,7,79,50,34,50,16,0,9,9,4,4,10,10,8,11,0,4,0,7,0,0
B00D13HSR6,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,24,24,7,7,0,10,0,19,0,0,0,0,0,0
B00D18ZDM8,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,17,17,5,5,11,14,0,24,0,0,0,0,0,0
B00D1G8XA4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,11,14,0,25,0,0,0,0,0,0
B00D2IFG8S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00D3M0CRS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,5,5,10,13,0,25,0,0,0,0,0,0
B00D42C9IC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,6,6,5,14,0,19,0,0,0,0,0,0
B00D5KN5YA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,6,6,14,20,0,22,0,0,0,0,0,0
B00D5MQHCK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,38,0,5,0,15,0,2,0,0,0,0,0,0
B00D5TB1LK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,7,7,8,9,0,27,0,0,0,0,0,0
B00D62IU9M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,4,4,6,15,0,19,0,0,0,0,0,0
B00D6DJGOE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,11,11,0,29,0,0,0,0,0,0
B00D6EDGYE,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,7,7,0,14,0,5,0,4,0,3,0,0
B00D6EDGZI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,7,7,0,14,0,5,0,4,0,3,0,0
B00D6OEMBK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,15,0,18,0,0,0,0,0,0
B00D76IPK6,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,14,14,7,7,9,15,0,24,0,0,0,0,0,0
B00D76IQRI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,7,7,8,15,0,21,0,0,0,0,0,0
B00D76IR3G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B00D76IRXQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,6,6,3,15,0,16,0,0,0,0,0,0
B00D7BNGQO,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,30,30,2,5,0,9,0,16,0,0,0,0,0,0
B00D7MZ224,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,15,15,6,6,10,10,0,15,0,4,0,8,0,0
B00D7NDJTG,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,11,11,6,6,10,10,3,33,0,0,0,0,0,0
B00D82KKPW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,4,4,5,14,0,19,0,0,0,0,0,0
B00D86VPHK,10,128,64,64,128,128,64,46,110,7,7,77,50,36,45,9,0,7,7,6,6,12,12,5,5,2,4,0,6,0,0
B00D879BFW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,35,0,5,0,15,0,5,0,0,0,0,0,0
B00D8K4JWY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,10,10,11,12,0,27,0,0,0,0,0,0
B00D8U570W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,18,0,17,0,0,0,0,0,0
B00D9NV20C,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,40,0,0,0,0,0,0,0,0,0,0,0,22
B00DAGJ3JK,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,14,15,0,27,0,0,0,0,0,0
B00DAYGJVW,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,26,26,6,6,0,11,0,17,0,0,0,0,0,0
B00DBJX8K6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,5,5,1,13,0,16,0,0,0,0,0,0
B00DBNDS8Y,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,25,25,5,5,3,13,0,17,0,0,0,0,0,0
B00DBRP3A6,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,7,7,0,5,0,17,0,2,0,0,0,0,25,28
B00DCBIYZ2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,6,6,12,15,0,25,0,0,0,0,0,0
B00DCF7QW0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,0,0,0,0,0,0,0,0,0,0,23,50
B00DCNBST4,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,16,16,5,5,10,12,0,27,0,0,0,0,0,0
B00DD94A4W,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,10,10,5,5,15,15,0,30,0,0,0,0,0,0
B00DD96JVY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,15,15,0,29,0,0,0,0,0,0
B00DDD3OB8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,7,7,4,16,0,16,0,0,0,0,0,0
B00DDMIVSA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,15,0,5,0,4,0,9,0,0
B00DEG8N9W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,15,0,21,0,0,0,0,0,0
B00DEWY1EC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,14,14,6,6,5,9,0,24,0,0,0,0,6,6
B00DEXA0LY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,7,7,3,15,0,16,0,0,0,0,0,0
B00DFEGDV8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,5,5,5,12,0,21,0,0,0,0,0,0
B00DG03Y7M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,7,7,4,13,0,19,0,0,0,0,0,0
B00DG1A2OY,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,20,20,10,10,3,31,0,0,0,0,0,0,0,0
B00DG1B6V2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,10,10,0,29,0,0,0,0,0,0,0,0
B00DG7YJQA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,63,0,0,0,0,0,0,0,0,0,0,0,0
B00DGGG1IU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,16,16,0,29,0,0,0,0,0,0
B00DGIVLPG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,6,6,0,10,0,18,0,0,0,0,0,0
B00DH0TRYA,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,5,5,0,13,0,14,0,0,0,0,0,0
B00DHG3KRY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,5,5,0,21,0,7,0,0,0,0,0,0
B00DHO7X8S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,9,9,1,30,0,0,0,0,0,0
B00DHOET6W,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,7,7,4,10,0,22,0,0,0,0,0,0
B00DHOUZ92,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,0,5,0,2,0,0,0,0,0,0,25,44
B00DHQCJTO,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,12,12,5,5,4,13,0,20,0,0,0,0,9,9
B00DI7HW2Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,7,7,14,15,0,27,0,0,0,0,0,0
B00DIH6CMW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,5,5,3,13,0,18,0,0,0,0,0,0
B00DIJPH5I,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,9,9,5,5,2,19,0,11,0,0,0,0,15,15
B00DJ4MQDI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,8,8,5,15,0,18,0,0,0,0,0,0
B00DJKU1Y8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,13,0,23,0,0,0,0,0,0
B00DJQQEGQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,51,0,0,0,0,0,0,0,0,0,0,0,11
B00DJWNBXY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,6,6,4,13,0,19,0,0,0,0,0,0
B00DLAY0LQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,6,6,11,11,0,28,0,0,0,0,4,4
B00DLRNSSK,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,21,21,4,4,6,9,0,26,0,0,0,0,0,0
B00DM14TYC,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,10,10,4,15,0,17,0,0,0,0,0,0
B00DM97OVO,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,5,5,7,10,0,22,0,0,0,0,0,2
B00DMOWZQ8,10,128,64,64,128,128,64,55,119,7,7,79,50,34,54,20,0,15,15,5,5,12,12,0,5,0,4,0,8,0,0
B00DNGVPZW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,17,17,4,4,9,9,1,30,0,0,0,0,0,0
B00DNK4YB0,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,10,10,5,5,9,9,6,36,0,0,0,0,0,0
B00DNK4Z96,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,9,9,6,35,0,0,0,0,0,0
B00DO40YXM,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,9,9,2,31,0,0,0,0,0,0
B00DOOA6UI,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,7,7,0,0,0,0,0,0,0,0,0,0,22,51
B00DOR4UEI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,8,8,2,5,0,19,0,5,0,0,0,0,22,22
B00DPICES0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,25,25,5,5,2,9,0,21,0,0,0,0,0,0
B00DPLSXG4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,18,18,6,6,8,9,0,21,0,4,0,0,0,0
B00DPTW8JY,10,128,64,64,128,128,64,64,128,8,8,79,49,33,63,30,0,16,16,4,4,11,14,0,23,0,2,0,0,0,0
B00DPU6ZAG,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,14,0,23,0,2,0,0,0,0
B00DPV1RSA,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,33,35,0,3,0,18,0,4,0,0,0,0,0,0
B00DPVH87Y,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,21,21,8,8,4,18,0,13,0,0,0,0,0,0
B00DQ1N1P6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,5,5,11,21,0,18,0,0,0,0,0,0
B00DQ28OQ6,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,20,0,20,0,0,0,0,0,0
B00DQ2I0G0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,12,20,0,20,0,0,0,0,0,0
B00DQ2ILQY,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,20,0,14,0,0,0,0,0,0
B00DQ2IMIQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,35,0,5,0,10,0,10,0,0,0,0,0,0
B00DQ2IMRW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,13,0,23,0,0,0,0,0,0
B00DQ2IMVS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,5,5,6,11,0,23,0,0,0,0,0,0
B00DQ47V3G,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,21,21,6,6,5,9,0,19,0,4,0,0,0,0
B00DQ7THS0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,8,8,4,9,0,20,0,2,0,0,0,0
B00DQG0PJQ,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,10,10,1,12,0,18,0,0,0,0,0,0
B00DQL2TCW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,9,0,23,0,0,0,0,0,0
B00DQUVXPW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,11,11,5,5,8,10,0,26,0,0,0,0,7,7
B00DR8UXD6,10,128,64,64,128,128,64,63,127,7,7,80,50,33,62,29,0,17,17,8,8,6,15,0,5,0,4,0,8,0,0
B00DR8UYQW,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,16,16,4,4,12,15,0,25,0,0,0,0,0,0
B00DRA91A0,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,5,5,11,11,3,32,0,0,0,0,0,0
B00DS1R8U8,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,23,23,5,5,4,18,0,14,0,0,0,0,0,0
B00DSLFNQ4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,27,27,6,6,0,14,0,13,0,0,0,0,0,0
B00DSW9D7S,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,0,0,0,0,0,0,0,0,0,0,19,46
B00DT4757A,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,12,12,0,5,0,0,0,0,0,0,0,0,20,42
B00DTEYUEQ,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,28,28,0,5,0,10,0,0,0,0,0,0,5,17
B00DTEZIXI,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,7,7,0,5,0,12,0,2,0,0,0,0,25,32
B00DTQ0AYS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,5,5,8,15,0,21,0,0,0,0,0,0
B00DU2MN5U,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,32,32,0,3,0,0,0,0,0,0,0,0,1,26
B00DU6VY3S,10,128,64,64,128,128,64,64,128,7,7,81,50,32,63,31,0,32,32,0,5,0,9,0,14,0,0,0,0,0,0
B00DULW2YS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,15,15,5,5,10,10,1,30,0,0,0,0,0,0
B00DUUGR72,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,5,5,5,5,22,51,0,0,0,0,0,0,0,0
B00DV76LU2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,30,30,3,5,0,11,0,14,0,0,0,0,0,0
B00DV81430,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,6,6,5,12,0,22,0,0,0,0,0,0
B00DWKRHNS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,26,26,5,5,1,10,0,19,0,0,0,0,0,0
B00DWKRJ18,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,32,32,0,5,0,10,0,13,0,0,0,0,0,0
B00DWVBEIG,10,128,64,64,128,128,64,64,128,7,7,78,50,35,63,28,0,23,23,4,4,6,14,0,19,0,0,0,0,0,0
B00DX02YE4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,44,0,5,0,12,0,0,0,0,0,0,0,0
B00DZBWU04,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,22,22,3,3,7,10,0,25,0,0,0,0,0,0
B00E00X3RS,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,6,6,5,5,7,9,0,26,0,0,0,0,13,13
B00E0T1FOM,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,9,9,5,5,15,15,1,22,0,1,0,0,0,6
B00E19GG8Q,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,35,0,6,0,10,0,9,0,0,0,0,0,0
B00E19LRA8,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,20,20,6,6,5,14,0,13,0,4,0,1,0,0
B00E19S2II,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,20,20,6,6,6,14,0,13,0,4,0,1,0,0
B00E3G3770,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,9,9,4,33,0,0,0,0,0,0
B00E4OUQ8O,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,34,34,0,8,0,18,0,0,0,0,0,0,0,0
B00E4WWS46,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,10,10,5,5,12,12,4,33,0,0,0,0,0,0
B00E4XRM6E,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,24,24,5,5,2,10,0,13,0,0,0,0,0,7
B00E4YN7L2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,24,24,4,4,4,10,0,13,0,0,0,0,0,8
B00E51B39M,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,7,10,0,19,0,4,0,0,7,7
B00E52F6G2,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,4,4,7,10,0,19,0,4,0,0,7,7
B00E541OWU,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,13,13,5,5,5,10,0,20,0,2,0,0,8,8
B00E56I6M4,10,128,64,64,128,128,64,64,128,7,7,79,50,34,63,29,0,19,19,4,4,9,10,0,27,0,0,0,0,0,0
B00E5H3W2C,10,128,64,64,128,128,64,64,128,7,7,80,50,33,63,30,0,10,10,5,8,0,19,0,6,0,0,0,0,16,16
