user_id	split	history_length	target_frequency	baseline_rank	fused_rank
AXP4UDBQJPHE1	evaluation	3	9	51	WITHHELD
A1CYTBE7LLUQ8F	evaluation	4	21	45	WITHHELD
ANP5ZZGG9U7KZ	evaluation	12	2	51	WITHHELD
A026961431MGW0616BRS3	evaluation	4	8	51	WITHHELD
A3UJFHPSR7BGZ5	evaluation	5	4	51	WITHHELD
A2Z31GQ0ITPDO3	evaluation	20	5	51	WITHHELD
A17XD5HELPCQPW	evaluation	5	14	51	WITHHELD
A3IHZ1NDIW7VWN	evaluation	4	3	51	WITHHELD
AM9HZUQETO9R9	evaluation	3	9	51	WITHHELD
A3E2BEI8A6YT51	evaluation	3	8	51	WITHHELD
A1LH21MBCWVP7L	evaluation	17	14	51	WITHHELD
A2H7E7KDI2CU1U	evaluation	3	10	51	WITHHELD
A3DY97VK5PE7S8	evaluation	9	18	7	WITHHELD
A14LJ8GPJQNXWU	evaluation	5	56	51	WITHHELD
A16TQOFSGLKWF0	evaluation	3	173	2	WITHHELD
A1L92ACJ2Z9QGX	evaluation	3	38	30	WITHHELD
AW4FCE0A9F75E	evaluation	6	7	51	WITHHELD
A1EX0YTKH4BEZK	evaluation	3	17	51	WITHHELD
AHBPJTC499VT1	evaluation	3	13	51	WITHHELD
AGQDC6TTMSU8Q	evaluation	4	10	51	WITHHELD
A1GUSBMYCFQT0B	evaluation	4	29	51	WITHHELD
A2DX201E6XRKAE	evaluation	4	6	51	WITHHELD
A32YAA2PHHDI56	evaluation	9	5	51	WITHHELD
A2OJFKVCHZZQMF	evaluation	4	23	1	WITHHELD
A13RKXV6AMZTZO	evaluation	4	22	51	WITHHELD
A3RIAJ81TPZDNV	evaluation	4	4	51	WITHHELD
AUJ9F4P9W8NGW	evaluation	4	13	51	WITHHELD
A372X353WPDFKQ	evaluation	6	7	1	WITHHELD
A1Y32FBX45NCNL	evaluation	9	25	11	WITHHELD
APERWKISKSO5X	evaluation	3	5	6	WITHHELD
A2I9N4MATWFCIX	evaluation	5	2	9	WITHHELD
A1BMNHQ0T5S8ZS	evaluation	5	2	51	WITHHELD
A2U6UPHSBJ0SOY	evaluation	8	16	51	WITHHELD
A2YEOR4XJ8N3QE	evaluation	20	0	51	WITHHELD
A31U9ZFY048NHL	evaluation	3	1	51	WITHHELD
A1TRBBXLH7IJBL	evaluation	7	2	51	WITHHELD
A22VUOH575E014	evaluation	4	46	51	WITHHELD
A1JU5XS3F68WV	evaluation	4	12	51	WITHHELD
A35JBIWXV345JZ	evaluation	3	2	51	WITHHELD
A206FI2P68MPS0	evaluation	3	73	51	WITHHELD
A3HLB66FSDMF5F	evaluation	4	26	51	WITHHELD
A3I6YLOOFW6FZY	evaluation	3	96	51	WITHHELD
A5KHI9KGFVF72	evaluation	3	19	16	WITHHELD
A2HFA5XA46VRQZ	evaluation	15	2	51	WITHHELD
A29QEGO343T8WK	evaluation	3	3	51	WITHHELD
A1F251BGO6LFEL	evaluation	4	13	51	WITHHELD
A3VS2RYRGDW4HS	evaluation	20	14	1	WITHHELD
A4VMQ6ZTSXSSL	evaluation	12	33	51	WITHHELD
A3NYC0DQRC32KO	evaluation	5	39	51	WITHHELD
A1O402ZP60PD04	evaluation	3	42	49	WITHHELD
ADRY15A1PSOLO	evaluation	7	63	37	WITHHELD
A2MIGGE926T11B	evaluation	4	3	10	WITHHELD
A3F5Y6O5DSETMB	evaluation	4	1	51	WITHHELD
A2K14Y5YJWI8Q4	evaluation	3	10	51	WITHHELD
A71433HBQMIKH	evaluation	5	10	51	WITHHELD
A2XR2PMQAG8AOQ	evaluation	7	16	3	WITHHELD
A21UK4C42M4QTT	evaluation	7	11	15	WITHHELD
A1QCKZ5ZC6PA29	evaluation	3	11	51	WITHHELD
A21B9NT9NQTR2A	evaluation	7	10	3	WITHHELD
AAXHHIUUTIB3J	evaluation	18	30	51	WITHHELD
A3HSNIPLSC66B3	evaluation	4	88	51	WITHHELD
AUOHOKWCO975I	evaluation	3	4	51	WITHHELD
A2FS38D943KX12	evaluation	17	12	51	WITHHELD
ASWHAWQ4Q1NF7	evaluation	11	5	51	WITHHELD
A3NQ92P0GJRJZ3	evaluation	3	4	51	WITHHELD
A2AZELJBSS5DV3	evaluation	3	7	5	WITHHELD
A1PUJFIE4Y1M7R	evaluation	5	29	51	WITHHELD
A2ITXSJ534WJP9	evaluation	3	37	14	WITHHELD
A2BUY4CNII4YVY	evaluation	4	4	51	WITHHELD
A3MJISYNXNYEQD	evaluation	7	28	41	WITHHELD
A9J6SKF2DVWCZ	evaluation	3	4	51	WITHHELD
A3SL00B5L8HOIC	evaluation	6	26	51	WITHHELD
A3E7YWI8VV7VCV	evaluation	6	29	51	WITHHELD
A3JQ58CZBV3FOZ	evaluation	6	5	51	WITHHELD
A3KRNQ5R323ORR	evaluation	3	2	51	WITHHELD
A37ZDR0FRR5BA5	evaluation	3	6	51	WITHHELD
A1C157FRUD6JXH	evaluation	5	4	51	WITHHELD
A22POOUGMX4QGG	evaluation	4	3	51	WITHHELD
AK4HKI46S49NA	evaluation	12	17	1	WITHHELD
A1TOZJX8D8SC0C	evaluation	8	9	23	WITHHELD
A3O6L15T47A6Z2	evaluation	4	19	51	WITHHELD
A36KA9LQDPC2CR	evaluation	3	9	51	WITHHELD
AI0RHSKOARWBE	evaluation	5	39	51	WITHHELD
A2BZRR3JDVCG86	evaluation	3	6	51	WITHHELD
A2QV6QJG4WSXOJ	evaluation	7	10	51	WITHHELD
A3F9V6IX31DKMR	evaluation	4	18	51	WITHHELD
A1ZR8AIM298DFT	evaluation	3	28	8	WITHHELD
A2B60YYM22WPR5	evaluation	7	14	51	WITHHELD
A1BTH03TBAQGN8	evaluation	3	27	1	WITHHELD
A3TRCJVBFIBL8Q	evaluation	5	11	3	WITHHELD
A18W7078NJ56LL	evaluation	9	5	51	WITHHELD
ACA2Z99MCVUPU	evaluation	4	15	51	WITHHELD
A1FENQE2U5HPYT	evaluation	7	1	1	WITHHELD
AR01C3SYL0MTP	evaluation	3	47	51	WITHHELD
A32L2Y3CGZ5GVP	evaluation	3	15	3	WITHHELD
A1SSW51915HOQD	evaluation	4	11	51	WITHHELD
A1L2UD4YJIVHKM	evaluation	3	36	51	WITHHELD
A32TQZKAC8DI2I	evaluation	6	6	51	WITHHELD
A3QFHH2N2OORO3	evaluation	6	3	51	WITHHELD
A3AZOQX7HZJ2QK	evaluation	3	16	51	WITHHELD
A1M23590C0V803	evaluation	3	18	51	WITHHELD
A2K9ZY0IDTX5WL	evaluation	6	11	51	WITHHELD
ASTRK0KHS6HEX	evaluation	4	12	51	WITHHELD
A6N4ODILF9NVT	evaluation	6	8	9	WITHHELD
A2RHBYM4M6M1IG	evaluation	3	23	51	WITHHELD
ASEUIMRG3CKQN	evaluation	3	8	51	WITHHELD
A2JJLDFWPW86DY	evaluation	4	22	51	WITHHELD
A25RMP51FP664I	evaluation	9	24	51	WITHHELD
A2DS1OMC10NJA9	evaluation	5	9	51	WITHHELD
A1UOBB4DO4WB4S	evaluation	4	10	51	WITHHELD
A1OXSBQA7Y0QEG	evaluation	5	22	51	WITHHELD
AU1RBZF46SQBK	evaluation	5	17	51	WITHHELD
A1YF18O5P7J5TN	evaluation	6	13	51	WITHHELD
A3E5OEACLIHLVU	evaluation	5	55	51	WITHHELD
A311AHXVXZDRZ8	evaluation	9	3	51	WITHHELD
A1GSHFWF4ZL05I	evaluation	6	6	51	WITHHELD
A1A8QJP6F6YUU4	evaluation	5	15	1	WITHHELD
A11LC938XF35XN	evaluation	6	3	9	WITHHELD
A34OXK9SP7TNCT	evaluation	3	33	16	WITHHELD
A1KB6PCFL2REFT	evaluation	3	25	51	WITHHELD
APOK22NBGHY9V	evaluation	3	2	51	WITHHELD
A2WLJW6XSIDJTT	evaluation	6	6	51	WITHHELD
A1YPELVB6ZOV8E	evaluation	4	26	51	WITHHELD
A1K162T3ZLQM2X	evaluation	7	4	51	WITHHELD
A3AVJCB1ZD6ZY5	evaluation	5	29	51	WITHHELD
ACSD2I68RM1L1	evaluation	4	4	51	WITHHELD
A2WHZD1IKFRUEC	evaluation	9	17	51	WITHHELD
A3FAKD9XGM1JO3	evaluation	6	8	51	WITHHELD
AESP85A047YKK	evaluation	7	7	51	WITHHELD
A31O9E3AY13TM6	evaluation	3	4	51	WITHHELD
A336JGIW0ZK8UM	evaluation	3	5	51	WITHHELD
A9V52SVWCVNBL	evaluation	7	21	51	WITHHELD
A2RY4E6DP3M2L2	evaluation	3	5	51	WITHHELD
AEO667V6RVV2E	evaluation	7	28	51	WITHHELD
A31H1PCPD00EWA	evaluation	11	4	51	WITHHELD
AL4N6EDXCO8SC	evaluation	4	26	51	WITHHELD
AD0WUBKBO21KK	evaluation	8	19	51	WITHHELD
A35XD281YUSVVD	evaluation	3	21	51	WITHHELD
A29W85T2Q6AYCP	evaluation	7	12	51	WITHHELD
A191AMOO5QYHPC	evaluation	7	6	51	WITHHELD
A3FOYAMCBA9BA6	evaluation	7	23	39	WITHHELD
ARZ4Q9C9YMMCZ	evaluation	7	4	51	WITHHELD
A1HH10XZJ9O7DJ	evaluation	3	4	51	WITHHELD
A2XBYW49YTCTSA	evaluation	5	6	51	WITHHELD
A4VXOF0TR2Q7Y	evaluation	6	4	51	WITHHELD
AZ3N6KK8GIYZD	evaluation	10	20	51	WITHHELD
A4YMO2ODRTYPY	evaluation	7	5	51	WITHHELD
A1IO8NAANVCV9	evaluation	6	8	51	WITHHELD
A3Q09TTEUYLU2N	evaluation	3	6	51	WITHHELD
A2S2MA2UJEPITG	evaluation	3	14	51	WITHHELD
A3EYFNCOKPHBUX	evaluation	3	2	51	WITHHELD
A3RNBFOBIPT33W	evaluation	4	8	51	WITHHELD
A1YAHKESH1JVQZ	evaluation	3	3	51	WITHHELD
A20YF75XYVEMBG	evaluation	6	13	45	WITHHELD
A18GJ9MYYO6GCQ	evaluation	20	20	51	WITHHELD
A3CRYQ0TFWCVWA	evaluation	3	10	51	WITHHELD
A3NRUW4TP0OJIE	evaluation	9	13	51	WITHHELD
A1XYWN109T9G26	evaluation	3	9	51	WITHHELD
A2NHL1JPU0AW4U	evaluation	3	8	51	WITHHELD
ATSF6NY0KAK3L	evaluation	4	33	51	WITHHELD
A3PDRRH25YUTJP	evaluation	8	2	51	WITHHELD
AQX8T9SFFK43U	evaluation	5	4	3	WITHHELD
ANEILCG2B36OZ	evaluation	4	10	51	WITHHELD
A2O1L0TM32ZYVC	evaluation	4	2	51	WITHHELD
AF19DB3JIPX9O	evaluation	4	8	51	WITHHELD
A2I2QPIUZ9DJC6	evaluation	6	98	51	WITHHELD
AMZAM6EB611HP	evaluation	4	22	51	WITHHELD
A272D4VBDBU81W	evaluation	16	10	51	WITHHELD
A12P2DIQFEDVTM	evaluation	4	27	51	WITHHELD
A1GA7HZGFBDTIU	evaluation	16	2	51	WITHHELD
AGD0LCKQZ2BC1	evaluation	5	7	51	WITHHELD
A3427RK6WD4IHI	evaluation	11	17	51	WITHHELD
A1X7E544IJXXCB	evaluation	8	6	51	WITHHELD
A1TFCGAYYXEVLA	evaluation	3	5	51	WITHHELD
AR3WK033LUQ9P	evaluation	3	1	51	WITHHELD
A8X856VCSN0G6	evaluation	3	5	51	WITHHELD
A2P4UP5KCZC99B	evaluation	4	23	51	WITHHELD
A13AMQQERB7V4V	evaluation	5	6	51	WITHHELD
AVKF5UOGIH94V	evaluation	3	17	51	WITHHELD
A1XLUZUATJ8IB4	evaluation	4	11	2	WITHHELD
A36XG2H1S14FW	evaluation	4	21	32	WITHHELD
A1VOY5EEQ2AAUQ	evaluation	3	26	51	WITHHELD
AADBNT7FD1FPN	evaluation	3	54	51	WITHHELD
A1HT32KOXCP9U2	evaluation	5	5	51	WITHHELD
AO1EJXCMIXUNF	evaluation	3	32	51	WITHHELD
A12HV5F53N137I	evaluation	3	6	28	WITHHELD
ATD5M4PWY3TUL	evaluation	3	3	51	WITHHELD
A7A31MX1R7DUD	evaluation	3	27	51	WITHHELD
A3D5WJ2VXBEPPB	evaluation	7	52	51	WITHHELD
A1IFWHIYP5W9U1	evaluation	4	29	51	WITHHELD
A012468118FTQAINEI0OQ	evaluation	4	6	51	WITHHELD
AAKXQPO67SD8Y	evaluation	4	5	51	WITHHELD
A1IA4L4456BTLE	evaluation	5	11	51	WITHHELD
A22E5SK61NWJWU	evaluation	4	11	51	WITHHELD
A1G358FXO386DE	evaluation	4	7	51	WITHHELD
A3GMADUPDANSDR	evaluation	3	4	2	WITHHELD
A3IOG6F1KJ82RU	evaluation	3	18	51	WITHHELD
A2EVP0NCXR6IYS	evaluation	4	5	51	WITHHELD
A7N541YZQZIXH	evaluation	3	11	40	WITHHELD
A1LNMRBMELKFVU	evaluation	5	31	1	WITHHELD
A2XHFEJSOBA1FF	evaluation	6	2	51	WITHHELD
ADP2GX1QS1IP4	evaluation	8	16	51	WITHHELD
AMBP7V5ME7K13	evaluation	3	4	51	WITHHELD
A3EZIP6YQX5J8Q	evaluation	20	23	51	WITHHELD
A20RGDA4WCJGN2	evaluation	9	145	51	WITHHELD
A1XJL5W5L6CGPR	evaluation	4	18	51	WITHHELD
ALG4MGOY96EW1	evaluation	3	6	51	WITHHELD
A20MA2M9PLAHRG	evaluation	6	4	51	WITHHELD
A1IPYRC4O5ZTRH	evaluation	4	7	51	WITHHELD
A323SBUESX9H53	evaluation	15	51	51	WITHHELD
AH9AUW175XCVP	evaluation	10	5	51	WITHHELD
A2OL2OSMAEQSDP	evaluation	3	3	51	WITHHELD
A3SSEYLQJURXRH	evaluation	3	0	51	WITHHELD
A1EB1NV3ICBF37	evaluation	4	82	51	WITHHELD
A35LMAGS0H997L	evaluation	3	20	51	WITHHELD
A32LRHLIJPAD84	evaluation	6	20	3	WITHHELD
A1RO1DPKXY9LCA	evaluation	6	21	51	WITHHELD
A5GPSMWPP0AYW	evaluation	12	12	51	WITHHELD
AZHEE7WHMF9X5	evaluation	5	5	51	WITHHELD
A2WE84Q2TEP8TI	evaluation	5	8	51	WITHHELD
A2ZDS2QT62H2ZU	evaluation	5	10	51	WITHHELD
A83Y6TKNOM5DQ	evaluation	4	14	51	WITHHELD
A35A96YWPTAOO0	evaluation	3	103	18	WITHHELD
A18ZJK24U57V4I	evaluation	13	11	51	WITHHELD
A33XBOE8AUOT1	evaluation	3	17	2	WITHHELD
A4TJUA6UJWHNU	evaluation	3	16	51	WITHHELD
A3SBECL7A3T41X	evaluation	6	3	51	WITHHELD
A2K7ZSSBUHAQ5O	evaluation	6	15	51	WITHHELD
A2K7ZKYVDT9M1X	evaluation	3	23	5	WITHHELD
A357ODLDVH1KSM	evaluation	3	6	6	WITHHELD
A1C2LRROJJ6FRC	evaluation	3	46	51	WITHHELD
A1VWIXAE6V6VK8	evaluation	5	10	51	WITHHELD
A1CEO7S4330SW2	evaluation	3	5	51	WITHHELD
APJP6G8RNHVDC	evaluation	11	12	51	WITHHELD
A7UKJI41WZ8MX	evaluation	3	30	51	WITHHELD
A3128GG90H14O6	evaluation	4	25	51	WITHHELD
A347X1XDEX60UH	evaluation	3	11	51	WITHHELD
A3CJ7MHAS9IMAM	evaluation	5	8	51	WITHHELD
A15U8ZDA3K5YAV	evaluation	4	5	51	WITHHELD
A5JLAU2ARJ0BO	evaluation	20	17	51	WITHHELD
A3I5WRP4VZUFK	evaluation	3	15	51	WITHHELD
A1P6QSZJY5OBY7	evaluation	4	22	51	WITHHELD
AAU5M4X3I03RD	evaluation	4	84	51	WITHHELD
A3VVSW3GG0EYAP	evaluation	5	3	51	WITHHELD
A3T78U84MC4T93	evaluation	5	80	13	WITHHELD
A3S15YGZ6W6EV2	evaluation	9	18	51	WITHHELD
A36VA95OTAFKHS	evaluation	13	10	51	WITHHELD
A3EZHMGGWY74HY	evaluation	20	14	1	WITHHELD
A2NY1MRHRISURO	evaluation	7	5	51	WITHHELD
A105S56ODHGJEK	evaluation	15	9	51	WITHHELD
A315QZJ3XH5V8E	evaluation	3	23	51	WITHHELD
A21CRZ109CBB9Q	evaluation	3	12	51	WITHHELD
A2Q0GD5DW55EOM	evaluation	3	6	51	WITHHELD
A20L63B48RPSOH	evaluation	20	13	51	WITHHELD
AU336MC87DU5X	evaluation	5	5	51	WITHHELD
A38NHXL5257E3B	evaluation	6	10	51	WITHHELD
A358LVA5GBV0DP	evaluation	6	30	51	WITHHELD
AWFHDI7YXTIYJ	evaluation	3	7	51	WITHHELD
AL1DMAU7E0YHZ	evaluation	9	3	51	WITHHELD
A1OLSW8DPUIQSA	evaluation	3	5	51	WITHHELD
A1UZIUPHPJ88JQ	evaluation	5	7	51	WITHHELD
A3LZUAUQE8ZEUH	evaluation	8	7	12	WITHHELD
A2CUP8G1P2H44P	evaluation	6	6	51	WITHHELD
A2SKO3WJMJNPRY	evaluation	3	2	51	WITHHELD
A2WYO2ITT47D4M	evaluation	3	5	51	WITHHELD
A8K1N4LR3EDTY	evaluation	4	63	51	WITHHELD
A234HVRMPCP8II	evaluation	7	8	3	WITHHELD
A16AE1KKX8BUF5	evaluation	4	52	51	WITHHELD
A1QOK9LU90ACF7	evaluation	11	29	26	WITHHELD
A2NK4VKGAFRB5U	evaluation	3	4	51	WITHHELD
A38IEZF0P3ZUQJ	evaluation	7	6	51	WITHHELD
A391SJV7AVL2XZ	evaluation	3	8	51	WITHHELD
A3IV701XFS5COA	evaluation	6	102	1	WITHHELD
A2X9NKSC6BL7XP	evaluation	5	5	51	WITHHELD
A1QQHHK1S9B4KJ	evaluation	4	21	3	WITHHELD
A22ZDOX8AXTE63	evaluation	3	10	51	WITHHELD
A3S4U2HQRFURC8	evaluation	4	31	51	WITHHELD
AFQDS6MPI8QA8	evaluation	13	4	51	WITHHELD
A1W4G8B9BAWR1O	evaluation	13	55	6	WITHHELD
AYVR1MQCTNU5D	evaluation	4	6	51	WITHHELD
A38C12950IM24P	evaluation	20	1	51	WITHHELD
A3SGRYIICHGMX	evaluation	5	9	51	WITHHELD
A1HGWDVO2XQR6H	evaluation	3	48	51	WITHHELD
APFSFA4B91BOI	evaluation	6	23	51	WITHHELD
A2Y4HPQD4Z3KU	evaluation	3	4	51	WITHHELD
A1UCHRXLFQUVYN	evaluation	6	22	3	WITHHELD
A1BT9SD02Q6DO7	evaluation	3	11	8	WITHHELD
A2B10IQ1Z518GW	evaluation	3	5	51	WITHHELD
ALO0F99ZHATEU	evaluation	3	25	1	WITHHELD
A16HL3D2VAVZGR	evaluation	3	105	51	WITHHELD
A3QNF58JZJYJOE	evaluation	4	6	51	WITHHELD
A2Z8W9BTT59QZF	evaluation	3	20	51	WITHHELD
AYSUDN83KX3QE	evaluation	3	7	51	WITHHELD
A29SP8OK9VR03J	evaluation	3	5	51	WITHHELD
A2TW0UR081Z0H4	evaluation	3	9	51	WITHHELD
A1D2O8ON075QZ	evaluation	4	4	51	WITHHELD
A10170TS3O4C9G	evaluation	4	3	51	WITHHELD
A1T55YZBFUS8IG	evaluation	7	7	25	WITHHELD
AHKXY5Q26EAJT	evaluation	4	35	51	WITHHELD
A3LLE02CO1W5T1	evaluation	12	5	51	WITHHELD
AK6QNA4IM09HV	evaluation	5	18	51	WITHHELD
A1NZSRF8UMWVBV	evaluation	3	96	51	WITHHELD
A3SSEALUGHTM28	evaluation	4	2	51	WITHHELD
A8UPF5VV5G3U2	evaluation	6	14	51	WITHHELD
AJVON51FZUYE8	evaluation	4	29	51	WITHHELD
A2YOE22IU230YG	evaluation	3	1	51	WITHHELD
A1KQ6Z445AGKQL	evaluation	10	20	51	WITHHELD
A1FATTRIXTSTEB	evaluation	12	22	51	WITHHELD
A3OYU4OAT7DCU2	evaluation	8	3	51	WITHHELD
A31ZO2G7KA11AR	evaluation	12	9	51	WITHHELD
A336FCPK8ZVMYT	evaluation	5	12	51	WITHHELD
A29U4102KKI5U9	evaluation	14	4	1	WITHHELD
A2UDY2FIZCVTTN	evaluation	5	5	2	WITHHELD
A2ZVT758IE0NAW	evaluation	5	4	51	WITHHELD
A33NBW87C0HZCT	evaluation	4	10	51	WITHHELD
A2L8SJ6642IG7I	evaluation	9	3	51	WITHHELD
AMBJ1VOG2ZZ5J	evaluation	9	5	4	WITHHELD
A238FTJVZUB880	evaluation	7	15	51	WITHHELD
A1UDFYYV4PGL2F	evaluation	3	9	51	WITHHELD
A2OGS1TI3CCELN	evaluation	3	2	51	WITHHELD
A1ISYU4IOVPEWG	evaluation	3	1	51	WITHHELD
AWY8ZY16DPTVE	evaluation	5	4	51	WITHHELD
A3CT2NXVQNC2RI	evaluation	6	4	51	WITHHELD
A28IIVKXOE1ATF	evaluation	20	0	51	WITHHELD
A2P79GUHFD1FQV	evaluation	5	1	51	WITHHELD
A3R01WHD75L6FG	evaluation	20	15	12	WITHHELD
A3N3WE6U6N794O	evaluation	4	5	51	WITHHELD
A3MP1O5WYYLH60	evaluation	3	6	51	WITHHELD
A1S60BIH1AVM1A	evaluation	8	5	51	WITHHELD
A3R0NHWFUSYFAX	evaluation	4	17	51	WITHHELD
A2UVALBUHC7E2X	evaluation	3	25	51	WITHHELD
AAWDEBT6E3YA6	evaluation	8	41	51	WITHHELD
A2HDXVFWJ7PRBE	evaluation	16	67	51	WITHHELD
A3IQDSA9Y2WW1C	evaluation	4	11	51	WITHHELD
A3K5FSC64MC2CQ	evaluation	3	6	51	WITHHELD
A1ASFOZ19DJLGA	evaluation	3	7	51	WITHHELD
A1U3CORCAMY9I7	evaluation	8	19	1	WITHHELD
A3BGXFTDMI4YCS	evaluation	7	8	51	WITHHELD
A3BOT2D0MNARNF	evaluation	3	21	51	WITHHELD
A11Q7PYQ87R5Y2	evaluation	11	22	51	WITHHELD
A39FG77HRYDBVT	evaluation	3	28	51	WITHHELD
A3F7FVKKHCB4T5	evaluation	3	4	49	WITHHELD
A63EEGFYGFMD4	evaluation	4	10	51	WITHHELD
A37190UWPGFNWB	evaluation	5	3	51	WITHHELD
A19G3E44NZUDKE	evaluation	8	2	51	WITHHELD
A2E0DEG4OU49XD	evaluation	3	14	51	WITHHELD
A3F63M7C1BVI4U	evaluation	4	8	51	WITHHELD
A1JPHA7OWQLSFZ	evaluation	9	11	51	WITHHELD
A1PVN3FJ3WNG1M	evaluation	3	34	51	WITHHELD
A1G6W3ZD2Y94DX	evaluation	5	23	51	WITHHELD
A38DGB9XGJ5YKL	evaluation	4	41	51	WITHHELD
A5HA6EI23E0EM	evaluation	4	3	51	WITHHELD
AUL9IYU2HSHV3	evaluation	4	3	51	WITHHELD
A34CE623TDL7LU	evaluation	17	3	51	WITHHELD
A2OGGHUOMWHDE1	evaluation	5	8	51	WITHHELD
A1FZQKM3GCF0C9	evaluation	3	215	2	WITHHELD
AWR1TW357A8QO	evaluation	4	4	51	WITHHELD
A2LKFGLGKRUCJ3	evaluation	4	5	51	WITHHELD
A1N1KJWXNIKG6K	evaluation	3	13	51	WITHHELD
AAXJU3LXVF322	evaluation	5	31	51	WITHHELD
A29JZ68RPB0GI5	evaluation	3	7	51	WITHHELD
A3JRCY2EE54SX0	evaluation	3	42	51	WITHHELD
ALEYWDRK4BSIO	evaluation	4	29	51	WITHHELD
APRU373UYVK2Y	evaluation	6	17	1	WITHHELD
A2WPHR3T1YL46S	evaluation	20	3	51	WITHHELD
ASZJ2ZEES94JW	evaluation	4	21	51	WITHHELD
A12KIKGS7SP811	evaluation	4	11	51	WITHHELD
A3BMTEJ0WD1TW3	evaluation	3	28	51	WITHHELD
A26R5B65X7MDLD	evaluation	6	9	21	WITHHELD
A3LKLGZZ8OWR51	evaluation	15	4	51	WITHHELD
A228IOQHTOY0Q1	evaluation	4	5	1	WITHHELD
AWP374BL7EGZL	evaluation	5	4	51	WITHHELD
A2ZJPDH0YP90SD	evaluation	20	18	51	WITHHELD
A2O1SP6ZPJKCAS	evaluation	4	6	1	WITHHELD
A1UINGIK3UG77D	evaluation	11	22	51	WITHHELD
A25ZRQBJFOIQNA	evaluation	10	6	51	WITHHELD
A24RA6X56T98P7	evaluation	5	15	1	WITHHELD
A3TTNQ1AUA2N63	evaluation	5	26	51	WITHHELD
A515BC50L1ONP	evaluation	4	51	17	WITHHELD
A3LHIKZFE0OEQF	evaluation	3	4	15	WITHHELD
A2NCRZ7MC2O6EF	evaluation	3	6	51	WITHHELD
AWJBO5XGIW8ZS	evaluation	4	40	51	WITHHELD
A1DDQ71X3MUE69	evaluation	5	3	4	WITHHELD
AZZOZQ8AAHT64	evaluation	5	52	6	WITHHELD
A3FEZU57GLQYQI	evaluation	7	24	51	WITHHELD
A2BQUCPXMO02G2	evaluation	5	8	15	WITHHELD
A2CMETDVOVHXYZ	evaluation	8	13	51	WITHHELD
A36Q031FITE5BQ	evaluation	14	21	51	WITHHELD
A3F0OFSE2M25U2	evaluation	10	40	51	WITHHELD
A2VVESPS94IF9G	evaluation	3	11	2	WITHHELD
A13TUDSG4QK0P0	calibration	3	3	51	51
A2J8T58Z4X15IO	evaluation	10	15	51	WITHHELD
AOOHHVXG1CI7O	evaluation	3	3	1	WITHHELD
ALKN1VH5GJ9RV	evaluation	7	23	3	WITHHELD
A260487GNX1YAU	evaluation	3	15	51	WITHHELD
A161DPOYTSTPAY	evaluation	3	4	51	WITHHELD
AD64PMSG5QN9T	evaluation	6	3	51	WITHHELD
A1BUH3JUQ1MLOO	evaluation	4	7	51	WITHHELD
A1GD7SUF2XCYU2	evaluation	4	8	51	WITHHELD
A2ZE51D543RE88	evaluation	3	93	7	WITHHELD
A1KB45WG5F0MAN	evaluation	10	5	51	WITHHELD
AUN9PHTBAWI6Z	evaluation	3	3	51	WITHHELD
A30MJOS1PQOYWY	evaluation	4	35	51	WITHHELD
AGBS5X3HQO9OX	evaluation	3	33	16	WITHHELD
AUBVQ6WCT4YHZ	evaluation	5	7	1	WITHHELD
A4G0OC68P7DAE	evaluation	8	21	51	WITHHELD
AMC1SN8J4XUMD	evaluation	3	102	13	WITHHELD
A1KDCEBDE9BF2A	evaluation	6	6	10	WITHHELD
A1T3CA00ZJW81L	evaluation	6	3	51	WITHHELD
A1OC3U7Y1AGFXB	evaluation	6	12	51	WITHHELD
A9PLG7C1JKQII	evaluation	3	3	51	WITHHELD
A3E3970PTPMF89	evaluation	7	7	51	WITHHELD
A9HV6JHQ9UW6T	evaluation	3	72	42	WITHHELD
A8IE2T3J9KRP3	evaluation	12	23	51	WITHHELD
A389ZIW141LE50	evaluation	3	15	51	WITHHELD
A19ZOA39XCILA	evaluation	5	3	51	WITHHELD
A1171OQGFOP4OV	evaluation	3	14	1	WITHHELD
A3L3PB28XX2HOB	evaluation	5	5	51	WITHHELD
A2UGGWDWEF1TMW	evaluation	4	4	51	WITHHELD
A2RAA2S5FRF2X4	evaluation	8	1	51	WITHHELD
A1FEXRXE2HOTSF	evaluation	4	1	5	WITHHELD
A2STPDNR3VV5OD	evaluation	5	3	51	WITHHELD
A34XBCW41AZ5DF	evaluation	4	37	51	WITHHELD
A2JIFF9XLPCKGX	evaluation	3	36	51	WITHHELD
A1J34B2935KBLV	evaluation	3	7	2	WITHHELD
A317539KB7INJA	evaluation	3	5	8	WITHHELD
A1LG3XJBNCGKL0	evaluation	8	7	51	WITHHELD
A2BFIYZYNK54QX	evaluation	20	2	51	WITHHELD
A3GALEUCJLVQMP	evaluation	4	66	51	WITHHELD
A23D9U80SOUIVL	evaluation	3	6	3	WITHHELD
A3BUZHZ3GGO05R	evaluation	3	33	51	WITHHELD
A2PE0QOMZ6IJML	evaluation	9	12	51	WITHHELD
A2HQWU6HUKIEC7	evaluation	9	64	51	WITHHELD
A2474M8ZFQO1JT	evaluation	12	15	4	WITHHELD
A12DTQ8CIORMCK	evaluation	3	62	51	WITHHELD
AONXNUE8RMO0M	evaluation	4	16	2	WITHHELD
A1OJOINV0UANU	evaluation	3	5	21	WITHHELD
