user_id	split	hash_order
A2DMBPEXS1PK3M	evaluation	15171
AUGU1JROLPLRX	evaluation	1686
A3LV06NUWRXQWF	evaluation	4947
A37TFQERFU1OVJ	evaluation	15789
A24WPSDKFU01TY	evaluation	16781
A114HF7Y63OYRU	evaluation	4070
A2E52KEGFRHSJ5	evaluation	17719
A3G4N179QCSZ4V	evaluation	4015
ACCGSDA9XKD7Z	evaluation	17237
A17OJRLUE3RYEJ	evaluation	3315
A130VKD6760TV5	evaluation	16075
A2IJUA3CQUIQRX	evaluation	10112
A1Y7M7Q37TSDJJ	evaluation	4086
A1SWY7DY3RRC2Q	evaluation	18400
A3LE3E7JW2IBQ	evaluation	17450
A1X5NQMAMCOIHL	evaluation	18902
AGSJTHJFLFLOG	evaluation	11872
A1ZSJNYKW86Y9C	evaluation	7346
A3T6HE7B0F1FSV	evaluation	13906
A3CDDXZ9WYJIQA	evaluation	13999
A3OEIPLU13BEW2	evaluation	2131
A3DTPYH0Q1BCF4	evaluation	12036
A1HPMT54ZH0CNI	evaluation	1326
A28WQBBSTXC0VH	evaluation	17765
A1YN5X8LVEJTO1	evaluation	3602
A1ITPW3I1F436D	evaluation	19064
A1V2124MYJPR7Q	evaluation	6077
ARJMY12FX1V7V	evaluation	3277
A181W8GE4TAPVV	evaluation	13980
A30CQ9Q5T03J7D	evaluation	11169
A1PS7BFRH2V6PM	evaluation	11617
A38HXFG7SRXGON	evaluation	16320
A24NT6ZIGSJFWG	evaluation	11099
AYIRKYTTQYZ6U	evaluation	5840
A7FDGFK0KN7QG	evaluation	4171
A1S9AEH7OEO10H	evaluation	6579
A3FDORYBQIYGZ8	evaluation	14991
A31H4TK65PSJ3T	evaluation	8321
A2PFQB6Z8TPEFU	evaluation	17487
A29SPLUA24ZONQ	evaluation	3922
A26MSRNB631BEA	evaluation	12334
A1LU118O02OIV	evaluation	7731
A21C28T8Q8H6MJ	evaluation	3090
A1HU9EGB5RCINO	evaluation	8970
A3M2VYH6RDLTK9	evaluation	9006
A1FUV1A30FUYDA	evaluation	2040
A2ZKQC0XCIIAEM	evaluation	9057
A81A7I1KSBCR9	evaluation	5941
A1IH7IRM7PKHY2	evaluation	18842
AJWCIFMOOX5H2	evaluation	17162
A3O8TYUVCU7ZDB	evaluation	6153
A19GFB6MYAG7PN	evaluation	7966
ALRCAGJOJ9583	evaluation	15652
A19H5U3TZRN7U9	evaluation	10533
A39KOJG83K8F1U	evaluation	2675
AL4YOB7KRVQ9W	evaluation	9217
A2HZHZMY3SBGLT	evaluation	11162
A4KJTS5P78ICU	evaluation	3159
A1LEXEYZFZ4611	evaluation	2576
A1VYFEJM12ZP11	evaluation	12739
A381MT950I6KRL	evaluation	15696
A3M6I2ZQ9KTPKH	evaluation	3206
A10FQS70BOS08C	evaluation	18993
A1NZB3Z9D06DG5	evaluation	14346
A2JZ3IPI8N5DF4	evaluation	10562
ACK72XZ7UMERX	evaluation	12736
ALLQS5IIDN7P7	evaluation	3219
A3AA9BC5QEKHKO	evaluation	8488
A34ATJR9KFIXL9	evaluation	6199
A2EXJQRLIUU4UJ	evaluation	12775
A1QNK2JYI3XT0K	evaluation	10590
A357W5QSM12DGU	evaluation	12662
A2VP356VHIKHRU	evaluation	10673
A1Z6KEI7MHJ2DX	evaluation	3123
A2J8GJD6CKW9B9	evaluation	5599
A1GRIE7HZTJDL2	evaluation	14087
A162AYPUPD88OS	evaluation	18809
A1A2ZJA0FW3GJK	evaluation	12680
A3VX2IRZ5Q3LZW	evaluation	5179
A1YBK05MJ0EGDV	evaluation	13520
ABXOC6T1QLVOF	evaluation	2171
A30HQAXRETXXGB	evaluation	18098
AHUP63N9KZBN	evaluation	6849
A1Y9GIN3KAO24L	evaluation	7795
A2X7O4TUXVXGV3	evaluation	5882
A1W150GFCFGYIP	evaluation	19143
A1FTFFSMMX7ASL	evaluation	4097
A2OFSHC9LWGOPK	evaluation	2944
A2VRCF7SM6WWU	evaluation	2418
AZE16AY05PUZ0	evaluation	6377
A2N3CNZDG8FNCQ	evaluation	11930
A24KCJK5FMAUQD	evaluation	4976
A3ETK63Q6T1063	evaluation	13619
A1MT1OD9W3E508	evaluation	622
A3KPD3WLML2Q4E	evaluation	1331
ASD7LAINVLNHC	evaluation	15631
A2RNXSQKBSDOHV	evaluation	2449
A2FBZL9ULYGYCS	evaluation	19400
AOPA6E9TIV4YR	evaluation	16169
A3VZDDH8CPKZOD	evaluation	18169
AOBBUETHLW3AH	evaluation	11104
A19I5EON4RHOUM	evaluation	4966
A1J75JJ0Q2OEJN	evaluation	4852
ACREHLVRC4H5B	evaluation	10431
A2OY6P98P87047	evaluation	13110
ATTK7J5JWVDYD	evaluation	13537
A1M6PODA81D1AX	evaluation	6170
ABD7HPJOBC8BJ	evaluation	440
A09027871HUIYHTFHPJX6	evaluation	10761
A2XST2OFZ6IRGI	evaluation	9470
A2OJ9K79PYGIBX	evaluation	6323
A2HNSWGBPZ2E3B	evaluation	9731
A2RNMSNX5Y5J3T	evaluation	19262
A1GQRGB8FGSLIZ	evaluation	7037
A53ZNNFKWO2LG	evaluation	9121
A28EX0M22Y4KS4	evaluation	391
A330ZUPZ5U9NLF	evaluation	7784
A1UQUDT2Q0YENM	evaluation	13900
A16E4FSVNFUBPN	evaluation	18941
A3HC6PK3YCON1X	evaluation	15324
AWYTW91SF75L0	evaluation	7607
AOEUN9718KVRD	evaluation	2206
AIGX81K2JJSGZ	evaluation	14691
A28RSMADFCBJDT	evaluation	16947
A18ZW6UMAQQE15	evaluation	4585
A2HB8U4A77QPVT	evaluation	17142
A2GRDQJ4Z7053K	evaluation	9076
AFRWXEHK151Z1	evaluation	17834
A3V0DQUYBCDKD0	evaluation	6379
A1R4KBB1GES46	evaluation	10114
A3L8DLR4C7HFCE	evaluation	3683
AHCCS3K5AWUEK	evaluation	14278
A2DHME9DL9JXTK	evaluation	19285
A2YT5978PFGYFG	evaluation	7008
A1STHIAB9PCBGH	evaluation	4710
AGYSNVAVL0M1A	evaluation	9613
A1KWNP9T3HH0SF	evaluation	18315
ARN2EOPGN53DH	evaluation	7651
A2ZGA89FE61NFO	evaluation	12209
A3S9X6D5ZNWLH	evaluation	6222
AL8WKA3E2DYG4	evaluation	10792
A24R2T2F2PQF6R	evaluation	4702
A2284MUOR64G2F	evaluation	354
A1845D61SRRLUX	evaluation	2282
A3NE21SH4BQ8IX	evaluation	8477
A3MARYYNDJI5UX	evaluation	18480
AHCL2WVP0FIY9	evaluation	6694
A2MTK8GLNOPHG5	evaluation	1174
A3RGOEOOBPEEE0	evaluation	16641
A12PB4PZMM4IRP	evaluation	17596
ARPRME3WHO2I8	evaluation	4649
A1YKTSYMBA1NG4	evaluation	10087
A37ESMW5PAVG3M	evaluation	18724
AYV21CGNNXRPL	evaluation	13251
A19CZQGT32IBP7	evaluation	8834
A3DXVBF0J2C05T	evaluation	4832
A3SNEISMJ4RSYL	evaluation	4033
A152419GA05GXU	evaluation	11585
A19RK3TB9DLM0B	evaluation	955
A1TW2KNUV19MTZ	evaluation	10323
A3RPVSNIRK3BA9	evaluation	7129
A2EX6ZY8KDI4UC	evaluation	18264
A1AK8KQE5TF6PL	evaluation	14180
A29HCH8AZRNH90	evaluation	16828
A37AEDJPHE3IXE	evaluation	9250
A9Y5S2BKV7SYV	evaluation	4067
A11SY5P9I5BB7L	evaluation	10202
AONI1WJM45ACP	evaluation	7541
AAKEO22ET8C9B	evaluation	11885
A29VG90T649CSU	evaluation	15233
A3W3MDWB4LD9R8	evaluation	8859
A79WII0X5ZOU5	evaluation	587
A31KSNLO8YWLBE	evaluation	9999
A270R1LS9AA048	evaluation	10092
A1UMH8UGEEPTB5	evaluation	18546
AYSOWWV5JAF6Y	evaluation	14253
AIOSCTU0MQIWT	evaluation	19301
A3MM0LLTL3CGX8	evaluation	19379
A13QFODY9LMFDB	evaluation	16177
APPRMLO3FG7YA	evaluation	12900
A24XU02OGU0V6F	evaluation	6434
A3PUE9W2KSWX8R	evaluation	13620
A2J2BPJML3CVM0	evaluation	9837
ANT0NARCNAU54	evaluation	12987
A2SFQY1U8BAOHP	evaluation	13363
A4IJAIG9455PT	evaluation	18443
AI5V54Y2UHYYL	evaluation	15147
A16JWZIQ6JAA6W	evaluation	16485
A3CA3RWZYJDWXE	evaluation	10648
A9CSNWX6YDSF2	evaluation	11911
A2IJ54FX1L83WK	evaluation	12856
A15HJ5PQTUPB7Z	evaluation	18727
A286RTX7LFZSJQ	evaluation	10416
A3QIEISBZP4QTV	evaluation	1282
A1Z6L7IS6R7DZH	evaluation	13324
A3JQUCQRTND78C	evaluation	6776
A9R9QX2UODYQ9	evaluation	2844
ADE9XRRIKA7LI	evaluation	9575
A2OW09X5RRMZFJ	evaluation	11206
A1UMPRPWUL3MUF	evaluation	16949
A1UGUGQFNLYHCA	evaluation	18779
A9JLE9BISQFUB	evaluation	7375
A2QQ2GS40R57BU	evaluation	15240
A194K60CWZ371J	evaluation	10075
A2DHBOLCVKTKNU	evaluation	16757
A1NMBV838F0E6S	evaluation	9414
A1QMME1ZE54RGT	evaluation	5751
A1NGW9N2V062OY	evaluation	15197
ASWUOFRG83GA4	evaluation	14938
A2LJXRI8XCSXUW	evaluation	9278
A4A9TE7LVP4VZ	evaluation	16910
A29XK5H3AA5S01	evaluation	8674
A26OMR4B9EOQT5	evaluation	2730
A3GDZ9CCNWBIC0	evaluation	16649
A3JV5RRJRNKN0I	evaluation	17207
A23JLZ10442YE2	evaluation	1188
A2Y8IDC1FKGNJC	evaluation	3272
A3156LH0U0LA6P	evaluation	9053
AHRDV8PEA4M0J	evaluation	12669
AFGVZT5PNJ023	evaluation	7135
A3GAZ3BT0EYHLQ	evaluation	17553
A1AQSF3Q1YCMFX	evaluation	6601
A2TPQV3JE8ETGF	evaluation	13107
A3JVYKAWHZK4QX	evaluation	16776
A2J8DE8R94ZB02	evaluation	5055
AXKDNVCNN50RZ	evaluation	10961
AEQHGYUM5AVEV	evaluation	17817
A3QFRVCZKG7M9J	evaluation	6735
A1ICQY6DT62O9N	evaluation	4245
A30638B9S2GOM8	evaluation	12594
A3ETNH132F0YR5	evaluation	11430
A3VOT9DKME6ER	evaluation	2003
A81JTUY1FWSBI	evaluation	12335
A36DDAQYQFZE1B	evaluation	5006
A30ZWN9BCMHJRK	evaluation	3079
A2PTDE1UL1CZA0	evaluation	2495
A1U6XPYATU9OPG	evaluation	18542
AW95GVQBCES2V	evaluation	18717
A2D7SVPANGBBLQ	evaluation	10334
A22B13EJTZKCTM	evaluation	6845
AYDYMZHH9FOB	evaluation	5017
A29A8Q5EWPXBN6	evaluation	15194
AGGAR5GNA865S	evaluation	13070
A1PZENATLHGO3C	evaluation	18297
AKEB6QC1W2C7M	evaluation	6819
AZBVG3SFDWFFN	evaluation	14858
A3PJZYHHOMYXLI	evaluation	15296
A1J3V4WMVQPYTJ	evaluation	1902
ATKUKG6UXYDHH	evaluation	10433
A1QOR694BY549Q	evaluation	4993
A1XWINXYD448MK	evaluation	13722
A2PIGZCDGM4NJ7	evaluation	9676
A1COKCSTZBJJDQ	evaluation	5838
A3ESTWDBNOUJQ7	evaluation	434
A2G162637O8HEJ	evaluation	4926
A2ZXDA5R2GWOAV	evaluation	1645
A1UULJW6V2ERBP	evaluation	285
AVUC5DXOA2OZW	evaluation	19043
A6TXU9YEFBDNC	evaluation	1066
A22EGNCQQJAIGV	evaluation	3645
AXQ1EZSGM281P	evaluation	8961
AIIC0G14GVVV	evaluation	9776
A327WFPWXLSZOS	evaluation	16795
A19DW3VKM5KKYB	evaluation	8501
A2IP5YRO1LVUK8	evaluation	13119
A2UQK0FPY9HE1L	evaluation	3065
A3M497WMNO4YJ	evaluation	4819
A1KJO5VP4K3CHU	evaluation	12418
A31HRJWN3NET4R	evaluation	2364
ANVTZAFAFKZFE	evaluation	18071
A255CVWCDE1CIY	evaluation	4810
AR964PME0LTNX	evaluation	9144
AAJRN2LSNC12A	evaluation	5969
AMO6NGVTG9279	evaluation	1933
A15GHUAXG7RZ0B	evaluation	5670
AUUV3XDYB16X5	evaluation	1874
ADZ0GY72RN2S5	evaluation	16619
A30FW0X5SX0FLN	evaluation	4754
A3J70SWLLQAFAT	evaluation	198
AK4G9YMCT1W8H	evaluation	4741
A14D6IRQH3XH4B	evaluation	10872
A1QTM7NWYL49X8	evaluation	14422
A1GMIHHABWEDPX	evaluation	4152
A2EFF90FTXKA34	evaluation	4822
A3VQCHMQTK14A2	evaluation	18890
A3TUZGW2KDZ93K	evaluation	15822
A1TG6ZNL8WLFUS	evaluation	8386
A2LSCHJ1T1OUSI	evaluation	17543
A29K5H0X7BL75A	evaluation	8172
ACU5O7XF3T6JF	evaluation	14478
A3S59RYPPWC1RF	evaluation	5962
A2OKFBD3MHNAG0	evaluation	8220
A1F8ETVVSE55CR	evaluation	17919
A8WGBVNTWYOXS	evaluation	10076
A168EGNF9MK2KZ	evaluation	19104
A1PJKGNMUEGEWO	evaluation	855
A2C61HHXVB8B7O	evaluation	8776
ARARUVZ8RUF5T	evaluation	17530
A2KQ2JDRVS2I8V	evaluation	11722
A1DE59A1A0802B	evaluation	15794
A2XD07905RWZQQ	evaluation	9696
AQTVOI7GFJIIS	evaluation	1122
A77O5Y8Z3RNS5	evaluation	11029
A70WOU5OVJ9WP	evaluation	12484
A165O64GYOAES6	evaluation	17882
A3MQGCON7N8WWB	evaluation	16327
A2M5422FXB7U0J	evaluation	12485
AQ9CYT8G6X81E	evaluation	13261
A36V0ID0XVBW10	evaluation	13175
A3JD87DUPU2I56	evaluation	14749
A3TZRPRWXJNT6	evaluation	4871
A1R17YELPTSM5T	evaluation	6340
A30IP5D5DLHRPA	evaluation	14866
A1T5QRX0VIJFZ0	evaluation	10492
A2ZR42FLIFQNV6	evaluation	4936
AA5TINW2RJ195	evaluation	6394
ANKQGTXHREOI5	evaluation	9437
A2B9B5F9FQ4JJ8	evaluation	5900
AJES485KARIKQ	evaluation	18884
AH4NUJPN3NSKS	evaluation	10866
A37A8HIMY7W4XZ	evaluation	7312
A1P3N3U0YC39JN	evaluation	17583
AXG16JV5S6VYB	evaluation	9986
ANH7JV6Z879X1	evaluation	18921
AY5AGP1CJ6MWI	evaluation	4150
A1F7IP6EJ5DOR1	evaluation	258
A3KQYVS8LVJF07	evaluation	18818
A2EQZ0IA5BUOKY	evaluation	16047
A1YZVNWTYJJEE7	evaluation	18851
A1PPE8RW3VSWMK	evaluation	16329
A2XP4YDXVOA892	evaluation	12342
A2AZU6EBG7QPTB	evaluation	2557
A1DWSI6C1OWNUD	evaluation	9016
A2LLWR95JTWX4F	evaluation	3469
A1NK64AXM51NKR	evaluation	5518
A1J6YJ42ZEFYII	evaluation	894
A1HOLE9R6WPT85	evaluation	16143
A2GF3I3279PEXO	evaluation	16359
AEM91UGQV5RMC	evaluation	19390
A1Z64J8ZZ600W2	evaluation	18161
A102BB2V3UFSH2	evaluation	17369
ADLFP9M6IA3HO	evaluation	17061
A124OY4FLG30V0	evaluation	18594
A2WWXKYRFOLZ8Q	evaluation	7177
A1QP17D4X705C	evaluation	15559
A704BDF8JUT30	evaluation	5192
A2WJ1XBJUZVKH3	evaluation	3815
A1CEP9YICTV9M6	evaluation	1156
A1XTZEZCTEADJZ	evaluation	4023
A37DNJI6GLKCNA	evaluation	2412
A3PP27YZMSA7JS	evaluation	13405
AMVU3DGIYDFVF	evaluation	16002
A3P9WV9WVAYYJ8	evaluation	11079
A1S9MR2FGRDHP9	evaluation	7877
A30T3QA35IE88Q	evaluation	3515
A2OC3ZBVWF48NK	evaluation	18397
A143S6BSJ3HWU5	evaluation	2502
A31C7L5241640T	evaluation	176
A17JNJ5ER8ZUNT	evaluation	9635
A2WSDJTS2R1R8J	evaluation	2811
ADL946XRPP5LE	evaluation	4821
ATAOOPNXGJYXW	evaluation	6572
A3E79B0WI58UGQ	evaluation	8204
A3RRRQNF7Y7UIO	evaluation	12160
A3B0II7X8VHHT4	evaluation	4005
AN1OT3Q7I2ZBH	evaluation	11000
A1CJESS49I634W	evaluation	14058
A1W66KQQJ3UYX1	evaluation	10343
A1RAA3S651V230	evaluation	13014
A3GRPS2NYINLX4	evaluation	10706
A3KCCDCO9DRY4W	evaluation	9512
A2QSBOAAGW1I1H	evaluation	15303
A3MB37I1XR1FNW	evaluation	14919
ARU4CJIMN3EXN	evaluation	15223
A2WE93LJX8PMT1	evaluation	16570
A2ZIFVMN1F35NZ	evaluation	3522
A2EJ6DCT1JKRCY	evaluation	7803
A1O6C8O4MVJFX4	evaluation	7120
APBDZ88BBTN4F	evaluation	7134
A83RPS198D04S	evaluation	15388
A21RYSSHMEIT4K	evaluation	3170
A938G78XZI1J0	evaluation	10672
A1LW0G97AIJ0PV	evaluation	17865
A2FZQF0MH29VYN	evaluation	14921
AECGMHRRTDGCP	evaluation	17410
A39QA204H7YO76	evaluation	3015
AIZZ4NDUCBG0M	evaluation	13630
A1UZ4KONK58IF1	evaluation	10922
A3TXHQPRY1KH3M	evaluation	6066
A1XHN0YDMZGWQW	evaluation	1739
AUK6HEIT6DHF7	evaluation	19264
A3D27FSC1OZPN	evaluation	5345
ADWXLAKKZP2JC	evaluation	1760
A136LRUR0RDH9J	evaluation	15215
A3L2JNH8RJIJ4Y	evaluation	10739
A3SLPCO9WIJULM	evaluation	3210
A3H5QGH5OD2XGX	evaluation	7243
A1NMLNH40B9XM9	evaluation	15973
A2KLFJ0GHM3NFO	evaluation	17221
AX3P58CZ0DVHD	evaluation	1767
A117PQAH6ZLJ97	evaluation	15675
A5INSQR0RH1T3	evaluation	18962
A2IB3CUVPRE28M	evaluation	14190
AWENE7SFZ1VC3	evaluation	10253
A2P1FGRRNBYAYP	evaluation	19322
A3CF950W7033D	evaluation	9813
AOTMP0OKJOUWI	evaluation	8174
A2MTXS6IQIDIFC	evaluation	8895
A2XYGW2HZZG4LB	evaluation	16562
AG50K3NZQ6QJX	evaluation	13134
A89HE4KOQBJQU	evaluation	16688
A2WTZYJFWNRAOI	evaluation	18417
A1GQ7ZCT41TGE3	evaluation	10505
AA7P2NEC94K79	evaluation	2399
AIOQMJ1BQXL5I	evaluation	6562
A1J6SUXLMJMLLR	evaluation	209
A2942CY3T6EWXU	evaluation	14944
AAKFJT5W8AB44	evaluation	12376
A3MPHCT729DE3H	evaluation	12252
A1ILZL49HL0Z7Y	evaluation	14023
A3NU9S8PXCEA5Q	evaluation	11356
A2C2GYX772W0NW	evaluation	13618
A1OA8BH7N6PYWV	evaluation	11832
A38D4KWDYXYWSN	evaluation	18095
A3MGN2SIBOETD6	evaluation	747
A2P07DRGFFYD2M	evaluation	16673
A9CJ6G43TTCF3	evaluation	17187
A3DEVV7HPYZTCN	evaluation	3774
A2EBYDZKTGJU9I	evaluation	13966
A2AOZQ3WTNVVOK	evaluation	723
AJMM5SQ28GT74	evaluation	18456
A3037AQNP4WHHK	evaluation	14900
A3QHJ2VF5QN7MM	evaluation	2610
A19BOGDWQPM1R3	evaluation	9064
A3SA41FNSURN2	evaluation	10863
A3Q58S4DG95S1Z	evaluation	4911
A1CC7AHXUUJJAB	evaluation	15833
A1ZUFX1L5NEIMH	evaluation	2069
A3CKE4WGEU19AM	evaluation	15449
A1C66LMRGMGV19	evaluation	8509
A343264GQDQ8Z0	evaluation	14678
A2TKJW5BR3KN08	evaluation	17856
ADCOSIO7ZC15U	evaluation	1194
A17TZOFE4S2IZR	evaluation	11452
A2YKS8WFJ6HOO9	evaluation	3511
A1NANO9C47E6RH	evaluation	9987
A3QIP8J8V8PASM	evaluation	19144
A8KCND0ONAPGF	evaluation	19269
A3AGQ46TJ7L9II	evaluation	12095
A2HWUH403JTB4D	evaluation	15192
A1T5EQVNNTIVA5	evaluation	4564
A3EUOLR9ED95Z7	evaluation	7928
AMYDBK09YFRFZ	evaluation	19335
A1UMSB7LAW0RIR	evaluation	1070
A3S900CSKWQOIV	evaluation	14905
A8CB64AZ54O9F	evaluation	14340
A2K89R0B20LYHB	evaluation	8625
A3UQB181P5L2SG	evaluation	13457
A8HKUIHJ79371	evaluation	5955
AV6WVMUJVUHNB	evaluation	11043
AV1F8VNJPLPTL	evaluation	12906
A2B4B2ROEVK6BK	evaluation	13156
A2G5CMALDBMOU0	evaluation	10093
A1SZEL6IRE25TK	evaluation	14617
ATPQLA9R6H4BQ	evaluation	3305
AEA28DI91KN7A	evaluation	19343
A2KIFQR33XXCWJ	evaluation	18489
A2SF6FVVI5UBA3	evaluation	13309
A2U5IS60A0YZOV	evaluation	13499
A1PKW77TT9GK2X	evaluation	17784
A2H37TB6J5ISAX	evaluation	11152
A225KMM5V30X6Y	evaluation	2816
A19XM9DIPHOBBL	evaluation	10689
A38YZFUG6BJX4U	evaluation	724
A310OHYEQTJAYD	evaluation	10273
A2GNQ1052AL5H1	evaluation	10531
A2DEASVNI2RHUX	evaluation	17635
A3HE6SU1IZO053	evaluation	10537
A3KNXWG1ZGUWW2	evaluation	15612
ASA6MO9JQS628	evaluation	222
A3RIPKCNAU8Q9I	evaluation	17842
A38167RWGZR8AE	evaluation	506
A2WU1G927BVA3H	evaluation	3335
A3OHAUUXP0SND5	evaluation	16453
A38YQOZPYTPA1Q	evaluation	10021
A2SRJ3UO5MKSGX	evaluation	16448
A167KPMW1NBZJW	evaluation	16152
A2CJ7T10RH6ZUK	evaluation	12263
A2CL7ICGA3QSYD	evaluation	8324
A3E2LKAS63ATZN	evaluation	4594
A1YXJFUTIJXYS4	evaluation	892
A39QHP5WLON5HV	evaluation	6807
A2QG2S19LYJ96	evaluation	809
A2LI3YC6MDO1CQ	evaluation	8937
A1TVXLTHW1GFBO	evaluation	12138
A12ENBT314RFXR	evaluation	14445
A84IYCTWEVGC7	evaluation	2252
A2YXG7EVU2H4W2	evaluation	3819
A4IUQN9FD0M5F	evaluation	9105
A2NBRQWA4ZR3C0	evaluation	8382
A14N4H7QAAZ6I8	evaluation	9535
A6BJCVLQ54ZYU	evaluation	4093
AC9ZH59TWILZS	evaluation	2360
A2R5J3MYORC4M	evaluation	5414
AN0LF0EJ4YGG	evaluation	13649
AE0XH57NCYOTQ	evaluation	12720
AQCWCW33JGIJO	evaluation	11453
AHXMDCU0N15TN	evaluation	7227
A1FUQ3GYPC888Y	evaluation	14778
AXOXXNDX8ASWI	evaluation	13889
A23TXF3IMGJEDB	evaluation	4650
A2QDFKU0CZ9ZX9	evaluation	10408
AEDDGVEL0AEGO	evaluation	911
A3SMV35531YME	evaluation	14545
A1WI236ZYBWCI2	evaluation	10414
A3MCP70R2GELY7	evaluation	17668
A2YXWW0G7S8RZP	evaluation	16632
A32H83TKNX0C7F	evaluation	17735
A2172P7UERAOQU	evaluation	3792
A2JRR1O1H60Z2Z	evaluation	13040
A2OH0OSANHJYCL	evaluation	15717
AKVZCAMZPCV2V	evaluation	15343
A20MEQGP5HGMX5	evaluation	18927
A3E1HQSORPJPFN	evaluation	11186
A1FQNNX80WYWKR	evaluation	18003
AUDR3YSPERF4J	evaluation	14949
A28SGSRAU64NDM	evaluation	5668
A3NRIS6JOJ2R8K	evaluation	3662
A1R8QHWRVAQPQG	evaluation	15777
A1Z7CY580NYNFD	evaluation	3654
A3TAF7M58DN46F	evaluation	3561
A1ER5AYS3FQ9O3	evaluation	6497
A38R5EQGVOY8XL	evaluation	7159
A1MY1CZM8QHFGJ	evaluation	8632
A1VHPPBMKS6U1N	evaluation	19002
A2IVF4BCLAVQN2	evaluation	3604
A24I784Z5HY4YP	evaluation	9908
ACR4R6E7EG1NU	evaluation	5433
A2CR0LFF066NMX	evaluation	10194
A2JOK29LM111RI	evaluation	1006
A1K2WB6SWWN78K	evaluation	11442
A2PAA7HMWV76F0	evaluation	4732
A3RY92VWOYZWA5	evaluation	14283
A8MY1OMLWDBS5	evaluation	1945
A33F3IYSNKDD5L	evaluation	5406
A1PQD4OCY4MKM3	evaluation	12470
A36V9XPYM012KB	evaluation	13051
A10BSS8EZFU0RZ	evaluation	17446
A2TJ4H4DUM87JR	evaluation	5000
A2MJ6X06AA7NXL	evaluation	2650
A1P5KXK4E68DBI	evaluation	6566
A2J2JNUHJSJXEQ	evaluation	15540
A3N2MVBI1A2I9Y	evaluation	9358
A29OKO25ND09WW	evaluation	18672
A2G0LV60V87OL5	evaluation	18307
A3QF3D7EPF258Y	evaluation	18987
A10DBNGVY8XMGL	evaluation	4419
A3ABACSTOAY0HS	evaluation	16368
A3G6HFDT8QTW1G	evaluation	15504
A3393N5XWU4VA8	evaluation	1206
A122I8QFCT9UJA	evaluation	5170
A1JDHH8JIYCZ50	evaluation	13656
AX9YM7KKVUZVB	evaluation	16094
A39EALCQ5DX4LH	evaluation	8326
AW3T8ADLHOLOC	evaluation	6015
A1J9T48L93OAKW	evaluation	3451
A1ONZ8JRPLBNUI	evaluation	12873
A3DP3ZTTJ6ERFU	evaluation	5802
A2830ZMDXMQB3Q	evaluation	12746
A3MHUT3SV5NI6V	evaluation	9388
AID6CVJP7AVOQ	evaluation	7881
A1Z5HWFDLYQYE	evaluation	18249
A1VA9GZEP7OX8B	evaluation	11780
A18EUQFB1I3CGA	evaluation	12990
AAHU3JYZQT4L3	evaluation	19347
A2YMV767AP7Q4C	evaluation	16172
A3OC1UOS4EV4NV	evaluation	14112
AK2QD2929A0F0	evaluation	9192
A22JW3R3VCQC6A	evaluation	16905
A312350TNRIQ9P	evaluation	5971
A2I4A4WGWII18Z	evaluation	1503
A39IDAUEE4VEFZ	evaluation	13255
AY5UM0DV5T3YW	evaluation	9972
A36Y7X194VWVKA	evaluation	12015
A34HLCYKYXXEO5	evaluation	13811
A18OTM40AHND1K	evaluation	15769
A1TA9VB0SA3FEO	evaluation	1017
A3T52FTJE0L7CZ	evaluation	18702
A22BAUES1TIZS6	evaluation	10141
AQT8RT9FXA5UX	evaluation	7502
AQTVN33IFXR6G	evaluation	13918
A3I64CVN1BSX2U	evaluation	14173
A31LUN0ZSQ6A74	evaluation	16499
A2MW90O3P2GOO5	evaluation	1681
AVGGNSSM4M9K	evaluation	17841
A1QIG8RJL0KF1G	evaluation	752
A31FL8I2C1WV32	evaluation	643
A34OWGIMR7E0EX	evaluation	8444
A214DWZLDHAETM	evaluation	3632
A313YCDIVOKNIS	evaluation	18403
ARBZYYT0DUYJW	evaluation	8404
AQR23PWSSXEN6	evaluation	15151
AFFBPPZRR82SV	evaluation	5773
A2O2822VQN2HFG	evaluation	445
A3R9X003XW0LNR	evaluation	10778
A2IEM08K7DXY8M	evaluation	6499
A3IMIWSOJXGNAM	evaluation	10925
ATLO3YXU2BC16	evaluation	6147
A2U2L2VUIXUHRC	evaluation	15098
A8UDVUIRES13H	evaluation	2899
A23FS2LM0DRK8X	evaluation	18867
A1LSK2N2PS36DL	evaluation	13048
ABDXLYCU9R9J3	evaluation	12637
A1O1QQWPQ03TUH	evaluation	4593
A1F7GVFG5NU280	evaluation	13076
A1TQBAHI3M4ZBQ	evaluation	10320
A2O8UBX7HV5KRW	evaluation	12491
AMELYQ70DXW6M	evaluation	11618
A2LKE0SEQBP6PD	evaluation	10392
A28RTSJ7FKD99W	evaluation	1615
A2XMDFZO4CE0FL	evaluation	4102
A19SYRKLL6PD4R	evaluation	404
A3ALIEK3IK3RVV	evaluation	960
A3QCODVZ478MZZ	evaluation	8699
A3SI7P9AC8XT2U	evaluation	11346
A3CMO06ZIN0BMX	evaluation	15813
A227Y867EMT3C4	evaluation	8975
A20NJDGEHKUTS1	evaluation	5966
A2068BC3ZXAVJQ	evaluation	8888
A397ZXZK8JF3JB	evaluation	6154
A3GKPMHV4U64IY	evaluation	9187
A357B3PUHSVQA	evaluation	706
A3K8AU6BAGN60E	evaluation	2732
A7T9ZJ8Y360FY	evaluation	16549
A2XHG3BCDID0HD	evaluation	10381
