dataset,sample_key,target_group,history_group,teacher_margin_group,transition_covered,teacher_margin,teacher_target_rank,A_rank_censored51,B_rank_censored51,C_rank_censored51,B_rank_change_vs_A,C_rank_change_vs_A,C_minus_B_rank_change,B_kendall,C_kendall,C_minus_B_kendall,C_null_rate,C_max_abs_delta,teacher_exclusive,A_in_beam50,A_in_top10,A_broad_harm,A_delta_Recall@5,A_delta_NDCG@5,A_delta_Recall@10,A_delta_NDCG@10,A_delta_Recall@50,A_delta_MRR,B_in_beam50,B_in_top10,B_broad_harm,B_delta_Recall@5,B_delta_NDCG@5,B_delta_Recall@10,B_delta_NDCG@10,B_delta_Recall@50,B_delta_MRR,C_in_beam50,C_in_top10,C_broad_harm,C_delta_Recall@5,C_delta_NDCG@5,C_delta_Recall@10,C_delta_NDCG@10,C_delta_Recall@50,C_delta_MRR
Toys,A3M2O06MCHJG18:7:B006ROJQRQ,head,long,low,1,0.059532761573791504,6195.0,9.0,7.0,8.0,2.0,1.0,-1.0,0.04653061224489796,-0.08244897959183674,-0.12897959183673469,0.5228571428571429,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.03230333766935212,0.0,0.031746031746031744,1,1,0,0.0,0.0,0.0,0.014434881121747567,0.0,0.013888888888888895
Toys,A3N041QAKY7BVW:1:B0006H4AXU,head,short,low,1,0.036180317401885986,6991.0,51.0,51.0,51.0,0.0,0.0,0.0,0.17551020408163265,0.04326530612244898,-0.13224489795918368,0.46285714285714286,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3N041QAKY7BVW:2:B0012SDXUI,tail,short,high,1,0.187827467918396,2327.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.16081632653061226,-0.17877551020408164,-0.01795918367346938,0.49714285714285716,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3P3X4WTM6WGRY:4:B004MGMIRQ,head,short,high,1,0.12593472003936768,4015.0,33.0,51.0,35.0,-18.0,-2.0,16.0,-0.1820408163265306,-0.12,0.06204081632653061,0.46285714285714286,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,-1.0,-0.030303030303030304,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0017316017316017333
Toys,A3QUM7IJF6VZTY:2:B003I4DS22,tail,short,high,1,0.10572803020477295,2746.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.007346938775510204,0.03346938775510204,0.04081632653061224,0.4257142857142857,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3RYSRBRTZB0JD:6:B00C6PRJ0G,head,long,high,1,0.27383172512054443,2553.0,23.0,22.0,31.0,1.0,-8.0,-9.0,0.11510204081632654,0.053061224489795916,-0.06204081632653062,0.5257142857142857,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0019762845849802396,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.011220196353436185
Toys,A3RYSRBRTZB0JD:9:B00B28GVLG,head,long,low,1,0.015172004699707031,5789.0,51.0,51.0,51.0,0.0,0.0,0.0,0.05795918367346939,0.017142857142857144,-0.04081632653061225,0.5114285714285715,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3TLW7OD23CYZI:3:B002MUANJE,head,short,low,1,0.02867758274078369,206.0,16.0,15.0,28.0,1.0,-12.0,-13.0,0.07591836734693877,0.03346938775510204,-0.04244897959183673,0.44571428571428573,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.004166666666666666,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.026785714285714288
Toys,A3TOAC9JZX8IFS:1:B004P90PIO,head,short,high,1,0.11134427785873413,863.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.12816326530612246,-0.12489795918367347,0.003265306122448991,0.44857142857142857,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3TOAC9JZX8IFS:5:B002WB186K,tail,long,low,1,0.05652272701263428,3891.0,51.0,51.0,51.0,0.0,0.0,0.0,0.06938775510204082,0.15428571428571428,0.08489795918367346,0.48857142857142855,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3UJRNI8UR4871:15:B00C44P19U,tail,long,low,0,0.008488893508911133,2734.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.03836734693877551,-0.30122448979591837,-0.26285714285714284,0.5,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3VLR8E2FE4KGA:3:B004N7NFSK,head,short,high,1,0.13640153408050537,1808.0,1.0,1.0,1.0,0.0,0.0,0.0,0.02857142857142857,-0.04,-0.06857142857142857,0.44857142857142857,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3VX2IRZ5Q3LZW:6:B007Q0OEI6,head,long,high,1,0.12992894649505615,2265.0,2.0,2.0,2.0,0.0,0.0,0.0,0.061224489795918366,0.10857142857142857,0.0473469387755102,0.46,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A3VX2IRZ5Q3LZW:8:B00D5WUC58,tail,long,high,1,0.08057534694671631,4927.0,51.0,51.0,51.0,0.0,0.0,0.0,0.13306122448979593,0.22938775510204082,0.09632653061224489,0.4542857142857143,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A41FH2WA010UH:4:B000Y922NA,tail,short,low,1,0.04217243194580078,1013.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.007346938775510204,-0.06775510204081632,-0.06040816326530612,0.43714285714285717,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A4EUL79IT6AUP:7:B00ATWUE2S,head,long,low,1,0.015003561973571777,2166.0,51.0,51.0,51.0,0.0,0.0,0.0,0.09877551020408164,0.06448979591836734,-0.034285714285714294,0.4942857142857143,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A4IL0CLL27Q33:2:B003CRJU36,head,short,high,1,0.292810320854187,8356.0,51.0,51.0,51.0,0.0,0.0,0.0,0.015510204081632653,-0.008979591836734694,-0.02448979591836735,0.46285714285714286,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A53ZNNFKWO2LG:6:B0006PKZBI,head,long,low,1,0.0544050931930542,5473.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.04816326530612245,-0.04979591836734694,-0.0016326530612244886,0.4857142857142857,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A5NIQWTH7QVM:3:B00000DMCE,head,short,low,1,0.05990123748779297,8561.0,2.0,2.0,2.0,0.0,0.0,0.0,-0.13142857142857142,-0.09061224489795919,0.040816326530612235,0.4685714285714286,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A5X1B2HBQUR3P:3:B00008URUQ,head,short,low,1,0.012243986129760742,7943.0,2.0,2.0,2.0,0.0,0.0,0.0,0.13959183673469389,0.04,-0.09959183673469388,0.4742857142857143,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A64L1DIZQQ28J:1:B002RL7W9C,tail,short,high,1,0.07498878240585327,4545.0,6.0,6.0,7.0,0.0,-1.0,-1.0,0.12326530612244897,0.0563265306122449,-0.06693877551020408,0.49714285714285716,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.022873853774688868,0.0,-0.023809523809523808
Toys,A6YEAHCVOHKWM:4:B003GIS8T8,tail,short,high,1,0.11113476753234863,161.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.22612244897959183,-0.18693877551020407,0.03918367346938775,0.5371428571428571,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A7LD57FN1M3NL:1:B0007UPXM8,tail,short,low,1,0.024255871772766113,10415.0,51.0,51.0,51.0,0.0,0.0,0.0,0.10204081632653061,0.09551020408163265,-0.006530612244897968,0.5142857142857142,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A7W6LSGB2BJ8H:2:B002LNHJIU,head,short,low,1,0.037476956844329834,1044.0,51.0,51.0,39.0,0.0,12.0,12.0,0.008979591836734694,-0.06285714285714286,-0.07183673469387755,0.4942857142857143,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,1.0,0.02564102564102564
Toys,A8JKTR3DLGUD0:2:B002BRSCJ6,head,short,low,1,0.008444249629974365,10.0,33.0,24.0,51.0,9.0,-18.0,-27.0,0.0024489795918367346,-0.1036734693877551,-0.10612244897959183,0.4228571428571429,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.01136363636363636,0,0,0,0.0,0.0,0.0,0.0,-1.0,-0.030303030303030304
Toys,A8KM4YOB8FGGH:14:B006ROJJ2I,head,long,low,1,0.000700831413269043,2223.0,5.0,2.0,2.0,3.0,3.0,0.0,-0.0563265306122449,-0.012244897959183673,0.044081632653061226,0.5171428571428571,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.2440769463369159,0.0,0.2440769463369159,0.0,0.3,1,1,0,0.0,0.2440769463369159,0.0,0.2440769463369159,0.0,0.3
Toys,A8KM4YOB8FGGH:17:B007X9DRWO,head,long,low,1,0.01590275764465332,2191.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.012244897959183673,-0.005714285714285714,0.0065306122448979586,0.5171428571428571,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A8KM4YOB8FGGH:36:B0047WZH0U,tail,long,high,1,0.1342087984085083,1457.0,8.0,9.0,9.0,-1.0,-1.0,0.0,0.08081632653061224,0.09714285714285714,0.0163265306122449,0.5142857142857142,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.014434881121747567,0.0,-0.013888888888888895,1,1,0,0.0,0.0,0.0,-0.014434881121747567,0.0,-0.013888888888888895
Toys,A8S04J0CDSOU5:2:B005KITK6C,tail,short,high,1,0.0699726939201355,5711.0,51.0,51.0,51.0,0.0,0.0,0.0,0.1820408163265306,0.015510204081632653,-0.16653061224489796,0.5285714285714286,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A9JWP771B3C29:2:B000ELYJFC,tail,short,low,1,0.04673933982849121,9048.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.18693877551020407,-0.13142857142857142,0.05551020408163265,0.4514285714285714,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,A9KOI06S9JLXQ:2:B005QZOYEM,tail,short,low,1,0.04260951280593872,231.0,28.0,24.0,25.0,4.0,3.0,-1.0,-0.03510204081632653,-0.06448979591836734,-0.029387755102040815,0.4514285714285714,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.005952380952380952,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0042857142857142885
Toys,AAOYOZ470S2FT:3:B0000789T0,tail,short,high,1,0.12277591228485107,8366.0,51.0,51.0,51.0,0.0,0.0,0.0,0.07265306122448979,0.11836734693877551,0.04571428571428572,0.49714285714285716,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AAOYOZ470S2FT:8:B0021OKIKA,tail,long,low,1,0.058341145515441895,8312.0,51.0,51.0,51.0,0.0,0.0,0.0,0.015510204081632653,0.12326530612244897,0.10775510204081631,0.4714285714285714,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AB8JVVE1NZIKC:2:B003DV78JO,tail,short,high,1,0.11741012334823608,723.0,51.0,51.0,51.0,0.0,0.0,0.0,0.015510204081632653,0.19673469387755102,0.18122448979591838,0.4514285714285714,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AC82TH39WO32T:2:B002VLP67S,head,short,high,1,0.0794684886932373,292.0,51.0,51.0,51.0,0.0,0.0,0.0,0.11836734693877551,0.16081632653061226,0.042448979591836744,0.4685714285714286,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,ACDU5YGSYPC2O:1:B0002YDPX8,tail,short,low,1,0.013900399208068848,4951.0,37.0,36.0,28.0,1.0,9.0,8.0,0.19183673469387755,0.1853061224489796,-0.006530612244897954,0.5057142857142857,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0007507507507507477,1,0,0,0.0,0.0,0.0,0.0,0.0,0.008687258687258684
Toys,ACHG3OEASC1Q4:3:B0038AJYSS,head,short,high,1,0.08132922649383545,3719.0,5.0,5.0,4.0,0.0,1.0,1.0,0.13959183673469389,0.0563265306122449,-0.08326530612244898,0.5085714285714286,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.04382375083885143,0.0,0.04382375083885143,0.0,0.04999999999999999
Toys,ADUTJST3AFK86:1:B00000JD5S,tail,short,high,1,0.4700676202774048,8441.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.022040816326530613,-0.06775510204081632,-0.04571428571428571,0.45714285714285713,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AERBY54RWPSO9:2:B0042ESGRO,tail,short,low,1,0.03932434320449829,7358.0,1.0,1.0,1.0,0.0,0.0,0.0,0.07102040816326531,0.013877551020408163,-0.05714285714285715,0.4657142857142857,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AERBY54RWPSO9:6:B006CC0TQ0,head,long,high,1,0.173750638961792,5778.0,4.0,4.0,8.0,0.0,-4.0,-4.0,-0.04,-0.18857142857142858,-0.14857142857142858,0.4942857142857143,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-1.0,-0.43067655807339306,0.0,-0.11521168128766429,0.0,-0.125
Toys,AF77G6NFY4GZR:4:B004MWJLFC,head,short,low,1,0.03872489929199219,8368.0,13.0,18.0,7.0,-5.0,6.0,11.0,0.03510204081632653,0.013877551020408163,-0.021224489795918365,0.43714285714285717,0.29999998211860657,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.021367521367521375,1,1,0,0.0,0.0,1.0,0.3333333333333333,0.0,0.06593406593406592
Toys,AFITCO8MIFCHV:1:B000MEYJR4,tail,short,high,1,0.12966394424438477,1332.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.14122448979591837,-0.20816326530612245,-0.06693877551020408,0.43142857142857144,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AFP43ZIYYKFWZ:1:B004BNQY5C,tail,short,high,1,0.22657722234725952,9497.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.09387755102040816,-0.07591836734693877,0.017959183673469395,0.49714285714285716,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AG88PJVD9RI74:4:B00A88F3UQ,tail,short,low,1,0.03172433376312256,116.0,51.0,51.0,51.0,0.0,0.0,0.0,0.015510204081632653,-0.005714285714285714,-0.02122448979591837,0.43714285714285717,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AGAOLD7VKRU6B:4:B0002YDPY2,head,short,high,1,0.1553492546081543,2673.0,51.0,51.0,51.0,0.0,0.0,0.0,0.09714285714285714,0.1036734693877551,0.006530612244897954,0.4742857142857143,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AGFGY4EJ37VS2:32:B00CANHVUC,head,long,high,1,0.07162952423095703,10467.0,8.0,10.0,8.0,-2.0,0.0,2.0,-0.17387755102040817,-0.044897959183673466,0.12897959183673469,0.5171428571428571,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.026400050467840885,0.0,-0.024999999999999994,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AGOTAY0FGQEIA:1:B0009ICKBU,head,short,high,1,0.1974571943283081,8847.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.0563265306122449,0.1820408163265306,0.2383673469387755,0.4542857142857143,0.29999998211860657,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AGR0MOEYP1EBX:9:B00146G71U,head,long,high,1,0.28572511672973633,10074.0,51.0,51.0,51.0,0.0,0.0,0.0,0.12489795918367347,0.04163265306122449,-0.08326530612244898,0.48,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AJ2FDNZ3COBFN:15:B007Z8U7CG,head,long,low,1,0.05982375144958496,8439.0,12.0,17.0,16.0,-5.0,-4.0,1.0,-0.007346938775510204,0.012244897959183673,0.019591836734693877,0.54,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.024509803921568624,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.02083333333333333
Toys,AJ2FDNZ3COBFN:1:B0002HR3L0,head,short,high,1,0.2370484471321106,5726.0,51.0,51.0,51.0,0.0,0.0,0.0,0.06938775510204082,0.0024489795918367346,-0.06693877551020408,0.4828571428571429,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AJ2FDNZ3COBFN:8:B008CNPIAE,head,long,high,1,0.10915803909301758,7784.0,19.0,25.0,11.0,-6.0,8.0,14.0,-0.0024489795918367346,0.012244897959183673,0.014693877551020407,0.5314285714285715,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.012631578947368417,1,0,0,0.0,0.0,0.0,0.0,0.0,0.038277511961722493
Toys,AJLPS4A9HGOQK:23:B002CSRZKQ,head,long,high,1,0.07314097881317139,11173.0,1.0,1.0,1.0,0.0,0.0,0.0,-0.30448979591836733,-0.26857142857142857,0.03591836734693876,0.4714285714285714,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AJLPS4A9HGOQK:9:B001ELK4K0,tail,long,high,1,0.11384773254394531,1807.0,4.0,4.0,3.0,0.0,1.0,1.0,-0.09387755102040816,-0.02857142857142857,0.0653061224489796,0.5057142857142857,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.06932344192660694,0.0,0.06932344192660694,0.0,0.08333333333333331
Toys,AJVLR7M8EVNDN:1:B005PO8SX2,tail,short,low,1,0.04448890686035156,319.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.2163265306122449,-0.012244897959183673,0.20408163265306123,0.4714285714285714,0.29999998211860657,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AMRZ5G7HF7I03:4:B007X90B46,head,short,low,1,0.008120059967041016,9753.0,7.0,10.0,10.0,-3.0,-3.0,0.0,-0.16244897959183674,-0.2016326530612245,-0.03918367346938775,0.5028571428571429,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,0.0,0.0,-0.044268507015445435,0.0,-0.042857142857142844,1,1,0,0.0,0.0,0.0,-0.044268507015445435,0.0,-0.042857142857142844
Toys,AN2SCJ9PDVBIK:17:B008POZKJO,tail,long,low,1,0.015509366989135742,976.0,1.0,2.0,1.0,-1.0,0.0,1.0,-0.022040816326530613,0.054693877551020405,0.07673469387755102,0.5142857142857142,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.36907024642854247,0.0,-0.36907024642854247,0.0,-0.5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AN2SCJ9PDVBIK:28:B00FO0QDIY,tail,long,high,1,0.20640671253204346,873.0,51.0,51.0,51.0,0.0,0.0,0.0,-0.025306122448979593,-0.07265306122448979,-0.0473469387755102,0.5085714285714286,0.30000001192092896,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0
Toys,AN2SCJ9PDVBIK:33:B00CEQ1HQE,tail,long,low,1,0.03565263748168945,1658.0,2.0,3.0,3.0,-1.0,-1.0,0.0,0.06612244897959184,0.061224489795918366,-0.004897959183673473,0.5285714285714286,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,0.0,-0.13092975357145753,0.0,-0.13092975357145753,0.0,-0.16666666666666669,1,1,0,0.0,-0.13092975357145753,0.0,-0.13092975357145753,0.0,-0.16666666666666669
Toys,AN2SCJ9PDVBIK:7:B0060S315C,tail,long,high,1,0.1428663730621338,1100.0,20.0,18.0,14.0,2.0,6.0,4.0,0.02040816326530612,0.0236734693877551,0.0032653061224489806,0.5257142857142857,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.00555555555555555,1,0,0,0.0,0.0,0.0,0.0,0.0,0.021428571428571422
Toys,AN5FCG0M8HWQF:1:B006L7KIWG,tail,short,high,1,0.22263866662979126,1316.0,20.0,20.0,21.0,0.0,-1.0,-1.0,0.18857142857142858,0.07428571428571429,-0.1142857142857143,0.43142857142857144,0.30000001192092896,0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0.0,0.0,0.0,0.0,0.0,-0.0023809523809523864
Toys,APPCJX62WKIIP:13:B00ARQW1E0,head,long,high,1,0.17876958847045898,7740.0,5.0,9.0,1.0,-4.0,4.0,8.0,-0.08408163265306122,0.0236734693877551,0.10775510204081631,0.5114285714285715,0.30000001192092896,0,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1,1,0,-1.0,-0.38685280723454163,0.0,-0.08582281157056043,0.0,-0.0888888888888889,1,1,0,0.0,0.6131471927654584,0.0,0.6131471927654584,0.0,0.8
