sample_key,target_group,GRAM_rank,GRAM_Recall@10,GRAM_NDCG@10,GRAM_Recall@50,GRAM_covered,CET_v1_rank,CET_v1_Recall@10,CET_v1_NDCG@10,CET_v1_Recall@50,CET_v1_covered,GACR_v3_rank,GACR_v3_Recall@10,GACR_v3_NDCG@10,GACR_v3_Recall@50,GACR_v3_covered,CET_v1_GACR_v3_rank,CET_v1_GACR_v3_Recall@10,CET_v1_GACR_v3_NDCG@10,CET_v1_GACR_v3_Recall@50,CET_v1_GACR_v3_covered
A2PJFG5U89NJ35:validation:B001IWGZ8A,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2PTAJTGXOAHU4:validation:B008RU8GC4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2PZ6W3HHMN7X4:validation:B000G625JC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2PZLRQFNVNHAM:validation:B0038APD60,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2Q1EVG1NAQ56O:validation:B006FT2FVC,head,16,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1
A2Q51LFVE9P8H7:validation:B007AR24GE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2Q8ML0AZPURSM:validation:B00CP4J4RY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2QD0FAI41ZOIQ:validation:B000063KC8,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2QEUSIYUOY9KB:validation:B001P9OGRS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2QGGV4DGRXAFE:validation:B000YFSZU8,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2QUDBI7R6Z3ED:validation:B004UU9W78,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2QY081WYVWYF7:validation:B009B7F6DO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2R0QQI2QCLJUK:validation:B008AG5VLE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2R4I4YP4ICFEW:validation:B0060FN7B8,head,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A2R4NM7XJDHX13:validation:B009ZOQVE6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2R96B3H0O2B4F:validation:B007HVGD6K,head,,0.0,0.0,0.0,0,42,0.0,0.0,1.0,1,83,0.0,0.0,0.0,1,49,0.0,0.0,1.0,1
A2RGYUAJOJ3I6T:validation:B00CG0CM3U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2RL4IVEI1RKFD:validation:B00BQYR01G,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2RT1ARHSAWVAT:validation:B000BUXZG0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2RUKL5510IF35:validation:B00295WCJQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2S1SXPG0R1QDC:validation:B007Q0OEI6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SDB7URP2KIB5:validation:B007BSYAVY,head,2,1.0,0.6309297535714575,1.0,1,1,1.0,1.0,1.0,1,2,1.0,0.6309297535714575,1.0,1,1,1.0,1.0,1.0,1
A2SGMXM2GSYSM6:validation:B007CJJZWQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SL4SD1OYDY5O:validation:B0038BBILI,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SLR2VUDUGCQM:validation:B0077NGTDU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SSYPHOI6EIJE:validation:B00CEQ15SY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SU3YH0H2SHRR:validation:B004H1V5RU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2SX7X8QGQVCJU:validation:B00540V0HS,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2T04VAIXSKJH2:validation:B00F6N0G50,head,43,0.0,0.0,1.0,1,38,0.0,0.0,1.0,1,37,0.0,0.0,1.0,1,29,0.0,0.0,1.0,1
A2TF35XK3JSZIJ:validation:B0018N5V3Y,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2TKD12P8DUC2Q:validation:B00021H92Y,tail,,0.0,0.0,0.0,0,37,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,26,0.0,0.0,1.0,1
A2TKZ9P58497WU:validation:B000SQNAQC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2TMKS584AETCV:validation:B00083HOXA,head,26,0.0,0.0,1.0,1,35,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,26,0.0,0.0,1.0,1
A2TNEYVYHY3C4C:validation:B00BPRLGSW,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2TRDIO44OUHTO:validation:B00ARQW1DQ,head,11,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1
A2TSJ11N0EVYH9:validation:1933054395,head,49,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,47,0.0,0.0,1.0,1,,0.0,0.0,0.0,0
A2TSTJP0B3A3H5:validation:B000084JM8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,70,0.0,0.0,0.0,1,,0.0,0.0,0.0,0
A2U6BFOWKSDB8K:validation:B007Q0ODW8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2U8QA856AC193:validation:B000FPFD8O,head,16,0.0,0.0,1.0,1,17,0.0,0.0,1.0,1,12,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1
A2UEOYW1YH7SHT:validation:B000OC2W50,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2UUT9GTVLBKRQ:validation:B005V9BQ44,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2UZKG9X249UFA:validation:B00C6PWXDY,tail,41,0.0,0.0,1.0,1,13,0.0,0.0,1.0,1,44,0.0,0.0,1.0,1,15,0.0,0.0,1.0,1
A2V0NXWV4CLDHN:validation:B00009KWTB,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2V4B7582F4YGJ:validation:B004WNIR38,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2V4XV5S2MAI4B:validation:B002S52VWU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2V5UG21IKE4DC:validation:B007IG0UNG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,88,0.0,0.0,0.0,1,87,0.0,0.0,0.0,1
A2V7AHQ4U1L4Q8:validation:B00007L12O,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2V8DFJOVTCHIQ:validation:B00E1AEERK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VEJDERH3PMKZ:validation:B0019O198I,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VG3TH6IMOVKM:validation:B006EFMSSM,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VH2YAMZLOT6X:validation:B009Z7E8HK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VIY2TL6QPYLG:validation:B00A8UT58K,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VLTVTIIP92RD:validation:B005GTJ0L0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VP51TAW3BO0C:validation:B000NW13RO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VRCF7SM6WWU:validation:B002CSRZKQ,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2VWHMS5KYQL7F:validation:B00DQC2FPM,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2W0GY64CJSV5D:validation:B00E2K3498,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2W5DUCPEEAVDH:validation:B004XWZTRK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2W99G61E5ZPF0:validation:B00FMHXRHE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2WA4Q15BNZ78J:validation:B004MU9V8Q,head,25,0.0,0.0,1.0,1,22,0.0,0.0,1.0,1,22,0.0,0.0,1.0,1,25,0.0,0.0,1.0,1
A2WAKIWHTHSZDR:validation:B000QGRCJA,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A2WP6XI4K8K130:validation:B001KPOKDC,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2WQY1B8ZS7QRZ:validation:B005H29GSI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2WY9PKWXMHJQR:validation:B00C6Q9688,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2X06FP2PQ6EK0:validation:B0009Z3MQU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2X1ZCVGXO0EUA:validation:B003CRCQLO,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2X2X9DA76CQWW:validation:B00592BOAO,head,9,1.0,0.3010299956639812,1.0,1,10,1.0,0.2890648263178879,1.0,1,7,1.0,0.3333333333333333,1.0,1,7,1.0,0.3333333333333333,1.0,1
A2X3QSC9OIMC7:validation:B00270D4HW,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2XK009VM3OBG7:validation:B00A92K0JA,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A2XM1UXPYK78S5:validation:B00A8UT58K,head,9,1.0,0.3010299956639812,1.0,1,12,0.0,0.0,1.0,1,6,1.0,0.3562071871080222,1.0,1,9,1.0,0.3010299956639812,1.0,1
A2XQW1K6ALWSMZ:validation:B00EH486CY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,80,0.0,0.0,0.0,1,84,0.0,0.0,0.0,1
A2XSY4L7GDHV4W:validation:B00E1EFHBI,head,48,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,43,0.0,0.0,1.0,1,,0.0,0.0,0.0,0
A2XU6O3VXGECJH:validation:B002H5IIKK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2XUH5RF4OISMB:validation:B00C16YZ4S,tail,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A2Y6IDYSDC9QTY:validation:B0000205X3,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2Y8JYGI3Q8R5E:validation:B003F8HSAE,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2YD9X4DEMRD6K:validation:B00006JZCG,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2YHBS040TSI3B:validation:B00840L9NA,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2YIRIQQVWFI6V:validation:B0093N52IK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2YIV3H1LGAGYG:validation:B0037UT20E,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2YK4MHPPAPTH0:validation:B008HCSEBA,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A2YS3MYCBV9JG3:validation:B004RKT8U2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2Z27VIDOVTU5Q:validation:B000MTA04U,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2Z6OKBB2WPRZQ:validation:B009PLLF9K,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2ZHAE5PTKU1R1:validation:B00C6Q4HEQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2ZJPDH0YP90SD:validation:B00FAQVY5O,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A2ZYC0DMBEHKM9:validation:B0096SJU3U,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A30M15FQ03950H:validation:B000IEBY3A,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A30Q5JUJULYNV8:validation:B0007LD3OM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A30U5K1JZTO80R:validation:B003WQRIR2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A30XU2SKHUBKNN:validation:B004UU9W78,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31AVXMESQRQAC:validation:B00EX5K1GG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31ENE1ZVWEDLU:validation:B00CRZXV2A,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31G8KZ37SL7BN:validation:B000WCOJZ8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31LGEW7CEHGGH:validation:B005VPRCP0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31PKHBFFJDVF0:validation:B00C8526S4,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31SKLCN0NQD3A:validation:B00D38UBJ6,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31UH403U9YETF:validation:B003SAM6BU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A31Y97J71MZTDY:validation:B00028SBLU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3234ITFF99TO2:validation:B004MZJ9YC,tail,,0.0,0.0,0.0,0,26,0.0,0.0,1.0,1,95,0.0,0.0,0.0,1,44,0.0,0.0,1.0,1
A32JJE3OQEN5VX:validation:B000GIJ4Y4,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A32M32425ACDHG:validation:9269806723,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A32R28LR0UOZ6U:validation:B0091SWDFC,tail,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A32WHDJQXXODH6:validation:B005LMVUWO,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A333PLXUB7CDB0:validation:B000GKW6IS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3356C71R17JXP:validation:B009AEUXQS,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A33A6RVSCFHOW8:validation:B00095LHU8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A33UNCWGA7R3TY:validation:B00A73O9RU,tail,29,0.0,0.0,1.0,1,8,1.0,0.31546487678572877,1.0,1,18,0.0,0.0,1.0,1,7,1.0,0.3333333333333333,1.0,1
A33XBOE8AUOT1:validation:B003TLXM8Y,head,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A340HWJM7SL5Z8:validation:B00DH7P6WU,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3415H58HNGQFV:validation:B00EDBYB4S,tail,5,1.0,0.38685280723454163,1.0,1,4,1.0,0.43067655807339306,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A343ETKOKE3HNK:validation:B0000683A4,head,33,0.0,0.0,1.0,1,36,0.0,0.0,1.0,1,33,0.0,0.0,1.0,1,39,0.0,0.0,1.0,1
A345BXR9RAZPQL:validation:B000TK8440,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A346CO56SBOATD:validation:B003AJEXD8,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A34C2Q6KO2S5HP:validation:B003U8XZ06,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A34OZALH6GYU2H:validation:B00009AVLV,tail,50,0.0,0.0,1.0,1,7,1.0,0.3333333333333333,1.0,1,35,0.0,0.0,1.0,1,7,1.0,0.3333333333333333,1.0,1
A3513M2E6P93SD:validation:B001RPWM7Q,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A35E9H4NAX25IZ:validation:B00CMNX9YW,tail,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1,2,1.0,0.6309297535714575,1.0,1
A35EYS0ROCMIP5:validation:B005VLG2J6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A35HRL8YD8R7MV:validation:B00BH0SDEW,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A35YCE850X3VQC:validation:B003YXZB22,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A361U4SXK7FCQE:validation:B00FAQVY5E,head,18,0.0,0.0,1.0,1,48,0.0,0.0,1.0,1,19,0.0,0.0,1.0,1,47,0.0,0.0,1.0,1
A364DHK3SA6HEE:validation:B001W2WKS0,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A368OFBVOPK0JL:validation:B00CO8WP36,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A36ATJ00U9C11V:validation:B00BMD7RK0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,92,0.0,0.0,0.0,1,94,0.0,0.0,0.0,1
A36J2TMPGFXA7D:validation:B0039S7NO6,head,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A36QEAKBFVYFCY:validation:B007J3FBKU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A36WTXJBYS3DB6:validation:B006ROJQRG,head,12,0.0,0.0,1.0,1,23,0.0,0.0,1.0,1,11,0.0,0.0,1.0,1,22,0.0,0.0,1.0,1
A36YE2N1UFF8YV:validation:B00G8IVXZE,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A37273MDBJ4XPQ:validation:B0051EZAI2,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A378SNMKK9HSZU:validation:B005J5ML2Q,head,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1,3,1.0,0.5,1.0,1
A379O5JZOPENK2:validation:B00A850R3W,tail,,0.0,0.0,0.0,0,49,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,31,0.0,0.0,1.0,1
A37L4MMJAB3OS5:validation:B00004TDML,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A37T48TM9WA9X0:validation:B004K9CHR6,tail,,0.0,0.0,0.0,0,44,0.0,0.0,1.0,1,,0.0,0.0,0.0,0,27,0.0,0.0,1.0,1
A37WIIU8A4QYNA:validation:B009T88RJK,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A381MT950I6KRL:validation:B004INGVHQ,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A38432EKNYOVPI:validation:B0043WAPJM,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A38BLIS5VGGL84:validation:B00000IT40,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A38OI1S6HXCFE7:validation:B000NV6DRU,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A38UEX6ED0R7VR:validation:B002C3R5XI,head,,0.0,0.0,0.0,0,9,1.0,0.3010299956639812,1.0,1,85,0.0,0.0,0.0,1,11,0.0,0.0,1.0,1
A38YS1DNHC3CVC:validation:B00FAQVY4U,tail,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1,1,1.0,1.0,1.0,1
A391HD0HH9GIBN:validation:B000J1CQ98,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39E7IWNHY62JT:validation:B00CANHVUC,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39EALCQ5DX4LH:validation:B007R1Z80W,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39GA5H0OHTKBX:validation:B004FEL5SI,tail,14,0.0,0.0,1.0,1,14,0.0,0.0,1.0,1,8,1.0,0.31546487678572877,1.0,1,9,1.0,0.3010299956639812,1.0,1
A39HTPA8ZY5E5A:validation:B007XVYOKG,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39R6RKYMYBA1B:validation:B0044JUKS0,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39RMUQFFCPNBI:validation:B003M2G0SY,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A39ZF0BPY4GI52:validation:B00AAHSKE6,tail,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3A4HEP9YV8NAM:validation:B004MWJLHK,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
A3A8SY8X1J2AX8:validation:B000284ZNI,head,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0,,0.0,0.0,0.0,0
