user,split,sample_hash,history_length,recoverable_sum,recoverable_mean,recoverable_max,recoverable_positive_fraction,recoverable_ge8_fraction,displaced_cf_sum,displaced_cf_mean,metadata_lost_sum,metadata_lost_mean,metadata_retention_mean,metadata_retention_min,current_metadata_visible_sum,current_cf_visible_sum,log1p_popularity_mean,log1p_popularity_min,tail_item_fraction,top_k_similar_item_mean,lp_current,lp_recover,benefit,positive_label,predicted_probability
A15W81O74T7HW4,fit,0f1ccbaa6ee381532db1a98316860bc0ec06679716fc7de9c96c31ae79f8cfda,5.0,316.0,63.2,83.0,1.0,1.0,308.0,61.6,1029.0,205.8,0.3120905115669456,0.04106280193236715,171.0,394.0,2.4470486045659903,2.197224577336219,0.0,10.0,-0.7140241265296936,-0.8574204444885254,-0.1433963179588318,0,0.14219346682536238
A25330LLZWPAM2,fit,0f2335cd92a5eba9f429aa9f067ed36dee575834cd7132f71de87c93915c51ca,4.0,306.0,76.5,83.0,1.0,1.0,302.0,75.5,526.0,131.5,0.26104985147289705,0.10089020771513353,136.0,316.0,2.880936675900453,1.791759469228055,0.5,10.0,-0.8248472809791565,-1.1337021589279175,-0.308854877948761,0,0.1169288344348089
AY4QK1GJUQY5B,fit,0f28c220108bfacc183d9412f361d65069616c4f69d5b5991dc40ab81eb6b1f4,3.0,185.0,61.666666666666664,83.0,1.0,1.0,177.0,59.0,892.0,297.3333333333333,0.30470477377374994,0.04287515762925599,102.0,237.0,3.801687273031428,2.9444389791664403,0.0,10.0,-1.3670313358306885,-1.5804147720336914,-0.21338343620300293,0,0.17131610125823693
A2LSHTM5VP2A8H,fit,0f2e70c6d364410727b34a83a7686a32a102e7f332d2a1095fb0fe7f4282218d,3.0,186.0,62.0,83.0,1.0,1.0,182.0,60.666666666666664,304.0,101.33333333333333,0.3263555381846903,0.14468085106382977,102.0,237.0,2.703575860991496,2.197224577336219,0.0,10.0,-0.7672291398048401,-0.7932391166687012,-0.026009976863861084,0,0.17729634969145278
A38IK70GPO2HX1,fit,0f2f58adc75b8c1bada2b17607c0b61a213327b7cf374295e2143bdc1cc7a5a7,3.0,247.0,82.33333333333333,84.0,1.0,1.0,235.0,78.33333333333333,1309.0,436.3333333333333,0.10515908534313816,0.043373493975903614,104.0,235.0,3.600280027796677,2.833213344056216,0.0,10.0,-0.7825412154197693,-1.0344855785369873,-0.251944363117218,0,0.1547313622708862
A2MHFBVNI48X0S,fit,0f3073dbf5d5bd2fec9ad18c269523fac3e7d3760cada1e9a62e57dd64246643,4.0,231.0,57.75,83.0,1.0,1.0,227.0,56.75,338.0,84.5,0.3592458822686509,0.15178571428571427,134.0,318.0,2.897915676376903,1.791759469228055,0.5,10.0,-1.3161112070083618,-1.4052631855010986,-0.08915197849273682,0,0.18197285063362806
A1Q0YMVAI71R20,fit,0f30999d03ab0cd4d341cbfa9bd1219baabf49c35051d80e64364ac792816f6f,4.0,267.0,66.75,83.0,1.0,1.0,256.0,64.0,289.0,72.25,0.36698655389286483,0.25,136.0,316.0,2.2467992051654933,1.6094379124341003,0.5,10.0,-1.258026361465454,-1.3127321004867554,-0.05470573902130127,0,0.18867616501698073
AGD2PP0S52L82,fit,0f3601f030cd46231a5becad53efcb76e21c2d45256cfefbe5f99bdf1e056a5c,6.0,402.0,67.0,83.0,1.0,1.0,386.0,64.33333333333333,796.0,132.66666666666666,0.31447484119154634,0.0709812108559499,204.0,474.0,3.247700180693688,2.5649493574615367,0.0,10.0,-0.660473644733429,-0.7847654223442078,-0.12429177761077881,0,0.14830569760078285
A3PXWLB5UH86QS,fit,0f49061f69d346d15ab9ac11e088da3a7f9855b40a5abc311cb475969e3226fb,3.0,141.0,47.0,83.0,1.0,1.0,137.0,45.666666666666664,326.0,108.66666666666667,0.3956854435022579,0.11258278145695365,101.0,238.0,1.8782632010564164,1.6094379124341003,1.0,10.0,-0.7581874132156372,-0.8347395658493042,-0.07655215263366699,0,0.19873011918006192
A11EXFO14WEJM1,fit,0f5204cfab0f8f5c523052eca7050c1770a372851a9564391d168e5a758803d1,6.0,253.0,42.166666666666664,82.0,1.0,1.0,249.0,41.5,269.0,44.833333333333336,0.49098545146825984,0.2631578947368421,208.0,470.0,4.193821926719595,3.6635616461296463,0.0,10.0,-0.565364420413971,-0.5753885507583618,-0.01002413034439087,0,0.3128912048101087
A2A07LWCVDSGWM,fit,0f55cf39be6cea799845ac4cffca1f77544ed2dc0818d4ce9dd80383780fd5a5,4.0,252.0,63.0,84.0,1.0,1.0,244.0,61.0,332.0,83.0,0.35283198232189333,0.2088607594936709,138.0,314.0,3.5009547891505877,2.3978952727983707,0.0,10.0,-1.0031818151474,-1.1341716051101685,-0.13098978996276855,0,0.20833197031395653
A27LEATCCMJJF4,fit,0f5c934b832eecd40f5786bd9141f85271a3ea3d1f83dedb15f452fc0099dbf0,3.0,133.0,44.333333333333336,69.0,1.0,1.0,133.0,44.333333333333336,133.0,44.333333333333336,0.4532599001272178,0.3235294117647059,101.0,238.0,3.291078169788369,1.791759469228055,0.3333333333333333,10.0,-0.8357125520706177,-0.8566609025001526,-0.020948350429534912,0,0.21421828217252484
A1I8QPILZMTELT,fit,0f61b20a6203f1fc122a2a45c961d673600bf803528606dff37a28f689a628e7,2.0,143.0,71.5,83.0,1.0,1.0,139.0,69.5,178.0,89.0,0.2892614601018676,0.2236842105263158,67.0,159.0,1.7005986908310775,1.6094379124341003,1.0,10.0,-0.3014206290245056,-1.4460691213607788,-1.144648551940918,0,0.15746734533895004
A3FXIIG1O671DP,fit,0f68cc7d57a0f76552a33d6f9ad59db09be8452247be04317537007b09e0d604,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,852.0,426.0,0.07669866506674666,0.06017699115044248,67.0,159.0,3.235399751891301,2.833213344056216,0.0,10.0,-0.5070584416389465,-13.48387336730957,-12.976815223693848,0,0.17080896432957154
A2W7OTBDBGJIN3,fit,0f6d575c89bd2a7451d397c0c8434560d2390de2b8ebe4c201f7c0d7c5b724bd,2.0,93.0,46.5,47.0,1.0,1.0,93.0,46.5,93.0,46.5,0.4223765432098765,0.41975308641975306,68.0,158.0,2.799210979499187,2.70805020110221,0.0,10.0,-1.200726866722107,-1.081977128982544,0.11874973773956299,1,0.15107116345504676
A3QWTB7JGLYWBG,fit,0f6d6780bf1397982acb805d08c7ca2531d8a5974c35aa464a8ce2adc3134acd,6.0,490.0,81.66666666666667,83.0,1.0,1.0,472.0,78.66666666666667,774.0,129.0,0.23933694198873592,0.11221122112211221,204.0,474.0,2.499400508207685,1.3862943611198906,0.16666666666666666,10.0,-1.071831226348877,-1.2262561321258545,-0.15442490577697754,0,0.12380192855719667
A2YWJ984YPHOC9,fit,0f7812b01447d4326daf758ecd0778b32125f8decb2a7779372e08533c1efed3,2.0,78.0,39.0,46.0,1.0,1.0,78.0,39.0,78.0,39.0,0.4700757575757576,0.425,68.0,158.0,2.9318155877990484,2.0794415416798357,0.5,10.0,-1.6204372644424438,-1.5074628591537476,0.11297440528869629,1,0.15635033916729127
AWFJPGG79S876,fit,0f7a8807c5f9cf5ba243b45a0380fe638daa4edb284a0bf6b38eb50909302b3f,2.0,151.0,75.5,84.0,1.0,1.0,147.0,73.5,311.0,155.5,0.22297101449275364,0.11594202898550725,65.0,160.0,2.5053176470481278,1.6094379124341003,0.5,10.0,-0.38561704754829407,-3.928821563720703,-3.5432045459747314,0,0.13115121973268248
A1G2SRMY3SCI5M,fit,0f8670538875a7eedc10861cb8fb4b55613fd8948f439ec98b5444b19618cf56,10.0,734.0,73.4,84.0,1.0,1.0,702.0,70.2,1153.0,115.3,0.2673459888816984,0.17616580310880828,343.0,787.0,2.3073222653169436,1.791759469228055,0.5,10.0,-0.05164794996380806,-0.02595890499651432,0.02568904496729374,1,0.20594488821052
A2UNWFVHL0JWBH,fit,0f8faa79e0546c5289f305ee96d90617342f61e8aee55d575d325c2938b9e5e9,14.0,1011.0,72.21428571428571,85.0,1.0,1.0,973.0,69.5,1922.0,137.28571428571428,0.2528376032113151,0.1069182389937107,466.0,1116.0,3.0120994249383317,1.9459101490553132,0.14285714285714285,10.0,-1.591562271118164,-1.5187036991119385,0.07285857200622559,1,0.20734138842080604
A13RP5F34M4DIB,fit,0f9192f257684f533e708c1b2a2f11e61fe2d24fb2009c07f98af3e019d396d1,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,269.0,134.5,0.2184140297369424,0.15813953488372093,68.0,158.0,3.8267474548306266,3.526360524616161,0.0,10.0,-1.5230566263198853,-1.5662072896957397,-0.04315066337585449,0,0.13740208074751017
A216NSW58Q3SCJ,fit,0f9308b3a1618685fdaa9ea60031362f224badbb6c780e83fb60fab189cfb0c8,13.0,646.0,49.69230769230769,83.0,1.0,1.0,634.0,48.76923076923077,1122.0,86.3076923076923,0.4193634300242669,0.07157464212678936,448.0,1021.0,3.9143849797807055,1.3862943611198906,0.07692307692307693,10.0,-0.7287783622741699,-0.9082263708114624,-0.17944800853729248,0,0.1737849764921933
A2E8RJ7DWAWW8T,fit,0faa13c5ea9179fc181a1b1283669f169c736f17997dbbb90b5c9d0460cf7ff2,2.0,140.0,70.0,83.0,1.0,1.0,136.0,68.0,198.0,99.0,0.28395604395604396,0.19428571428571428,68.0,158.0,2.5619819897016294,2.0794415416798357,0.5,10.0,-0.3758794665336609,-7.7658514976501465,-7.38997220993042,0,0.16336287936650717
AZMMFZKJB8PV6,fit,0fae6ac0c053996ea4a215c96964fdddf8982ea27e4b97219afa4a12c779c813,10.0,602.0,60.2,83.0,1.0,1.0,585.0,58.5,941.0,94.1,0.35618594585384766,0.09264305177111716,342.0,788.0,2.574432228965291,1.6094379124341003,0.3,10.0,-1.2449678182601929,-1.9188268184661865,-0.6738590002059937,0,0.17227353433061762
A24X7HDKJBRKWP,fit,0fb9b11fe246e1d257f4dc92795d214da51933759e380d6808e1f2ad338154d6,18.0,1421.0,78.94444444444444,83.0,1.0,1.0,1365.0,75.83333333333333,4909.0,272.72222222222223,0.15859276822531443,0.07083333333333333,612.0,1422.0,4.451077408806018,3.4657359027997265,0.0,10.0,-0.5246078968048096,-0.8059507012367249,-0.2813428044319153,0,0.1494007508555338
A3ATKSR23880M1,fit,0fbab9cb848dd827e52c82162f8385a25eda89a1548ae432107e16c46753210f,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,246.0,123.0,0.21663961038961038,0.2125,68.0,158.0,2.7058230259275198,2.0794415416798357,0.5,10.0,-0.27705472707748413,-1.4868847131729126,-1.2098300457000732,0,0.138704376788709
A3QI5G5J1NHAEU,fit,0fbec2d89f0c27d877522ccf67b186527411327d96f37a8b0d43978d00a4f369,3.0,206.0,68.66666666666667,84.0,1.0,1.0,198.0,66.0,280.0,93.33333333333333,0.3006428628697669,0.2085889570552147,101.0,238.0,3.9532409284708496,3.295836866004329,0.0,10.0,-1.1225440502166748,-1.5814160108566284,-0.4588719606399536,0,0.20455488920531506
A1MR1VMK999I6O,fit,0fc48c7dba617894886d87bf498a8a1e0e315e5a78778c7ffd916283466b3e6a,8.0,488.0,61.0,84.0,1.0,1.0,468.0,58.5,1416.0,177.0,0.2931128263870924,0.1,271.0,633.0,3.393272253056086,1.3862943611198906,0.25,10.0,-0.4662475883960724,-1.1890621185302734,-0.7228145599365234,0,0.17229918587850362
A2KHBNINW82BCO,fit,0fca06ff4c4317129882a59e2c8ce5e3eae3f4dcc201fe6d300a9fcb9ef8d1b1,11.0,593.0,53.90909090909091,83.0,1.0,1.0,573.0,52.09090909090909,991.0,90.0909090909091,0.38629257646983955,0.12056737588652482,370.0,872.0,3.5801959720448466,2.197224577336219,0.0,10.0,-1.7957597970962524,-1.8267918825149536,-0.031032085418701172,0,0.20849756076781475
A23LRGXH0BTGFZ,fit,0fce93a55f616c9b45eb6903c89ca26cac3f9efbcd83c89d56947256b599fcc4,7.0,391.0,55.857142857142854,83.0,1.0,1.0,383.0,54.714285714285715,614.0,87.71428571428571,0.3518968648273343,0.13545816733067728,237.0,554.0,2.1659974892709988,1.791759469228055,0.5714285714285714,10.0,-0.3468928337097168,-0.8826203942298889,-0.5357275605201721,0,0.19676033053795502
AJPKDAFL8B7MO,fit,0fd0e911ec18e4e7ba75bbc45e30ab6db64dd8a91cf2218dcf6df626eba59b44,2.0,153.0,76.5,83.0,1.0,1.0,149.0,74.5,165.0,82.5,0.29524448419797256,0.26356589147286824,68.0,158.0,2.659059996922108,1.791759469228055,0.5,10.0,-0.8001411557197571,-1.0240238904953003,-0.2238827347755432,0,0.15418460440276074
ATFF039E40YCS,fit,0fd3a86ee66abac7861c995ecf9525692e52891fd1cee3e86154988e900d66ec,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,206.0,103.0,0.2516069788797062,0.2222222222222222,68.0,158.0,3.3995279310293984,2.5649493574615367,0.0,10.0,-0.6050043106079102,-0.8029595613479614,-0.19795525074005127,0,0.14011786917325303
A2NI49ELD931A,fit,0fdaf0809302bfce7d4a05b8eac37c44580476c58a7b9c23cfc0f678acbe44dc,2.0,123.0,61.5,63.0,1.0,1.0,123.0,61.5,123.0,61.5,0.35610879578855015,0.35051546391752575,68.0,158.0,2.1242476210246792,1.6094379124341003,0.5,10.0,-0.8203029036521912,-0.9319092631340027,-0.11160635948181152,0,0.13642408049506727
A3Q1P2LK9IUA89,fit,0fdbdd05051d0f878961eb88b07057221ba19ffd3b4d9919c14e28efb5b919fe,2.0,165.0,82.5,83.0,1.0,1.0,159.0,79.5,192.0,96.0,0.26153381642512075,0.2361111111111111,67.0,159.0,2.178354413344796,1.791759469228055,0.5,10.0,-0.07489443570375443,-1.2112560272216797,-1.1363615989685059,0,0.1316611899750512
A1DGRO0NEY1UJA,fit,0fe42e283c7c3d9f35f976ec1b0132d61cdcf3d51c38282b92ae82aa721eab42,2.0,122.0,61.0,84.0,1.0,1.0,118.0,59.0,444.0,222.0,0.2736965325234118,0.07517084282460136,67.0,159.0,4.226807104886683,3.828641396489095,0.0,10.0,-1.339358925819397,-1.1528445482254028,0.18651437759399414,1,0.20817076927880993
A7YSSL9ODBQUK,fit,0fe5c0e0722505d9c8288414b687418f5a419fbb6990b507617711e0159322a4,2.0,167.0,83.5,84.0,1.0,1.0,159.0,79.5,635.0,317.5,0.10872313527180784,0.07142857142857142,67.0,159.0,2.2154083994216567,1.791759469228055,0.5,10.0,-0.7216582298278809,-0.7489829063415527,-0.027324676513671875,0,0.13647334105347478
A26X9MU3DBG9XL,fit,0feff08f161c677d156e01c7d617a2560e7e8ab84dcf486b1fb542edecc17c53,3.0,167.0,55.666666666666664,83.0,1.0,1.0,163.0,54.333333333333336,181.0,60.333333333333336,0.402483669648041,0.2595419847328244,102.0,237.0,1.9390370533210681,1.3862943611198906,0.6666666666666666,10.0,-0.6945956349372864,-1.5398904085159302,-0.8452947735786438,0,0.22200617249012544
AZ0Z7TEMQYJMB,fit,0ff6f80ea774d249e8b06dc4ad287fd2794bfbec9766702ab198f63c329f30af,3.0,241.0,80.33333333333333,83.0,1.0,1.0,233.0,77.66666666666667,347.0,115.66666666666667,0.23941239638914058,0.19767441860465115,103.0,236.0,2.599370876276596,1.9459101490553132,0.3333333333333333,10.0,-0.2635498344898224,-1.6427803039550781,-1.3792304992675781,0,0.14204418862402254
AHPULYR08XCS3,fit,101200200eb2ea4ff9e5d4e2c8d6b51b729d1a45cf8b731ae02b32433f49b1a5,7.0,351.0,50.142857142857146,84.0,1.0,1.0,347.0,49.57142857142857,368.0,52.57142857142857,0.4199797009162184,0.2462686567164179,236.0,555.0,3.079068998851272,1.3862943611198906,0.14285714285714285,10.0,-1.2426942586898804,-1.4133119583129883,-0.1706176996231079,0,0.26622554692027006
A3V1HQWVKE5M8J,fit,10129291b50f8dd2ecb4170775d93844205820741c653d1ae4f4bfb59f21b15b,5.0,327.0,65.4,83.0,1.0,1.0,319.0,63.8,917.0,183.4,0.27600899789433625,0.06882591093117409,169.0,396.0,2.6681647961628308,2.197224577336219,0.0,10.0,-0.839824378490448,-1.0444560050964355,-0.20463162660598755,0,0.15381366114214964
AQVFWCBC5AXZS,fit,10129e14898cb7645819b333930f459c778268feef60e4cf5d77d8f0c39d24cf,16.0,976.0,61.0,85.0,1.0,1.0,946.0,59.125,1866.0,116.625,0.3358797114682372,0.07710843373493977,534.0,1272.0,2.6826922279735355,1.6094379124341003,0.4375,10.0,-1.1082392930984497,-1.216450810432434,-0.10821151733398438,0,0.19381167264215807
A11IXJ8M1JO296,fit,1027c766b5dc767d4370cc98979a86e7afa3fd269ab3036f9f0706e2f9f2d1ff,8.0,574.0,71.75,83.0,1.0,1.0,550.0,68.75,1305.0,163.125,0.2740893271671538,0.0517503805175038,273.0,631.0,2.4828343346928277,1.6094379124341003,0.375,10.0,-0.671596348285675,-0.8764141201972961,-0.2048177719116211,0,0.1286865600149559
A2ZDJ0HCVZ8Y6I,fit,10285cb6f500f907c51882162ec8012cd4f6370b492d5226794126162484b988,3.0,140.0,46.666666666666664,83.0,1.0,1.0,136.0,45.333333333333336,149.0,49.666666666666664,0.4488330315916523,0.2698412698412698,100.0,239.0,4.289144999363537,2.9444389791664403,0.0,10.0,-0.36444637179374695,-0.2861509323120117,0.07829543948173523,1,0.2946751373739965
A2NXBJUC1F4X9C,fit,1030adc8c7544d2a0a5c4d8fc504e76ab534e8e0e202f73e6db2a399457fb6bf,2.0,120.0,60.0,83.0,1.0,1.0,116.0,58.0,131.0,65.5,0.3722491197183099,0.265625,68.0,158.0,3.508753071470628,2.197224577336219,0.0,10.0,-1.3339052200317383,-1.7710639238357544,-0.4371587038040161,0,0.22434321835583054
AGMK6ROKAGNMP,fit,1030f00641f2260fc82223ffbcbc317f1fb0fb9ebe574056d26fe5790a3acd86,4.0,173.0,43.25,62.0,1.0,1.0,173.0,43.25,173.0,43.25,0.4527376117833095,0.3541666666666667,136.0,316.0,2.900782933214094,1.791759469228055,0.25,10.0,-1.065590739250183,-1.2410523891448975,-0.17546164989471436,0,0.1975304350977473
A348IT6M7H8A67,fit,103a98e05c0b29d69fd09b8466950f6ed24045097c773b5cc2b8abff70a5922a,2.0,165.0,82.5,83.0,1.0,1.0,157.0,78.5,448.0,224.0,0.17779964652956298,0.08997429305912596,69.0,157.0,3.4292825173956825,3.332204510175204,0.0,10.0,-1.3640769720077515,-1.2768681049346924,0.08720886707305908,1,0.13355911207151447
A3SJP6W1CFYSON,fit,103df830c3ffbeafca04775fd7c5741464fb4b88c50c22b59248fccf21f21411,2.0,162.0,81.0,83.0,1.0,1.0,158.0,79.0,204.0,102.0,0.2573607168698169,0.2138364779874214,68.0,158.0,3.5516610312630563,2.772588722239781,0.0,10.0,-1.0126760005950928,-1.330939531326294,-0.31826353073120117,0,0.1410385806904283
ASNGEUJ0LCACM,fit,1044a2d155ce5035d2f6f5874b81d5846f2b5235a453b3b7d7b36b26d583806b,6.0,479.0,79.83333333333333,84.0,1.0,1.0,459.0,76.5,1024.0,170.66666666666666,0.18795816713110444,0.12222222222222222,203.0,474.0,2.931911064492571,1.791759469228055,0.16666666666666666,10.0,-0.6107175946235657,-1.0190528631210327,-0.40833526849746704,0,0.1517505488034933
A1V4GGDRXP33TR,fit,104a2ce21538d39d8602943213cf34c5915e631691fa4bb59855aebf13166807,15.0,980.0,65.33333333333333,83.0,1.0,1.0,954.0,63.6,1524.0,101.6,0.31315186315234994,0.12363636363636364,506.0,1188.0,2.9427305264657875,1.3862943611198906,0.2,10.0,-0.4450173079967499,-0.31705817580223083,0.12795913219451904,1,0.21011815119125607
A1IU2NHZ0ANUSJ,fit,104d5db0868ca7132d480444ee01741f2938edef3e0fd027203c560285a4011d,10.0,659.0,65.9,83.0,1.0,1.0,642.0,64.2,970.0,97.0,0.3281419897082457,0.11805555555555555,338.0,791.0,2.6162784721357326,1.6094379124341003,0.3,10.0,-0.8010571599006653,-2.0160911083221436,-1.215034008026123,0,0.17669418454426386
A1TN2EZ7S2FTH2,fit,104e433510912e50fc2f6b4a4cce0c79db539160610ef2d8fdc6f6f958682ac5,3.0,201.0,67.0,83.0,1.0,1.0,193.0,64.33333333333333,248.0,82.66666666666667,0.3263207581959656,0.22666666666666666,102.0,237.0,2.109312261243065,1.3862943611198906,0.3333333333333333,10.0,-0.4301270544528961,-0.9562172889709473,-0.5260902643203735,0,0.18040816507528032
A2X3FQ8X2X14ZP,fit,10509af5c352109ba83789392061695c7160215c1deb9a0699ad639a2ba325c3,2.0,154.0,77.0,78.0,1.0,1.0,154.0,77.0,154.0,77.0,0.3031618610747051,0.30275229357798167,67.0,159.0,4.020384497183789,3.295836866004329,0.0,10.0,-1.1690244674682617,-1.1889474391937256,-0.019922971725463867,0,0.1563286251398977
AZ431L4HGSNUF,fit,106378e98c85772e9b8817ca48f083989ebda29c6e1206ab489776d6f2a44bc5,2.0,82.0,41.0,54.0,1.0,1.0,82.0,41.0,82.0,41.0,0.46737536656891493,0.38636363636363635,68.0,158.0,1.844439727056968,1.6094379124341003,1.0,10.0,-0.8445350527763367,-0.9025821685791016,-0.05804711580276489,0,0.1632608956367111
AVQX6URGMHGPX,fit,106452dc703c7269e47b48689338872132726fbe4c2604caa4367a430f8f0979,4.0,301.0,75.25,84.0,1.0,1.0,289.0,72.25,830.0,207.5,0.18889185573718426,0.0859375,133.0,317.0,3.668058464749658,2.3978952727983707,0.0,10.0,-0.9986535906791687,-1.0653809309005737,-0.06672734022140503,0,0.1530320312193859
AWX0G3SFIPXWD,fit,10655bafc82eb4fc2b4ab04b2a74ef63cfa6c94b1dcf8207c0d5d12a24f2740b,2.0,60.0,30.0,34.0,1.0,1.0,60.0,30.0,60.0,30.0,0.5333333333333333,0.5,68.0,158.0,4.0015143331923655,2.3025850929940455,0.0,10.0,-0.8096539378166199,-0.8021369576454163,0.007516980171203613,0,0.15749394569291414
A4OKPJMRDC8CI,fit,1066f0da77c4cede13976e4723841c45ee99d5d75c9b14c2660427cb858db2cf,2.0,111.0,55.5,74.0,1.0,1.0,111.0,55.5,111.0,55.5,0.39684402712571726,0.3148148148148148,68.0,158.0,2.899546327230263,2.3025850929940455,0.0,10.0,-0.9072858691215515,-1.0336052179336548,-0.12631934881210327,0,0.2069919512551397
A3SA0GENRKHMR9,fit,1067ef7733c8515c642097078c6bf45d2450240a7e6e9e1683d27d17c050291c,3.0,213.0,71.0,83.0,1.0,1.0,209.0,69.66666666666667,236.0,78.66666666666667,0.3139258028792912,0.24285714285714285,102.0,237.0,2.877435332838914,1.791759469228055,0.3333333333333333,10.0,-1.8102279901504517,-1.980083703994751,-0.16985571384429932,0,0.17247465598496098
A2NWLXYQJGLPG6,fit,106af37652e766c280644436e422015279198215d36dc55b065282512efbb570,3.0,177.0,59.0,83.0,1.0,1.0,173.0,57.666666666666664,281.0,93.66666666666667,0.3397727272727273,0.15,101.0,237.0,3.147150697646523,2.995732273553991,0.0,10.0,-0.9170758128166199,-0.8516663312911987,0.06540948152542114,1,0.2000862087333274
A2T0W3ZME4WJBY,fit,10760eea4e0b639f0ca34066f04d29a2457bbc37781aee1dd8ac0f3d2cdd90ec,3.0,208.0,69.33333333333333,83.0,1.0,1.0,204.0,68.0,307.0,102.33333333333333,0.2873631793305333,0.1574074074074074,102.0,237.0,2.440396185579826,1.9459101490553132,0.3333333333333333,10.0,-0.1552553027868271,-0.18428008258342743,-0.029024779796600342,0,0.15487188941825095
AA0DEIFPHAB4T,fit,1079c86049b63143939b86dfe939bdd4ed3296e5fcf5a2e920b96cb73ff3c293,3.0,251.0,83.66666666666667,84.0,1.0,1.0,239.0,79.66666666666667,1177.0,392.3333333333333,0.078764036643026,0.07234042553191489,100.0,239.0,3.147150697646523,2.3025850929940455,0.0,10.0,-0.5654197335243225,-1.3298742771148682,-0.7644545435905457,0,0.1582286425291797
A1L242OR8UP6BS,fit,107ce8d49b4577cb7309244188f09923df48935ed83b7910b2640d81cf2b4f83,2.0,138.0,69.0,84.0,1.0,1.0,134.0,67.0,139.0,69.5,0.33301232665639446,0.2796610169491525,67.0,159.0,3.517634299640548,2.772588722239781,0.0,10.0,-1.2250117063522339,-1.5501724481582642,-0.3251607418060303,0,0.2088107561327005
A1Q5CE0RV6D80Y,fit,107fdba30baac5198ecdf782a9d85e458eef6760aaa87a68506463ff12079404,3.0,222.0,74.0,83.0,1.0,1.0,214.0,71.33333333333333,298.0,99.33333333333333,0.27231481481481484,0.2125,102.0,237.0,2.888307767813524,2.4849066497880004,0.0,10.0,-1.078372836112976,-1.2232829332351685,-0.14491009712219238,0,0.1744530060030756
A34TVK5J8P7XDQ,fit,10803a919bff68e25884b0e3d747c4f5e09e54c6c5b55894a768345e54450a1b,20.0,1475.0,73.75,84.0,1.0,1.0,1410.0,70.5,4209.0,210.45,0.2179773769543248,0.07203389830508475,678.0,1580.0,2.6207806581709905,1.0986122886681096,0.4,10.0,-1.004974126815796,-0.9074919819831848,0.09748214483261108,1,0.15469386832805032
A1AKU188I6NRF0,fit,1083b5faae2e35f528434928cf0bbaba6dbd03edb4336049db6d8f2f800d9382,4.0,221.0,55.25,83.0,1.0,1.0,213.0,53.25,348.0,87.0,0.3788730070891597,0.1588785046728972,138.0,314.0,4.069573572666126,3.6375861597263857,0.0,10.0,-0.34043845534324646,-0.5460118055343628,-0.20557335019111633,0,0.22423003994267807
A335GUD1YBS31U,fit,1085322331ebd52e4bfea4144e61d215ee320824c0efd0871716d676d6e01ae8,10.0,644.0,64.4,83.0,1.0,1.0,621.0,62.1,994.0,99.4,0.3378641199979018,0.12056737588652482,346.0,783.0,4.174845355233515,3.2580965380214817,0.0,10.0,-0.9835205078125,-1.469644546508789,-0.48612403869628906,0,0.2012005003543157
AWI9DWK2XPLJ3,fit,108d631260bddfb66b62e25ba8ec7120d204355e9a376480f9922f67d29cd55b,2.0,166.0,83.0,83.0,1.0,1.0,158.0,79.0,227.0,113.5,0.2321759259259259,0.2125,68.0,158.0,2.3269801750787615,1.6094379124341003,0.5,10.0,-1.325516939163208,-1.4168320894241333,-0.09131515026092529,0,0.12969568105867108
A2GJBEDWM7V1JJ,fit,108db6442edfb5d539137508cb453bef49e0998d9bafbd566d708b540fcf3c77,11.0,854.0,77.63636363636364,83.0,1.0,1.0,818.0,74.36363636363636,2638.0,239.8181818181818,0.20872374575228522,0.04106280193236715,374.0,869.0,2.559651794656916,1.6094379124341003,0.36363636363636365,10.0,-0.12105555832386017,-13.984461784362793,-13.86340618133545,0,0.11908121892172135
AEM66EEI1WIJW,fit,1095f9cb89d207ea4eff4aef8f8ed57de17444edb62561dfc8eb8078918ffff6,2.0,161.0,80.5,83.0,1.0,1.0,157.0,78.5,291.0,145.5,0.22061162521688837,0.13765182186234817,68.0,158.0,1.666102255087602,1.3862943611198906,1.0,10.0,-0.8282079696655273,-1.4300044775009155,-0.6017965078353882,0,0.11085420768813128
A2PSVETZUVZUQR,fit,10975b69bc48a6b5b7ff8be96ce65204fb1f5168a59b25ab3bebbb4bc1fcc5ec,2.0,119.0,59.5,83.0,1.0,1.0,115.0,57.5,225.0,112.5,0.3190903267136451,0.15246636771300448,68.0,158.0,3.069942276113127,2.772588722239781,0.0,10.0,-1.00472891330719,-0.9882249236106873,0.016503989696502686,0,0.20276993419669972
A3M3MC7577AHRW,fit,109c70574add7f2174f83afac3b11963f1e0880e5149673417caa79d89cd0b95,2.0,135.0,67.5,84.0,1.0,1.0,131.0,65.5,141.0,70.5,0.3376347135564379,0.2682926829268293,68.0,158.0,4.113420445204288,3.0910424533583156,0.0,10.0,-1.451525092124939,-1.4917765855789185,-0.04025149345397949,0,0.2132431264902684
