item,popularity_train,popularity_stratum,top_k_similar_item,current_link_raw,current_link_visible,current_cf_raw,current_cf_visible,current_cf_lost,current_metadata_raw,current_metadata_visible,current_metadata_lost,metadata_first_cf_raw,metadata_first_cf_visible,metadata_first_cf_lost,metadata_first_metadata_raw,metadata_first_metadata_visible,metadata_first_metadata_lost,recoverable_metadata_tokens,displaced_cf_tokens,current_metadata_retention,current_title_raw,current_title_visible,metadata_first_title_visible,current_brand_raw,current_brand_visible,metadata_first_brand_visible,current_categories_raw,current_categories_visible,metadata_first_categories_visible,current_description_raw,current_description_visible,metadata_first_description_visible,current_price_raw,current_price_visible,metadata_first_price_visible,current_salesrank_raw,current_salesrank_visible,metadata_first_salesrank_visible,current_other_metadata_raw,current_other_metadata_visible,metadata_first_other_metadata_visible
B00ARSDZIE,46,top50,5,5,5,29,29,0,55,55,0,29,29,0,55,55,0,0,0,1.0,12,12,12,5,5,5,15,15,15,5,5,5,4,4,4,9,9,9,0,0,0
B00ARV3B6C,2,nonzero_bottom50,5,5,5,29,29,0,126,86,40,29,0,29,126,119,7,33,29,0.6825396825396826,8,8,8,5,5,5,11,11,11,75,49,75,4,0,4,8,0,1,9,9,9
B00ARV3CKM,6,nonzero_bottom50,5,5,5,29,29,0,131,86,45,29,0,29,131,119,12,33,29,0.6564885496183206,8,8,8,5,5,5,18,18,18,69,38,69,4,0,1,8,0,0,13,13,13
B00ARWCFFO,36,top50,5,5,5,29,29,0,275,86,189,29,0,29,275,119,156,33,29,0.31272727272727274,17,17,17,5,5,5,10,10,10,225,51,84,4,0,0,9,0,0,0,0,0
B00ASKV6V4,4,nonzero_bottom50,5,5,5,30,30,0,128,85,43,30,0,30,128,119,9,34,30,0.6640625,22,22,22,5,5,5,10,10,10,73,45,73,4,0,4,9,0,0,0,0,0
B00ASKV7FE,12,top50,5,6,6,29,29,0,289,85,204,29,0,29,289,118,171,33,29,0.29411764705882354,16,16,16,5,5,5,11,11,11,240,50,83,4,0,0,8,0,0,0,0,0
B00ASXSOZ2,6,nonzero_bottom50,5,5,5,29,29,0,170,86,84,29,0,29,170,119,51,33,29,0.5058823529411764,12,12,12,5,5,5,11,11,11,125,55,88,4,0,0,8,0,0,0,0,0
B00ASXSP06,4,nonzero_bottom50,5,5,5,29,29,0,173,86,87,29,0,29,173,119,54,33,29,0.49710982658959535,11,11,11,5,5,5,11,11,11,128,56,89,4,0,0,9,0,0,0,0,0
B00ASXSP10,2,nonzero_bottom50,5,5,5,29,29,0,167,86,81,29,0,29,167,119,48,33,29,0.5149700598802395,11,11,11,5,5,5,11,11,11,123,56,89,4,0,0,8,0,0,0,0,0
B00ATA2SUQ,10,top50,5,5,5,29,29,0,52,52,0,29,29,0,52,52,0,0,0,1.0,13,13,13,5,5,5,11,11,11,5,5,5,4,4,4,9,9,9,0,0,0
B00ATA2T9Q,11,top50,5,6,6,29,29,0,278,85,193,29,0,29,278,118,160,33,29,0.3057553956834532,13,13,13,5,5,5,11,11,11,48,48,48,4,0,0,9,0,0,182,4,37
B00ATA2TB4,8,top50,5,6,6,30,30,0,279,84,195,30,0,30,279,118,161,34,30,0.3010752688172043,15,15,15,5,5,5,11,11,11,48,48,48,4,0,0,8,0,0,182,1,35
B00ATW1JAE,2,nonzero_bottom50,5,5,5,29,29,0,367,86,281,29,0,29,367,119,248,33,29,0.23433242506811988,14,14,14,5,5,5,12,12,12,318,52,85,4,0,0,9,0,0,0,0,0
B00ATW9TYW,4,nonzero_bottom50,5,5,5,29,29,0,358,86,272,29,0,29,358,119,239,33,29,0.24022346368715083,14,14,14,5,5,5,12,12,12,310,52,85,4,0,0,8,0,0,0,0,0
B00ATWSQQ4,20,top50,5,5,5,29,29,0,130,86,44,29,0,29,130,119,11,33,29,0.6615384615384615,10,10,10,5,5,5,9,9,9,56,56,56,4,0,3,9,0,0,28,2,28
B00ATWSQR8,23,top50,5,5,5,29,29,0,150,86,64,29,0,29,150,119,31,33,29,0.5733333333333334,12,12,12,5,5,5,9,9,9,80,57,80,4,0,0,9,0,0,24,0,9
B00ATWSRDG,20,top50,5,5,5,29,29,0,121,86,35,29,0,29,121,119,2,33,29,0.7107438016528925,9,9,9,5,5,5,9,9,9,68,60,68,4,0,4,9,0,7,10,0,10
B00ATWSRG8,24,top50,5,5,5,29,29,0,247,86,161,29,0,29,247,119,128,33,29,0.3481781376518219,13,13,13,5,5,5,9,9,9,202,56,89,4,0,0,9,0,0,0,0,0
B00ATWUBIU,17,top50,5,5,5,29,29,0,106,86,20,29,9,20,106,106,0,20,20,0.8113207547169812,12,12,12,5,5,5,9,9,9,62,57,62,4,0,4,9,0,9,0,0,0
B00ATWUBJ4,17,top50,5,5,5,29,29,0,128,86,42,29,0,29,128,119,9,33,29,0.671875,12,12,12,5,5,5,15,15,15,78,51,78,4,0,4,9,0,0,0,0,0
B00ATWUBKS,7,top50,5,5,5,29,29,0,124,86,38,29,0,29,124,119,5,33,29,0.6935483870967742,10,10,10,5,5,5,10,10,10,81,58,81,4,0,4,9,0,4,0,0,0
B00ATWUDGU,19,top50,5,5,5,29,29,0,146,86,60,29,0,29,146,119,27,33,29,0.589041095890411,9,9,9,5,5,5,20,20,20,94,49,82,4,0,0,9,0,0,0,0,0
B00ATWUE1O,23,top50,5,5,5,29,29,0,126,86,40,29,0,29,126,119,7,33,29,0.6825396825396826,11,11,11,5,5,5,9,9,9,83,58,83,5,0,5,8,0,1,0,0,0
B00ATWUE2S,22,top50,5,5,5,29,29,0,148,86,62,29,0,29,148,119,29,33,29,0.581081081081081,9,9,9,5,5,5,9,9,9,107,60,93,4,0,0,9,0,0,0,0,0
B00ATX7I9Y,7,top50,5,5,5,29,29,0,159,86,73,29,0,29,159,119,40,33,29,0.5408805031446541,17,17,17,5,5,5,10,10,10,109,51,84,5,0,0,8,0,0,0,0,0
B00ATX7IBM,7,top50,5,5,5,29,29,0,194,86,108,29,0,29,194,119,75,33,29,0.44329896907216493,19,19,19,5,5,5,10,10,10,142,49,82,4,0,0,9,0,0,0,0,0
B00ATX7IDA,9,top50,5,5,5,29,29,0,129,86,43,29,0,29,129,119,10,33,29,0.6666666666666666,16,16,16,5,5,5,10,10,10,80,52,80,5,0,4,8,0,0,0,0,0
B00ATX7JP2,4,nonzero_bottom50,5,5,5,29,29,0,182,86,96,29,0,29,182,119,63,33,29,0.4725274725274725,18,18,18,5,5,5,10,10,10,131,50,83,4,0,0,9,0,0,0,0,0
B00ATX7JPM,15,top50,5,5,5,29,29,0,169,86,83,29,0,29,169,119,50,33,29,0.5088757396449705,17,17,17,5,5,5,10,10,10,119,51,84,4,0,0,9,0,0,0,0,0
B00ATX7JS4,5,nonzero_bottom50,5,5,5,29,29,0,241,86,155,29,0,29,241,119,122,33,29,0.35684647302904565,16,16,16,5,5,5,14,14,14,189,48,81,4,0,0,8,0,0,0,0,0
B00ATX7JSO,4,nonzero_bottom50,5,5,5,29,29,0,68,68,0,29,29,0,68,68,0,0,0,1.0,17,17,17,5,5,5,10,10,10,17,17,17,5,5,5,9,9,9,0,0,0
B00ATZ11MC,3,nonzero_bottom50,5,5,5,31,31,0,59,59,0,31,31,0,59,59,0,0,0,1.0,13,13,13,5,5,5,12,12,12,9,9,9,6,6,6,9,9,9,0,0,0
B00AU6T0XM,1,nonzero_bottom50,5,5,5,29,29,0,226,86,140,29,0,29,226,119,107,33,29,0.3805309734513274,14,14,14,5,5,5,9,9,9,177,52,85,4,0,0,9,0,0,2,2,2
B00AUKGCAC,9,top50,5,5,5,29,29,0,71,71,0,29,29,0,71,71,0,0,0,1.0,19,19,19,5,5,5,10,10,10,19,19,19,4,4,4,9,9,9,0,0,0
B00AW6XYKK,10,top50,5,5,5,30,30,0,298,85,213,30,0,30,298,119,179,34,30,0.28523489932885904,21,21,21,5,5,5,12,12,12,242,44,78,4,0,0,9,0,0,0,0,0
B00AW6XYLE,23,top50,5,5,5,29,29,0,160,86,74,29,0,29,160,119,41,33,29,0.5375,13,13,13,5,5,5,12,12,12,91,53,86,4,0,0,9,0,0,19,0,0
B00AW6YB9S,5,nonzero_bottom50,5,6,6,29,29,0,226,85,141,29,0,29,226,118,108,33,29,0.37610619469026546,10,10,10,5,5,5,13,13,13,180,54,87,4,0,0,9,0,0,0,0,0
B00AW6YBAM,4,nonzero_bottom50,5,6,6,30,30,0,225,84,141,30,0,30,225,118,107,34,30,0.37333333333333335,9,9,9,5,5,5,13,13,13,180,54,88,4,0,0,9,0,0,0,0,0
B00AW6YBBQ,5,nonzero_bottom50,5,6,6,30,30,0,230,84,146,30,0,30,230,118,112,34,30,0.3652173913043478,14,14,14,5,5,5,13,13,13,180,49,83,4,0,0,9,0,0,0,0,0
B00AW8W4XQ,5,nonzero_bottom50,5,5,5,29,29,0,146,86,60,29,0,29,146,119,27,33,29,0.589041095890411,11,11,11,5,5,5,16,16,16,95,51,84,6,0,0,8,0,0,0,0,0
B00AWBLS80,2,nonzero_bottom50,5,5,5,29,29,0,117,86,31,29,0,29,117,117,0,31,29,0.7350427350427351,7,7,7,5,5,5,10,10,10,72,54,72,4,0,4,7,0,7,6,6,6
B00AWGTNGO,4,nonzero_bottom50,5,5,5,29,29,0,81,81,0,29,29,0,81,81,0,0,0,1.0,7,7,7,5,5,5,12,12,12,17,17,17,4,4,4,9,9,9,21,21,21
B00AWNJMVI,5,nonzero_bottom50,5,5,5,29,29,0,163,86,77,29,0,29,163,119,44,33,29,0.5276073619631901,22,22,22,5,5,5,16,16,16,103,40,73,4,0,0,8,0,0,0,0,0
B00AWNUHA8,36,top50,5,5,5,29,29,0,55,55,0,29,29,0,55,55,0,0,0,1.0,16,16,16,5,5,5,11,11,11,5,5,5,4,4,4,9,9,9,0,0,0
B00AWNUHB2,34,top50,5,5,5,29,29,0,198,86,112,29,0,29,198,119,79,33,29,0.43434343434343436,17,17,17,5,5,5,11,11,11,147,50,83,5,0,0,8,0,0,0,0,0
B00AWP7Q5A,7,top50,5,5,5,30,30,0,164,85,79,30,0,30,164,119,45,34,30,0.5182926829268293,20,20,20,5,5,5,10,10,10,111,47,81,4,0,0,9,0,0,0,0,0
B00AWP7Q5U,5,nonzero_bottom50,5,5,5,30,30,0,133,85,48,30,0,30,133,119,14,34,30,0.6390977443609023,17,17,17,5,5,5,10,10,10,83,50,83,4,0,0,9,0,0,0,0,0
B00AWP7Q7I,5,nonzero_bottom50,5,5,5,31,31,0,190,84,106,31,0,31,190,119,71,35,31,0.4421052631578947,22,22,22,5,5,5,10,10,10,135,44,79,4,0,0,9,0,0,0,0,0
B00AWSCR9C,5,nonzero_bottom50,5,5,5,30,30,0,148,85,63,30,0,30,148,119,29,34,30,0.5743243243243243,10,10,10,5,5,5,12,12,12,103,55,89,4,0,0,9,0,0,0,0,0
B00AWTAL3U,6,nonzero_bottom50,5,5,5,29,29,0,68,68,0,29,29,0,68,68,0,0,0,1.0,17,17,17,5,5,5,11,11,11,17,17,17,4,4,4,9,9,9,0,0,0
B00AWVNRUC,2,nonzero_bottom50,5,5,5,29,29,0,129,86,43,29,0,29,129,119,10,33,29,0.6666666666666666,9,9,9,5,5,5,11,11,11,86,58,86,5,0,4,8,0,0,0,0,0
B00AWZB6PQ,4,nonzero_bottom50,5,5,5,29,29,0,70,70,0,29,29,0,70,70,0,0,0,1.0,18,18,18,5,5,5,11,11,11,18,18,18,4,4,4,9,9,9,0,0,0
B00AXE639A,9,top50,5,6,6,31,31,0,137,83,54,31,0,31,137,118,19,35,31,0.6058394160583942,5,5,5,5,4,5,72,72,72,38,0,33,4,0,0,8,0,0,0,0,0
B00AXI9WNU,5,nonzero_bottom50,5,6,6,31,31,0,136,83,53,31,0,31,136,118,18,35,31,0.6102941176470589,5,5,5,5,4,5,72,72,72,37,0,33,4,0,0,8,0,0,0,0,0
B00AXPYSF0,3,nonzero_bottom50,5,5,5,29,29,0,139,86,53,29,0,29,139,119,20,33,29,0.6187050359712231,15,15,15,5,5,5,13,13,13,87,50,83,5,0,0,9,0,0,0,0,0
B00AYARHN4,4,nonzero_bottom50,5,5,5,29,29,0,187,86,101,29,0,29,187,119,68,33,29,0.45989304812834225,8,8,8,5,5,5,15,15,15,127,40,73,4,0,0,8,0,0,14,14,14
B00AYDA5MG,5,nonzero_bottom50,5,5,5,29,29,0,263,86,177,29,0,29,263,119,144,33,29,0.3269961977186312,15,15,15,5,5,5,9,9,9,214,54,87,6,0,0,9,0,0,0,0,0
B00AYDGTMQ,3,nonzero_bottom50,5,5,5,30,30,0,157,85,72,30,0,30,157,119,38,34,30,0.5414012738853503,17,17,17,5,5,5,12,12,12,106,48,82,4,0,0,8,0,0,0,0,0
B00AYDLM6Y,17,top50,5,5,5,29,29,0,199,86,113,29,0,29,199,119,80,33,29,0.4321608040201005,14,14,14,5,5,5,8,8,8,154,56,89,4,0,0,9,0,0,0,0,0
B00AYHJKJQ,3,nonzero_bottom50,5,5,5,29,29,0,313,86,227,29,0,29,313,119,194,33,29,0.2747603833865815,17,17,17,5,5,5,10,10,10,12,12,12,4,0,0,8,0,0,241,36,67
B00AYP68OI,11,top50,5,6,6,29,29,0,318,85,233,29,0,29,318,118,200,33,29,0.2672955974842767,10,10,10,5,5,5,12,12,12,273,55,88,4,0,0,9,0,0,0,0,0
B00AYP6I1G,10,top50,5,6,6,30,30,0,306,84,222,30,0,30,306,118,188,34,30,0.27450980392156865,8,8,8,5,5,5,12,12,12,263,56,90,4,0,0,9,0,0,0,0,0
B00AYYJNPU,7,top50,5,5,5,29,29,0,149,86,63,29,0,29,149,119,30,33,29,0.5771812080536913,17,17,17,5,5,5,18,18,18,91,43,76,4,0,0,9,0,0,0,0,0
B00AZ9FZZ6,5,nonzero_bottom50,5,5,5,29,29,0,62,62,0,29,29,0,62,62,0,0,0,1.0,13,13,13,5,5,5,14,14,14,12,12,12,4,4,4,9,9,9,0,0,0
B00AZEALUK,2,nonzero_bottom50,5,5,5,29,29,0,412,86,326,29,0,29,412,119,293,33,29,0.2087378640776699,33,33,33,5,5,5,28,28,28,327,17,50,6,0,0,8,0,0,0,0,0
B00AZKV9BY,1,nonzero_bottom50,5,5,5,29,29,0,111,86,25,29,4,25,111,111,0,25,25,0.7747747747747747,6,6,6,5,5,5,10,10,10,72,62,72,5,0,5,8,0,8,0,0,0
B00AZL3TLQ,9,top50,5,5,5,29,29,0,166,86,80,29,0,29,166,119,47,33,29,0.5180722891566265,13,13,13,5,5,5,10,10,10,121,55,88,4,0,0,8,0,0,0,0,0
B00AZP3ZGG,3,nonzero_bottom50,5,5,5,29,29,0,102,86,16,29,13,16,102,102,0,16,16,0.8431372549019608,10,10,10,5,5,5,13,13,13,56,55,56,4,0,4,9,0,9,0,0,0
B00AZQ2SYU,9,top50,5,5,5,29,29,0,247,86,161,29,0,29,247,119,128,33,29,0.3481781376518219,22,22,22,5,5,5,13,13,13,177,31,64,4,0,0,9,0,0,11,11,11
B00AZR0IPA,1,nonzero_bottom50,5,5,5,29,29,0,121,86,35,29,0,29,121,119,2,33,29,0.7107438016528925,10,10,10,5,5,5,10,10,10,79,58,79,4,0,4,8,0,6,0,0,0
B00AZZ0F4Q,5,nonzero_bottom50,5,5,5,29,29,0,155,86,69,29,0,29,155,119,36,33,29,0.5548387096774193,15,15,15,5,5,5,11,11,11,107,52,85,4,0,0,8,0,0,0,0,0
B00AZZ0FSW,5,nonzero_bottom50,5,5,5,31,31,0,179,84,95,31,0,31,179,119,60,35,31,0.4692737430167598,25,25,25,5,5,5,11,11,11,121,40,75,4,0,0,8,0,0,0,0,0
B00AZZAEEM,5,nonzero_bottom50,5,5,5,29,29,0,163,86,77,29,0,29,163,119,44,33,29,0.5276073619631901,8,8,8,5,5,5,17,17,17,114,53,86,5,0,0,9,0,0,0,0,0
B00AZZFT4M,10,top50,5,5,5,29,29,0,190,86,104,29,0,29,190,119,71,33,29,0.45263157894736844,9,9,9,5,5,5,9,9,9,150,60,93,4,0,0,8,0,0,0,0,0
B00AZZFT6A,12,top50,5,5,5,29,29,0,44,44,0,29,29,0,44,44,0,0,0,1.0,7,7,7,5,5,5,9,9,9,5,5,5,4,4,4,9,9,9,0,0,0
B00AZZPYEC,5,nonzero_bottom50,5,5,5,29,29,0,92,86,6,29,23,6,92,92,0,6,6,0.9347826086956522,22,22,22,5,5,5,18,18,18,29,29,29,4,4,4,9,3,9,0,0,0
B00B003XUS,3,nonzero_bottom50,5,5,5,29,29,0,163,86,77,29,0,29,163,119,44,33,29,0.5276073619631901,14,14,14,5,5,5,13,13,13,113,51,84,4,0,0,9,0,0,0,0,0
B00B03VW58,4,nonzero_bottom50,5,6,6,29,29,0,149,85,64,29,0,29,149,118,31,33,29,0.5704697986577181,9,9,9,5,5,5,12,12,12,105,56,89,4,0,0,9,0,0,0,0,0
B00B06UCUG,6,nonzero_bottom50,5,5,5,29,29,0,50,50,0,29,29,0,50,50,0,0,0,1.0,13,13,13,5,5,5,10,10,10,5,5,5,4,4,4,8,8,8,0,0,0
B00B0DW9KU,6,nonzero_bottom50,5,5,5,29,29,0,91,86,5,29,24,5,91,91,0,5,5,0.945054945054945,14,14,14,5,5,5,20,20,20,35,35,35,4,4,4,8,3,8,0,0,0
B00B0DW9N2,1,nonzero_bottom50,5,5,5,29,29,0,78,78,0,29,29,0,78,78,0,0,0,1.0,9,9,9,5,5,5,11,11,11,35,35,35,5,5,5,8,8,8,0,0,0
B00B0DWB62,8,top50,5,5,5,30,30,0,107,85,22,30,8,22,107,107,0,22,22,0.794392523364486,12,12,12,5,5,5,12,12,12,61,53,61,4,0,4,8,0,8,0,0,0
B00B0DWCQG,1,nonzero_bottom50,5,5,5,29,29,0,84,84,0,29,29,0,84,84,0,0,0,1.0,11,11,11,5,5,5,17,17,17,32,32,32,6,6,6,8,8,8,0,0,0
B00B0EKWC6,3,nonzero_bottom50,5,5,5,29,29,0,122,86,36,29,0,29,122,119,3,33,29,0.7049180327868853,12,12,12,5,5,5,10,10,10,77,56,77,4,0,4,9,0,6,0,0,0
B00B0FT1CW,9,top50,5,5,5,30,30,0,57,57,0,30,30,0,57,57,0,0,0,1.0,11,11,11,5,5,5,12,12,12,11,11,11,5,5,5,8,8,8,0,0,0
B00B0FTXN4,4,nonzero_bottom50,5,6,6,29,29,0,156,85,71,29,0,29,156,118,38,33,29,0.5448717948717948,13,13,13,5,5,5,12,12,12,109,52,85,4,0,0,8,0,0,0,0,0
B00B0FV4FE,12,top50,5,5,5,29,29,0,56,56,0,29,29,0,56,56,0,0,0,1.0,11,11,11,5,5,5,11,11,11,11,11,11,5,5,5,8,8,8,0,0,0
B00B0IH5WW,10,top50,5,5,5,29,29,0,110,86,24,29,5,24,110,110,0,24,24,0.7818181818181819,9,9,9,5,5,5,10,10,10,68,59,68,5,0,5,8,0,8,0,0,0
B00B0IILHA,2,nonzero_bottom50,5,5,5,29,29,0,217,86,131,29,0,29,217,119,98,33,29,0.39631336405529954,10,10,10,5,5,5,10,10,10,38,38,38,4,0,0,8,0,0,135,19,52
B00B0LP0WG,4,nonzero_bottom50,5,5,5,29,29,0,138,86,52,29,0,29,138,119,19,33,29,0.6231884057971014,12,12,12,5,5,5,11,11,11,92,55,88,4,0,0,9,0,0,0,0,0
B00B0P8JXY,5,nonzero_bottom50,5,5,5,30,30,0,227,85,142,30,0,30,227,119,108,34,30,0.3744493392070485,17,17,17,5,5,5,12,12,12,174,48,82,5,0,0,9,0,0,0,0,0
B00B0Z5JWS,6,nonzero_bottom50,5,5,5,30,30,0,107,85,22,30,8,22,107,107,0,22,22,0.794392523364486,14,14,14,5,5,5,13,13,13,54,47,54,5,0,5,8,0,8,2,2,2
B00B0ZRHLE,7,top50,5,5,5,31,31,0,57,57,0,31,31,0,57,57,0,0,0,1.0,10,10,10,5,5,5,22,22,22,5,5,5,4,4,4,6,6,6,0,0,0
B00B100AT4,6,nonzero_bottom50,5,5,5,29,29,0,151,86,65,29,0,29,151,119,32,33,29,0.5695364238410596,22,22,22,5,5,5,13,13,13,90,40,73,4,0,0,9,0,0,2,2,2
B00B16DAKY,1,nonzero_bottom50,5,5,5,29,29,0,102,86,16,29,13,16,102,102,0,16,16,0.8431372549019608,16,16,16,5,5,5,12,12,12,52,50,52,4,0,4,8,0,8,0,0,0
B00B16U50C,11,top50,5,5,5,30,30,0,285,85,200,30,0,30,285,119,166,34,30,0.2982456140350877,15,15,15,5,5,5,12,12,12,210,50,84,4,0,0,8,0,0,25,0,0
B00B1AQCO6,4,nonzero_bottom50,5,5,5,29,29,0,137,86,51,29,0,29,137,119,18,33,29,0.6277372262773723,11,11,11,5,5,5,10,10,10,94,57,90,4,0,0,8,0,0,0,0,0
B00B1BOKF8,3,nonzero_bottom50,5,5,5,29,29,0,105,86,19,29,10,19,105,105,0,19,19,0.819047619047619,14,14,14,5,5,5,12,12,12,57,52,57,4,0,4,8,0,8,0,0,0
B00B1BPR5A,5,nonzero_bottom50,5,5,5,29,29,0,107,86,21,29,8,21,107,107,0,21,21,0.8037383177570093,14,14,14,5,5,5,12,12,12,58,52,58,4,0,4,9,0,9,0,0,0
B00B1CAGVY,1,nonzero_bottom50,5,5,5,29,29,0,138,86,52,29,0,29,138,119,19,33,29,0.6231884057971014,17,17,17,5,5,5,12,12,12,87,49,82,4,0,0,8,0,0,0,0,0
B00B1D7ANK,19,top50,5,5,5,29,29,0,172,86,86,29,0,29,172,119,53,33,29,0.5,11,11,11,5,5,5,12,12,12,126,55,88,4,0,0,9,0,0,0,0,0
B00B1D7CRE,17,top50,5,5,5,29,29,0,165,86,79,29,0,29,165,119,46,33,29,0.5212121212121212,13,13,13,5,5,5,12,12,12,117,53,86,4,0,0,9,0,0,0,0,0
B00B1DC2FQ,2,nonzero_bottom50,5,5,5,29,29,0,153,86,67,29,0,29,153,119,34,33,29,0.5620915032679739,11,11,11,5,5,5,12,12,12,107,55,88,4,0,0,9,0,0,0,0,0
B00B1JD7FY,6,nonzero_bottom50,5,5,5,29,29,0,264,86,178,29,0,29,264,119,145,33,29,0.32575757575757575,11,11,11,5,5,5,11,11,11,219,56,89,4,0,0,9,0,0,0,0,0
B00B1JLA76,11,top50,5,5,5,29,29,0,267,86,181,29,0,29,267,119,148,33,29,0.32209737827715357,14,14,14,5,5,5,11,11,11,219,53,86,4,0,0,9,0,0,0,0,0
B00B1JP0FE,5,nonzero_bottom50,5,5,5,29,29,0,262,86,176,29,0,29,262,119,143,33,29,0.3282442748091603,9,9,9,5,5,5,11,11,11,219,58,91,4,0,0,9,0,0,0,0,0
B00B1L71OK,2,nonzero_bottom50,5,5,5,29,29,0,182,86,96,29,0,29,182,119,63,33,29,0.4725274725274725,34,34,34,5,5,5,24,24,24,101,20,53,4,0,0,9,0,0,0,0,0
B00B1MMYPU,2,nonzero_bottom50,5,5,5,29,29,0,78,78,0,29,29,0,78,78,0,0,0,1.0,11,11,11,5,5,5,11,11,11,32,32,32,5,5,5,9,9,9,0,0,0
B00B1MP30S,5,nonzero_bottom50,5,5,5,29,29,0,93,86,7,29,22,7,93,93,0,7,7,0.9247311827956989,20,20,20,5,5,5,11,11,11,39,39,39,4,4,4,9,2,9,0,0,0
B00B1RG0ZA,8,top50,5,5,5,29,29,0,178,86,92,29,0,29,178,119,59,33,29,0.48314606741573035,15,15,15,5,5,5,17,17,17,27,27,27,6,0,0,9,0,0,92,18,50
B00B1RG2OO,7,top50,5,5,5,29,29,0,163,86,77,29,0,29,163,119,44,33,29,0.5276073619631901,14,14,14,5,5,5,17,17,17,56,47,56,4,0,0,9,0,0,52,0,23
B00B1RG2S0,5,nonzero_bottom50,5,5,5,29,29,0,167,86,81,29,0,29,167,119,48,33,29,0.5149700598802395,14,14,14,5,5,5,17,17,17,35,35,35,6,0,0,9,0,0,75,11,44
B00B1Z6AQ6,19,top50,5,5,5,29,29,0,218,86,132,29,0,29,218,119,99,33,29,0.3944954128440367,13,13,13,5,5,5,11,11,11,169,51,84,4,0,0,8,0,0,2,2,2
B00B1Z6DRM,17,top50,5,5,5,29,29,0,236,86,150,29,0,29,236,119,117,33,29,0.3644067796610169,9,9,9,5,5,5,9,9,9,195,60,93,4,0,0,9,0,0,0,0,0
B00B1Z6EI0,20,top50,5,5,5,29,29,0,209,86,123,29,0,29,209,119,90,33,29,0.41148325358851673,20,20,20,5,5,5,11,11,11,59,47,59,5,0,0,9,0,0,92,0,20
B00B1Z6EPS,26,top50,5,5,5,29,29,0,138,86,52,29,0,29,138,119,19,33,29,0.6231884057971014,18,18,18,5,5,5,11,11,11,62,49,62,4,0,0,8,0,0,23,0,19
B00B1Z6EXU,19,top50,5,5,5,29,29,0,207,86,121,29,0,29,207,119,88,33,29,0.41545893719806765,16,16,16,5,5,5,12,12,12,156,50,83,5,0,0,8,0,0,0,0,0
B00B1Z6F52,21,top50,5,5,5,30,30,0,190,85,105,30,0,30,190,119,71,34,30,0.4473684210526316,20,20,20,5,5,5,12,12,12,135,45,79,5,0,0,8,0,0,0,0,0
B00B1Z6FCU,20,top50,5,5,5,29,29,0,182,86,96,29,0,29,182,119,63,33,29,0.4725274725274725,18,18,18,5,5,5,12,12,12,128,48,81,5,0,0,9,0,0,0,0,0
B00B1Z6FKW,20,top50,5,5,5,29,29,0,175,86,89,29,0,29,175,119,56,33,29,0.49142857142857144,20,20,20,5,5,5,7,7,7,125,51,84,4,0,0,9,0,0,0,0,0
B00B1Z6FW0,18,top50,5,5,5,29,29,0,192,86,106,29,0,29,192,119,73,33,29,0.4479166666666667,17,17,17,5,5,5,12,12,12,134,43,76,4,0,0,9,0,0,5,5,5
B00B1Z6G1U,19,top50,5,5,5,29,29,0,223,86,137,29,0,29,223,119,104,33,29,0.38565022421524664,10,10,10,5,5,5,9,9,9,10,10,10,5,0,0,9,0,0,164,48,81
B00B27S0PC,2,nonzero_bottom50,5,5,5,29,29,0,114,86,28,29,1,28,114,114,0,28,28,0.7543859649122807,14,14,14,5,5,5,12,12,12,65,52,65,4,0,4,9,0,9,0,0,0
B00B28GVLG,40,top50,5,5,5,29,29,0,45,45,0,29,29,0,45,45,0,0,0,1.0,8,8,8,5,5,5,10,10,10,5,5,5,4,4,4,8,8,8,0,0,0
B00B28IQ50,49,top50,5,5,5,29,29,0,43,43,0,29,29,0,43,43,0,0,0,1.0,7,7,7,5,5,5,9,9,9,5,5,5,4,4,4,8,8,8,0,0,0
B00B29K89Q,3,nonzero_bottom50,5,5,5,29,29,0,128,86,42,29,0,29,128,119,9,33,29,0.671875,10,10,10,5,5,5,14,14,14,75,48,75,4,0,4,9,0,0,5,5,5
B00B2AXDVA,4,nonzero_bottom50,5,5,5,29,29,0,118,86,32,29,0,29,118,118,0,32,29,0.7288135593220338,18,18,18,5,5,5,15,15,15,62,45,62,4,0,4,9,0,9,0,0,0
B00B2AY0Q2,23,top50,5,5,5,29,29,0,120,86,34,29,0,29,120,119,1,33,29,0.7166666666666667,9,9,9,5,5,5,18,18,18,70,51,70,4,0,4,9,0,8,0,0,0
B00B2AYLYS,40,top50,5,5,5,29,29,0,167,86,81,29,0,29,167,119,48,33,29,0.5149700598802395,12,12,12,5,5,5,18,18,18,115,48,81,4,0,0,8,0,0,0,0,0
B00B2AZDIG,8,top50,5,5,5,29,29,0,156,86,70,29,0,29,156,119,37,33,29,0.5512820512820513,9,9,9,5,5,5,18,18,18,106,51,84,4,0,0,9,0,0,0,0,0
B00B2B051A,6,nonzero_bottom50,5,5,5,29,29,0,158,86,72,29,0,29,158,119,39,33,29,0.5443037974683544,9,9,9,5,5,5,18,18,18,108,51,84,5,0,0,8,0,0,0,0,0
B00B2B0I62,23,top50,5,5,5,29,29,0,118,86,32,29,0,29,118,118,0,32,29,0.7288135593220338,11,11,11,5,5,5,18,18,18,65,49,65,5,0,5,9,0,9,0,0,0
