edge_id,token,depth,descendant_items,same_token_node_count,semantic_distance,cohort
"0,887,278,4031,3326,12149>1607",1607,5,1,0,,ineligible
"0,887,278,4031,3326,16931,15968>12910",12910,6,1,0,,ineligible
"0,887,278,4031,3326,16931>15968",15968,5,1,0,,ineligible
"0,887,278,4031,3326,18886,12149>941",941,6,1,0,,ineligible
"0,887,278,4031,3326,18886>12149",12149,5,1,0,,ineligible
"0,887,278,4031,3326>12149",12149,4,1,0,,ineligible
"0,887,278,4031,3326>16931",16931,4,1,0,,ineligible
"0,887,278,4031,3326>18886",18886,4,1,0,,ineligible
"0,887,278,4031>3184",3184,3,1,0,,ineligible
"0,887,278,4031>3326",3326,3,3,1,,control
"0,887,278>4031",4031,2,4,1,,control
"0,887,28084,28342,27865,26225,10645>3358",3358,6,1,0,,ineligible
"0,887,28084,28342,27865,26225>10645",10645,5,1,0,,ineligible
"0,887,28084,28342,27865>26225",26225,4,1,0,,ineligible
"0,887,28084,28342>27865",27865,3,1,0,,ineligible
"0,887,28084>28342",28342,2,1,0,,ineligible
"0,887,28105,18642,3337,24939,31653>27330",27330,6,1,0,,ineligible
"0,887,28105,18642,3337,24939>31653",31653,5,1,0,,ineligible
"0,887,28105,18642,3337>24939",24939,4,1,0,,ineligible
"0,887,28105,18642,8694,3105,322>3337",3337,6,1,0,,ineligible
"0,887,28105,18642,8694,3105>322",322,5,1,0,,ineligible
"0,887,28105,18642,8694>3105",3105,4,1,0,,ineligible
"0,887,28105,18642>3337",3337,3,1,0,,ineligible
"0,887,28105,18642>8694",8694,3,1,0,,ineligible
"0,887,28105>18642",18642,2,2,0,,ineligible
"0,887,28164,4424,635,11273,6911>3358",3358,6,1,0,,ineligible
"0,887,28164,4424,635,11273>6911",6911,5,1,0,,ineligible
"0,887,28164,4424,635>11273",11273,4,1,0,,ineligible
"0,887,28164,4424>635",635,3,1,0,,ineligible
"0,887,28164>4424",4424,2,1,0,,ineligible
"0,887,2939,10253,2738,8943,9292>28295",28295,6,1,0,,ineligible
"0,887,2939,10253,2738,8943>9292",9292,5,1,0,,ineligible
"0,887,2939,10253,2738>8943",8943,4,1,0,,ineligible
"0,887,2939,10253>2738",2738,3,1,0,,ineligible
"0,887,2939>10253",10253,2,1,0,,ineligible
"0,887,29670,26151,18924,14035,27598>20734",20734,6,1,0,,ineligible
"0,887,29670,26151,18924,14035>27598",27598,5,1,0,,ineligible
"0,887,29670,26151,18924>14035",14035,4,1,0,,ineligible
"0,887,29670,26151,7003,12149,5319>1607",1607,6,1,0,,ineligible
"0,887,29670,26151,7003,12149>5319",5319,5,1,0,,ineligible
"0,887,29670,26151,7003>12149",12149,4,1,0,,ineligible
"0,887,29670,26151>18924",18924,3,1,0,,ineligible
"0,887,29670,26151>7003",7003,3,1,0,,ineligible
"0,887,29670>26151",26151,2,2,0,,ineligible
"0,887,3003,21607,22563,2532,8558>19660",19660,6,1,0,,ineligible
"0,887,3003,21607,22563,2532>8558",8558,5,1,0,,ineligible
"0,887,3003,21607,22563>2532",2532,4,1,0,,ineligible
"0,887,3003,21607>22563",22563,3,1,0,,ineligible
"0,887,3003>21607",21607,2,1,0,,ineligible
"0,887,30443,11100,185,12572,2234>2155",2155,6,1,0,,ineligible
"0,887,30443,11100,185,12572>2234",2234,5,1,0,,ineligible
"0,887,30443,11100,185>12572",12572,4,1,0,,ineligible
"0,887,30443,11100>185",185,3,1,0,,ineligible
"0,887,30443,12572,185,2234,12582>9047",9047,6,1,0,,ineligible
"0,887,30443,12572,185,2234>12582",12582,5,1,0,,ineligible
"0,887,30443,12572,185>2234",2234,4,1,0,,ineligible
"0,887,30443,12572,18935,8224,12966>185",185,6,1,0,,ineligible
"0,887,30443,12572,18935,8224>12966",12966,5,1,0,,ineligible
"0,887,30443,12572,18935>8224",8224,4,1,0,,ineligible
"0,887,30443,12572>185",185,3,1,0,,ineligible
"0,887,30443,12572>18935",18935,3,1,0,,ineligible
"0,887,30443>11100",11100,2,1,0,,ineligible
"0,887,30443>12572",12572,2,2,0,,ineligible
"0,887,3170,1720,619,12511,12149>18507",18507,6,1,0,,ineligible
"0,887,3170,1720,619,12511>12149",12149,5,1,0,,ineligible
"0,887,3170,1720,619>12511",12511,4,1,0,,ineligible
"0,887,3170,1720>619",619,3,1,0,,ineligible
"0,887,3170>1720",1720,2,1,0,,ineligible
"0,887,3252,17317,22277,7708,12149>16164",16164,6,1,0,,ineligible
"0,887,3252,17317,22277,7708>12149",12149,5,1,0,,ineligible
"0,887,3252,17317,22277>7708",7708,4,1,0,,ineligible
"0,887,3252,17317>22277",22277,3,1,0,,ineligible
"0,887,3252,8464,11518,2718,4045>16306",16306,6,1,0,,ineligible
"0,887,3252,8464,11518,2718>4045",4045,5,1,0,,ineligible
"0,887,3252,8464,11518>2718",2718,4,1,0,,ineligible
"0,887,3252,8464>11518",11518,3,1,0,,ineligible
"0,887,3252>17317",17317,2,1,0,,ineligible
"0,887,3252>8464",8464,2,1,0,,ineligible
"0,887,3280,787,2157,11971,407>90",90,6,1,0,,ineligible
"0,887,3280,787,2157,11971>407",407,5,1,0,,ineligible
"0,887,3280,787,2157>11971",11971,4,1,0,,ineligible
"0,887,3280,787>2157",2157,3,1,0,,ineligible
"0,887,3280>787",787,2,1,0,,ineligible
"0,887,3286,5379,15442,11217,1608>1717",1717,6,1,0,,ineligible
"0,887,3286,5379,15442,11217>1608",1608,5,1,0,,ineligible
"0,887,3286,5379,15442>11217",11217,4,1,0,,ineligible
"0,887,3286,5379,20485,1973,29299>15442",15442,6,1,0,,ineligible
"0,887,3286,5379,20485,1973>29299",29299,5,1,0,,ineligible
"0,887,3286,5379,20485>1973",1973,4,1,0,,ineligible
"0,887,3286,5379,9700,20717,6377>14205",14205,6,1,0,,ineligible
"0,887,3286,5379,9700,20717>6377",6377,5,1,0,,ineligible
"0,887,3286,5379,9700>20717",20717,4,1,0,,ineligible
"0,887,3286,5379>15442",15442,3,1,0,,ineligible
"0,887,3286,5379>20485",20485,3,1,0,,ineligible
"0,887,3286,5379>9700",9700,3,1,0,,ineligible
"0,887,3286>5379",5379,2,3,1,,control
"0,887,3358,8591,13429,4127,5470>2530",2530,6,1,0,,ineligible
"0,887,3358,8591,13429,4127>5470",5470,5,1,0,,ineligible
"0,887,3358,8591,13429>4127",4127,4,1,0,,ineligible
"0,887,3358,8591>13429",13429,3,1,0,,ineligible
"0,887,3358>8591",8591,2,1,0,,ineligible
"0,887,3382,21546,1004,12149,10603>5398",5398,6,1,0,,ineligible
"0,887,3382,21546,1004,12149>10603",10603,5,1,0,,ineligible
"0,887,3382,21546,1004>12149",12149,4,1,0,,ineligible
"0,887,3382,21546>1004",1004,3,1,0,,ineligible
"0,887,3382,28668,2235,142,3358>8574",8574,6,1,0,,ineligible
"0,887,3382,28668,2235,142>3358",3358,5,1,0,,ineligible
"0,887,3382,28668,2235>142",142,4,1,0,,ineligible
"0,887,3382,28668>2235",2235,3,1,0,,ineligible
"0,887,3382,8387,12910,260,3105>5398",5398,6,1,0,,ineligible
"0,887,3382,8387,12910,260>3105",3105,5,1,0,,ineligible
"0,887,3382,8387,12910>260",260,4,1,0,,ineligible
"0,887,3382,8387>12910",12910,3,1,0,,ineligible
"0,887,3382,9920,1744,13539,12149>10603",10603,6,1,0,,ineligible
"0,887,3382,9920,1744,13539>12149",12149,5,1,0,,ineligible
"0,887,3382,9920,1744>13539",13539,4,1,0,,ineligible
"0,887,3382,9920>1744",1744,3,1,0,,ineligible
"0,887,3382>21546",21546,2,1,0,,ineligible
"0,887,3382>28668",28668,2,1,0,,ineligible
"0,887,3382>8387",8387,2,1,0,,ineligible
"0,887,3382>9920",9920,2,1,0,,ineligible
"0,887,3496,9917,7634,1152,8433>31767",31767,6,1,0,,ineligible
"0,887,3496,9917,7634,1152>8433",8433,5,1,0,,ineligible
"0,887,3496,9917,7634>1152",1152,4,1,0,,ineligible
"0,887,3496,9917>7634",7634,3,1,0,,ineligible
"0,887,3496>9917",9917,2,1,0,,ineligible
"0,887,3522,13715,3640,1226,25864>28872",28872,6,1,0,,ineligible
"0,887,3522,13715,3640,1226>25864",25864,5,1,0,,ineligible
"0,887,3522,13715,3640>1226",1226,4,1,0,,ineligible
"0,887,3522,13715>3640",3640,3,1,0,,ineligible
"0,887,3522,16417,21189,7171,21418>6366",6366,6,1,0,,ineligible
"0,887,3522,16417,21189,7171>21418",21418,5,1,0,,ineligible
"0,887,3522,16417,21189>7171",7171,4,1,0,,ineligible
"0,887,3522,16417>21189",21189,3,1,0,,ineligible
"0,887,3522,23786,31119,11656,6667>15269",15269,6,1,0,,ineligible
"0,887,3522,23786,31119,11656>6667",6667,5,1,0,,ineligible
"0,887,3522,23786,31119>11656",11656,4,1,0,,ineligible
"0,887,3522,23786>31119",31119,3,1,0,,ineligible
"0,887,3522,5521,8283,8432,782>14903",14903,6,1,0,,ineligible
"0,887,3522,5521,8283,8432>782",782,5,1,0,,ineligible
"0,887,3522,5521,8283>8432",8432,4,1,0,,ineligible
"0,887,3522,5521>8283",8283,3,1,0,,ineligible
"0,887,3522,6532,9897,22357,7931>27439",27439,6,1,0,,ineligible
"0,887,3522,6532,9897,22357>7931",7931,5,1,0,,ineligible
"0,887,3522,6532,9897>22357",22357,4,1,0,,ineligible
"0,887,3522,6532>9897",9897,3,1,0,,ineligible
"0,887,3522,6949,15376,15269,782>7146",7146,6,1,0,,ineligible
"0,887,3522,6949,15376,15269>782",782,5,1,0,,ineligible
"0,887,3522,6949,15376>15269",15269,4,1,0,,ineligible
"0,887,3522,6949>15376",15376,3,1,0,,ineligible
"0,887,3522,782,760,28872,9650>7216",7216,6,1,0,,ineligible
"0,887,3522,782,760,28872>9650",9650,5,1,0,,ineligible
"0,887,3522,782,760>28872",28872,4,1,0,,ineligible
"0,887,3522,782>760",760,3,1,0,,ineligible
"0,887,3522,9597,6532,17896,12342>160",160,6,1,0,,ineligible
"0,887,3522,9597,6532,17896>12342",12342,5,1,0,,ineligible
"0,887,3522,9597,6532>17896",17896,4,1,0,,ineligible
"0,887,3522,9597>6532",6532,3,1,0,,ineligible
"0,887,3522>13715",13715,2,1,0,,ineligible
"0,887,3522>16417",16417,2,1,0,,ineligible
"0,887,3522>23786",23786,2,1,0,,ineligible
"0,887,3522>5521",5521,2,1,0,,ineligible
"0,887,3522>6532",6532,2,1,0,,ineligible
"0,887,3522>6949",6949,2,1,0,,ineligible
"0,887,3522>782",782,2,1,0,,ineligible
"0,887,3522>9597",9597,2,1,0,,ineligible
"0,887,3600,14210,7287,1817,1152>20791",20791,6,1,0,,ineligible
"0,887,3600,14210,7287,1817>1152",1152,5,1,0,,ineligible
"0,887,3600,14210,7287>1817",1817,4,1,0,,ineligible
"0,887,3600,14210>7287",7287,3,1,0,,ineligible
"0,887,3600,7287,10783,1817,2829>18278",18278,6,1,0,,ineligible
"0,887,3600,7287,10783,1817>2829",2829,5,1,0,,ineligible
"0,887,3600,7287,10783,2004,2829>16500",16500,6,1,0,,ineligible
"0,887,3600,7287,10783,2004>2829",2829,5,1,0,,ineligible
"0,887,3600,7287,10783>1817",1817,4,1,0,,ineligible
"0,887,3600,7287,10783>2004",2004,4,1,0,,ineligible
"0,887,3600,7287,11831,2829,12149>10603",10603,6,1,0,,ineligible
"0,887,3600,7287,11831,2829>12149",12149,5,1,0,,ineligible
"0,887,3600,7287,11831>2829",2829,4,1,0,,ineligible
"0,887,3600,7287,11838,3250,994>2829",2829,6,1,0,,ineligible
"0,887,3600,7287,11838,3250>994",994,5,1,0,,ineligible
"0,887,3600,7287,11838>3250",3250,4,1,0,,ineligible
"0,887,3600,7287,16500,2829,23273>1817",1817,6,1,0,,ineligible
"0,887,3600,7287,16500,2829>23273",23273,5,1,0,,ineligible
"0,887,3600,7287,16500>2829",2829,4,1,0,,ineligible
"0,887,3600,7287,1817,13281,3952>2829",2829,6,1,0,,ineligible
"0,887,3600,7287,1817,13281>3952",3952,5,1,0,,ineligible
"0,887,3600,7287,1817>13281",13281,4,1,0,,ineligible
"0,887,3600,7287,8291,2829,2004>1817",1817,6,1,0,,ineligible
"0,887,3600,7287,8291,2829>2004",2004,5,1,0,,ineligible
"0,887,3600,7287,8291>2829",2829,4,1,0,,ineligible
"0,887,3600,7287,9691,2829,378>385",385,6,1,0,,ineligible
"0,887,3600,7287,9691,2829>378",378,5,1,0,,ineligible
"0,887,3600,7287,9691>2829",2829,4,1,0,,ineligible
"0,887,3600,7287>10783",10783,3,2,0,,ineligible
"0,887,3600,7287>11831",11831,3,1,0,,ineligible
"0,887,3600,7287>11838",11838,3,1,0,,ineligible
"0,887,3600,7287>16500",16500,3,1,0,,ineligible
"0,887,3600,7287>1817",1817,3,1,0,,ineligible
"0,887,3600,7287>8291",8291,3,1,0,,ineligible
"0,887,3600,7287>9691",9691,3,1,0,,ineligible
"0,887,3600>14210",14210,2,1,0,,ineligible
"0,887,3600>7287",7287,2,8,1,,control
"0,887,3702,24973,25751,29244,3781>2429",2429,6,1,0,,ineligible
"0,887,3702,24973,25751,29244>3781",3781,5,1,0,,ineligible
"0,887,3702,24973,25751>29244",29244,4,1,0,,ineligible
"0,887,3702,24973>25751",25751,3,1,0,,ineligible
"0,887,3702,3585,9659,11396,13574>3781",3781,6,1,0,,ineligible
"0,887,3702,3585,9659,11396>13574",13574,5,1,0,,ineligible
"0,887,3702,3585,9659>11396",11396,4,1,0,,ineligible
"0,887,3702,3585>9659",9659,3,1,0,,ineligible
"0,887,3702>24973",24973,2,1,0,,ineligible
"0,887,3702>3585",3585,2,1,0,,ineligible
"0,887,3763,9632,1977,12149,1607>25987",25987,6,1,0,,ineligible
"0,887,3763,9632,1977,12149,6794>5624",5624,6,1,0,,ineligible
"0,887,3763,9632,1977,12149>1607",1607,5,1,0,,ineligible
"0,887,3763,9632,1977,12149>6794",6794,5,1,0,,ineligible
"0,887,3763,9632,1977>12149",12149,4,2,0,,ineligible
"0,887,3763,9632>1977",1977,3,2,0,,ineligible
"0,887,3763>9632",9632,2,2,0,,ineligible
"0,887,3812,18689,26210,12746,8270>25466",25466,6,1,0,,ineligible
"0,887,3812,18689,26210,12746>8270",8270,5,1,0,,ineligible
"0,887,3812,18689,26210>12746",12746,4,1,0,,ineligible
"0,887,3812,18689>26210",26210,3,1,0,,ineligible
"0,887,3812,20717,3014,14395,4006>24999",24999,6,1,0,,ineligible
"0,887,3812,20717,3014,14395>4006",4006,5,1,0,,ineligible
"0,887,3812,20717,3014>14395",14395,4,1,0,,ineligible
"0,887,3812,20717>3014",3014,3,1,0,,ineligible
"0,887,3812,2328,4660,26210,2913>5734",5734,6,1,0,,ineligible
"0,887,3812,2328,4660,26210>2913",2913,5,1,0,,ineligible
"0,887,3812,2328,4660>26210",26210,4,1,0,,ineligible
"0,887,3812,2328>4660",4660,3,1,0,,ineligible
"0,887,3812,26210,11802,1905,3016>20485",20485,6,1,0,,ineligible
"0,887,3812,26210,11802,1905>3016",3016,5,1,0,,ineligible
"0,887,3812,26210,11802>1905",1905,4,1,0,,ineligible
"0,887,3812,26210,1905,6080,27096>10827",10827,6,1,0,,ineligible
"0,887,3812,26210,1905,6080>27096",27096,5,1,0,,ineligible
"0,887,3812,26210,1905>6080",6080,4,1,0,,ineligible
"0,887,3812,26210>11802",11802,3,1,0,,ineligible
"0,887,3812,26210>1905",1905,3,1,0,,ineligible
"0,887,3812>18689",18689,2,1,0,,ineligible
"0,887,3812>20717",20717,2,1,0,,ineligible
"0,887,3812>2328",2328,2,1,0,,ineligible
"0,887,3812>26210",26210,2,2,0,,ineligible
"0,887,3952,12513,249,13281,12149>206",206,6,1,0,,ineligible
"0,887,3952,12513,249,13281>12149",12149,5,1,0,,ineligible
"0,887,3952,12513,249>13281",13281,4,1,0,,ineligible
"0,887,3952,12513>249",249,3,1,0,,ineligible
"0,887,3952,19419,2618,30203,1927>3471",3471,6,1,0,,ineligible
"0,887,3952,19419,2618,30203>1927",1927,5,1,0,,ineligible
"0,887,3952,19419,2618>30203",30203,4,1,0,,ineligible
"0,887,3952,19419>2618",2618,3,1,0,,ineligible
"0,887,3952>12513",12513,2,1,0,,ineligible
"0,887,3952>19419",19419,2,1,0,,ineligible
"0,887,3995,2258,603,4383,19660>2822",2822,6,1,0,,ineligible
"0,887,3995,2258,603,4383>19660",19660,5,1,0,,ineligible
"0,887,3995,2258,603,4923,7218>12149",12149,6,1,0,,ineligible
"0,887,3995,2258,603,4923>7218",7218,5,1,0,,ineligible
"0,887,3995,2258,603>4383",4383,4,1,0,,ineligible
"0,887,3995,2258,603>4923",4923,4,1,0,,ineligible
"0,887,3995,2258>603",603,3,2,0,,ineligible
"0,887,3995>2258",2258,2,2,0,,ineligible
"0,887,4031,278,15968,8574,15946>4408",4408,6,1,0,,ineligible
"0,887,4031,278,15968,8574>15946",15946,5,1,0,,ineligible
"0,887,4031,278,15968>8574",8574,4,1,0,,ineligible
"0,887,4031,278,7520,1723,23702>23204",23204,6,1,0,,ineligible
"0,887,4031,278,7520,1723>23702",23702,5,1,0,,ineligible
"0,887,4031,278,7520>1723",1723,4,1,0,,ineligible
"0,887,4031,278>15968",15968,3,1,0,,ineligible
"0,887,4031,278>7520",7520,3,1,0,,ineligible
"0,887,4031,731,2735,25134,23204>12149",12149,6,1,0,,ineligible
"0,887,4031,731,2735,25134>23204",23204,5,1,0,,ineligible
"0,887,4031,731,2735>25134",25134,4,1,0,,ineligible
"0,887,4031,731>2735",2735,3,1,0,,ineligible
"0,887,4031>278",278,2,2,0,,ineligible
"0,887,4031>731",731,2,1,0,,ineligible
"0,887,4059,212,14834,10102,12910>13081",13081,6,1,0,,ineligible
"0,887,4059,212,14834,10102>12910",12910,5,1,0,,ineligible
"0,887,4059,212,14834>10102",10102,4,1,0,,ineligible
"0,887,4059,212>14834",14834,3,1,0,,ineligible
"0,887,4059>212",212,2,1,0,,ineligible
"0,887,4232,1152,12149,1135,25926>1607",1607,6,1,0,,ineligible
"0,887,4232,1152,12149,1135>25926",25926,5,1,0,,ineligible
"0,887,4232,1152,12149>1135",1135,4,1,0,,ineligible
"0,887,4232,1152>12149",12149,3,1,0,,ineligible
"0,887,4232,376,1152,12321,9350>723",723,6,1,0,,ineligible
"0,887,4232,376,1152,12321>9350",9350,5,1,0,,ineligible
"0,887,4232,376,1152>12321",12321,4,1,0,,ineligible
"0,887,4232,376>1152",1152,3,1,0,,ineligible
"0,887,4232,6241,13473,2713,17710>6655",6655,6,1,0,,ineligible
"0,887,4232,6241,13473,2713>17710",17710,5,1,0,,ineligible
"0,887,4232,6241,13473>2713",2713,4,1,0,,ineligible
"0,887,4232,6241>13473",13473,3,1,0,,ineligible
"0,887,4232>1152",1152,2,1,0,,ineligible
"0,887,4232>376",376,2,1,0,,ineligible
"0,887,4232>6241",6241,2,1,0,,ineligible
"0,887,457,142,14357,10920,281>6257",6257,6,1,0,,ineligible
"0,887,457,142,14357,10920>281",281,5,1,0,,ineligible
"0,887,457,142,14357>10920",10920,4,1,0,,ineligible
"0,887,457,142>14357",14357,3,1,0,,ineligible
"0,887,457>142",142,2,1,0,,ineligible
"0,887,4671,4246,565,212,23204>12149",12149,6,1,0,,ineligible
"0,887,4671,4246,565,212>23204",23204,5,1,0,,ineligible
"0,887,4671,4246,565>212",212,4,1,0,,ineligible
"0,887,4671,4246>565",565,3,1,0,,ineligible
"0,887,4671>4246",4246,2,1,0,,ineligible
"0,887,4707,2774,1337,3522,4406>782",782,6,1,0,,ineligible
"0,887,4707,2774,1337,3522>4406",4406,5,1,0,,ineligible
"0,887,4707,2774,1337>3522",3522,4,1,0,,ineligible
"0,887,4707,2774>1337",1337,3,1,0,,ineligible
"0,887,4707>2774",2774,2,1,0,,ineligible
"0,887,5003,13298,4031,8114,4811>25890",25890,6,1,0,,ineligible
"0,887,5003,13298,4031,8114>4811",4811,5,1,0,,ineligible
"0,887,5003,13298,4031>8114",8114,4,1,0,,ineligible
"0,887,5003,13298>4031",4031,3,1,0,,ineligible
"0,887,5003>13298",13298,2,1,0,,ineligible
"0,887,5109,17107,4915,18561,7966>27025",27025,6,1,0,,ineligible
"0,887,5109,17107,4915,18561>7966",7966,5,1,0,,ineligible
"0,887,5109,17107,4915>18561",18561,4,1,0,,ineligible
"0,887,5109,17107>4915",4915,3,1,0,,ineligible
"0,887,5109,1896,4059,10102,8388>10645",10645,6,1,0,,ineligible
"0,887,5109,1896,4059,10102>8388",8388,5,1,0,,ineligible
"0,887,5109,1896,4059>10102",10102,4,1,0,,ineligible
"0,887,5109,1896>4059",4059,3,1,0,,ineligible
"0,887,5109,23443,17107,4915,7966>3252",3252,6,1,0,,ineligible
"0,887,5109,23443,17107,4915>7966",7966,5,1,0,,ineligible
"0,887,5109,23443,17107>4915",4915,4,1,0,,ineligible
"0,887,5109,23443>17107",17107,3,1,0,,ineligible
"0,887,5109>17107",17107,2,1,0,,ineligible
"0,887,5109>1896",1896,2,1,0,,ineligible
"0,887,5109>23443",23443,2,1,0,,ineligible
"0,887,5407,13478,12815,1211,20485>509",509,6,1,0,,ineligible
"0,887,5407,13478,12815,1211>20485",20485,5,1,0,,ineligible
"0,887,5407,13478,12815>1211",1211,4,1,0,,ineligible
"0,887,5407,13478>12815",12815,3,1,0,,ineligible
"0,887,5407>13478",13478,2,1,0,,ineligible
"0,887,5561,2004,14761,842,17224>24175",24175,6,1,0,,ineligible
"0,887,5561,2004,14761,842>17224",17224,5,1,0,,ineligible
"0,887,5561,2004,14761>842",842,4,1,0,,ineligible
"0,887,5561,2004>14761",14761,3,1,0,,ineligible
"0,887,5561>2004",2004,2,1,0,,ineligible
"0,887,5682,23443,3768,1871,18561>24719",24719,6,1,0,,ineligible
"0,887,5682,23443,3768,1871>18561",18561,5,1,0,,ineligible
"0,887,5682,23443,3768>1871",1871,4,1,0,,ineligible
"0,887,5682,23443>3768",3768,3,1,0,,ineligible
"0,887,5682>23443",23443,2,1,0,,ineligible
"0,887,5912,5398,93,4310,4035>24822",24822,6,1,0,,ineligible
"0,887,5912,5398,93,4310>4035",4035,5,1,0,,ineligible
"0,887,5912,5398,93>4310",4310,4,1,0,,ineligible
"0,887,5912,5398>93",93,3,1,0,,ineligible
"0,887,5912>5398",5398,2,1,0,,ineligible
"0,887,5937,2729,29720,14603,10097>16825",16825,6,1,0,,ineligible
"0,887,5937,2729,29720,14603,11388>10097",10097,6,1,0,,ineligible
"0,887,5937,2729,29720,14603>10097",10097,5,1,0,,ineligible
"0,887,5937,2729,29720,14603>11388",11388,5,1,0,,ineligible
"0,887,5937,2729,29720>14603",14603,4,2,0,,ineligible
"0,887,5937,2729>29720",29720,3,2,0,,ineligible
"0,887,5937>2729",2729,2,2,0,,ineligible
"0,887,5951,2729,4244,12149,1607>18596",18596,6,1,0,,ineligible
"0,887,5951,2729,4244,12149>1607",1607,5,1,0,,ineligible
"0,887,5951,2729,4244>12149",12149,4,1,0,,ineligible
"0,887,5951,2729>4244",4244,3,1,0,,ineligible
"0,887,5951,7990,4044,1010,29480>7544",7544,6,1,0,,ineligible
"0,887,5951,7990,4044,1010>29480",29480,5,1,0,,ineligible
"0,887,5951,7990,4044>1010",1010,4,1,0,,ineligible
"0,887,5951,7990>4044",4044,3,1,0,,ineligible
"0,887,5951>2729",2729,2,1,0,,ineligible
"0,887,5951>7990",7990,2,1,0,,ineligible
"0,887,6532,13557,15044,3356,1716>2470",2470,6,1,0,,ineligible
"0,887,6532,13557,15044,3356>1716",1716,5,1,0,,ineligible
"0,887,6532,13557,15044>3356",3356,4,1,0,,ineligible
"0,887,6532,13557>15044",15044,3,1,0,,ineligible
"0,887,6532,16825,28887,7650,9798>3952",3952,6,1,0,,ineligible
"0,887,6532,16825,28887,7650>9798",9798,5,1,0,,ineligible
"0,887,6532,16825,28887>7650",7650,4,1,0,,ineligible
"0,887,6532,16825>28887",28887,3,1,0,,ineligible
"0,887,6532,18222,5240,28772,2656>7895",7895,6,1,0,,ineligible
"0,887,6532,18222,5240,28772>2656",2656,5,1,0,,ineligible
"0,887,6532,18222,5240>28772",28772,4,1,0,,ineligible
"0,887,6532,18222>5240",5240,3,1,0,,ineligible
"0,887,6532,18684,9748,18154,333>31156",31156,6,1,0,,ineligible
"0,887,6532,18684,9748,18154>333",333,5,1,0,,ineligible
"0,887,6532,18684,9748>18154",18154,4,1,0,,ineligible
"0,887,6532,18684>9748",9748,3,1,0,,ineligible
"0,887,6532,21600,11644,333,5281>12702",12702,6,1,0,,ineligible
"0,887,6532,21600,11644,333>5281",5281,5,1,0,,ineligible
"0,887,6532,21600,11644>333",333,4,1,0,,ineligible
"0,887,6532,21600>11644",11644,3,1,0,,ineligible
"0,887,6532,30643,23655,12905,7810>17671",17671,6,1,0,,ineligible
"0,887,6532,30643,23655,12905>7810",7810,5,1,0,,ineligible
"0,887,6532,30643,23655>12905",12905,4,1,0,,ineligible
"0,887,6532,30643>23655",23655,3,1,0,,ineligible
"0,887,6532,5655,27089,9346,29418>28224",28224,6,1,0,,ineligible
"0,887,6532,5655,27089,9346>29418",29418,5,1,0,,ineligible
"0,887,6532,5655,27089>9346",9346,4,1,0,,ineligible
"0,887,6532,5655>27089",27089,3,1,0,,ineligible
"0,887,6532,7364,15698,13790,2988>18705",18705,6,1,0,,ineligible
"0,887,6532,7364,15698,13790>2988",2988,5,1,0,,ineligible
"0,887,6532,7364,15698>13790",13790,4,1,0,,ineligible
"0,887,6532,7364>15698",15698,3,1,0,,ineligible
"0,887,6532>13557",13557,2,1,0,,ineligible
"0,887,6532>16825",16825,2,1,0,,ineligible
"0,887,6532>18222",18222,2,1,0,,ineligible
"0,887,6532>18684",18684,2,1,0,,ineligible
"0,887,6532>21600",21600,2,1,0,,ineligible
"0,887,6532>30643",30643,2,1,0,,ineligible
"0,887,6532>5655",5655,2,1,0,,ineligible
"0,887,6532>7364",7364,2,1,0,,ineligible
"0,887,6693,12940,4651,13287,20955>4906",4906,6,1,0,,ineligible
"0,887,6693,12940,4651,13287>20955",20955,5,1,0,,ineligible
"0,887,6693,12940,4651>13287",13287,4,1,0,,ineligible
"0,887,6693,12940>4651",4651,3,1,0,,ineligible
"0,887,6693>12940",12940,2,1,0,,ineligible
"0,887,6714,2447,2551,2617,528>3061",3061,6,1,0,,ineligible
"0,887,6714,2447,2551,2617>528",528,5,1,0,,ineligible
"0,887,6714,2447,2551>2617",2617,4,1,0,,ineligible
"0,887,6714,2447>2551",2551,3,1,0,,ineligible
"0,887,6714,3186,1720,11434,12149>18596",18596,6,1,0,,ineligible
"0,887,6714,3186,1720,11434>12149",12149,5,1,0,,ineligible
"0,887,6714,3186,1720>11434",11434,4,1,0,,ineligible
"0,887,6714,3186>1720",1720,3,1,0,,ineligible
"0,887,6714>2447",2447,2,1,0,,ineligible
"0,887,6714>3186",3186,2,1,0,,ineligible
"0,887,674,15668,4785,23282,10952>12764",12764,6,1,0,,ineligible
"0,887,674,15668,4785,23282>10952",10952,5,1,0,,ineligible
"0,887,674,15668,4785>23282",23282,4,1,0,,ineligible
"0,887,674,15668>4785",4785,3,1,0,,ineligible
"0,887,674,5572,14504,1876,1329>3645",3645,6,1,0,,ineligible
"0,887,674,5572,14504,1876>1329",1329,5,1,0,,ineligible
"0,887,674,5572,14504>1876",1876,4,1,0,,ineligible
"0,887,674,5572>14504",14504,3,1,0,,ineligible
"0,887,674>15668",15668,2,1,0,,ineligible
"0,887,674>5572",5572,2,1,0,,ineligible
"0,887,690,10008,19660,994,12149>20485",20485,6,1,0,,ineligible
"0,887,690,10008,19660,994>12149",12149,5,1,0,,ineligible
"0,887,690,10008,19660>994",994,4,1,0,,ineligible
"0,887,690,10008>19660",19660,3,1,0,,ineligible
"0,887,690,12149,994,1607,17387>4084",4084,6,1,0,,ineligible
