sample_key,user_id,target_group,depth,gold_token,edge_id,legal_child_count,branch_bin,descendant_items,same_token_node_count,semantic_distance,cohort,gold_margin
A3SEALB7H8M89B:4:B001W2WKS0,A3SEALB7H8M89B,head,0,14527,0>14527,30,9+,388,1,,control,-3.0929908752441406
A3SEALB7H8M89B:4:B001W2WKS0,A3SEALB7H8M89B,head,1,1431,"0,14527>1431",19,9+,9,1,,control,-2.0922012329101562
A3SEALB7H8M89B:4:B001W2WKS0,A3SEALB7H8M89B,head,2,2685,"0,14527,1431>2685",9,9+,1,0,,ineligible,1.527125358581543
A3SGGDXCGUJXRR:1:B001613Q8A,A3SGGDXCGUJXRR,head,0,2341,0>2341,30,9+,490,1,,control,-1.7528190612792969
A3SGGDXCGUJXRR:1:B001613Q8A,A3SGGDXCGUJXRR,head,1,542,"0,2341>542",23,9+,18,2,0.005389988422393799,control,0.6666374206542969
A3SGGDXCGUJXRR:1:B001613Q8A,A3SGGDXCGUJXRR,head,2,6533,"0,2341,542>6533",18,9+,1,0,,ineligible,-1.0798377990722656
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,0,14527,0>14527,30,9+,388,1,,control,-1.5806121826171875
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,1,5612,"0,14527>5612",19,9+,51,1,,control,-0.921234130859375
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,2,7568,"0,14527,5612>7568",35,9+,8,1,,control,-1.826242446899414
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,3,1133,"0,14527,5612,7568>1133",4,3-4,4,1,,control,2.910982131958008
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,4,7022,"0,14527,5612,7568,1133>7022",2,2,3,1,,control,4.132587432861328
A3SO8BO5N5A3BV:7:B0088LQZOI,A3SO8BO5N5A3BV,head,5,632,"0,14527,5612,7568,1133,7022>632",3,3-4,1,0,,ineligible,1.0677242279052734
A3SQQYS79AV13M:3:B0038OMF62,A3SQQYS79AV13M,tail,0,2100,0>2100,30,9+,1270,1,,control,-0.5261077880859375
A3SQQYS79AV13M:3:B0038OMF62,A3SQQYS79AV13M,tail,1,1073,"0,2100>1073",31,9+,199,1,,control,1.3658103942871094
A3SQQYS79AV13M:3:B0038OMF62,A3SQQYS79AV13M,tail,2,8376,"0,2100,1073>8376",31,9+,21,1,,control,3.6314468383789062
A3SQQYS79AV13M:3:B0038OMF62,A3SQQYS79AV13M,tail,3,2296,"0,2100,1073,8376>2296",21,9+,1,0,,ineligible,4.898408889770508
A3SVOVPRIL4WNP:1:B00DQADS3C,A3SVOVPRIL4WNP,tail,0,2412,0>2412,30,9+,354,1,,control,-1.7520637512207031
A3SVOVPRIL4WNP:1:B00DQADS3C,A3SVOVPRIL4WNP,tail,1,7429,"0,2412>7429",20,9+,19,1,,control,-1.907745361328125
A3SVOVPRIL4WNP:1:B00DQADS3C,A3SVOVPRIL4WNP,tail,2,4939,"0,2412,7429>4939",19,9+,1,0,,ineligible,-4.530662536621094
A3T2FHMUNYZB7T:2:B004MWJLFC,A3T2FHMUNYZB7T,head,0,14527,0>14527,30,9+,388,1,,control,-2.6871185302734375
A3T2FHMUNYZB7T:2:B004MWJLFC,A3T2FHMUNYZB7T,head,1,3822,"0,14527>3822",19,9+,55,1,,control,1.5228958129882812
A3T2FHMUNYZB7T:2:B004MWJLFC,A3T2FHMUNYZB7T,head,2,5630,"0,14527,3822>5630",49,9+,1,0,,ineligible,-1.4140548706054688
A3T4RR60X5EAN4:25:B002ZQG3I0,A3T4RR60X5EAN4,tail,0,740,0>740,30,9+,1209,1,,control,-1.7663497924804688
A3T4RR60X5EAN4:25:B002ZQG3I0,A3T4RR60X5EAN4,tail,1,4672,"0,740>4672",53,9+,20,4,0.00419078270594279,control,-0.49602508544921875
A3T4RR60X5EAN4:25:B002ZQG3I0,A3T4RR60X5EAN4,tail,2,25636,"0,740,4672>25636",17,9+,1,0,,ineligible,-1.961226463317871
A3T8WOFS5RD2IR:2:B007J3F99S,A3T8WOFS5RD2IR,head,0,2412,0>2412,30,9+,354,1,,control,-3.9896507263183594
A3T8WOFS5RD2IR:2:B007J3F99S,A3T8WOFS5RD2IR,head,1,7429,"0,2412>7429",20,9+,19,1,,control,1.1719245910644531
A3T8WOFS5RD2IR:2:B007J3F99S,A3T8WOFS5RD2IR,head,2,27181,"0,2412,7429>27181",19,9+,1,0,,ineligible,4.135672569274902
A3TKHAC2G7G0H1:10:B000U4CUHC,A3TKHAC2G7G0H1,head,0,2341,0>2341,30,9+,490,1,,control,-2.01025390625
A3TKHAC2G7G0H1:10:B000U4CUHC,A3TKHAC2G7G0H1,head,1,159,"0,2341>159",23,9+,39,1,,control,-0.48943328857421875
A3TKHAC2G7G0H1:10:B000U4CUHC,A3TKHAC2G7G0H1,head,2,15487,"0,2341,159>15487",32,9+,2,0,,ineligible,0.22607994079589844
A3TKHAC2G7G0H1:10:B000U4CUHC,A3TKHAC2G7G0H1,head,3,19478,"0,2341,159,15487>19478",2,2,1,0,,ineligible,1.615579605102539
A3TLSN5H284FLZ:3:B000IOK5I0,A3TLSN5H284FLZ,tail,0,740,0>740,30,9+,1209,1,,control,-1.4818077087402344
A3TLSN5H284FLZ:3:B000IOK5I0,A3TLSN5H284FLZ,tail,1,10224,"0,740>10224",53,9+,51,2,0.003073394298553467,control,-0.19346237182617188
A3TLSN5H284FLZ:3:B000IOK5I0,A3TLSN5H284FLZ,tail,2,16752,"0,740,10224>16752",44,9+,1,0,,ineligible,-4.687152862548828
A3TLW7OD23CYZI:1:B007HVG2DE,A3TLW7OD23CYZI,head,0,14295,0>14295,30,9+,759,1,,control,0.12035751342773438
A3TLW7OD23CYZI:1:B007HVG2DE,A3TLW7OD23CYZI,head,1,3533,"0,14295>3533",44,9+,4,1,,control,-4.661952972412109
A3TLW7OD23CYZI:1:B007HVG2DE,A3TLW7OD23CYZI,head,2,13482,"0,14295,3533>13482",4,3-4,1,0,,ineligible,5.84672212600708
A3TNM3C9ENUCFW:5:B00112CHCK,A3TNM3C9ENUCFW,head,0,467,0>467,30,9+,1159,1,,control,-0.036865234375
A3TNM3C9ENUCFW:5:B00112CHCK,A3TNM3C9ENUCFW,head,1,1476,"0,467>1476",24,9+,556,1,,control,2.2495784759521484
A3TNM3C9ENUCFW:5:B00112CHCK,A3TNM3C9ENUCFW,head,2,2577,"0,467,1476>2577",186,9+,47,1,,control,-0.8263359069824219
A3TNM3C9ENUCFW:5:B00112CHCK,A3TNM3C9ENUCFW,head,3,16981,"0,467,1476,2577>16981",32,9+,1,0,,ineligible,-0.8361072540283203
A3TOAC9JZX8IFS:6:B004P940US,A3TOAC9JZX8IFS,tail,0,3203,0>3203,30,9+,353,1,,control,-1.546417236328125
A3TOAC9JZX8IFS:6:B004P940US,A3TOAC9JZX8IFS,tail,1,4322,"0,3203>4322",28,9+,42,1,,control,0.7044715881347656
A3TOAC9JZX8IFS:6:B004P940US,A3TOAC9JZX8IFS,tail,2,26106,"0,3203,4322>26106",39,9+,1,0,,ineligible,14.610244750976562
A3TPNC3TKGCCEI:9:B00ASKV6V4,A3TPNC3TKGCCEI,tail,0,740,0>740,30,9+,1209,1,,control,-2.4500999450683594
A3TPNC3TKGCCEI:9:B00ASKV6V4,A3TPNC3TKGCCEI,tail,1,18784,"0,740>18784",53,9+,13,3,0.009081363677978516,control,-2.348651885986328
A3TPNC3TKGCCEI:9:B00ASKV6V4,A3TPNC3TKGCCEI,tail,2,5399,"0,740,18784>5399",11,9+,2,0,,ineligible,2.5195693969726562
A3TPNC3TKGCCEI:9:B00ASKV6V4,A3TPNC3TKGCCEI,tail,3,1449,"0,740,18784,5399>1449",2,2,1,0,,ineligible,6.677428245544434
A3TUX6PR7QFXKV:2:B000EMRVOW,A3TUX6PR7QFXKV,tail,0,14295,0>14295,30,9+,759,1,,control,1.4305915832519531
A3TUX6PR7QFXKV:2:B000EMRVOW,A3TUX6PR7QFXKV,tail,1,2258,"0,14295>2258",44,9+,12,1,,control,1.3409500122070312
A3TUX6PR7QFXKV:2:B000EMRVOW,A3TUX6PR7QFXKV,tail,2,239,"0,14295,2258>239",9,9+,1,0,,ineligible,9.44217300415039
A3TY2JLV65FQ69:1:B000FJ4A84,A3TY2JLV65FQ69,head,0,17582,0>17582,30,9+,408,1,,control,1.1648063659667969
A3TY2JLV65FQ69:1:B000FJ4A84,A3TY2JLV65FQ69,head,1,542,"0,17582>542",24,9+,39,2,0.005389988422393799,control,0.2689857482910156
A3TY2JLV65FQ69:1:B000FJ4A84,A3TY2JLV65FQ69,head,2,17984,"0,17582,542>17984",30,9+,1,0,,ineligible,-1.2053909301757812
A3U9RS3R9AOK8I:1:B0009XBY3A,A3U9RS3R9AOK8I,head,0,467,0>467,30,9+,1159,1,,control,-0.9732818603515625
A3U9RS3R9AOK8I:1:B0009XBY3A,A3U9RS3R9AOK8I,head,1,895,"0,467>895",24,9+,195,1,,control,-1.2747383117675781
A3U9RS3R9AOK8I:1:B0009XBY3A,A3U9RS3R9AOK8I,head,2,6663,"0,467,895>6663",74,9+,3,1,,control,0.3542327880859375
A3U9RS3R9AOK8I:1:B0009XBY3A,A3U9RS3R9AOK8I,head,3,14915,"0,467,895,6663>14915",3,3-4,1,0,,ineligible,3.5924293994903564
A3UE5KIX8NSIHG:1:B004478GK6,A3UE5KIX8NSIHG,tail,0,740,0>740,30,9+,1209,1,,control,0.5582695007324219
A3UE5KIX8NSIHG:1:B004478GK6,A3UE5KIX8NSIHG,tail,1,2095,"0,740>2095",53,9+,21,1,,control,-1.7103500366210938
A3UE5KIX8NSIHG:1:B004478GK6,A3UE5KIX8NSIHG,tail,2,1156,"0,740,2095>1156",18,9+,1,0,,ineligible,-0.7758321762084961
A3UJJ6HH70Q71Y:16:B005193TZ8,A3UJJ6HH70Q71Y,tail,0,14527,0>14527,30,9+,388,1,,control,0.9550437927246094
A3UJJ6HH70Q71Y:16:B005193TZ8,A3UJJ6HH70Q71Y,tail,1,2264,"0,14527>2264",19,9+,31,1,,control,0.7203788757324219
A3UJJ6HH70Q71Y:16:B005193TZ8,A3UJJ6HH70Q71Y,tail,2,6647,"0,14527,2264>6647",26,9+,1,0,,ineligible,1.8167610168457031
A3UKTZTJRBF719:4:B000LFSQLE,A3UKTZTJRBF719,tail,0,1871,0>1871,30,9+,482,1,,control,-0.6008148193359375
A3UKTZTJRBF719:4:B000LFSQLE,A3UKTZTJRBF719,tail,1,16740,"0,1871>16740",29,9+,6,1,,control,-3.160552978515625
A3UKTZTJRBF719:4:B000LFSQLE,A3UKTZTJRBF719,tail,2,27988,"0,1871,16740>27988",6,5-8,1,0,,ineligible,10.646282196044922
A3UPWMS0VWBI44:4:B00CF4G7OW,A3UPWMS0VWBI44,tail,0,467,0>467,30,9+,1159,1,,control,5.135292053222656
A3UPWMS0VWBI44:4:B00CF4G7OW,A3UPWMS0VWBI44,tail,1,1476,"0,467>1476",24,9+,556,1,,control,1.9043083190917969
A3UPWMS0VWBI44:4:B00CF4G7OW,A3UPWMS0VWBI44,tail,2,20927,"0,467,1476>20927",186,9+,8,1,,control,1.3716278076171875
A3UPWMS0VWBI44:4:B00CF4G7OW,A3UPWMS0VWBI44,tail,3,3372,"0,467,1476,20927>3372",6,5-8,3,1,,control,0.5965673923492432
A3UPWMS0VWBI44:4:B00CF4G7OW,A3UPWMS0VWBI44,tail,4,14568,"0,467,1476,20927,3372>14568",3,3-4,1,0,,ineligible,0.5364227294921875
A3USG4MPQ3MI6L:4:B001FCI464,A3USG4MPQ3MI6L,tail,0,16352,0>16352,30,9+,180,1,,control,3.466083526611328
A3USG4MPQ3MI6L:4:B001FCI464,A3USG4MPQ3MI6L,tail,1,6442,"0,16352>6442",25,9+,16,1,,control,-1.27587890625
A3USG4MPQ3MI6L:4:B001FCI464,A3USG4MPQ3MI6L,tail,2,2628,"0,16352,6442>2628",14,9+,1,0,,ineligible,-4.500395774841309
A3USMI91JAP04C:17:B00009KWZR,A3USMI91JAP04C,head,0,14527,0>14527,30,9+,388,1,,control,0.6074714660644531
A3USMI91JAP04C:17:B00009KWZR,A3USMI91JAP04C,head,1,1370,"0,14527>1370",19,9+,50,1,,control,-2.2703933715820312
A3USMI91JAP04C:17:B00009KWZR,A3USMI91JAP04C,head,2,4352,"0,14527,1370>4352",42,9+,1,0,,ineligible,2.7054214477539062
A3USZS8Q4GOKGE:12:B004UTVVEG,A3USZS8Q4GOKGE,head,0,740,0>740,30,9+,1209,1,,control,-2.80181884765625
A3USZS8Q4GOKGE:12:B004UTVVEG,A3USZS8Q4GOKGE,head,1,5748,"0,740>5748",53,9+,45,3,0.005589962005615234,control,-1.6171035766601562
A3USZS8Q4GOKGE:12:B004UTVVEG,A3USZS8Q4GOKGE,head,2,6928,"0,740,5748>6928",36,9+,2,0,,ineligible,13.726678848266602
A3USZS8Q4GOKGE:12:B004UTVVEG,A3USZS8Q4GOKGE,head,3,18221,"0,740,5748,6928>18221",2,2,1,0,,ineligible,30.16033363342285
A3V3TB1231EN40:2:B000BNLVA4,A3V3TB1231EN40,tail,0,467,0>467,30,9+,1159,1,,control,-0.26074981689453125
A3V3TB1231EN40:2:B000BNLVA4,A3V3TB1231EN40,tail,1,2951,"0,467>2951",24,9+,38,1,,control,-1.5613059997558594
A3V3TB1231EN40:2:B000BNLVA4,A3V3TB1231EN40,tail,2,16269,"0,467,2951>16269",25,9+,2,0,,ineligible,-0.8910121917724609
A3V3TB1231EN40:2:B000BNLVA4,A3V3TB1231EN40,tail,3,18227,"0,467,2951,16269>18227",2,2,1,0,,ineligible,2.1446447372436523
A3V481ODRRLB0I:7:B00000IWGQ,A3V481ODRRLB0I,head,0,3203,0>3203,30,9+,353,1,,control,-3.903839111328125
A3V481ODRRLB0I:7:B00000IWGQ,A3V481ODRRLB0I,head,1,4322,"0,3203>4322",28,9+,42,1,,control,0.3446502685546875
A3V481ODRRLB0I:7:B00000IWGQ,A3V481ODRRLB0I,head,2,15665,"0,3203,4322>15665",39,9+,1,0,,ineligible,4.497308731079102
A3VA3LQSD9IHVJ:5:B004M17H6I,A3VA3LQSD9IHVJ,tail,0,2100,0>2100,30,9+,1270,1,,control,2.771839141845703
A3VA3LQSD9IHVJ:5:B004M17H6I,A3VA3LQSD9IHVJ,tail,1,14520,"0,2100>14520",31,9+,24,1,,control,-4.973758697509766
A3VA3LQSD9IHVJ:5:B004M17H6I,A3VA3LQSD9IHVJ,tail,2,27751,"0,2100,14520>27751",21,9+,1,0,,ineligible,1.5603551864624023
A3VROBBFXDL9YY:15:B00BSN0L48,A3VROBBFXDL9YY,tail,0,1041,0>1041,30,9+,628,1,,control,6.201602935791016
A3VROBBFXDL9YY:15:B00BSN0L48,A3VROBBFXDL9YY,tail,1,2325,"0,1041>2325",27,9+,14,1,,control,-0.3001213073730469
A3VROBBFXDL9YY:15:B00BSN0L48,A3VROBBFXDL9YY,tail,2,2470,"0,1041,2325>2470",10,9+,5,1,,control,11.898978233337402
A3VROBBFXDL9YY:15:B00BSN0L48,A3VROBBFXDL9YY,tail,5,591,"0,1041,2325,2470,1974,388>591",5,5-8,1,0,,ineligible,0.5772676467895508
A3VS2RYRGDW4HS:18:B00FAQW0N4,A3VS2RYRGDW4HS,head,0,2948,0>2948,30,9+,297,1,,control,-0.1788787841796875
A3VS2RYRGDW4HS:18:B00FAQW0N4,A3VS2RYRGDW4HS,head,1,7620,"0,2948>7620",27,9+,8,2,0.00869739055633545,control,0.239959716796875
A3VS2RYRGDW4HS:18:B00FAQW0N4,A3VS2RYRGDW4HS,head,2,9858,"0,2948,7620>9858",8,5-8,1,0,,ineligible,4.367002964019775
A3W0CDAZYQB0Z3:17:B001CBZXEE,A3W0CDAZYQB0Z3,tail,0,2100,0>2100,30,9+,1270,1,,control,-0.30561065673828125
A3W0CDAZYQB0Z3:17:B001CBZXEE,A3W0CDAZYQB0Z3,tail,1,8636,"0,2100>8636",31,9+,12,2,0.009190917015075684,control,-5.502117156982422
A3W0CDAZYQB0Z3:17:B001CBZXEE,A3W0CDAZYQB0Z3,tail,2,4518,"0,2100,8636>4518",8,5-8,1,0,,ineligible,3.620565414428711
A401HW4RAZSR2:4:B0095ZMTE6,A401HW4RAZSR2,tail,0,740,0>740,30,9+,1209,1,,control,4.8632965087890625
A401HW4RAZSR2:4:B0095ZMTE6,A401HW4RAZSR2,tail,1,3009,"0,740>3009",53,9+,16,1,,control,-3.7660293579101562
A401HW4RAZSR2:4:B0095ZMTE6,A401HW4RAZSR2,tail,2,16456,"0,740,3009>16456",14,9+,1,0,,ineligible,1.6703433990478516
A4A00X52ZPH2H:6:B00D07A5M8,A4A00X52ZPH2H,tail,0,1041,0>1041,30,9+,628,1,,control,5.057384490966797
A4A00X52ZPH2H:6:B00D07A5M8,A4A00X52ZPH2H,tail,1,22713,"0,1041>22713",27,9+,22,1,,control,2.663970947265625
A4A00X52ZPH2H:6:B00D07A5M8,A4A00X52ZPH2H,tail,2,10648,"0,1041,22713>10648",14,9+,1,0,,ineligible,-1.8902626037597656
A4BVCSLY01UPF:5:B00385MZVG,A4BVCSLY01UPF,tail,0,14527,0>14527,30,9+,388,1,,control,0.277191162109375
A4BVCSLY01UPF:5:B00385MZVG,A4BVCSLY01UPF,tail,1,12911,"0,14527>12911",19,9+,20,1,,control,2.57861328125
A4BVCSLY01UPF:5:B00385MZVG,A4BVCSLY01UPF,tail,2,2288,"0,14527,12911>2288",16,9+,4,1,,control,3.1386280059814453
A4BVCSLY01UPF:5:B00385MZVG,A4BVCSLY01UPF,tail,3,1105,"0,14527,12911,2288>1105",3,3-4,1,0,,ineligible,1.3207130432128906
A4J9EMK63RBNE:4:B006297880,A4J9EMK63RBNE,tail,0,467,0>467,30,9+,1159,1,,control,-1.8332405090332031
A4J9EMK63RBNE:4:B006297880,A4J9EMK63RBNE,tail,1,2951,"0,467>2951",24,9+,38,1,,control,-2.8649520874023438
A4J9EMK63RBNE:4:B006297880,A4J9EMK63RBNE,tail,2,4052,"0,467,2951>4052",25,9+,1,0,,ineligible,-1.5529594421386719
A4UKBG3M5U5TI:3:B00B28IQ50,A4UKBG3M5U5TI,head,0,467,0>467,30,9+,1159,1,,control,1.7238273620605469
A4UKBG3M5U5TI:3:B00B28IQ50,A4UKBG3M5U5TI,head,1,1476,"0,467>1476",24,9+,556,1,,control,1.448638916015625
A4UKBG3M5U5TI:3:B00B28IQ50,A4UKBG3M5U5TI,head,2,2577,"0,467,1476>2577",186,9+,47,1,,control,1.5896797180175781
A4UKBG3M5U5TI:3:B00B28IQ50,A4UKBG3M5U5TI,head,3,8032,"0,467,1476,2577>8032",32,9+,9,1,,control,10.979246139526367
A4UKBG3M5U5TI:3:B00B28IQ50,A4UKBG3M5U5TI,head,4,4182,"0,467,1476,2577,8032>4182",9,9+,1,0,,ineligible,25.700742721557617
A4Z0OH2SIX4TF:2:B004SKYULI,A4Z0OH2SIX4TF,head,0,2100,0>2100,30,9+,1270,1,,control,3.4126663208007812
A4Z0OH2SIX4TF:2:B004SKYULI,A4Z0OH2SIX4TF,head,1,11925,"0,2100>11925",31,9+,96,1,,control,-0.39023590087890625
A4Z0OH2SIX4TF:2:B004SKYULI,A4Z0OH2SIX4TF,head,2,426,"0,2100,11925>426",53,9+,2,0,,ineligible,3.929636001586914
A4Z0OH2SIX4TF:2:B004SKYULI,A4Z0OH2SIX4TF,head,3,23844,"0,2100,11925,426>23844",2,2,1,0,,ineligible,1.379714012145996
A55AP6DYU1Z5C:2:B0038ANQ0U,A55AP6DYU1Z5C,tail,0,14527,0>14527,30,9+,388,1,,control,-1.475799560546875
A55AP6DYU1Z5C:2:B0038ANQ0U,A55AP6DYU1Z5C,tail,1,3822,"0,14527>3822",19,9+,55,1,,control,2.1932830810546875
A55AP6DYU1Z5C:2:B0038ANQ0U,A55AP6DYU1Z5C,tail,2,2210,"0,14527,3822>2210",49,9+,1,0,,ineligible,-3.803295135498047
A58DF8Y9D4O1Y:2:B006O6F932,A58DF8Y9D4O1Y,head,0,11604,0>11604,30,9+,220,1,,control,0.8133621215820312
A58DF8Y9D4O1Y:2:B006O6F932,A58DF8Y9D4O1Y,head,1,306,"0,11604>306",29,9+,14,1,,control,-0.49383544921875
A58DF8Y9D4O1Y:2:B006O6F932,A58DF8Y9D4O1Y,head,2,4928,"0,11604,306>4928",14,9+,1,0,,ineligible,2.8862781524658203
A58Y0ZBBEBP39:2:B000VO3GPG,A58Y0ZBBEBP39,head,0,2341,0>2341,30,9+,490,1,,control,-1.3508071899414062
A58Y0ZBBEBP39:2:B000VO3GPG,A58Y0ZBBEBP39,head,1,542,"0,2341>542",23,9+,18,2,0.005389988422393799,control,3.0786514282226562
A58Y0ZBBEBP39:2:B000VO3GPG,A58Y0ZBBEBP39,head,2,2309,"0,2341,542>2309",18,9+,1,0,,ineligible,-0.7490444183349609
A5BJMAHZWGJ7N:3:B002ZCYC6E,A5BJMAHZWGJ7N,head,0,3127,0>3127,30,9+,700,1,,control,-1.115447998046875
A5BJMAHZWGJ7N:3:B002ZCYC6E,A5BJMAHZWGJ7N,head,1,2738,"0,3127>2738",21,9+,64,1,,control,-0.38564300537109375
A5BJMAHZWGJ7N:3:B002ZCYC6E,A5BJMAHZWGJ7N,head,2,9641,"0,3127,2738>9641",40,9+,2,0,,ineligible,0.2674369812011719
A5BJMAHZWGJ7N:3:B002ZCYC6E,A5BJMAHZWGJ7N,head,3,9858,"0,3127,2738,9641>9858",2,2,1,0,,ineligible,4.3092241287231445
A5EG4HAKPXFTU:17:B00B2FO6IE,A5EG4HAKPXFTU,tail,0,740,0>740,30,9+,1209,1,,control,0.8391532897949219
A5EG4HAKPXFTU:17:B00B2FO6IE,A5EG4HAKPXFTU,tail,1,1438,"0,740>1438",53,9+,51,1,,control,-0.0947265625
A5EG4HAKPXFTU:17:B00B2FO6IE,A5EG4HAKPXFTU,tail,2,23615,"0,740,1438>23615",43,9+,1,0,,ineligible,-1.3513565063476562
A5GH0YNIDP48P:3:B002VC2T5O,A5GH0YNIDP48P,tail,0,11109,0>11109,30,9+,320,1,,control,-1.860198974609375
A5GH0YNIDP48P:3:B002VC2T5O,A5GH0YNIDP48P,tail,1,19239,"0,11109>19239",27,9+,34,2,0.005622267723083496,control,0.9278602600097656
A5GH0YNIDP48P:3:B002VC2T5O,A5GH0YNIDP48P,tail,2,7334,"0,11109,19239>7334",27,9+,2,0,,ineligible,2.5307044982910156
A5GH0YNIDP48P:3:B002VC2T5O,A5GH0YNIDP48P,tail,3,13854,"0,11109,19239,7334>13854",2,2,1,0,,ineligible,-0.0015401840209960938
A5JLAU2ARJ0BO:4:B002BHC7O2,A5JLAU2ARJ0BO,tail,0,3127,0>3127,30,9+,700,1,,control,-2.42572021484375
A5JLAU2ARJ0BO:4:B002BHC7O2,A5JLAU2ARJ0BO,tail,1,1483,"0,3127>1483",21,9+,12,1,,control,-2.9750232696533203
A5JLAU2ARJ0BO:4:B002BHC7O2,A5JLAU2ARJ0BO,tail,2,13236,"0,3127,1483>13236",8,5-8,2,0,,ineligible,-0.1712493896484375
A5JLAU2ARJ0BO:4:B002BHC7O2,A5JLAU2ARJ0BO,tail,3,15432,"0,3127,1483,13236>15432",2,2,1,0,,ineligible,6.555672645568848
A5KMMY627T3W:3:B004S65XDG,A5KMMY627T3W,head,0,14295,0>14295,30,9+,759,1,,control,-2.3165016174316406
A5KMMY627T3W:3:B004S65XDG,A5KMMY627T3W,head,1,1840,"0,14295>1840",44,9+,40,2,0.004830837249755859,control,-4.2982025146484375
A5KMMY627T3W:3:B004S65XDG,A5KMMY627T3W,head,2,25502,"0,14295,1840>25502",37,9+,1,0,,ineligible,3.5585594177246094
A5NY78TDV87VO:3:B007HVGNVU,A5NY78TDV87VO,tail,0,17582,0>17582,30,9+,408,1,,control,1.6225662231445312
A5NY78TDV87VO:3:B007HVGNVU,A5NY78TDV87VO,tail,1,2198,"0,17582>2198",24,9+,26,1,,control,6.002616882324219
A5NY78TDV87VO:3:B007HVGNVU,A5NY78TDV87VO,tail,2,13482,"0,17582,2198>13482",25,9+,2,0,,ineligible,8.974288940429688
A5NY78TDV87VO:3:B007HVGNVU,A5NY78TDV87VO,tail,3,6903,"0,17582,2198,13482>6903",2,2,1,0,,ineligible,11.655664443969727
A5V4PMU0M4ILG:1:B00160HTYI,A5V4PMU0M4ILG,head,0,17582,0>17582,30,9+,408,1,,control,-0.5182838439941406
A5V4PMU0M4ILG:1:B00160HTYI,A5V4PMU0M4ILG,head,1,4340,"0,17582>4340",24,9+,13,1,,control,-0.6910362243652344
A5V4PMU0M4ILG:1:B00160HTYI,A5V4PMU0M4ILG,head,2,25466,"0,17582,4340>25466",13,9+,1,0,,ineligible,2.910754919052124
A688FDZ9DC3E6:6:B006K20IU4,A688FDZ9DC3E6,tail,0,2341,0>2341,30,9+,490,1,,control,1.8188095092773438
A688FDZ9DC3E6:6:B006K20IU4,A688FDZ9DC3E6,tail,1,542,"0,2341>542",23,9+,18,2,0.005389988422393799,control,3.7184104919433594
A688FDZ9DC3E6:6:B006K20IU4,A688FDZ9DC3E6,tail,2,4340,"0,2341,542>4340",18,9+,1,0,,ineligible,-2.1695804595947266
A69R0HD1TKHAK:1:B001MKG5SI,A69R0HD1TKHAK,tail,0,2100,0>2100,30,9+,1270,1,,control,-3.1538429260253906
A69R0HD1TKHAK:1:B001MKG5SI,A69R0HD1TKHAK,tail,1,1088,"0,2100>1088",31,9+,214,5,0.0044814348220825195,control,-0.5666084289550781
A69R0HD1TKHAK:1:B001MKG5SI,A69R0HD1TKHAK,tail,2,623,"0,2100,1088>623",28,9+,10,2,0.034112393856048584,control,0.1622638702392578
A69R0HD1TKHAK:1:B001MKG5SI,A69R0HD1TKHAK,tail,3,24524,"0,2100,1088,623>24524",10,9+,1,0,,ineligible,0.5809807777404785
A6B92PTV0Z1SU:4:B00421AGP2,A6B92PTV0Z1SU,head,0,467,0>467,30,9+,1159,1,,control,1.5270538330078125
A6B92PTV0Z1SU:4:B00421AGP2,A6B92PTV0Z1SU,head,1,1476,"0,467>1476",24,9+,556,1,,control,2.7478103637695312
A6B92PTV0Z1SU:4:B00421AGP2,A6B92PTV0Z1SU,head,2,133,"0,467,1476>133",186,9+,2,0,,ineligible,-3.8334312438964844
A6B92PTV0Z1SU:4:B00421AGP2,A6B92PTV0Z1SU,head,3,23760,"0,467,1476,133>23760",2,2,1,0,,ineligible,5.213665008544922
A6FIAB28IS79:2:B000BB56B6,A6FIAB28IS79,tail,0,1871,0>1871,30,9+,482,1,,control,1.1885490417480469
A6FIAB28IS79:2:B000BB56B6,A6FIAB28IS79,tail,1,17351,"0,1871>17351",29,9+,18,1,,control,-0.5157203674316406
A6FIAB28IS79:2:B000BB56B6,A6FIAB28IS79,tail,2,6631,"0,1871,17351>6631",16,9+,1,0,,ineligible,-0.7356777191162109
A6LEJBP5YOP3E:1:B001W30D2O,A6LEJBP5YOP3E,head,0,14527,0>14527,30,9+,388,1,,control,-1.9656600952148438
A6LEJBP5YOP3E:1:B001W30D2O,A6LEJBP5YOP3E,head,1,3822,"0,14527>3822",19,9+,55,1,,control,2.5641212463378906
A6LEJBP5YOP3E:1:B001W30D2O,A6LEJBP5YOP3E,head,2,3422,"0,14527,3822>3422",49,9+,2,0,,ineligible,1.3248672485351562
A6LEJBP5YOP3E:1:B001W30D2O,A6LEJBP5YOP3E,head,3,7692,"0,14527,3822,3422>7692",2,2,1,0,,ineligible,7.16854190826416
A6LUXI8I8BU6P:13:B003I86BNG,A6LUXI8I8BU6P,tail,0,1041,0>1041,30,9+,628,1,,control,1.0305328369140625
